"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.65486725663717","semivar5.30973451327434","semivar7.9646017699115","semivar10.6194690265487","semivar13.2743362831858","semivar15.929203539823","semivar18.5840707964602","semivar21.2389380530973","semivar23.8938053097345","semivar26.5486725663717","semivar29.2035398230088","semivar31.858407079646","semivar34.5132743362832","semivar37.1681415929204","semivar39.8230088495575","semivar42.4778761061947","semivar45.1327433628319","semivar47.787610619469","semivar50.4424778761062","semivar53.0973451327434","semivar55.7522123893805","semivar58.4070796460177","semivar61.0619469026549","semivar63.716814159292","semivar66.3716814159292","semivar69.0265486725664","semivar71.6814159292035","semivar74.3362831858407","semivar76.9911504424779","semivar79.646017699115","semivar82.3008849557522","semivar84.9557522123894","semivar87.6106194690265","semivar90.2654867256637","semivar92.9203539823009","semivar95.5752212389381","semivar98.2300884955752","semivar100.884955752212","semivar103.53982300885","semivar106.194690265487","semivar108.849557522124","semivar111.504424778761","semivar114.159292035398","semivar116.814159292035","semivar119.469026548673","semivar122.12389380531","semivar124.778761061947","semivar127.433628318584","semivar130.088495575221","semivar132.743362831858","semivar135.398230088496","semivar138.053097345133","semivar140.70796460177","semivar143.362831858407","semivar146.017699115044","semivar148.672566371681","semivar151.327433628319","semivar153.982300884956","semivar156.637168141593","semivar159.29203539823","semivar161.946902654867","semivar164.601769911504","semivar167.256637168142","semivar169.911504424779","semivar172.566371681416","semivar175.221238938053","semivar177.87610619469","semivar180.530973451327","semivar183.185840707965","semivar185.840707964602","semivar188.495575221239","semivar191.150442477876","semivar193.805309734513","semivar196.46017699115","semivar199.115044247788","semivar201.769911504425","semivar204.424778761062","semivar207.079646017699","semivar209.734513274336","semivar212.389380530973","semivar215.044247787611","semivar217.699115044248","semivar220.353982300885","semivar223.008849557522","semivar225.663716814159","semivar228.318584070796","semivar230.973451327434","semivar233.628318584071","semivar236.283185840708","semivar238.938053097345","semivar241.592920353982","semivar244.247787610619","semivar246.902654867257","semivar249.557522123894","semivar252.212389380531","semivar254.867256637168","semivar257.522123893805","semivar260.176991150442","semivar262.83185840708","semivar265.486725663717","semivar268.141592920354","semivar270.796460176991","semivar273.451327433628","semivar276.106194690266","semivar278.761061946903","semivar281.41592920354","semivar284.070796460177","semivar286.725663716814","semivar289.380530973451","semivar292.035398230089","semivar294.690265486726","semivar297.345132743363","semivar300"
"AR-370_NR1_2015-09-09_R_T2",19,"9/9/2015","10:13:08 AM",36.0375,27.665,14.5221,NA,"AR-370_NR1_2015-09-09_R_T2_final.csv",100,2.67857142857143,0.36771765,"0.000334889999999999","0.000146410000000005","0.000146410000000005","0.00236196000000004","0.00885480999999985","0.0212284899999999","0.0331604100000001","0.0278889999999999","0.00774399999999986","0.000146410000000005","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T2",20,"9/9/2015","10:13:09 AM",35.993,27.665,14.4918,NA,"AR-370_NR1_2015-09-09_R_T2_final.csv",110,2.94642857142857,0.39260186,"0.000918090000000027","0.00236196000000004","0.00179776000000006","0.000331240000000008","0.000334889999999999","0.00407043999999984","0.0133171599999998","0.0230432399999999","0.0186868899999998","0.00332928999999986","0.00179776000000006","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T2",21,"9/9/2015","10:13:10 AM",35.9483,27.665,14.4614,NA,"AR-370_NR1_2015-09-09_R_T2_final.csv",120,3.21428571428571,0.3957319,"0.000924160000000012","0.00368449000000008","0.0062410000000001","0.00529984000000013","0.00236196000000004","0.000146410000000005","0.0011155599999999","0.00722499999999984","0.0147379599999999","0.0112996899999998","0.000745289999999921","0.00529984000000013","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T2",22,"9/9/2015","10:13:11 AM",35.9305,27.665,14.4493,NA,"AR-370_NR1_2015-09-09_R_T2_final.csv",130,3.48214285714286,0.385636599999999,"0.000146410000000005","0.00180625000000004","0.00529984000000013","0.00829921000000015","0.00720801000000018","0.00368449000000008","0.000585640000000021","0.000453689999999928","0.00531440999999983","0.0119464899999998","0.0088736399999998","0.000231039999999949","0.00720801000000018","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T2",23,"9/9/2015","10:13:12 AM",35.9171,27.665,14.4401,NA,"AR-370_NR1_2015-09-09_R_T2_final.csv",140,3.75,0.39106782,"8.46399999999977e-05","0.000453690000000004","0.00267289000000003","0.00672400000000012","0.0100600900000001","0.00885481000000018","0.00488601000000007","0.00111556000000002","0.000146409999999962","0.00405768999999987","0.0100200099999999","0.00722499999999984","3.59999999999814e-05","0.00885481000000018","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T2",24,"9/9/2015","10:13:13 AM",35.9171,27.665,14.4401,NA,"AR-370_NR1_2015-09-09_R_T2_final.csv",150,4.01785714285714,0.40755926,"0","8.46399999999977e-05","0.000453690000000004","0.00267289000000003","0.00672400000000012","0.0100600900000001","0.00885481000000018","0.00488601000000007","0.00111556000000002","0.000146409999999962","0.00405768999999987","0.0100200099999999","0.00722499999999984","3.59999999999814e-05","0.00885481000000018","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T2",25,"9/9/2015","10:13:14 AM",35.9216,27.665,14.4432,NA,"AR-370_NR1_2015-09-09_R_T2_final.csv",160,4.28571428571429,0.43012974,"9.60999999999926e-06","9.60999999999926e-06","3.72099999999999e-05","0.000331240000000008","0.00236196000000004","0.00622521000000014","0.00944784000000016","0.0082810000000002","0.00446224000000009","0.000918090000000027","0.000231039999999949","0.00446223999999985","0.0106502399999999","0.00776160999999982","8.28099999999696e-05","0.0082810000000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T2",26,"9/9/2015","10:13:15 AM",35.9395,27.665,14.4554,NA,"AR-370_NR1_2015-09-09_R_T2_final.csv",170,4.55357142857143,0.451438975,"0.00014884","0.000234089999999996","0.000234089999999996","3.72099999999999e-05","3.60000000000027e-05","0.00132496000000003","0.00444889000000012","0.00722500000000015","0.00620944000000017","0.00298116000000007","0.000327610000000016","0.000750759999999908","0.00624099999999982","0.0133171599999998","0.0100600899999998","0.000453689999999928","0.00620944000000017","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T2",27,"9/9/2015","10:13:16 AM",35.9662,27.665,14.4735,NA,"AR-370_NR1_2015-09-09_R_T2_final.csv",180,4.82142857142857,0.456158275,"0.000327610000000016","0.000918090000000027","0.00111556000000002","0.00111556000000002","0.000585640000000021","0.000146410000000005","0.000334889999999999","0.00236196000000004","0.00447561000000005","0.00368449000000008","0.00133225000000001","0","0.00207024999999989","0.00942840999999986","0.0178222499999999","0.0140185599999999","0.0015523599999999","0.00368449000000008","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T2",28,"9/9/2015","10:13:17 AM",35.984,27.665,14.4857,NA,"AR-370_NR1_2015-09-09_R_T2_final.csv",190,5.08928571428571,0.438896615,"0.00014884","0.000918090000000027","0.00180625000000004","0.00207936000000003","0.00207936000000003","0.00132496000000003","0.00059049000000001","3.72099999999999e-05","0.00132496000000003","0.00299209000000005","0.00235225000000006","0.00059049000000001","0.00014884","0.00332928999999986","0.0119464899999998","0.0212284899999999","0.0170563599999998","0.00266255999999987","0.00235225000000006","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T2",29,"9/9/2015","10:13:18 AM",35.9662,27.665,14.4735,NA,"AR-370_NR1_2015-09-09_R_T2_final.csv",200,5.35714285714286,0.429481295,"0.00014884","0","0.000327610000000016","0.000918090000000027","0.00111556000000002","0.00111556000000002","0.000585640000000021","0.000146410000000005","0.000334889999999999","0.00236196000000004","0.00447561000000005","0.00368449000000008","0.00133225000000001","0","0.00207024999999989","0.00942840999999986","0.0178222499999999","0.0140185599999999","0.0015523599999999","0.00368449000000008","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR1_2015-09-09_R_T2",30,"9/9/2015","10:13:19 AM",35.926,27.665,14.4462,NA,"AR-370_NR1_2015-09-09_R_T2_final.csv",210,5.625,0.40670027,"0.000745290000000018","0.00156025000000002","0.000745290000000018","8.46399999999977e-05","9.00000000000068e-06","3.72099999999999e-05","3.72099999999999e-05","9.60999999999926e-06","0.000231040000000003","0.00207936000000003","0.00576081000000011","0.00887364000000014","0.00774400000000017","0.00407044000000007","0.000745290000000018","0.000331239999999943","0.00487203999999986","0.0112784399999999","0.00829920999999983","0.000146409999999962","0.00774400000000017","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
