"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.62162162162162","semivar3.24324324324324","semivar4.86486486486486","semivar6.48648648648649","semivar8.10810810810811","semivar9.72972972972973","semivar11.3513513513514","semivar12.972972972973","semivar14.5945945945946","semivar16.2162162162162","semivar17.8378378378378","semivar19.4594594594595","semivar21.0810810810811","semivar22.7027027027027","semivar24.3243243243243","semivar25.9459459459459","semivar27.5675675675676","semivar29.1891891891892","semivar30.8108108108108","semivar32.4324324324324","semivar34.0540540540541","semivar35.6756756756757","semivar37.2972972972973","semivar38.9189189189189","semivar40.5405405405405","semivar42.1621621621622","semivar43.7837837837838","semivar45.4054054054054","semivar47.027027027027","semivar48.6486486486486","semivar50.2702702702703","semivar51.8918918918919","semivar53.5135135135135","semivar55.1351351351351","semivar56.7567567567568","semivar58.3783783783784","semivar60","semivar61.6216216216216","semivar63.2432432432432","semivar64.8648648648649","semivar66.4864864864865","semivar68.1081081081081","semivar69.7297297297297","semivar71.3513513513514","semivar72.972972972973","semivar74.5945945945946","semivar76.2162162162162","semivar77.8378378378378","semivar79.4594594594595","semivar81.0810810810811","semivar82.7027027027027","semivar84.3243243243243","semivar85.945945945946","semivar87.5675675675676","semivar89.1891891891892","semivar90.8108108108108","semivar92.4324324324324","semivar94.054054054054","semivar95.6756756756757","semivar97.2972972972973","semivar98.9189189189189","semivar100.540540540541","semivar102.162162162162","semivar103.783783783784","semivar105.405405405405","semivar107.027027027027","semivar108.648648648649","semivar110.27027027027","semivar111.891891891892","semivar113.513513513514","semivar115.135135135135","semivar116.756756756757","semivar118.378378378378","semivar120","semivar121.621621621622","semivar123.243243243243","semivar124.864864864865","semivar126.486486486486","semivar128.108108108108","semivar129.72972972973","semivar131.351351351351","semivar132.972972972973","semivar134.594594594595","semivar136.216216216216","semivar137.837837837838","semivar139.459459459459","semivar141.081081081081","semivar142.702702702703","semivar144.324324324324","semivar145.945945945946","semivar147.567567567568","semivar149.189189189189","semivar150.810810810811","semivar152.432432432432","semivar154.054054054054","semivar155.675675675676","semivar157.297297297297","semivar158.918918918919","semivar160.540540540541","semivar162.162162162162","semivar163.783783783784","semivar165.405405405405","semivar167.027027027027","semivar168.648648648649","semivar170.27027027027","semivar171.891891891892","semivar173.513513513514","semivar175.135135135135","semivar176.756756756757","semivar178.378378378378","semivar180","semivar181.621621621622","semivar183.243243243243","semivar184.864864864865","semivar186.486486486486","semivar188.108108108108","semivar189.72972972973","semivar191.351351351351","semivar192.972972972973","semivar194.594594594595","semivar196.216216216216","semivar197.837837837838","semivar199.459459459459","semivar201.081081081081","semivar202.702702702703","semivar204.324324324324","semivar205.945945945946","semivar207.567567567568","semivar209.189189189189","semivar210.810810810811","semivar212.432432432432","semivar214.054054054054","semivar215.675675675676","semivar217.297297297297","semivar218.918918918919","semivar220.540540540541","semivar222.162162162162","semivar223.783783783784","semivar225.405405405405","semivar227.027027027027","semivar228.648648648649","semivar230.27027027027","semivar231.891891891892","semivar233.513513513514","semivar235.135135135135","semivar236.756756756757","semivar238.378378378378","semivar240","semivar241.621621621622","semivar243.243243243243","semivar244.864864864865","semivar246.486486486486","semivar248.108108108108","semivar249.72972972973","semivar251.351351351351","semivar252.972972972973","semivar254.594594594595","semivar256.216216216216","semivar257.837837837838","semivar259.459459459459","semivar261.081081081081","semivar262.702702702703","semivar264.324324324324","semivar265.945945945946","semivar267.567567567568","semivar269.189189189189","semivar270.810810810811","semivar272.432432432432","semivar274.054054054054","semivar275.675675675676","semivar277.297297297297","semivar278.918918918919","semivar280.540540540541","semivar282.162162162162","semivar283.783783783784","semivar285.405405405405","semivar287.027027027027","semivar288.648648648649","semivar290.27027027027","semivar291.891891891892","semivar293.513513513513","semivar295.135135135135","semivar296.756756756757","semivar298.378378378378","semivar300"
"AR-364_DOMES_2015-12-10_R_T2",10,"12/10/2015","12:39:23 PM",32.6384,16.046,12.20911203,60,"AR-364_DOMES_2015-12-10_R_T2_final.csv",0,0,0.389634370187788,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_DOMES_2015-12-10_R_T2",11,"12/10/2015","12:39:24 PM",32.6251,16.046,12.20006192,NA,"AR-364_DOMES_2015-12-10_R_T2_final.csv",10,0.16304347826087,1.24448135410257,"8.1904491012108e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_DOMES_2015-12-10_R_T2",12,"12/10/2015","12:39:25 PM",32.7408,16.046,12.2787911,NA,"AR-364_DOMES_2015-12-10_R_T2_final.csv",20,0.326086956521739,2.20327915024612,"0.00619828378347238","0.00485517279606482","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_DOMES_2015-12-10_R_T2",13,"12/10/2015","12:39:26 PM",32.9057,16.046,12.39099888,NA,"AR-364_DOMES_2015-12-10_R_T2_final.csv",30,0.489130434782609,2.87669856422225,"0.0125905858925285","0.0364569226940417","0.0330828262029224","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_DOMES_2015-12-10_R_T2",14,"12/10/2015","12:39:27 PM",33.0038,16.046,12.45775197,NA,"AR-364_DOMES_2015-12-10_R_T2_final.csv",40,0.652173913043478,3.04723719048511,"0.00445597502454818","0.0320269929911572","0.0664041618690029","0.0618218197632038","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_DOMES_2015-12-10_R_T2",15,"12/10/2015","12:39:28 PM",33.142,16.046,12.55179148,NA,"AR-364_DOMES_2015-12-10_R_T2_final.csv",50,0.815217391304348,2.69947710111333,"0.0088434294410401","0.0258542602147602","0.0745292074801449","0.123713683377794","0.117429205452303","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_DOMES_2015-12-10_R_T2",16,"12/10/2015","12:39:29 PM",33.2132,16.046,12.6002402,NA,"AR-364_DOMES_2015-12-10_R_T2_final.csv",60,0.978260869565217,1.99920170961289,"0.00234727846963837","0.0203028956885328","0.0437819299953425","0.10332952389081","0.160142655783759","0.152981245367549","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_DOMES_2015-12-10_R_T2",17,"12/10/2015","12:39:30 PM",33.191,16.046,12.585134,NA,"AR-364_DOMES_2015-12-10_R_T2_final.csv",70,1.14130434782609,1.26773977772734,"0.000228197278439999","0.00111172363995038","0.0162261815669208","0.0376884448174145","0.0938459723804104","0.148280506795527","0.141392521922681","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_DOMES_2015-12-10_R_T2",18,"12/10/2015","12:39:31 PM",33.084,16.046,12.51232482,NA,"AR-364_DOMES_2015-12-10_R_T2_final.csv",80,1.30434782608696,0.798090434030428,"0.00530117669227242","0.00772911404054442","0.00155761725155563","0.00297819595712245","0.0147199837168836","0.0545379983770386","0.0975081187164102","0.091937996019584","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_DOMES_2015-12-10_R_T2",19,"12/10/2015","12:39:32 PM",32.8924,16.046,12.38194877,NA,"AR-364_DOMES_2015-12-10_R_T2_final.csv",90,1.46739130434783,0.750789498846814,"0.0169979144136027","0.0412842376901532","0.0476511484114452","0.0288465461401445","0.00574612513024016","8.1904491012108e-05","0.0106415048798289","0.0330828262029224","0.0298725386938273","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
