"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.01342281879195","semivar4.02684563758389","semivar6.04026845637584","semivar8.05369127516779","semivar10.0671140939597","semivar12.0805369127517","semivar14.0939597315436","semivar16.1073825503356","semivar18.1208053691275","semivar20.1342281879195","semivar22.1476510067114","semivar24.1610738255034","semivar26.1744966442953","semivar28.1879194630872","semivar30.2013422818792","semivar32.2147651006711","semivar34.2281879194631","semivar36.241610738255","semivar38.255033557047","semivar40.2684563758389","semivar42.2818791946309","semivar44.2953020134228","semivar46.3087248322148","semivar48.3221476510067","semivar50.3355704697987","semivar52.3489932885906","semivar54.3624161073826","semivar56.3758389261745","semivar58.3892617449664","semivar60.4026845637584","semivar62.4161073825503","semivar64.4295302013423","semivar66.4429530201342","semivar68.4563758389262","semivar70.4697986577181","semivar72.4832214765101","semivar74.496644295302","semivar76.510067114094","semivar78.5234899328859","semivar80.5369127516778","semivar82.5503355704698","semivar84.5637583892617","semivar86.5771812080537","semivar88.5906040268456","semivar90.6040268456376","semivar92.6174496644295","semivar94.6308724832215","semivar96.6442953020134","semivar98.6577181208054","semivar100.671140939597","semivar102.684563758389","semivar104.697986577181","semivar106.711409395973","semivar108.724832214765","semivar110.738255033557","semivar112.751677852349","semivar114.765100671141","semivar116.778523489933","semivar118.791946308725","semivar120.805369127517","semivar122.818791946309","semivar124.832214765101","semivar126.845637583893","semivar128.859060402685","semivar130.872483221477","semivar132.885906040268","semivar134.89932885906","semivar136.912751677852","semivar138.926174496644","semivar140.939597315436","semivar142.953020134228","semivar144.96644295302","semivar146.979865771812","semivar148.993288590604","semivar151.006711409396","semivar153.020134228188","semivar155.03355704698","semivar157.046979865772","semivar159.060402684564","semivar161.073825503356","semivar163.087248322148","semivar165.10067114094","semivar167.114093959732","semivar169.127516778523","semivar171.140939597315","semivar173.154362416107","semivar175.167785234899","semivar177.181208053691","semivar179.194630872483","semivar181.208053691275","semivar183.221476510067","semivar185.234899328859","semivar187.248322147651","semivar189.261744966443","semivar191.275167785235","semivar193.288590604027","semivar195.302013422819","semivar197.315436241611","semivar199.328859060403","semivar201.342281879195","semivar203.355704697987","semivar205.369127516779","semivar207.38255033557","semivar209.395973154362","semivar211.409395973154","semivar213.422818791946","semivar215.436241610738","semivar217.44966442953","semivar219.463087248322","semivar221.476510067114","semivar223.489932885906","semivar225.503355704698","semivar227.51677852349","semivar229.530201342282","semivar231.543624161074","semivar233.557046979866","semivar235.570469798658","semivar237.58389261745","semivar239.597315436242","semivar241.610738255034","semivar243.624161073825","semivar245.637583892617","semivar247.651006711409","semivar249.664429530201","semivar251.677852348993","semivar253.691275167785","semivar255.704697986577","semivar257.718120805369","semivar259.731543624161","semivar261.744966442953","semivar263.758389261745","semivar265.771812080537","semivar267.785234899329","semivar269.798657718121","semivar271.812080536913","semivar273.825503355705","semivar275.838926174497","semivar277.852348993289","semivar279.865771812081","semivar281.879194630872","semivar283.892617449664","semivar285.906040268456","semivar287.919463087248","semivar289.93288590604","semivar291.946308724832","semivar293.959731543624","semivar295.973154362416","semivar297.986577181208","semivar300"
"AR-345_RB2_2015-10-15_R_T2",74,"10/15/2015","12:19:32 PM",41.5785,23.966,18.2925,NA,"AR-345_RB2_2015-10-15_R_T2_final.csv",550,11.1486486486486,0.229330845,"9.00000000000068e-06","8.2810000000002e-05","0.000449440000000014","0.00131769000000005","0.00154449000000006","0.00571535999999968","0.00527076000000019","0.00665855999999969","0.00442225000000018","0.00330625000000011","0.0026419600000001","0.00091204000000004","0.00022801000000001","0.00022801000000001","0.000331240000000008","0.00234256000000009","0.00484416000000017","0.00527076000000019","0.00295936000000012","0.00110889000000004","0.000331240000000008","0.00131769000000005","0.00617795999999969","0.0132249999999996","0.00996003999999967","0.0026419600000001","0.000144000000000011","8.2810000000002e-05","9.00000000000068e-06","0.00091204000000004","0.00879843999999965","0.00154449000000006","0.00665855999999969","0.0112148099999996","0.00770883999999963","0.0026419600000001","0.0026419600000001","0.00179776000000006","0.00154449000000006","0.00442225000000018","0.00822648999999968","0.00770883999999963","0.0026419600000001","0.00527076000000019","0.00131769000000005","0.00022801000000001","8.2810000000002e-05","0.00022801000000001","0.00403225000000016","0.00617795999999969","0.0105884099999996","0.0139239999999997","0.0177422399999996","0.0139239999999997","0.00937023999999965","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2015-10-15_R_T2",75,"10/15/2015","12:19:33 PM",41.5696,23.966,18.2864,NA,"AR-345_RB2_2015-10-15_R_T2_final.csv",560,11.3513513513514,0.220551245,"3.72099999999999e-05","9.60999999999926e-06","9.00000000000068e-06","0.000745290000000018","0.00179776000000006","0.00206116000000007","0.00667488999999965","0.00619369000000021","0.00769128999999967","0.00527076000000019","0.00404496000000013","0.00330625000000011","0.00131769000000005","0.000449440000000014","0.000449440000000014","0.00059049000000001","0.0029702500000001","0.00573049000000018","0.00619369000000021","0.00366025000000013","0.00155236000000004","0.00059049000000001","0.00179776000000006","0.00717408999999966","0.0146652099999996","0.0112148099999996","0.00330625000000011","0.000327610000000016","9.00000000000068e-06","8.2810000000002e-05","0.00131769000000005","0.00998000999999962","0.00206116000000007","0.00769128999999967","0.0125439999999996","0.0088172099999996","0.00330625000000011","0.00330625000000011","0.00235225000000006","0.00206116000000007","0.00527076000000019","0.00937023999999965","0.0088172099999996","0.00330625000000011","0.00619369000000021","0.00179776000000006","0.000449440000000014","0.000231040000000003","0.000449440000000014","0.00484416000000017","0.00717408999999966","0.0118809999999996","0.0154008099999996","0.0194044899999996","0.0154008099999996","0.0105884099999996","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2015-10-15_R_T2",76,"10/15/2015","12:19:34 PM",41.5919,23.966,18.3016,NA,"AR-345_RB2_2015-10-15_R_T2_final.csv",570,11.5540540540541,0.20241579,"0.000231040000000003","8.2810000000002e-05","0.000146410000000005","0.000331240000000008","0.000146410000000005","0.00073984000000003","0.00091204000000004","0.00442224999999971","0.00403225000000016","0.00525624999999971","0.00329476000000014","0.00234256000000009","0.00178929000000008","0.000445210000000024","3.60000000000027e-05","3.60000000000027e-05","8.2810000000002e-05","0.00154449000000006","0.00366025000000013","0.00403225000000016","0.00205209000000009","0.000585640000000021","8.2810000000002e-05","0.00073984000000003","0.00483024999999971","0.0112148099999996","0.00822648999999968","0.00178929000000008","8.41000000000201e-06","0.000331240000000008","3.72099999999999e-05","0.000445210000000024","0.00717408999999966","0.00091204000000004","0.00525624999999971","0.00937023999999965","0.00619368999999965","0.00178929000000008","0.00178929000000008","0.00110889000000004","0.00091204000000004","0.00329476000000014","0.00665855999999969","0.00619368999999965","0.00178929000000008","0.00403225000000016","0.00073984000000003","3.60000000000027e-05","0","3.60000000000027e-05","0.00295936000000012","0.00483024999999971","0.00879843999999965","0.0118592099999997","0.0154008099999996","0.0118592099999997","0.00769128999999967","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2015-10-15_R_T2",77,"10/15/2015","12:19:35 PM",41.5785,23.966,18.2925,NA,"AR-345_RB2_2015-10-15_R_T2_final.csv",580,11.7567567567568,0.18525968,"8.2810000000002e-05","3.72099999999999e-05","0","9.00000000000068e-06","8.2810000000002e-05","0.000449440000000014","0.00131769000000005","0.00154449000000006","0.00571535999999968","0.00527076000000019","0.00665855999999969","0.00442225000000018","0.00330625000000011","0.0026419600000001","0.00091204000000004","0.00022801000000001","0.00022801000000001","0.000331240000000008","0.00234256000000009","0.00484416000000017","0.00527076000000019","0.00295936000000012","0.00110889000000004","0.000331240000000008","0.00131769000000005","0.00617795999999969","0.0132249999999996","0.00996003999999967","0.0026419600000001","0.000144000000000011","8.2810000000002e-05","9.00000000000068e-06","0.00091204000000004","0.00879843999999965","0.00154449000000006","0.00665855999999969","0.0112148099999996","0.00770883999999963","0.0026419600000001","0.0026419600000001","0.00179776000000006","0.00154449000000006","0.00442225000000018","0.00822648999999968","0.00770883999999963","0.0026419600000001","0.00527076000000019","0.00131769000000005","0.00022801000000001","8.2810000000002e-05","0.00022801000000001","0.00403225000000016","0.00617795999999969","0.0105884099999996","0.0139239999999997","0.0177422399999996","0.0139239999999997","0.00937023999999965","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2015-10-15_R_T2",78,"10/15/2015","12:19:36 PM",41.5385,23.966,18.2653,50,"AR-345_RB2_2015-10-15_R_T2_final.csv",590,11.9594594594595,0.17819891,"0.00073984000000003","0.00131769000000005","0.000445210000000024","0.00073984000000003","0.000585640000000021","0.000327610000000016","0.00234256000000009","0.00403225000000016","0.00442225000000018","0.0105678399999997","0.00996004000000038","0.0118374399999997","0.00877969000000036","0.00717409000000026","0.00617796000000025","0.00329476000000014","0.00178929000000008","0.00178929000000008","0.00206116000000007","0.00571536000000022","0.00937024000000034","0.00996004000000038","0.00665856000000027","0.00366025000000013","0.00206116000000007","0.00403225000000016","0.0111936399999997","0.0202208399999997","0.0161289999999997","0.00617796000000025","0.00153664000000008","0.000327610000000016","0.00091204000000004","0.00329476000000014","0.0146409999999997","0.00442225000000018","0.0118374399999997","0.0177156099999997","0.0132249999999996","0.00617796000000025","0.00617796000000025","0.00484416000000017","0.00442225000000018","0.00877969000000036","0.0139004099999997","0.0132249999999996","0.00617796000000025","0.00996004000000038","0.00403225000000016","0.00178929000000008","0.00131769000000005","0.00178929000000008","0.00822649000000032","0.0111936399999997","0.0169260099999997","0.0210830399999997","0.0257281599999997","0.0210830399999997","0.0153759999999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2015-10-15_R_T2",84,"10/15/2015","12:19:42 PM",41.5562,23.966,18.2773,NA,"AR-345_RB2_2015-10-15_R_T2_final.csv",600,12.1621621621622,0.179561874999999,"0.000144000000000011","0.000231040000000003","0.00059049000000001","8.2810000000002e-05","0.000231040000000003","0.00014884","3.72099999999999e-05","0.00132496000000003","0.00265225000000008","0.0029702500000001","0.00824463999999963","0.00770884000000025","0.00937023999999965","0.00667489000000024","0.00528529000000016","0.00443556000000015","0.00206116000000007","0.000918090000000027","0.000918090000000027","0.00111556000000002","0.00404496000000013","0.00719104000000022","0.00770884000000025","0.00484416000000017","0.00235225000000006","0.00111556000000002","0.00265225000000008","0.00879843999999965","0.0169520399999996","0.0132249999999996","0.00443556000000015","0.00073984000000003","3.72099999999999e-05","0.000331240000000008","0.00206116000000007","0.0118809999999996","0.0029702500000001","0.00937023999999965","0.0146652099999996","0.0106089999999996","0.00443556000000015","0.00443556000000015","0.00331776000000009","0.0029702500000001","0.00667489000000024","0.0112148099999996","0.0106089999999996","0.00443556000000015","0.00770884000000025","0.00265225000000008","0.000918090000000027","0.00059049000000001","0.000918090000000027","0.00619369000000021","0.00879843999999965","0.0139476099999996","0.0177422399999996","0.0220225599999996","0.0177422399999996","0.0125439999999996","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2015-10-15_R_T2",85,"10/15/2015","12:19:43 PM",41.534,23.966,18.2622,NA,"AR-345_RB2_2015-10-15_R_T2_final.csv",610,12.3648648648649,0.184455514999999,"0.00022801000000001","9.60999999999926e-06","0.000918090000000027","0.00155236000000004","0.000585640000000021","0.000918090000000027","0.000745290000000018","0.000449440000000014","0.00265225000000008","0.00443556000000015","0.00484416000000017","0.0112148099999996","0.0105884100000004","0.0125216099999997","0.00937024000000034","0.00770884000000025","0.00667489000000024","0.00366025000000013","0.00206116000000007","0.00206116000000007","0.00235225000000006","0.00619369000000021","0.00998001000000033","0.0105884100000004","0.00717409000000026","0.00404496000000013","0.00235225000000006","0.00443556000000015","0.0118592099999997","0.0211120899999997","0.0169260099999997","0.00667489000000024","0.00178929000000008","0.000449440000000014","0.00110889000000004","0.00366025000000013","0.0154008099999996","0.00484416000000017","0.0125216099999997","0.0185504399999997","0.0139476099999996","0.00667489000000024","0.00667489000000024","0.00528529000000016","0.00484416000000017","0.00937024000000034","0.0146409999999997","0.0139476099999996","0.00667489000000024","0.0105884100000004","0.00443556000000015","0.00206116000000007","0.00155236000000004","0.00206116000000007","0.00879844000000031","0.0118592099999997","0.0177422399999996","0.0219928899999997","0.0267322499999997","0.0219928899999997","0.0161544099999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2015-10-15_R_T2",86,"10/15/2015","12:19:44 PM",41.534,23.966,18.2622,NA,"AR-345_RB2_2015-10-15_R_T2_final.csv",620,12.5675675675676,0.187517695,"0","0.00022801000000001","9.60999999999926e-06","0.000918090000000027","0.00155236000000004","0.000585640000000021","0.000918090000000027","0.000745290000000018","0.000449440000000014","0.00265225000000008","0.00443556000000015","0.00484416000000017","0.0112148099999996","0.0105884100000004","0.0125216099999997","0.00937024000000034","0.00770884000000025","0.00667489000000024","0.00366025000000013","0.00206116000000007","0.00206116000000007","0.00235225000000006","0.00619369000000021","0.00998001000000033","0.0105884100000004","0.00717409000000026","0.00404496000000013","0.00235225000000006","0.00443556000000015","0.0118592099999997","0.0211120899999997","0.0169260099999997","0.00667489000000024","0.00178929000000008","0.000449440000000014","0.00110889000000004","0.00366025000000013","0.0154008099999996","0.00484416000000017","0.0125216099999997","0.0185504399999997","0.0139476099999996","0.00667489000000024","0.00667489000000024","0.00528529000000016","0.00484416000000017","0.00937024000000034","0.0146409999999997","0.0139476099999996","0.00667489000000024","0.0105884100000004","0.00443556000000015","0.00206116000000007","0.00155236000000004","0.00206116000000007","0.00879844000000031","0.0118592099999997","0.0177422399999996","0.0219928899999997","0.0267322499999997","0.0219928899999997","0.0161544099999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2015-10-15_R_T2",87,"10/15/2015","12:19:45 PM",41.5385,23.966,18.2653,NA,"AR-345_RB2_2015-10-15_R_T2_final.csv",630,12.7702702702703,0.195145065,"9.60999999999926e-06","9.60999999999926e-06","0.000144000000000011","0","0.00073984000000003","0.00131769000000005","0.000445210000000024","0.00073984000000003","0.000585640000000021","0.000327610000000016","0.00234256000000009","0.00403225000000016","0.00442225000000018","0.0105678399999997","0.00996004000000038","0.0118374399999997","0.00877969000000036","0.00717409000000026","0.00617796000000025","0.00329476000000014","0.00178929000000008","0.00178929000000008","0.00206116000000007","0.00571536000000022","0.00937024000000034","0.00996004000000038","0.00665856000000027","0.00366025000000013","0.00206116000000007","0.00403225000000016","0.0111936399999997","0.0202208399999997","0.0161289999999997","0.00617796000000025","0.00153664000000008","0.000327610000000016","0.00091204000000004","0.00329476000000014","0.0146409999999997","0.00442225000000018","0.0118374399999997","0.0177156099999997","0.0132249999999996","0.00617796000000025","0.00617796000000025","0.00484416000000017","0.00442225000000018","0.00877969000000036","0.0139004099999997","0.0132249999999996","0.00617796000000025","0.00996004000000038","0.00403225000000016","0.00178929000000008","0.00131769000000005","0.00178929000000008","0.00822649000000032","0.0111936399999997","0.0169260099999997","0.0210830399999997","0.0257281599999997","0.0210830399999997","0.0153759999999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2015-10-15_R_T2",88,"10/15/2015","12:19:46 PM",41.6184,23.966,18.3196,NA,"AR-345_RB2_2015-10-15_R_T2_final.csv",640,12.972972972973,0.203689615000001,"0.00294849000000015","0.00329476000000014","0.00329476000000014","0.00178929000000008","0.00294849000000015","0.000734410000000043","0.000324000000000025","0.00110224000000005","0.000734410000000043","0.000906010000000054","0.00131044000000007","3.48100000000054e-05","8.46399999999977e-05","0.00014884","0.00235224999999972","0.00207025000000005","0.00297024999999971","0.00155236000000004","0.000924160000000012","0.00059049000000001","9.60999999999926e-06","0.000144000000000011","0.000144000000000011","7.92100000000102e-05","0.000453690000000004","0.00180625000000004","0.00207025000000005","0.000745290000000018","3.8439999999997e-05","7.92100000000102e-05","8.46399999999977e-05","0.00265224999999971","0.00772640999999959","0.00528528999999964","0.00059049000000001","0.00022801000000001","0.00131044000000007","0.000580810000000033","9.60999999999926e-06","0.00444888999999964","0.00014884","0.00297024999999971","0.00620943999999961","0.00368448999999965","0.00059049000000001","0.00059049000000001","0.000234089999999996","0.00014884","0.00155236000000004","0.00404495999999967","0.00368448999999965","0.00059049000000001","0.00207025000000005","8.46399999999977e-05","0.000144000000000011","0.000324000000000025","0.000144000000000011","0.00132496000000003","0.00265224999999971","0.00574563999999961","0.00826280999999959","0.0112572099999995","0.00826280999999959","0.00485808999999964","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2015-10-15_R_T2",89,"10/15/2015","12:19:47 PM",41.6808,23.966,18.3621,NA,"AR-345_RB2_2015-10-15_R_T2_final.csv",650,13.1756756756757,0.201401295,"0.00180625000000004","0.00937024000000034","0.00998001000000033","0.00998001000000033","0.00719104000000022","0.00937024000000034","0.00484416000000017","0.00366025000000013","0.00573049000000018","0.00484416000000017","0.00527076000000019","0.00619369000000021","0.00234256000000009","0.00110889000000004","0.000918090000000027","3.59999999999601e-05","9.00000000000068e-06","0.000143999999999926","9.60999999999926e-06","0.000146410000000005","0.000331240000000008","0.00155236000000004","0.0029702500000001","0.0029702500000001","0.0026419600000001","0.000449440000000014","0","9.00000000000068e-06","0.000231040000000003","0.00131769000000005","0.0026419600000001","0.00110889000000004","8.09999999999422e-05","0.00206115999999975","0.000912039999999826","0.000331240000000008","0.00331776000000009","0.00619369000000021","0.00443556000000015","0.00155236000000004","0.00058563999999985","0.000918090000000027","0.000143999999999926","0.00131768999999979","0.000331239999999879","0.000331240000000008","0.000331240000000008","0.00073984000000003","0.000918090000000027","9.60999999999926e-06","0.000445209999999874","0.000331239999999879","0.000331240000000008","9.00000000000068e-06","0.00110889000000004","0.0029702500000001","0.00366025000000013","0.0029702500000001","3.72099999999999e-05","8.09999999999422e-05","0.0011088899999998","0.00234255999999974","0.00404495999999967","0.00234255999999974","0.000739839999999837","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2015-10-15_R_T2",90,"10/15/2015","12:19:48 PM",41.7075,23.966,18.3803,NA,"AR-345_RB2_2015-10-15_R_T2_final.csv",660,13.3783783783784,0.181249475,"0.000331239999999879","0.00368448999999965","0.0132249999999996","0.0139476099999996","0.0139476099999996","0.0106089999999996","0.0132249999999996","0.00770883999999963","0.00619368999999965","0.0088172099999996","0.00770883999999963","0.00824463999999963","0.00938960999999961","0.00443555999999967","0.00265224999999971","0.00235224999999972","0.00014884","0.000231039999999895","3.8439999999997e-05","0.000453689999999853","0.000918089999999811","0.00132495999999977","0.00331775999999968","0.00528528999999964","0.00528528999999964","0.00484415999999967","0.00155235999999976","0.000331239999999879","0.000231039999999895","0.00111555999999978","0.00297024999999971","0.00484415999999967","0.00265224999999971","8.46399999999977e-05","0.00073984000000003","0.000144000000000011","0.00132495999999977","0.00574563999999961","0.00938960999999961","0.00719103999999962","0.00331775999999968","3.60000000000027e-05","0.00235224999999972","3.8439999999997e-05","0.000327610000000016","0","0.00132495999999977","0.00132495999999977","0.00206115999999975","0.00235224999999972","0.000453689999999853","8.41000000000201e-06","0","0.00132495999999977","0.000231039999999895","0.00265224999999971","0.00528528999999964","0.00619368999999965","0.00528528999999964","0.000590489999999838","8.46399999999977e-05","0.00022801000000001","0.00091204000000004","0.00206116000000007","0.00091204000000004","8.10000000000061e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2015-10-15_R_T2",91,"10/15/2015","12:19:49 PM",41.6808,23.966,18.3621,NA,"AR-345_RB2_2015-10-15_R_T2_final.csv",670,13.5810810810811,0.155425054999999,"0.000331239999999879","0","0.00180625000000004","0.00937024000000034","0.00998001000000033","0.00998001000000033","0.00719104000000022","0.00937024000000034","0.00484416000000017","0.00366025000000013","0.00573049000000018","0.00484416000000017","0.00527076000000019","0.00619369000000021","0.00234256000000009","0.00110889000000004","0.000918090000000027","3.59999999999601e-05","9.00000000000068e-06","0.000143999999999926","9.60999999999926e-06","0.000146410000000005","0.000331240000000008","0.00155236000000004","0.0029702500000001","0.0029702500000001","0.0026419600000001","0.000449440000000014","0","9.00000000000068e-06","0.000231040000000003","0.00131769000000005","0.0026419600000001","0.00110889000000004","8.09999999999422e-05","0.00206115999999975","0.000912039999999826","0.000331240000000008","0.00331776000000009","0.00619369000000021","0.00443556000000015","0.00155236000000004","0.00058563999999985","0.000918090000000027","0.000143999999999926","0.00131768999999979","0.000331239999999879","0.000331240000000008","0.000331240000000008","0.00073984000000003","0.000918090000000027","9.60999999999926e-06","0.000445209999999874","0.000331239999999879","0.000331240000000008","9.00000000000068e-06","0.00110889000000004","0.0029702500000001","0.00366025000000013","0.0029702500000001","3.72099999999999e-05","8.09999999999422e-05","0.0011088899999998","0.00234255999999974","0.00404495999999967","0.00234255999999974","0.000739839999999837","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
