"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.77777777777778","semivar5.55555555555556","semivar8.33333333333333","semivar11.1111111111111","semivar13.8888888888889","semivar16.6666666666667","semivar19.4444444444444","semivar22.2222222222222","semivar25","semivar27.7777777777778","semivar30.5555555555556","semivar33.3333333333333","semivar36.1111111111111","semivar38.8888888888889","semivar41.6666666666667","semivar44.4444444444444","semivar47.2222222222222","semivar50","semivar52.7777777777778","semivar55.5555555555556","semivar58.3333333333333","semivar61.1111111111111","semivar63.8888888888889","semivar66.6666666666667","semivar69.4444444444444","semivar72.2222222222222","semivar75","semivar77.7777777777778","semivar80.5555555555556","semivar83.3333333333333","semivar86.1111111111111","semivar88.8888888888889","semivar91.6666666666667","semivar94.4444444444444","semivar97.2222222222222","semivar100","semivar102.777777777778","semivar105.555555555556","semivar108.333333333333","semivar111.111111111111","semivar113.888888888889","semivar116.666666666667","semivar119.444444444444","semivar122.222222222222","semivar125","semivar127.777777777778","semivar130.555555555556","semivar133.333333333333","semivar136.111111111111","semivar138.888888888889","semivar141.666666666667","semivar144.444444444444","semivar147.222222222222","semivar150","semivar152.777777777778","semivar155.555555555556","semivar158.333333333333","semivar161.111111111111","semivar163.888888888889","semivar166.666666666667","semivar169.444444444444","semivar172.222222222222","semivar175","semivar177.777777777778","semivar180.555555555556","semivar183.333333333333","semivar186.111111111111","semivar188.888888888889","semivar191.666666666667","semivar194.444444444444","semivar197.222222222222","semivar200","semivar202.777777777778","semivar205.555555555556","semivar208.333333333333","semivar211.111111111111","semivar213.888888888889","semivar216.666666666667","semivar219.444444444444","semivar222.222222222222","semivar225","semivar227.777777777778","semivar230.555555555556","semivar233.333333333333","semivar236.111111111111","semivar238.888888888889","semivar241.666666666667","semivar244.444444444444","semivar247.222222222222","semivar250","semivar252.777777777778","semivar255.555555555556","semivar258.333333333333","semivar261.111111111111","semivar263.888888888889","semivar266.666666666667","semivar269.444444444444","semivar272.222222222222","semivar275","semivar277.777777777778","semivar280.555555555556","semivar283.333333333333","semivar286.111111111111","semivar288.888888888889","semivar291.666666666667","semivar294.444444444444","semivar297.222222222222","semivar300"
"AR-364_TUGBOAT_2015-12-10_R_T2",16,"12/10/2015","3:01:17 PM",34.2923,16.141,13.33452414,NA,"AR-364_TUGBOAT_2015-12-10_R_T2_final.csv",100,2.80373831775701,0.504539298634028,"9.37627268490221e-06","8.31408417855977e-05","3.66762260880941e-05","0.000332563002416126","0.000916905652202568","0.0011117236399505","0","0.00155225046993204","0.00529127199367674","0.00771715338812871","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2015-12-10_R_T2",17,"12/10/2015","3:01:18 PM",34.2656,16.141,13.31635587,NA,"AR-364_TUGBOAT_2015-12-10_R_T2_final.csv",110,3.08411214953271,0.432021983590173,"0.000330086034792847","0.000450727336515553","8.19044910120759e-05","0.000146704904352376","0.00132529344497634","0.00234727846963837","0.0026533614864241","0.000330086034792847","0.000450727336515629","0.00297819704857964","0.00485517140248365","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2015-12-10_R_T2",18,"12/10/2015","3:01:19 PM",34.2434,16.141,13.30124966,NA,"AR-364_TUGBOAT_2015-12-10_R_T2_final.csv",120,3.36448598130841,0.347656224528748,"0.000228197580564124","0.00110719101927036","0.00132034486590248","0.000583527795942374","0.00074084075419209","0.0026533614864241","0.00403922912730496","0.00443782468900011","0.00110719101927036","3.75049682568987e-05","0.00155761646222247","0.00297819595712245","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2015-12-10_R_T2",19,"12/10/2015","3:01:20 PM",34.1365,16.141,13.22850853,NA,"AR-364_TUGBOAT_2015-12-10_R_T2_final.csv",130,3.64485981308411,0.315785402685733,"0.005291271993677","0.00771715514507586","0.0112393095636721","0.0118979402741825","0.00938911581650253","0.0099919056386305","0.0154385396236866","0.0185766159715239","0.0194206883970973","0.0112393095636721","0.00443782468900011","0.00110719101927047","0.000330086398158442","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2015-12-10_R_T2",20,"12/10/2015","3:01:21 PM",34.0875,16.141,13.19516602,NA,"AR-364_TUGBOAT_2015-12-10_R_T2_final.csv",140,3.92523364485981,0.357867923566603,"0.00111172297310003","0.0112537386756495","0.0146869797430226","0.0194206856099341","0.0202835105196359","0.0169624471808014","0.0177694312021207","0.0248360043670248","0.0287772444316449","0.0298255110564097","0.0194206856099341","0.00999190363944004","0.0044378233566601","0.0026533614864241","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2015-12-10_R_T2",21,"12/10/2015","3:01:22 PM",34.2122,16.141,13.28001933,NA,"AR-364_TUGBOAT_2015-12-10_R_T2_final.csv",150,4.20560747663551,0.499825781491564,"0.00720008421795606","0.00265336251664009","0.000450726911908894","0.00132034413917165","0.00297077431313601","0.00331394567293435","0.00205994799822244","0.00234727846963837","0.00529127053885438","0.00718854031326765","0.00771715338812902","0.00297077431313601","0.000228197278439999","0.000332563367142391","0.00111172363995038","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2015-12-10_R_T2",6,"12/10/2015","3:01:28 PM",34.1632,16.141,13.24667681,55,"AR-364_TUGBOAT_2015-12-10_R_T2_final.csv",160,4.48598130841121,0.521460708485759,"0.00111172363995038","0.0026533614864241","0.000330086398158442","0.00297819595712245","0.00485517140248365","0.00771715338812871","0.00826451900835986","0.00619828220888875","0.0066898069407375","0.0112537386756495","0.0139541724077284","0.0146869797430226","0.00771715338812871","0.00234727846963837","0.000228197278439999","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2015-12-10_R_T2",7,"12/10/2015","3:01:29 PM",34.181,16.141,13.25878899,NA,"AR-364_TUGBOAT_2015-12-10_R_T2_final.csv",170,4.76635514018692,0.471193972053753,"0.000146704904352376","0.000450727336515629","0.00404788231162078","0.000916906257811611","0.00180290849684895","0.00331394567293455","0.00573581294552248","0.00620900187972844","0.0044378233566601","0.00485517140248365","0.00883063529453171","0.0112393074433602","0.0118979380926292","0.00573581294552248","0.00132034413917165","8.96415576040557e-06","0.000146704904352376","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2015-12-10_R_T2",8,"12/10/2015","3:01:30 PM",34.2256,16.141,13.28913748,NA,"AR-364_TUGBOAT_2015-12-10_R_T2_final.csv",180,5.04672897196262,0.405841303771848,"0.000921030845280191","0.00180290849684895","8.3140659422515e-05","0.00883063529453171","0.0036758695781027","0.000146704904352376","0.00074084075419209","0.00205994890595545","0.00234727943861278","0.00131540409224989","0.00154689373652481","0.00404788231162078","0.00572551153575202","0.00619828378347238","0.00205994890595545","3.58567428024896e-05","0.000748267028980931","0.00180290849684895","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2015-12-10_R_T2",9,"12/10/2015","3:01:31 PM",34.2523,16.141,13.30730575,NA,"AR-364_TUGBOAT_2015-12-10_R_T2_final.csv",190,5.32710280373832,0.40283465981412,"0.000330086034792847","0.0023538760008976","0.00367586836552349","0.000744548716416366","0.0125753190444727","0.00620900187972844","3.66762260880941e-05","8.1904672014423e-05","0.00074084075419209","0.000916906257811611","0.000327618326052898","0.000447842941290013","0.00206612975209005","0.00330611660134571","0.00366762382002826","0.00074084075419209","0.000148357759248386","0.00207231985710752","0.00367586836552349","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
