"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.7027027027027","semivar5.40540540540541","semivar8.10810810810811","semivar10.8108108108108","semivar13.5135135135135","semivar16.2162162162162","semivar18.9189189189189","semivar21.6216216216216","semivar24.3243243243243","semivar27.027027027027","semivar29.7297297297297","semivar32.4324324324324","semivar35.1351351351351","semivar37.8378378378378","semivar40.5405405405405","semivar43.2432432432432","semivar45.9459459459459","semivar48.6486486486486","semivar51.3513513513514","semivar54.0540540540541","semivar56.7567567567568","semivar59.4594594594595","semivar62.1621621621622","semivar64.8648648648649","semivar67.5675675675676","semivar70.2702702702703","semivar72.972972972973","semivar75.6756756756757","semivar78.3783783783784","semivar81.0810810810811","semivar83.7837837837838","semivar86.4864864864865","semivar89.1891891891892","semivar91.8918918918919","semivar94.5945945945946","semivar97.2972972972973","semivar100","semivar102.702702702703","semivar105.405405405405","semivar108.108108108108","semivar110.810810810811","semivar113.513513513514","semivar116.216216216216","semivar118.918918918919","semivar121.621621621622","semivar124.324324324324","semivar127.027027027027","semivar129.72972972973","semivar132.432432432432","semivar135.135135135135","semivar137.837837837838","semivar140.540540540541","semivar143.243243243243","semivar145.945945945946","semivar148.648648648649","semivar151.351351351351","semivar154.054054054054","semivar156.756756756757","semivar159.459459459459","semivar162.162162162162","semivar164.864864864865","semivar167.567567567568","semivar170.27027027027","semivar172.972972972973","semivar175.675675675676","semivar178.378378378378","semivar181.081081081081","semivar183.783783783784","semivar186.486486486486","semivar189.189189189189","semivar191.891891891892","semivar194.594594594595","semivar197.297297297297","semivar200","semivar202.702702702703","semivar205.405405405405","semivar208.108108108108","semivar210.810810810811","semivar213.513513513514","semivar216.216216216216","semivar218.918918918919","semivar221.621621621622","semivar224.324324324324","semivar227.027027027027","semivar229.72972972973","semivar232.432432432432","semivar235.135135135135","semivar237.837837837838","semivar240.540540540541","semivar243.243243243243","semivar245.945945945946","semivar248.648648648649","semivar251.351351351351","semivar254.054054054054","semivar256.756756756757","semivar259.459459459459","semivar262.162162162162","semivar264.864864864865","semivar267.567567567568","semivar270.27027027027","semivar272.972972972973","semivar275.675675675676","semivar278.378378378378","semivar281.081081081081","semivar283.783783783784","semivar286.486486486487","semivar289.189189189189","semivar291.891891891892","semivar294.594594594595","semivar297.297297297297","semivar300"
"AR-345_RB1_2016-04-21_R_T3",22,"4/21/2016","11:13:46 AM",42.3483,16.523,18.8163,NA,"AR-345_RB1_2016-04-21_R_T3_final.csv",100,2.72727272727273,0.486391709999999,"0.000146410000000005","0.000445210000000024","0.00154449000000006","0.00570025000000025","0.0131560900000006","0.0160782400000007","0.0111724900000005","0.00295936000000012","3.60000000000027e-05","0.0011088899999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T3",23,"4/21/2016","11:13:47 AM",42.3304,16.523,18.8041,NA,"AR-345_RB1_2016-04-21_R_T3_final.csv",110,3,0.56913513,"0.00014884","0.00059049000000001","0.00110889000000004","0.00265225000000008","0.00769129000000029","0.0161036100000007","0.0193210000000008","0.0139004100000006","0.00443556000000015","0.000331240000000008","0.000445209999999874","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T3",24,"4/21/2016","11:13:48 AM",42.3261,16.523,18.8012,NA,"AR-345_RB1_2016-04-21_R_T3_final.csv",120,3.27272727272727,0.602361195000002,"8.40999999998141e-06","0.000228009999999903","0.000739839999999837","0.00131043999999981","0.00295935999999973","0.00820835999999972","0.0168480399999999","0.0201356099999999","0.0145926399999998","0.00483024999999971","0.000445209999999874","0.000331240000000008","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T3",25,"4/21/2016","11:13:49 AM",42.3526,16.523,18.8192,NA,"AR-345_RB1_2016-04-21_R_T3_final.csv",130,3.54545454545455,0.589277140000001,"0.000323999999999897","0.00022801000000001","8.41000000000201e-06","8.46399999999977e-05","0.000331240000000008","0.00132496000000003","0.00527076000000019","0.0124992400000005","0.0153512100000006","0.0105678400000004","0.00265225000000008","9.60999999999926e-06","0.00131043999999981","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T3",26,"4/21/2016","11:13:50 AM",42.397,16.523,18.8494,NA,"AR-345_RB1_2016-04-21_R_T3_final.csv",140,3.81818181818182,0.541848005,"0.00091204000000004","0.00232323999999979","0.00205209000000009","0.00109561000000007","0.000441000000000033","0.000144000000000011","3.8439999999997e-05","0.00179776000000006","0.00665856000000027","0.00877969000000036","0.00527076000000019","0.000453690000000004","0.000734410000000043","0.00440895999999974","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T3",27,"4/21/2016","11:13:51 AM",42.4459,16.523,18.8827,NA,"AR-345_RB1_2016-04-21_R_T3_final.csv",150,4.09090909090909,0.48990875,"0.00110889000000004","0.00403225000000016","0.00664224999999973","0.00617796000000025","0.00440896000000021","0.00294849000000015","0.00205209000000009","0.000734410000000043","8.2810000000002e-05","0.00233289000000011","0.00364816000000016","0.00154449000000006","0.000144000000000011","0.00364816000000016","0.00994008999999971","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T3",28,"4/21/2016","11:13:52 AM",42.4769,16.523,18.9038,85,"AR-345_RB1_2016-04-21_R_T3_final.csv",160,4.36363636363636,0.466915935,"0.000445210000000024","0.00295936000000012","0.0071571600000003","0.0105267599999998","0.00994009000000042","0.00765625000000037","0.00568516000000029","0.00440896000000021","0.00232324000000013","0.000144000000000011","0.00073984000000003","0.00154449000000006","0.000331240000000008","0.00109561000000007","0.00664225000000031","0.0145926399999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T3",47,"4/21/2016","11:14:11 AM",42.2328,16.523,18.7377,NA,"AR-345_RB1_2016-04-21_R_T3_final.csv",170,4.63636363636364,0.502135845,"0.02758921","0.0210249999999999","0.0124768899999998","0.00664224999999973","0.00403225000000016","0.00440895999999974","0.00617795999999969","0.00822648999999968","0.00994008999999971","0.0139004099999997","0.0237468099999999","0.0373648900000003","0.0421891600000004","0.0339664900000001","0.0176889999999998","0.0071571599999997","0.00205209000000009","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T3",48,"4/21/2016","11:14:12 AM",42.3039,16.523,18.7861,NA,"AR-345_RB1_2016-04-21_R_T3_final.csv",180,4.90909090909091,0.548277899999999,"0.00234256000000009","0.0138532899999998","0.00933155999999975","0.00400688999999976","0.00109560999999983","0.00022801000000001","0.000323999999999897","0.000912039999999826","0.00178928999999977","0.00263168999999976","0.00483024999999971","0.0111724899999997","0.0209960099999999","0.024649","0.0184688099999999","0.0071571599999997","0.00131043999999981","9.60999999999926e-06","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T3",49,"4/21/2016","11:14:13 AM",42.255,16.523,18.7528,NA,"AR-345_RB1_2016-04-21_R_T3_final.csv",190,5.18181818181818,0.595119480000001,"0.00110889000000004","0.00022801000000001","0.0228009999999999","0.0168740099999998","0.00933155999999975","0.00440895999999974","0.00234256000000009","0.00263168999999976","0.0040322499999997","0.00571535999999968","0.0071571599999997","0.0105678399999997","0.0193209999999998","0.0317552400000001","0.0362140900000002","0.02862864","0.0139004099999997","0.00483024999999971","0.00091204000000004","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T3",50,"4/21/2016","11:14:14 AM",42.224,16.523,18.7317,NA,"AR-345_RB1_2016-04-21_R_T3_final.csv",200,5.45454545454545,0.619304600000001,"0.000445210000000024","0.00295936000000012","3.60000000000027e-05","0.0296184100000001","0.0228009999999999","0.0138532899999998","0.00765624999999975","0.0048302500000002","0.00524175999999975","0.0071571599999997","0.0093508899999997","0.0111724899999997","0.0153512099999998","0.02563201","0.0397204900000004","0.0446899600000005","0.0362140900000002","0.0193209999999998","0.00820835999999972","0.00263169000000013","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T3",51,"4/21/2016","11:14:15 AM",42.2106,16.523,18.7226,NA,"AR-345_RB1_2016-04-21_R_T3_final.csv",210,5.72727272727273,0.631747400000003,"8.2810000000002e-05","0.00091204000000004","0.00403225000000016","0.00022801000000001","0.0328334400000002","0.02563201","0.0160782399999998","0.00933155999999975","0.00617796000000025","0.00664224999999973","0.00877968999999969","0.0111936399999997","0.0131790399999997","0.0176889999999998","0.02862864","0.0434305600000004","0.0486202500000006","0.0397603600000003","0.0219336099999998","0.00994008999999971","0.00364816000000016","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T3",52,"4/21/2016","11:14:16 AM",42.2328,16.523,18.7377,NA,"AR-345_RB1_2016-04-21_R_T3_final.csv",220,6,0.609860400000003,"0.00022801000000001","3.60000000000027e-05","0.00022801000000001","0.00234256000000009","0","0.02758921","0.0210249999999999","0.0124768899999998","0.00664224999999973","0.00403225000000016","0.00440895999999974","0.00617795999999969","0.00822648999999968","0.00994008999999971","0.0139004099999997","0.0237468099999999","0.0373648900000003","0.0421891600000004","0.0339664900000001","0.0176889999999998","0.0071571599999997","0.00205209000000009","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
