"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.40845070422535","semivar2.8169014084507","semivar4.22535211267606","semivar5.63380281690141","semivar7.04225352112676","semivar8.45070422535211","semivar9.85915492957746","semivar11.2676056338028","semivar12.6760563380282","semivar14.0845070422535","semivar15.4929577464789","semivar16.9014084507042","semivar18.3098591549296","semivar19.7183098591549","semivar21.1267605633803","semivar22.5352112676056","semivar23.943661971831","semivar25.3521126760563","semivar26.7605633802817","semivar28.169014084507","semivar29.5774647887324","semivar30.9859154929577","semivar32.3943661971831","semivar33.8028169014084","semivar35.2112676056338","semivar36.6197183098592","semivar38.0281690140845","semivar39.4366197183099","semivar40.8450704225352","semivar42.2535211267606","semivar43.6619718309859","semivar45.0704225352113","semivar46.4788732394366","semivar47.887323943662","semivar49.2957746478873","semivar50.7042253521127","semivar52.112676056338","semivar53.5211267605634","semivar54.9295774647887","semivar56.3380281690141","semivar57.7464788732394","semivar59.1549295774648","semivar60.5633802816901","semivar61.9718309859155","semivar63.3802816901408","semivar64.7887323943662","semivar66.1971830985916","semivar67.6056338028169","semivar69.0140845070423","semivar70.4225352112676","semivar71.830985915493","semivar73.2394366197183","semivar74.6478873239437","semivar76.056338028169","semivar77.4647887323944","semivar78.8732394366197","semivar80.2816901408451","semivar81.6901408450704","semivar83.0985915492958","semivar84.5070422535211","semivar85.9154929577465","semivar87.3239436619718","semivar88.7323943661972","semivar90.1408450704225","semivar91.5492957746479","semivar92.9577464788732","semivar94.3661971830986","semivar95.7746478873239","semivar97.1830985915493","semivar98.5915492957746","semivar100","semivar101.408450704225","semivar102.816901408451","semivar104.225352112676","semivar105.633802816901","semivar107.042253521127","semivar108.450704225352","semivar109.859154929577","semivar111.267605633803","semivar112.676056338028","semivar114.084507042254","semivar115.492957746479","semivar116.901408450704","semivar118.30985915493","semivar119.718309859155","semivar121.12676056338","semivar122.535211267606","semivar123.943661971831","semivar125.352112676056","semivar126.760563380282","semivar128.169014084507","semivar129.577464788732","semivar130.985915492958","semivar132.394366197183","semivar133.802816901408","semivar135.211267605634","semivar136.619718309859","semivar138.028169014085","semivar139.43661971831","semivar140.845070422535","semivar142.253521126761","semivar143.661971830986","semivar145.070422535211","semivar146.478873239437","semivar147.887323943662","semivar149.295774647887","semivar150.704225352113","semivar152.112676056338","semivar153.521126760563","semivar154.929577464789","semivar156.338028169014","semivar157.746478873239","semivar159.154929577465","semivar160.56338028169","semivar161.971830985915","semivar163.380281690141","semivar164.788732394366","semivar166.197183098592","semivar167.605633802817","semivar169.014084507042","semivar170.422535211268","semivar171.830985915493","semivar173.239436619718","semivar174.647887323944","semivar176.056338028169","semivar177.464788732394","semivar178.87323943662","semivar180.281690140845","semivar181.69014084507","semivar183.098591549296","semivar184.507042253521","semivar185.915492957746","semivar187.323943661972","semivar188.732394366197","semivar190.140845070423","semivar191.549295774648","semivar192.957746478873","semivar194.366197183099","semivar195.774647887324","semivar197.183098591549","semivar198.591549295775","semivar200","semivar201.408450704225","semivar202.816901408451","semivar204.225352112676","semivar205.633802816901","semivar207.042253521127","semivar208.450704225352","semivar209.859154929577","semivar211.267605633803","semivar212.676056338028","semivar214.084507042254","semivar215.492957746479","semivar216.901408450704","semivar218.30985915493","semivar219.718309859155","semivar221.12676056338","semivar222.535211267606","semivar223.943661971831","semivar225.352112676056","semivar226.760563380282","semivar228.169014084507","semivar229.577464788732","semivar230.985915492958","semivar232.394366197183","semivar233.802816901408","semivar235.211267605634","semivar236.619718309859","semivar238.028169014085","semivar239.43661971831","semivar240.845070422535","semivar242.253521126761","semivar243.661971830986","semivar245.070422535211","semivar246.478873239437","semivar247.887323943662","semivar249.295774647887","semivar250.704225352113","semivar252.112676056338","semivar253.521126760563","semivar254.929577464789","semivar256.338028169014","semivar257.746478873239","semivar259.154929577465","semivar260.56338028169","semivar261.971830985916","semivar263.380281690141","semivar264.788732394366","semivar266.197183098592","semivar267.605633802817","semivar269.014084507042","semivar270.422535211268","semivar271.830985915493","semivar273.239436619718","semivar274.647887323944","semivar276.056338028169","semivar277.464788732394","semivar278.87323943662","semivar280.281690140845","semivar281.69014084507","semivar283.098591549296","semivar284.507042253521","semivar285.915492957746","semivar287.323943661972","semivar288.732394366197","semivar290.140845070423","semivar291.549295774648","semivar292.957746478873","semivar294.366197183099","semivar295.774647887324","semivar297.183098591549","semivar298.591549295775","semivar300"
"AR-330_INDRA_2015-09-08_R_T2",7,"9/8/2015","10:08:46 AM",41.81,27.665,18.45,60,"AR-330_INDRA_2015-09-08_R_T2_final.csv",0,0,0.126139665000001,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-09-08_R_T2",8,"9/8/2015","10:08:47 AM",41.8815,27.567,18.4987,NA,"AR-330_INDRA_2015-09-08_R_T2_final.csv",10,0.141509433962264,0.318234465,"0.00237169000000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-09-08_R_T2",9,"9/8/2015","10:08:48 AM",41.9498,27.665,18.5451,NA,"AR-330_INDRA_2015-09-08_R_T2_final.csv",20,0.283018867924528,0.491508695000001,"0.00215296000000018","0.00904401000000041","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-09-08_R_T2",10,"9/8/2015","10:08:49 AM",41.9178,27.567,18.5234,NA,"AR-330_INDRA_2015-09-08_R_T2_final.csv",30,0.424528301886792,0.591140570000002,"0.000470890000000118","0.000610089999999964","0.00538755999999992","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-09-08_R_T2",11,"9/8/2015","10:08:50 AM",41.8928,27.665,18.5064,NA,"AR-330_INDRA_2015-09-08_R_T2_final.csv",40,0.566037735849057,0.628828240000003,"0.000288999999999982","0.00149769000000017","5.92899999999972e-05","0.00318096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-09-08_R_T2",12,"9/8/2015","10:08:51 AM",41.867,27.665,18.4888,NA,"AR-330_INDRA_2015-09-08_R_T2_final.csv",50,0.707547169811321,0.627437665000002,"0.000309759999999932","0.00119715999999983","0.00316969000000003","9.80099999999652e-05","0.00150544000000015","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-09-08_R_T2",13,"9/8/2015","10:08:52 AM",41.805,27.665,18.4466,NA,"AR-330_INDRA_2015-09-08_R_T2_final.csv",60,0.849056603773585,0.620167375000001,"0.0017808400000001","0.0035760399999999","0.00589823999999979","0.00970225000000027","0.00271440999999993","1.15599999999944e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-09-08_R_T2",14,"9/8/2015","10:08:53 AM",41.7832,27.567,18.4318,NA,"AR-330_INDRA_2015-09-08_R_T2_final.csv",70,0.990566037735849,0.603236695000002,"0.000219040000000031","0.00324900000000025","0.00556516000000003","0.00839055999999994","0.0128368900000005","0.00447561000000005","0.000331240000000008","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-09-08_R_T2",15,"9/8/2015","10:08:54 AM",41.8039,27.567,18.4459,NA,"AR-330_INDRA_2015-09-08_R_T2_final.csv",80,1.13207547169811,0.590201740000001,"0.000198810000000075","4.89999999997716e-07","0.00184040999999996","0.0036602499999997","0.00600624999999954","0.00984063999999995","0.00278783999999976","1.68099999999799e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-09-08_R_T2",16,"9/8/2015","10:08:55 AM",41.8247,27.567,18.46,NA,"AR-330_INDRA_2015-09-08_R_T2_final.csv",90,1.27358490566038,0.587310180000001,"0.000198809999999975","0.0007952400000001","0.00017956000000002","0.000829440000000022","0.00215295999999986","0.00401955999999973","0.00724201000000011","0.00149768999999989","0.000100000000000031","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
