"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.77777777777778","semivar5.55555555555556","semivar8.33333333333333","semivar11.1111111111111","semivar13.8888888888889","semivar16.6666666666667","semivar19.4444444444444","semivar22.2222222222222","semivar25","semivar27.7777777777778","semivar30.5555555555556","semivar33.3333333333333","semivar36.1111111111111","semivar38.8888888888889","semivar41.6666666666667","semivar44.4444444444444","semivar47.2222222222222","semivar50","semivar52.7777777777778","semivar55.5555555555556","semivar58.3333333333333","semivar61.1111111111111","semivar63.8888888888889","semivar66.6666666666667","semivar69.4444444444444","semivar72.2222222222222","semivar75","semivar77.7777777777778","semivar80.5555555555556","semivar83.3333333333333","semivar86.1111111111111","semivar88.8888888888889","semivar91.6666666666667","semivar94.4444444444444","semivar97.2222222222222","semivar100","semivar102.777777777778","semivar105.555555555556","semivar108.333333333333","semivar111.111111111111","semivar113.888888888889","semivar116.666666666667","semivar119.444444444444","semivar122.222222222222","semivar125","semivar127.777777777778","semivar130.555555555556","semivar133.333333333333","semivar136.111111111111","semivar138.888888888889","semivar141.666666666667","semivar144.444444444444","semivar147.222222222222","semivar150","semivar152.777777777778","semivar155.555555555556","semivar158.333333333333","semivar161.111111111111","semivar163.888888888889","semivar166.666666666667","semivar169.444444444444","semivar172.222222222222","semivar175","semivar177.777777777778","semivar180.555555555556","semivar183.333333333333","semivar186.111111111111","semivar188.888888888889","semivar191.666666666667","semivar194.444444444444","semivar197.222222222222","semivar200","semivar202.777777777778","semivar205.555555555556","semivar208.333333333333","semivar211.111111111111","semivar213.888888888889","semivar216.666666666667","semivar219.444444444444","semivar222.222222222222","semivar225","semivar227.777777777778","semivar230.555555555556","semivar233.333333333333","semivar236.111111111111","semivar238.888888888889","semivar241.666666666667","semivar244.444444444444","semivar247.222222222222","semivar250","semivar252.777777777778","semivar255.555555555556","semivar258.333333333333","semivar261.111111111111","semivar263.888888888889","semivar266.666666666667","semivar269.444444444444","semivar272.222222222222","semivar275","semivar277.777777777778","semivar280.555555555556","semivar283.333333333333","semivar286.111111111111","semivar288.888888888889","semivar291.666666666667","semivar294.444444444444","semivar297.222222222222","semivar300"
"AR-378_PODS_2016-03-17_R_T3",32,"3/17/2016","12:06:31 PM",33.6361,13.846,12.888,NA,"AR-378_PODS_2016-03-17_R_T3_final.csv",100,2.80373831775701,0.289035984999999,"0.00242064000000008","0.000252810000000008","0.00669123999999991","0.00813603999999989","0.00657720999999988","0.00258064000000006","0.00200704000000004","0.00290521000000005","0.00290521000000005","0.00669123999999991","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2016-03-17_R_T3",33,"3/17/2016","12:06:32 PM",33.646,13.942,12.8947,NA,"AR-378_PODS_2016-03-17_R_T3_final.csv",110,3.08411214953271,0.219822834999999,"4.4890000000005e-05","0.00180625000000004","8.46399999999977e-05","0.00783224999999996","0.00938960999999995","0.00770883999999994","0.00330625000000011","0.00265225000000008","0.00367236000000011","0.00367236000000011","0.00783224999999996","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2016-03-17_R_T3",34,"3/17/2016","12:06:33 PM",33.6105,13.942,12.8706,NA,"AR-378_PODS_2016-03-17_R_T3_final.csv",120,3.36448598130841,0.19618212,"0.000580810000000033","0.000302760000000011","0.00443556000000015","0.00110889000000004","0.00414735999999989","0.00529983999999987","0.00405768999999987","0.00111556000000002","0.000750760000000005","0.00133225000000001","0.00133225000000001","0.00414735999999989","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2016-03-17_R_T3",35,"3/17/2016","12:06:34 PM",33.5436,13.942,12.8251,NA,"AR-378_PODS_2016-03-17_R_T3_final.csv",130,3.64485981308411,0.205991399999999,"0.00207024999999989","0.00484415999999992","0.00395640999999988","0.01256641","0.00620943999999989","0.000357210000000014","0.000745290000000018","0.000331240000000008","0.000146409999999962","0.000327609999999952","8.09999999999742e-05","8.09999999999742e-05","0.000357210000000014","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2016-03-17_R_T3",36,"3/17/2016","12:06:35 PM",33.6183,13.846,12.8759,NA,"AR-378_PODS_2016-03-17_R_T3_final.csv",140,3.92523364485981,0.240919734999999,"0.00258063999999988","2.80900000000009e-05","0.000353440000000022","0.000146410000000005","0.00375769000000013","0.000784000000000026","0.00485808999999989","0.00609960999999987","0.00476099999999987","0.00149769000000003","0.00106929000000001","0.00174724000000002","0.00174724000000002","0.00485808999999989","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2016-03-17_R_T3",37,"3/17/2016","12:06:36 PM",33.6762,13.846,12.9153,NA,"AR-378_PODS_2016-03-17_R_T3_final.csv",150,4.20560747663551,0.307854139999999,"0.00155236000000004","0.00813603999999989","0.00199809000000006","0.000424359999999998","0.000745290000000018","0.000479610000000021","0.000129960000000002","0.0119028099999999","0.0138062499999999","0.0117505599999999","0.00609961000000015","0.0051984100000001","0.00659344000000013","0.00659344000000013","0.0119028099999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2016-03-17_R_T3",38,"3/17/2016","12:06:37 PM",33.6451,13.846,12.8941,NA,"AR-378_PODS_2016-03-17_R_T3_final.csv",160,4.48598130841121,0.379949309999999,"0.000449440000000014","0.000331240000000008","0.00476099999999987","0.000552250000000014","3.60000000000454e-07","3.72099999999999e-05","0.00185761000000007","9.6040000000005e-05","0.0077264099999999","0.00927368999999988","0.00760383999999987","0.00323761000000007","0.00259081000000004","0.00360000000000006","0.00360000000000006","0.0077264099999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2016-03-17_R_T3",39,"3/17/2016","12:06:38 PM",33.5694,13.846,12.8426,NA,"AR-378_PODS_2016-03-17_R_T3_final.csv",170,4.76635514018692,0.448398204999999,"0.00265225000000008","0.00528529000000016","0.00110889000000004","0.00030624999999994","0.000784000000000026","0.00271441000000012","0.00206116000000007","0.0089491600000003","0.00375769000000013","0.0013249599999999","0.00200703999999988","0.00127448999999989","2.91599999999984e-05","3.60000000000454e-07","7.22499999999954e-05","7.22499999999954e-05","0.0013249599999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2016-03-17_R_T3",40,"3/17/2016","12:06:39 PM",33.5738,13.846,12.8456,NA,"AR-378_PODS_2016-03-17_R_T3_final.csv",180,5.04672897196262,0.488429524999999,"9.00000000000068e-06","0.00235225000000006","0.00485809000000014","0.000918090000000027","0.000420249999999935","0.000625000000000018","0.0024108100000001","0.00179776000000006","0.00839056000000027","0.00339889000000011","0.0015523599999999","0.00228483999999988","0.00149768999999989","7.05599999999994e-05","5.75999999999873e-06","0.000132249999999996","0.000132249999999996","0.0015523599999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2016-03-17_R_T3",41,"3/17/2016","12:06:40 PM",33.5738,13.846,12.8456,NA,"AR-378_PODS_2016-03-17_R_T3_final.csv",190,5.32710280373832,0.469347004999999,"0","9.00000000000068e-06","0.00235225000000006","0.00485809000000014","0.000918090000000027","0.000420249999999935","0.000625000000000018","0.0024108100000001","0.00179776000000006","0.00839056000000027","0.00339889000000011","0.0015523599999999","0.00228483999999988","0.00149768999999989","7.05599999999994e-05","5.75999999999873e-06","0.000132249999999996","0.000132249999999996","0.0015523599999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2016-03-17_R_T3",42,"3/17/2016","12:06:41 PM",33.5916,13.846,12.8577,NA,"AR-378_PODS_2016-03-17_R_T3_final.csv",200,5.60747663551402,0.417345989999999,"0.000146410000000005","0.000146410000000005","0.00022801000000001","0.00132496000000003","0.00331776000000009","0.000331240000000008","0.00106275999999991","0.000166410000000003","0.00136900000000006","0.000918090000000027","0.0063202500000002","0.00213444000000006","0.0026522499999999","0.00358800999999987","0.00258063999999988","0.000420250000000008","0.000210249999999999","0.000556960000000003","0.000556960000000003","0.0026522499999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2016-03-17_R_T3",43,"3/17/2016","12:06:42 PM",33.5694,13.846,12.8426,85,"AR-378_PODS_2016-03-17_R_T3_final.csv",210,5.88785046728972,0.359898519999999,"0.00022801000000001","9.00000000000068e-06","9.00000000000068e-06","0","0.00265225000000008","0.00528529000000016","0.00110889000000004","0.00030624999999994","0.000784000000000026","0.00271441000000012","0.00206116000000007","0.0089491600000003","0.00375769000000013","0.0013249599999999","0.00200703999999988","0.00127448999999989","2.91599999999984e-05","3.60000000000454e-07","7.22499999999954e-05","7.22499999999954e-05","0.0013249599999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2016-03-17_R_T3",48,"3/17/2016","12:06:47 PM",33.4937,13.846,12.7911,NA,"AR-378_PODS_2016-03-17_R_T3_final.csv",220,6.16822429906542,0.311062549999999,"0.0026522499999999","0.00443555999999991","0.0029702499999999","0.0029702499999999","0.0026522499999999","0.010609","0.01542564","0.00719103999999992","0.00115600000000005","0.00632024999999991","0.01073296","0.00938960999999995","0.0213452100000002","0.01272384","0.00022801000000001","4.4890000000005e-05","0.000249640000000015","0.00212520999999992","0.00271440999999993","0.00184899999999994","0.00184899999999994","0.00022801000000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
