"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.05479452054795","semivar4.10958904109589","semivar6.16438356164384","semivar8.21917808219178","semivar10.2739726027397","semivar12.3287671232877","semivar14.3835616438356","semivar16.4383561643836","semivar18.4931506849315","semivar20.5479452054795","semivar22.6027397260274","semivar24.6575342465753","semivar26.7123287671233","semivar28.7671232876712","semivar30.8219178082192","semivar32.8767123287671","semivar34.9315068493151","semivar36.986301369863","semivar39.041095890411","semivar41.0958904109589","semivar43.1506849315069","semivar45.2054794520548","semivar47.2602739726027","semivar49.3150684931507","semivar51.3698630136986","semivar53.4246575342466","semivar55.4794520547945","semivar57.5342465753425","semivar59.5890410958904","semivar61.6438356164384","semivar63.6986301369863","semivar65.7534246575343","semivar67.8082191780822","semivar69.8630136986301","semivar71.9178082191781","semivar73.972602739726","semivar76.027397260274","semivar78.0821917808219","semivar80.1369863013699","semivar82.1917808219178","semivar84.2465753424657","semivar86.3013698630137","semivar88.3561643835616","semivar90.4109589041096","semivar92.4657534246575","semivar94.5205479452055","semivar96.5753424657534","semivar98.6301369863014","semivar100.684931506849","semivar102.739726027397","semivar104.794520547945","semivar106.849315068493","semivar108.904109589041","semivar110.958904109589","semivar113.013698630137","semivar115.068493150685","semivar117.123287671233","semivar119.178082191781","semivar121.232876712329","semivar123.287671232877","semivar125.342465753425","semivar127.397260273973","semivar129.452054794521","semivar131.506849315069","semivar133.561643835616","semivar135.616438356164","semivar137.671232876712","semivar139.72602739726","semivar141.780821917808","semivar143.835616438356","semivar145.890410958904","semivar147.945205479452","semivar150","semivar152.054794520548","semivar154.109589041096","semivar156.164383561644","semivar158.219178082192","semivar160.27397260274","semivar162.328767123288","semivar164.383561643836","semivar166.438356164384","semivar168.493150684931","semivar170.547945205479","semivar172.602739726027","semivar174.657534246575","semivar176.712328767123","semivar178.767123287671","semivar180.821917808219","semivar182.876712328767","semivar184.931506849315","semivar186.986301369863","semivar189.041095890411","semivar191.095890410959","semivar193.150684931507","semivar195.205479452055","semivar197.260273972603","semivar199.315068493151","semivar201.369863013699","semivar203.424657534247","semivar205.479452054795","semivar207.534246575342","semivar209.58904109589","semivar211.643835616438","semivar213.698630136986","semivar215.753424657534","semivar217.808219178082","semivar219.86301369863","semivar221.917808219178","semivar223.972602739726","semivar226.027397260274","semivar228.082191780822","semivar230.13698630137","semivar232.191780821918","semivar234.246575342466","semivar236.301369863014","semivar238.356164383562","semivar240.41095890411","semivar242.465753424658","semivar244.520547945205","semivar246.575342465753","semivar248.630136986301","semivar250.684931506849","semivar252.739726027397","semivar254.794520547945","semivar256.849315068493","semivar258.904109589041","semivar260.958904109589","semivar263.013698630137","semivar265.068493150685","semivar267.123287671233","semivar269.178082191781","semivar271.232876712329","semivar273.287671232877","semivar275.342465753425","semivar277.397260273973","semivar279.452054794521","semivar281.506849315069","semivar283.561643835616","semivar285.616438356164","semivar287.671232876712","semivar289.72602739726","semivar291.780821917808","semivar293.835616438356","semivar295.890410958904","semivar297.945205479452","semivar300"
"AR-330_PIPES_2016-01-15_R_T1",66,"1/15/2016","8:48:52 AM",42.3158,13.846,18.7941916,NA,"AR-330_PIPES_2016-01-15_R_T1_final.csv",520,10.7586206896552,0.182236073596587,"8.1904491012108e-05","0.00295595771443833","0.00154154469150013","0.000737140419108779","0.0011071903537808","0.00154154469150013","0.00204761318031355","0.00178561517277163","0.000912789113759995","8.96421564089989e-06","0.00153620647858104","8.1904491012108e-05","0.000583527312816034","0.00569465833196151","0.000146704904352376","8.1904491012108e-05","0","0.00329048508756283","0.00131540409225015","0.00153620647858104","0.000912789718008145","0.000228197580564177","8.1904491012108e-05","0.000912789113759995","0.00615549927986001","0.003282681502196","3.58566230415797e-05","3.58566230415797e-05","0.000447842941290013","0.00232754046426839","0.00110266699334489","0.00154154469150013","0.000737140419108779","0.000330086034792912","0","0.00131540409225015","0.00329048508756283","0.00441066797337957","0.00401332259362425","0.00178561517277163","0.00232754046426839","0.00131540409225015","0","0.000583527312816034","0.00364293847769732","0.000228197580564177","0.00153620647858104","0.00714246069108652","0.0105434596378227","0.00525174871410266","0.000447842941290013","0.000737140419108779","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_PIPES_2016-01-15_R_T1",67,"1/15/2016","8:48:53 AM",42.3069,13.846,18.78813551,NA,"AR-330_PIPES_2016-01-15_R_T1_final.csv",530,10.9655172413793,0.201610130917262,"3.66762260881156e-05","0.000228197278440052","0.00365115766353618","0.00205377550596015","0.00110266632921634","0.00154689294991358","0.00205377550596015","0.00263237233422258","0.00233411021751706","0.00131540336688019","9.37621144360802e-06","0.00109815222902443","0.000228197278440052","0.000912789113759995","0.00664535551290261","0.000330086034792912","0.000228197278440052","3.66762260881156e-05","0.00263237336035577","0.000912789718008145","0.00109815222902443","0.000583527795942374","8.1904672014423e-05","0.000228197278440052","0.00131540336688019","0.00714246069108652","0.00401332132660845","0.00014506106745689","0.00014506106745689","0.00022819758056407","0.00177986953225015","0.000737140962115524","0.00205377550596015","0.00110266632921634","0.000586819617409678","3.66762260881156e-05","0.000912789718008145","0.00263237336035577","0.00364293968483272","0.00328268264808999","0.00131047258020243","0.00177986953225015","0.000912789718008145","3.66762260881156e-05","0.000912789113759995","0.00441066664512236","8.1904672014423e-05","0.00109815222902443","0.00615549927986001","0.00933644087006754","0.00441066797337957","0.00022819758056407","0.00110266632921634","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_PIPES_2016-01-15_R_T1",68,"1/15/2016","8:48:54 AM",42.3024,13.846,18.78507344,NA,"AR-330_PIPES_2016-01-15_R_T1_final.csv",540,11.1724137931034,0.232368328960279,"9.37627268489133e-06","8.31408417855977e-05","0.000330086034792912","0.0040305839321343","0.00234068922964892","0.00131540336687993","0.00179713507831676","0.00234068922964892","0.00295595771443833","0.00263935980009002","0.00154689294991358","3.75049682568987e-05","0.000904584423216213","0.000330086034792912","0.0011071903537808","0.00715396586045428","0.000450727336515553","0.000330086034792912","8.31408417855977e-05","0.00232754046426839","0.000737140962115717","0.000904584423216213","0.000444967383062537","3.58567428025322e-05","0.000330086034792912","0.00154689294991358","0.00766940689752237","0.00441066664512236","0.000228197278439945","0.000228197278439945","0.00014506130833961","0.00153087752454515","0.000580244751592901","0.00234068922964892","0.00131540336687993","0.000744549262144911","8.31408417855977e-05","0.000737140962115717","0.00232754046426839","0.00328268264808999","0.00294117815671704","0.00109815222902443","0.00153087752454515","0.000737140962115717","8.31408417855977e-05","0.0011071903537808","0.00482676450900606","3.58567428025322e-05","0.000904584423216213","0.00568439396180652","0.00875407052297631","0.00401332259362425","0.00014506130833961","0.00131540336687993","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_PIPES_2016-01-15_R_T1",69,"1/15/2016","8:48:55 AM",42.2981,13.846,18.78214746,NA,"AR-330_PIPES_2016-01-15_R_T1_final.csv",550,11.3793103448276,0.24874665217399,"8.56135896040322e-06","3.58567428024896e-05","0.00014506130833961","0.000444967383062537","0.00441066797337957","0.00263237233422258","0.00153620647858076","0.002053776412332","0.00263237233422258","0.00328268264808999","0.00294856384846248","0.00178561517277163","8.1904491012108e-05","0.000737140419108972","0.000444967383062537","0.00131047258020243","0.00765749255040997","0.000583527795942374","0.000444967383062537","0.00014506130833961","0.00205377641233232","0.000586819617409678","0.000737140419108972","0.000330086034792912","9.37627268491309e-06","0.000444967383062537","0.00178561517277163","0.00819045453127687","0.00480787334576883","0.000325159515552354","0.000325159515552354","8.31408417855977e-05","0.00131047258020269","0.000447842518044078","0.00263237233422258","0.00153620647858076","0.000912789718008145","0.00014506130833961","0.000586819617409678","0.00205377641233232","0.00295595771443833","0.00263237233422258","0.000912789113759995","0.00131047258020269","0.000586819617409678","0.00014506130833961","0.00131047258020243","0.00524189032080973","9.37627268491309e-06","0.000737140419108972","0.00525174726472364","0.0082151038365842","0.00365115766353618","8.31408417855977e-05","0.00153620647858076","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_PIPES_2016-01-15_R_T1",70,"1/15/2016","8:48:56 AM",42.2804,13.846,18.77010333,NA,"AR-330_PIPES_2016-01-15_R_T1_final.csv",560,11.5862068965517,0.25364208335254,"0.00014506106745689","0.000224104193412104","0.000325159515552354","0.000580244751592901","0.00109815222902443","0.00615549927986001","0.00401332132660845","0.00262539412995977","0.00329048394030743","0.00401332132660845","0.00480787334576883","0.00440163381393615","0.00294856276244889","0.000444966961177602","0.000228197278440052","0.00109815222902443","0.00232753949937627","0.00991044739451279","0.00131047258020243","0.00109815222902443","0.000580244751592901","0.00110719101927059","0.000148358002852949","0.000228197278440052","3.75050907396088e-05","8.06774018435544e-05","0.00109815222902443","0.00294856276244889","0.0105155303484675","0.00662318617836146","0.000904584423216","0.000904584423216","8.56130044089838e-06","0.000583527795942545","8.31408417855977e-05","0.00401332132660845","0.00262539412995977","0.00178561517277163","0.000580244751592901","0.000148358002852949","0.00110719101927059","0.00179137091866808","0.00154154547675049","0.000330086034792912","0.000583527795942545","0.000148358002852949","0.000580244751592901","0.00232753949937627","0.00713096309170051","8.06774018435544e-05","0.000228197278440052","0.00365115766353618","0.00617687222388655","0.0023406901972625","8.56130044089838e-06","0.00262539412995977","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_PIPES_2016-01-15_R_T1",71,"1/15/2016","8:48:57 AM",42.3114,13.846,18.79119757,NA,"AR-330_PIPES_2016-01-15_R_T1_final.csv",570,11.7931034482759,0.244789949636411,"0.000444966961177602","8.1904491012108e-05","3.75049682568987e-05","9.37621144360802e-06","8.96421564089989e-06","0.00014506130833961","0.00329048508756243","0.00178561517277163","0.000908682439809465","0.00131540409224989","0.00178561517277163","0.00232754046426805","0.00204761408532493","0.00110266699334489","0","0.00131047185619373","0.00014506130833961","0.000737140962115524","0.00615549927986001","0.00022819758056407","0.00014506130833961","8.96421564089989e-06","0.00295595771443872","0.00110719035378104","0.00131047185619373","0.000740840209824442","0.000146704904352463","0.00014506130833961","0.00110266699334489","0.0066342686590403","0.00363472975923829","8.06775814848692e-05","8.06775814848692e-05","0.000330086034792912","0.00204761318031388","0.000912789113759995","0.00178561517277163","0.000908682439809465","0.000447842941290013","8.96421564089989e-06","0.00110719035378104","0.00295595771443872","0.00402194799856888","0.00364293847769775","0.00154154469150013","0.00204761318031388","0.00110719035378104","8.96421564089989e-06","0.000737140962115524","0.0040133225936238","0.000146704904352463","0.00131047185619373","0.00664535551290261","0.0099375617687826","0.00482676450900655","0.000330086034792912","0.000908682439809465","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_PIPES_2016-01-15_R_T1",72,"1/15/2016","8:48:58 AM",42.3203,13.846,18.79725367,NA,"AR-330_PIPES_2016-01-15_R_T1_final.csv",580,12,0.224870659086146,"3.66763472099826e-05","0.000737140962115524","0.00022819758056407","0.000148358002852862","8.31408417855977e-05","9.37627268489133e-06","3.58566230416223e-05","0.00263237233422258","0.00131047185619373","0.000580244269827561","0.000912789113759995","0.00131047185619373","0.00177986868848018","0.00153620647858104","0.000737140419108972","3.66763472099826e-05","0.00178561517277163","3.58566230416223e-05","0.000444966961177602","0.00524188887279222","8.1904491012108e-05","3.58566230416223e-05","9.37627268489133e-06","0.00365115887203258","0.00154689373652495","0.00178561517277163","0.00110719101927036","0.000330086398158442","3.58566230416223e-05","0.000737140419108972","0.00568439396180652","0.00294117707206446","8.56130044089838e-06","8.56130044089838e-06","0.000586820101896846","0.00263237336035577","0.00131540409224989","0.00131047185619373","0.000580244269827561","0.000228197278440052","9.37627268489133e-06","0.00154689373652495","0.00365115887203258","0.00482676589850468","0.00441066797337957","0.002053776412332","0.00263237336035577","0.00154689373652495","9.37627268489133e-06","0.000444966961177602","0.003282681502196","0.000330086398158442","0.00178561517277163","0.00766940689752237","0.0111816708732963","0.00570493498224035","0.000586820101896846","0.000580244269827561","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_PIPES_2016-01-15_R_T1",73,"1/15/2016","8:48:59 AM",42.369,13.846,18.83039205,NA,"AR-330_PIPES_2016-01-15_R_T1_final.csv",590,12.2068965517241,0.193035734434171,"0.00109815222902443","0.00153620726247032","0.00363472975923829","0.00232754046426805","0.002053776412332","0.00178561517277163","0.00131047258020243","0.000737140962115524","0.000330086034792912","9.37621144360802e-06","8.1904672014423e-05","8.56135896040322e-06","9.37621144360802e-06","8.1904491012108e-05","3.66762260881156e-05","3.58567428024896e-05","0.00153620726247032","0.00568439396180652","0.000737140962115524","0.00014506130833961","0.00154154469150013","0.000580244751592901","0.000737140962115524","0.00131047258020243","0.00875407239424037","0.00525174871410266","0.00568439396180652","0.00441066797337957","0.00263237336035577","0.000737140962115524","3.58567428024896e-05","0.00178561517277163","0.000444966961177602","0.000912789718008145","0.000912789718008145","0.00329048508756243","0.00713096478060195","0.00481731499133425","9.37621144360802e-06","8.1904672014423e-05","0.000325159515552354","0.00131047258020243","0.00525174871410266","0.00875407239424037","0.0105294913891559","0.00991044938553765","0.00615549927986001","0.00713096478060195","0.00525174871410266","0.00131047258020243","0.00014506130833961","0.000583527312816034","0.00263237336035577","0.00568439396180652","0.0145717563250608","0.01928815437124","0.01180903849636","0.00329048508756243","8.1904672014423e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_PIPES_2016-01-15_R_T1",74,"1/15/2016","8:49:00 AM",42.3779,13.846,18.83644814,NA,"AR-330_PIPES_2016-01-15_R_T1_final.csv",600,12.4137931034483,0.16900715662842,"3.66762260881156e-05","0.00153620647858104","0.00204761408532493","0.00440163381393615","0.00294856384846248","0.00263935980009002","0.00233411021751706","0.00178561517277163","0.00110266699334489","0.000146704904352376","8.96421564089989e-06","0.000228197580564177","8.06775814849331e-05","8.96421564089989e-06","8.96415576039493e-06","0","0.00014506130833961","0.00204761408532493","0.00663426703002044","0.00110266699334489","0.000327618326052962","0.00110266632921634","0.000908682439809679","0.00110266699334489","0.00178561517277163","0.00992400294010475","0.00616618190700197","0.00663426703002044","0.00525174871410266","0.00329048508756283","0.00110266699334489","0.00014506130833961","0.00131047258020243","0.000226145955422462","0.00131540409225015","0.00131540409225015","0.00402194926694568","0.00819045453127751","0.00569465984122094","8.96421564089989e-06","0.000228197580564177","0.000580244751592901","0.00178561517277163","0.00616618190700197","0.00992400294010475","0.01180903849636","0.0111529081497292","0.00714246069108652","0.00819045453127751","0.00616618190700197","0.00178561517277163","0.000327618326052962","0.000327617964048304","0.00329048508756283","0.00663426703002044","0.0160705365549447","0.0210069919576525","0.0131619380557404","0.00402194926694568","0.000228197580564177","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_PIPES_2016-01-15_R_T1",75,"1/15/2016","8:49:01 AM",42.4267,13.846,18.86965456,NA,"AR-330_PIPES_2016-01-15_R_T1_final.csv",610,12.6206896551724,0.169318241117184,"0.00110266632921634","0.00154154469150013","0.00524188887279222","0.00615549927986001","0.00991044739451279","0.00765749255040997","0.00715396586045428","0.00664535551290261","0.00569465833196151","0.00441066664512236","0.000444966961177602","0.00131047258020243","0.00233411021751706","0.00177986868848018","0.00131047258020243","0.000912789113759995","0.00110266632921634","0.00204761318031355","0.00615549927986001","0.0131463262542052","0.00441066664512236","0.00263237233422258","0","0.00401332132660845","0.00441066664512236","0.00569465833196151","0.0176426692370047","0.0124839191537319","0.0131463262542052","0.0111672838246369","0.00820277455448926","0.00441066664512236","0.00204761318031355","8.96421564089989e-06","0.000330086034792912","0.00482676450900655","0.00482676450900655","0.00933644087006754","0.0153035579270031","0.0118090363229719","0.00131047258020243","0.00233411021751706","0.003282681502196","0.00569465833196151","0.0124839191537319","0.0176426692370047","0.0201287483006722","0.0192692571890627","0.0138578806802499","0.0153035579270031","0.0124839191537319","0.00569465833196151","0.00263237233422258","0.000228197278440052","0.00820277455448926","0.0131463262542052","0.0255923333740816","0.0317353951853762","0.0218838499962482","0.00933644087006754","0.00233411021751706","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_PIPES_2016-01-15_R_T1",76,"1/15/2016","8:49:02 AM",42.3557,13.846,18.82134193,15,"AR-330_PIPES_2016-01-15_R_T1_final.csv",620,12.8275862068966,0.19562520204948,"0.00233411021751706","0.000228197580564177","8.1904672014423e-05","0.000580244269827561","0.000908682439809465","0.00262539412995977","0.00153620647858076","0.00131540336687993","0.00110266632921634","0.000737140419108779","0.000327617964048304","0.000740840754192187","0.000146704904352463","0","3.75050907396088e-05","0.000146704904352463","0.000327618326052962","0.000228197580564177","9.37627268491309e-06","0.000908682439809465","0.00440163248703994","0.000327617964048304","8.96415576039493e-06","0.00233411021751706","0.000226145955422462","0.000327617964048304","0.000737140419108779","0.00714246069108652","0.00402194799856888","0.00440163248703994","0.00329048394030743","0.00178561517277163","0.000327617964048304","9.37627268491309e-06","0.00263237336035577","0.000908682439809679","0.000447842518044078","0.000447842518044078","0.00233411021751671","0.00568439396180652","0.00364293847769732","0.000146704904352463","0","8.06774018435544e-05","0.000737140419108779","0.00402194799856888","0.00714246069108652","0.00875407052297565","0.00819045272125422","0.00481731360319664","0.00568439396180652","0.00402194799856888","0.000737140419108779","8.96415576039493e-06","0.00110266699334489","0.00178561517277163","0.00440163248703994","0.0124687171328278","0.0168562651316221","0.00992400094771817","0.00233411021751671","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_PIPES_2016-01-15_R_T1",81,"1/15/2016","8:49:07 AM",42.3158,13.846,18.7941916,NA,"AR-330_PIPES_2016-01-15_R_T1_final.csv",630,13.0344827586207,0.214544412466197,"0.000737140419108779","0.00569465833196151","0.00178561517277163","0.00131047258020243","9.37627268489133e-06","8.96421564089989e-06","0.000580244751592901","0.00014506130833961","8.31408417855977e-05","3.66762260881156e-05","0","8.1904491012108e-05","0.00295595771443833","0.00154154469150013","0.000737140419108779","0.0011071903537808","0.00154154469150013","0.00204761318031355","0.00178561517277163","0.000912789113759995","8.96421564089989e-06","0.00153620647858104","8.1904491012108e-05","0.000583527312816034","0.00569465833196151","0.000146704904352376","8.1904491012108e-05","0","0.00329048508756283","0.00131540409225015","0.00153620647858104","0.000912789718008145","0.000228197580564177","8.1904491012108e-05","0.000912789113759995","0.00615549927986001","0.003282681502196","3.58566230415797e-05","3.58566230415797e-05","0.000447842941290013","0.00232754046426839","0.00110266699334489","0.00154154469150013","0.000737140419108779","0.000330086034792912","0","0.00131540409225015","0.00329048508756283","0.00441066797337957","0.00401332259362425","0.00178561517277163","0.00232754046426839","0.00131540409225015","0","0.000583527312816034","0.00364293847769732","0.000228197580564177","0.00153620647858104","0.00714246069108652","0.0105434596378227","0.00525174871410266","0.000447842941290013","0.000737140419108779","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_PIPES_2016-01-15_R_T1",82,"1/15/2016","8:49:08 AM",42.3203,13.846,18.79725367,NA,"AR-330_PIPES_2016-01-15_R_T1_final.csv",640,13.2413793103448,0.235383253369269,"9.37627268489133e-06","0.000580244269827561","0.00524188887279222","0.00153620647858104","0.00109815222902443","0","3.66763472099826e-05","0.000737140962115524","0.00022819758056407","0.000148358002852862","8.31408417855977e-05","9.37627268489133e-06","3.58566230416223e-05","0.00263237233422258","0.00131047185619373","0.000580244269827561","0.000912789113759995","0.00131047185619373","0.00177986868848018","0.00153620647858104","0.000737140419108972","3.66763472099826e-05","0.00178561517277163","3.58566230416223e-05","0.000444966961177602","0.00524188887279222","8.1904491012108e-05","3.58566230416223e-05","9.37627268489133e-06","0.00365115887203258","0.00154689373652495","0.00178561517277163","0.00110719101927036","0.000330086398158442","3.58566230416223e-05","0.000737140419108972","0.00568439396180652","0.00294117707206446","8.56130044089838e-06","8.56130044089838e-06","0.000586820101896846","0.00263237336035577","0.00131540409224989","0.00131047185619373","0.000580244269827561","0.000228197278440052","9.37627268489133e-06","0.00154689373652495","0.00365115887203258","0.00482676589850468","0.00441066797337957","0.002053776412332","0.00263237336035577","0.00154689373652495","9.37627268489133e-06","0.000444966961177602","0.003282681502196","0.000330086398158442","0.00178561517277163","0.00766940689752237","0.0111816708732963","0.00570493498224035","0.000586820101896846","0.000580244269827561","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
