"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.57894736842105","semivar3.15789473684211","semivar4.73684210526316","semivar6.31578947368421","semivar7.89473684210526","semivar9.47368421052632","semivar11.0526315789474","semivar12.6315789473684","semivar14.2105263157895","semivar15.7894736842105","semivar17.3684210526316","semivar18.9473684210526","semivar20.5263157894737","semivar22.1052631578947","semivar23.6842105263158","semivar25.2631578947368","semivar26.8421052631579","semivar28.4210526315789","semivar30","semivar31.5789473684211","semivar33.1578947368421","semivar34.7368421052632","semivar36.3157894736842","semivar37.8947368421053","semivar39.4736842105263","semivar41.0526315789474","semivar42.6315789473684","semivar44.2105263157895","semivar45.7894736842105","semivar47.3684210526316","semivar48.9473684210526","semivar50.5263157894737","semivar52.1052631578947","semivar53.6842105263158","semivar55.2631578947368","semivar56.8421052631579","semivar58.4210526315789","semivar60","semivar61.5789473684211","semivar63.1578947368421","semivar64.7368421052632","semivar66.3157894736842","semivar67.8947368421053","semivar69.4736842105263","semivar71.0526315789474","semivar72.6315789473684","semivar74.2105263157895","semivar75.7894736842105","semivar77.3684210526316","semivar78.9473684210526","semivar80.5263157894737","semivar82.1052631578947","semivar83.6842105263158","semivar85.2631578947368","semivar86.8421052631579","semivar88.4210526315789","semivar90","semivar91.5789473684211","semivar93.1578947368421","semivar94.7368421052632","semivar96.3157894736842","semivar97.8947368421053","semivar99.4736842105263","semivar101.052631578947","semivar102.631578947368","semivar104.210526315789","semivar105.789473684211","semivar107.368421052632","semivar108.947368421053","semivar110.526315789474","semivar112.105263157895","semivar113.684210526316","semivar115.263157894737","semivar116.842105263158","semivar118.421052631579","semivar120","semivar121.578947368421","semivar123.157894736842","semivar124.736842105263","semivar126.315789473684","semivar127.894736842105","semivar129.473684210526","semivar131.052631578947","semivar132.631578947368","semivar134.210526315789","semivar135.789473684211","semivar137.368421052632","semivar138.947368421053","semivar140.526315789474","semivar142.105263157895","semivar143.684210526316","semivar145.263157894737","semivar146.842105263158","semivar148.421052631579","semivar150","semivar151.578947368421","semivar153.157894736842","semivar154.736842105263","semivar156.315789473684","semivar157.894736842105","semivar159.473684210526","semivar161.052631578947","semivar162.631578947368","semivar164.210526315789","semivar165.789473684211","semivar167.368421052632","semivar168.947368421053","semivar170.526315789474","semivar172.105263157895","semivar173.684210526316","semivar175.263157894737","semivar176.842105263158","semivar178.421052631579","semivar180","semivar181.578947368421","semivar183.157894736842","semivar184.736842105263","semivar186.315789473684","semivar187.894736842105","semivar189.473684210526","semivar191.052631578947","semivar192.631578947368","semivar194.210526315789","semivar195.789473684211","semivar197.368421052632","semivar198.947368421053","semivar200.526315789474","semivar202.105263157895","semivar203.684210526316","semivar205.263157894737","semivar206.842105263158","semivar208.421052631579","semivar210","semivar211.578947368421","semivar213.157894736842","semivar214.736842105263","semivar216.315789473684","semivar217.894736842105","semivar219.473684210526","semivar221.052631578947","semivar222.631578947368","semivar224.210526315789","semivar225.789473684211","semivar227.368421052632","semivar228.947368421053","semivar230.526315789474","semivar232.105263157895","semivar233.684210526316","semivar235.263157894737","semivar236.842105263158","semivar238.421052631579","semivar240","semivar241.578947368421","semivar243.157894736842","semivar244.736842105263","semivar246.315789473684","semivar247.894736842105","semivar249.473684210526","semivar251.052631578947","semivar252.631578947368","semivar254.210526315789","semivar255.789473684211","semivar257.368421052632","semivar258.947368421053","semivar260.526315789474","semivar262.105263157895","semivar263.684210526316","semivar265.263157894737","semivar266.842105263158","semivar268.421052631579","semivar270","semivar271.578947368421","semivar273.157894736842","semivar274.736842105263","semivar276.315789473684","semivar277.894736842105","semivar279.473684210526","semivar281.052631578947","semivar282.631578947368","semivar284.210526315789","semivar285.789473684211","semivar287.368421052632","semivar288.947368421053","semivar290.526315789474","semivar292.105263157895","semivar293.684210526316","semivar295.263157894737","semivar296.842105263158","semivar298.421052631579","semivar300"
"AR-364_BARGE_2015-12-10_R_T3",21,"12/10/2015","1:48:56 PM",33.9628,16.141,13.11031271,90,"AR-364_BARGE_2015-12-10_R_T3_final.csv",0,0,0.561183740062636,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2015-12-10_R_T3",22,"12/10/2015","1:48:57 PM",33.9894,16.141,13.12841293,NA,"AR-364_BARGE_2015-12-10_R_T3_final.csv",10,0.158730158730159,1.81038952623111,"0.000327617964048368","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2015-12-10_R_T3",23,"12/10/2015","1:48:58 PM",33.9092,16.141,13.07384007,NA,"AR-364_BARGE_2015-12-10_R_T3_final.csv",20,0.317460317460317,3.10668070864186,"0.00297819704857964","0.00133025346856969","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2015-12-10_R_T3",24,"12/10/2015","1:48:59 PM",33.7266,16.141,12.94958815,NA,"AR-364_BARGE_2015-12-10_R_T3_final.csv",30,0.476190476190476,3.84152412526389,"0.0154385396236861","0.0319783019420482","0.0258323841871937","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2015-12-10_R_T3",25,"12/10/2015","1:49:00 PM",33.5574,16.141,12.83445439,NA,"AR-364_BARGE_2015-12-10_R_T3_final.csv",40,0.634920634920635,3.75376114992436,"0.0132557826917378","0.0573055037890623","0.0864116232389317","0.076097812713223","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2015-12-10_R_T3",26,"12/10/2015","1:49:01 PM",33.5574,16.141,12.83445439,NA,"AR-364_BARGE_2015-12-10_R_T3_final.csv",50,0.793650793650794,3.0141853673995,"0","0.0132557826917378","0.0573055037890623","0.0864116232389317","0.076097812713223","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2015-12-10_R_T3",27,"12/10/2015","1:49:02 PM",33.6776,16.141,12.91624563,NA,"AR-364_BARGE_2015-12-10_R_T3_final.csv",60,0.952380952380952,2.08519124799788,"0.00668980694073779","0.00668980694073779","0.00111172363995038","0.0248360075189132","0.0450149631892896","0.0376620315397264","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2015-12-10_R_T3",28,"12/10/2015","1:49:03 PM",33.9004,16.141,13.06785203,NA,"AR-364_BARGE_2015-12-10_R_T3_final.csv",70,1.11111111111111,1.40248442354859,"0.0229845005209596","0.0544744583575695","0.0544744583575695","0.0139863453126541","3.5856623041601e-05","0.00366762260881006","0.00180290934606252","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2015-12-10_R_T3",29,"12/10/2015","1:49:04 PM",34.0563,16.141,13.17393568,NA,"AR-364_BARGE_2015-12-10_R_T3_final.csv",80,1.26984126984127,1.20741862480453,"0.0112537407973226","0.066404161869002","0.115247546260064","0.115247546260064","0.0503318142171006","0.0100191311412722","0.0020723207675625","0.00404788231162078","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2015-12-10_R_T3",30,"12/10/2015","1:49:05 PM",34.0742,16.141,13.1861159,NA,"AR-364_BARGE_2015-12-10_R_T3_final.csv",90,1.42857142857143,1.46465834132571,"0.000148357759248429","0.0139863429473773","0.072829962629873","0.123665817615481","0.123665817615481","0.0559453765200627","0.0126058620021892","0.00332963274682103","0.00574612361417614","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
