"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.4018691588785","semivar2.80373831775701","semivar4.20560747663551","semivar5.60747663551402","semivar7.00934579439252","semivar8.41121495327103","semivar9.81308411214953","semivar11.214953271028","semivar12.6168224299065","semivar14.018691588785","semivar15.4205607476636","semivar16.8224299065421","semivar18.2242990654206","semivar19.6261682242991","semivar21.0280373831776","semivar22.4299065420561","semivar23.8317757009346","semivar25.2336448598131","semivar26.6355140186916","semivar28.0373831775701","semivar29.4392523364486","semivar30.8411214953271","semivar32.2429906542056","semivar33.6448598130841","semivar35.0467289719626","semivar36.4485981308411","semivar37.8504672897196","semivar39.2523364485981","semivar40.6542056074766","semivar42.0560747663551","semivar43.4579439252336","semivar44.8598130841121","semivar46.2616822429907","semivar47.6635514018692","semivar49.0654205607477","semivar50.4672897196262","semivar51.8691588785047","semivar53.2710280373832","semivar54.6728971962617","semivar56.0747663551402","semivar57.4766355140187","semivar58.8785046728972","semivar60.2803738317757","semivar61.6822429906542","semivar63.0841121495327","semivar64.4859813084112","semivar65.8878504672897","semivar67.2897196261682","semivar68.6915887850467","semivar70.0934579439252","semivar71.4953271028037","semivar72.8971962616822","semivar74.2990654205608","semivar75.7009345794392","semivar77.1028037383178","semivar78.5046728971963","semivar79.9065420560748","semivar81.3084112149533","semivar82.7102803738318","semivar84.1121495327103","semivar85.5140186915888","semivar86.9158878504673","semivar88.3177570093458","semivar89.7196261682243","semivar91.1214953271028","semivar92.5233644859813","semivar93.9252336448598","semivar95.3271028037383","semivar96.7289719626168","semivar98.1308411214953","semivar99.5327102803738","semivar100.934579439252","semivar102.336448598131","semivar103.738317757009","semivar105.140186915888","semivar106.542056074766","semivar107.943925233645","semivar109.345794392523","semivar110.747663551402","semivar112.14953271028","semivar113.551401869159","semivar114.953271028037","semivar116.355140186916","semivar117.757009345794","semivar119.158878504673","semivar120.560747663551","semivar121.96261682243","semivar123.364485981308","semivar124.766355140187","semivar126.168224299065","semivar127.570093457944","semivar128.971962616822","semivar130.373831775701","semivar131.775700934579","semivar133.177570093458","semivar134.579439252336","semivar135.981308411215","semivar137.383177570093","semivar138.785046728972","semivar140.18691588785","semivar141.588785046729","semivar142.990654205607","semivar144.392523364486","semivar145.794392523364","semivar147.196261682243","semivar148.598130841122","semivar150","semivar151.401869158878","semivar152.803738317757","semivar154.205607476636","semivar155.607476635514","semivar157.009345794393","semivar158.411214953271","semivar159.81308411215","semivar161.214953271028","semivar162.616822429907","semivar164.018691588785","semivar165.420560747664","semivar166.822429906542","semivar168.224299065421","semivar169.626168224299","semivar171.028037383178","semivar172.429906542056","semivar173.831775700935","semivar175.233644859813","semivar176.635514018692","semivar178.03738317757","semivar179.439252336449","semivar180.841121495327","semivar182.242990654206","semivar183.644859813084","semivar185.046728971963","semivar186.448598130841","semivar187.85046728972","semivar189.252336448598","semivar190.654205607477","semivar192.056074766355","semivar193.457943925234","semivar194.859813084112","semivar196.261682242991","semivar197.663551401869","semivar199.065420560748","semivar200.467289719626","semivar201.869158878505","semivar203.271028037383","semivar204.672897196262","semivar206.07476635514","semivar207.476635514019","semivar208.878504672897","semivar210.280373831776","semivar211.682242990654","semivar213.084112149533","semivar214.485981308411","semivar215.88785046729","semivar217.289719626168","semivar218.691588785047","semivar220.093457943925","semivar221.495327102804","semivar222.897196261682","semivar224.299065420561","semivar225.700934579439","semivar227.102803738318","semivar228.504672897196","semivar229.906542056075","semivar231.308411214953","semivar232.710280373832","semivar234.11214953271","semivar235.514018691589","semivar236.915887850467","semivar238.317757009346","semivar239.719626168224","semivar241.121495327103","semivar242.523364485981","semivar243.92523364486","semivar245.327102803738","semivar246.728971962617","semivar248.130841121495","semivar249.532710280374","semivar250.934579439252","semivar252.336448598131","semivar253.738317757009","semivar255.140186915888","semivar256.542056074766","semivar257.943925233645","semivar259.345794392523","semivar260.747663551402","semivar262.14953271028","semivar263.551401869159","semivar264.953271028037","semivar266.355140186916","semivar267.757009345794","semivar269.158878504673","semivar270.560747663551","semivar271.96261682243","semivar273.364485981308","semivar274.766355140187","semivar276.168224299065","semivar277.570093457944","semivar278.971962616822","semivar280.373831775701","semivar281.775700934579","semivar283.177570093458","semivar284.579439252336","semivar285.981308411215","semivar287.383177570093","semivar288.785046728972","semivar290.18691588785","semivar291.588785046729","semivar292.990654205607","semivar294.392523364486","semivar295.794392523364","semivar297.196261682243","semivar298.598130841121","semivar300"
"AR-330_PIPES_2015-09-08_S",62,"9/8/2015","12:13:12 PM",39.335,27.665,16.76587767,NA,"AR-330_PIPES_2015-09-08_S_final.csv",420,5.91549295774648,34.3800800616436,"0.000610123592462336","0","0.000444967383062537","0.00123761551365773","0.000200323260673512","0.00100980696405142","4.91224363876477e-05","0.000198401873670452","0.000200323260673512","0.000797445074464783","0.00280261713006214","0.00209717561370486","0.00209717561370486","1.25202037921197e-05","0.000308208220339658","0.000308208220339658","4.91224363876477e-05","0.000313005094802489","0.000447842518044078","5.10484528323579e-05","0.000606766953369605","0.00243377646222263","0.00123761551365773","0.000444967383062537","0.000111241951236955","0.000313005094802489","0.00100980696405142","0.00280261713006214","0.00318978029785953","0.00318978029785953","0.00150436853471608","0.000200323260673512","0.000111241951236955","0.000606766953369605","0.00243377646222263","0.00150436931044004","1.25202037921197e-05","0.000610123592462336","0.00318978029785953","0.0035938214532801","0.00777704573875324","0.0179513076265994","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_PIPES_2015-09-08_S",63,"9/8/2015","12:13:13 PM",39.3712,27.665,16.79051031,NA,"AR-330_PIPES_2015-09-08_S_final.csv",430,6.05633802816901,34.3303465187265,"0.000606766953369605","0.00243377646222228","0.000606766953369605","1.25202037920945e-05","0.000111241740294438","0.00150436931043977","0.00318209938200969","0.000310601851209883","0.000111241740294363","0.00150436931043977","0.00279541771832389","0.00601747569031159","0.00496004261610485","0.00496004261610485","0.000444967383062387","5.00808151683781e-05","5.00808151683781e-05","0.000310601851209883","0.00179137091866808","0.00209717561370486","0.00100980696405142","0","0.000610123592462511","0.000111241740294438","1.25202037920945e-05","0.000198401591960029","0.00179137091866808","0.00318209938200969","0.00601747569031159","0.00657895863220832","0.00657895863220832","0.00402194799856888","0.00150436931043977","0.000198401591960029","0","0.000610123592462511","0.000200323260673613","0.000444967383062387","0.00243377646222228","0.00657895863220832","0.00715396755207692","0.0127283975280396","0.0251587594649161","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_PIPES_2015-09-08_S",64,"9/8/2015","12:13:14 PM",39.4385,27.665,16.83630524,NA,"AR-330_PIPES_2015-09-08_S_final.csv",440,6.19718309859155,34.3356617162934,"0.00209717561370519","0.00496004261610535","0.00904938394806286","0.00496004261610535","0.00243377646222263","0.00124240810979619","0.00715396755207692","0.010445868157301","0.00402194799856888","0.00317442659820265","0.00715396755207692","0.00973510584888982","0.0152194956439824","0.0135076695062506","0.0135076695062506","0.00447416240107246","0.00279541771832427","0.00279541771832427","0.00402194799856888","0.00776504980503091","0.00838870245482009","0.00601747569031214","0.00209717561370519","0.000444967383062537","0.00124240810979619","0.00243377646222263","0.00358566709459367","0.00776504980503091","0.010445868157301","0.0152194956439824","0.0161050592306048","0.0161050592306048","0.0119276453733382","0.00715396755207692","0.00358566709459367","0.00209717561370519","0.000444967383062537","0.00100117629547707","0.00447416240107246","0.00904938394806286","0.0161050592306048","0.0169979170211244","0.0251587594649173","0.0417834726292039","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_PIPES_2015-09-08_S",65,"9/8/2015","12:13:15 PM",39.454,27.665,16.84685236,NA,"AR-330_PIPES_2015-09-08_S_final.csv",450,6.33802816901408,34.339156104585,"0.000111241740294363","0.00317442659820265","0.00655690042059634","0.0111672838246369","0.00655690042059634","0.00358566709459367","0.00209717561370486","0.00904938394806219","0.0127130473296222","0.00547096175940221","0.00447416106328885","0.00904938394806219","0.0119276453733375","0.0179330772405131","0.0160705365549447","0.0160705365549447","0.0059963805576898","0.00402194799856888","0.00402194799856888","0.00547096175940221","0.00973510584888982","0.0104319626835206","0.00776504804263984","0.00317442659820265","0.00100117629547684","0.00209717561370486","0.00358566709459367","0.00496004120755344","0.00973510584888982","0.0127130473296222","0.0179330772405131","0.0188932804750091","0.0188932804750091","0.0143426683783747","0.00904938394806219","0.00496004120755344","0.00317442659820265","0.00100117629547684","0.00177986868848018","0.0059963805576898","0.0111672838246369","0.0188932804750091","0.0198593426613128","0.0286158668250623","0.046206589233552","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_PIPES_2015-09-08_S",66,"9/8/2015","12:13:16 PM",39.4126,27.665,16.81868134,NA,"AR-330_PIPES_2015-09-08_S_final.csv",460,6.47887323943662,34.327155810373,"0.000793606367840315","0.000310601851210009","0.000793606931261062","0.00278822756546921","0.00600692426892276","0.00278822756546921","0.00100548731673653","0.000310602203688138","0.00448327064927288","0.00715396755207692","0.00209717561370486","0.00149909513942259","0.00448327064927288","0.00656792570670774","0.0111816708732963","0.0097216839219605","0.0097216839219605","0.00242706781347842","0.00124240810979619","0.00124240810979619","0.00209717561370486","0.00496963243918477","0.00547096323872196","0.0035938214532801","0.000793606931261062","1.20433291225043e-05","0.000310602203688138","0.00100548731673653","0.00178561517277163","0.00496963243918477","0.00715396755207692","0.0111816708732963","0.0119425139968766","0.0119425139968766","0.00838870245482009","0.00448327064927288","0.00178561517277163","0.000793606931261062","1.20433291225043e-05","0.000196489465200968","0.00242706781347842","0.00600692426892276","0.0119425139968766","0.0127130495846663","0.0198785269369132","0.0348890695675458","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_PIPES_2015-09-08_S",67,"9/8/2015","12:13:17 PM",39.3245,27.665,16.75873285,NA,"AR-330_PIPES_2015-09-08_S_final.csv",470,6.61971830985915,34.357666485027,"0.0035938214532801","0.00776504804263984","0.00601747569031214","0.00100980696405142","5.10484528323579e-05","0.000308208220339658","5.10484528323579e-05","0.000797445074464783","0.00179137007217631","4.91224363875979e-05","0.000606766953369605","0.000200323260673613","0.000450727336515553","4.91224363875979e-05","0.000444967383062537","0.00209717561370486","0.00149383100301229","0.00149383100301229","0.000114130975904096","0.000610123592462336","0.000610123592462336","0.000200323260673613","0.000111241951236955","0.000196489465200968","0","0.00100980696405142","0.00318978029785953","0.00179137007217631","0.000797445074464783","0.000313005094802489","0.000111241951236955","0.000606766953369605","0.00209717561370486","0.00243377646222263","0.00243377646222263","0.00100117629547707","4.91224363875979e-05","0.000313005094802489","0.00100980696405142","0.00318978029785953","0.00210965859824018","0.000114130975904096","0.000308208220339658","0.00243377646222263","0.00278822756546921","0.00656792570670774","0.016087794531029","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_PIPES_2015-09-08_S",68,"9/8/2015","12:13:18 PM",39.2624,27.665,16.71647631,NA,"AR-330_PIPES_2015-09-08_S_final.csv",480,6.76056338028169,34.3363753773181,"0.00178561517277163","0.010445868157301","0.0169979144136022","0.014358972464945","0.00548103315599963","0.00244049436984934","0.000610123592462336","0.00244049436984934","0.00496963102927186","0.00715396586045428","0.00124240740484003","0.000310601851210009","0.00318209938201009","0.0040305839321343","0.00124240740484003","0.000447842518044078","1.25202037920945e-05","1.30063373448843e-05","1.30063373448843e-05","0.00280261713006252","0.00448326931012827","0.00448326931012827","0.00318209938201009","0.00100548668254796","0.000797445074464783","0.00178561517277163","0.00548103315599963","0.00974853703470235","0.00715396586045428","0.00496963102927186","0.0035938214532801","0.00100548668254796","0.000310601851210009","1.25202037920945e-05","5.00808151684284e-05","5.00808151684284e-05","0.000112681834128851","0.00124240740484003","0.0035938214532801","0.00548103315599963","0.00974853703470235","0.00777704573875324","0.00280261713006252","0.000610123592462336","5.00808151684284e-05","0.000111241951236955","0.00150436931044004","0.00715396755207692","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_PIPES_2015-09-08_S",69,"9/8/2015","12:13:19 PM",39.2832,27.665,16.73062987,NA,"AR-330_PIPES_2015-09-08_S_final.csv",490,6.90140845070423,34.2248215287775,"0.000200323260673613","0.000789777484880394","0.00775306136916088","0.0135076671817997","0.0111672838246369","0.00358566709459324","0.00124240740483978","0.000111241740294363","0.00124240740483978","0.00317442659820225","0.00496004120755344","0.000444966961177602","1.20432597155986e-05","0.00178561517277163","0.00243377646222228","0.000444966961177602","4.91222962128863e-05","0.000313005094802489","0.000111241951236955","0.000111241951236955","0.00150436853471608","0.00278822650939545","0.00278822650939545","0.00178561517277163","0.000308207869222404","0.000198401591960029","0.000789777484880394","0.00358566709459324","0.00715396586045428","0.00496004120755344","0.00317442659820225","0.00209717561370486","0.000308207869222404","1.20432597155986e-05","0.000313005094802489","0.000450727336515704","0.000450727336515704","1.25202037921197e-05","0.000444966961177602","0.00209717561370486","0.00358566709459324","0.00715396586045428","0.00548103315599963","0.00150436853471608","0.000111241740294363","0.000450727336515704","0.000610124086476252","0.00280261818885771","0.00974853900939621","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_PIPES_2015-09-08_S",70,"9/8/2015","12:13:20 PM",39.309,27.665,16.74818572,NA,"AR-330_PIPES_2015-09-08_S_final.csv",500,7.04225352112676,34.1166139573526,"0.000308207869222404","0.00100548668254796","0.000111241951236955","0.00496963243918477","0.00973510584888982","0.00776504980503091","0.00179137091866808","0.000313005094802489","4.91222962128863e-05","0.000313005094802489","0.00150436931044004","0.00279541771832427","1.25202037921197e-05","0.000198401591960029","0.000610124086476252","0.001009807599601","1.25202037921197e-05","0.000111241740294363","0.00124240740483978","0.000789777484880394","0.000789777484880394","0.000450727336515704","0.00124240810979619","0.00124240810979619","0.000610124086476252","0","1.20432597155986e-05","0.000111241951236955","0.00179137091866808","0.00449238681857317","0.00279541771832427","0.00150436931044004","0.00079744563924653","0","0.000198401591960029","0.00124240740483978","0.00150436853471608","0.00150436853471608","0.000444966961177602","1.25202037921197e-05","0.00079744563924653","0.00179137091866808","0.00449238681857317","0.00318978142742253","0.000450727336515704","4.91222962128863e-05","0.00150436853471608","0.00178561517277163","0.00496963102927186","0.0135234896934911","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_PIPES_2015-09-08_S",71,"9/8/2015","12:13:21 PM",39.3245,27.665,16.75873285,NA,"AR-330_PIPES_2015-09-08_S_final.csv",510,7.1830985915493,34.0559714718914,"0.000111241951236955","0.000789777484880394","0.00178561517277163","0","0.0035938214532801","0.00776504804263984","0.00601747569031214","0.00100980696405142","5.10484528323579e-05","0.000308208220339658","5.10484528323579e-05","0.000797445074464783","0.00179137007217631","4.91224363875979e-05","0.000606766953369605","0.000200323260673613","0.000450727336515553","4.91224363875979e-05","0.000444967383062537","0.00209717561370486","0.00149383100301229","0.00149383100301229","0.000114130975904096","0.000610123592462336","0.000610123592462336","0.000200323260673613","0.000111241951236955","0.000196489465200968","0","0.00100980696405142","0.00318978029785953","0.00179137007217631","0.000797445074464783","0.000313005094802489","0.000111241951236955","0.000606766953369605","0.00209717561370486","0.00243377646222263","0.00243377646222263","0.00100117629547707","4.91224363875979e-05","0.000313005094802489","0.00100980696405142","0.00318978029785953","0.00210965859824018","0.000114130975904096","0.000308208220339658","0.00243377646222263","0.00278822756546921","0.00656792570670774","0.016087794531029","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_PIPES_2015-09-08_S",72,"9/8/2015","12:13:22 PM",39.4023,27.665,16.8116726,NA,"AR-330_PIPES_2015-09-08_S_final.csv",520,7.32394366197183,34.1081825738303,"0.00280261713006252","0.00403058393213476","0.00656792408585291","0.0090623336297642","0.00280261713006252","4.91224363875979e-05","0.00123761551365748","0.000606766953369605","0.000447842518044228","0.00209717561370519","0.00496963102927236","0.00209717561370519","0.000610123592462511","0.000112681834128926","0.0035938214532801","0.00601747569031214","0.00150436853471608","0.00100548668254818","0.0035938214532801","0.00548103315600015","0.00974853703470235","0.00838870245482009","0.00838870245482009","0.00178561517277163","0.000797445074464983","0.000797445074464983","0.00150436853471608","0.00403058393213476","0.00448326931012875","0.00280261713006252","0.000447842518044228","1.25202037920945e-05","0.000112681834128926","0.000610123592462511","0.00124240740484003","0.00403058393213476","0.00601747569031214","0.00974853703470235","0.0104597808472254","0.0104597808472254","0.00715396586045488","0.0035938214532801","0.00124240740484003","0.000447842518044228","1.25202037920945e-05","4.91222962129361e-05","0.00178561517277163","0.00496963102927236","0.0104597808472254","0.0111816708732971","0.0179513076266004","0.0323199207418566","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
