"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.06761565836299","semivar2.13523131672598","semivar3.20284697508897","semivar4.27046263345196","semivar5.33807829181495","semivar6.40569395017794","semivar7.47330960854093","semivar8.54092526690391","semivar9.6085409252669","semivar10.6761565836299","semivar11.7437722419929","semivar12.8113879003559","semivar13.8790035587189","semivar14.9466192170819","semivar16.0142348754448","semivar17.0818505338078","semivar18.1494661921708","semivar19.2170818505338","semivar20.2846975088968","semivar21.3523131672598","semivar22.4199288256228","semivar23.4875444839858","semivar24.5551601423488","semivar25.6227758007117","semivar26.6903914590747","semivar27.7580071174377","semivar28.8256227758007","semivar29.8932384341637","semivar30.9608540925267","semivar32.0284697508897","semivar33.0960854092527","semivar34.1637010676157","semivar35.2313167259787","semivar36.2989323843416","semivar37.3665480427046","semivar38.4341637010676","semivar39.5017793594306","semivar40.5693950177936","semivar41.6370106761566","semivar42.7046263345196","semivar43.7722419928826","semivar44.8398576512456","semivar45.9074733096085","semivar46.9750889679715","semivar48.0427046263345","semivar49.1103202846975","semivar50.1779359430605","semivar51.2455516014235","semivar52.3131672597865","semivar53.3807829181495","semivar54.4483985765125","semivar55.5160142348754","semivar56.5836298932384","semivar57.6512455516014","semivar58.7188612099644","semivar59.7864768683274","semivar60.8540925266904","semivar61.9217081850534","semivar62.9893238434164","semivar64.0569395017794","semivar65.1245551601424","semivar66.1921708185053","semivar67.2597864768683","semivar68.3274021352313","semivar69.3950177935943","semivar70.4626334519573","semivar71.5302491103203","semivar72.5978647686833","semivar73.6654804270463","semivar74.7330960854093","semivar75.8007117437722","semivar76.8683274021352","semivar77.9359430604982","semivar79.0035587188612","semivar80.0711743772242","semivar81.1387900355872","semivar82.2064056939502","semivar83.2740213523132","semivar84.3416370106762","semivar85.4092526690391","semivar86.4768683274021","semivar87.5444839857651","semivar88.6120996441281","semivar89.6797153024911","semivar90.7473309608541","semivar91.8149466192171","semivar92.8825622775801","semivar93.9501779359431","semivar95.0177935943061","semivar96.085409252669","semivar97.153024911032","semivar98.220640569395","semivar99.288256227758","semivar100.355871886121","semivar101.423487544484","semivar102.491103202847","semivar103.55871886121","semivar104.626334519573","semivar105.693950177936","semivar106.761565836299","semivar107.829181494662","semivar108.896797153025","semivar109.964412811388","semivar111.032028469751","semivar112.099644128114","semivar113.167259786477","semivar114.23487544484","semivar115.302491103203","semivar116.370106761566","semivar117.437722419929","semivar118.505338078292","semivar119.572953736655","semivar120.640569395018","semivar121.708185053381","semivar122.775800711744","semivar123.843416370107","semivar124.91103202847","semivar125.978647686833","semivar127.046263345196","semivar128.113879003559","semivar129.181494661922","semivar130.249110320285","semivar131.316725978648","semivar132.384341637011","semivar133.451957295374","semivar134.519572953737","semivar135.5871886121","semivar136.654804270463","semivar137.722419928826","semivar138.790035587189","semivar139.857651245552","semivar140.925266903915","semivar141.992882562278","semivar143.060498220641","semivar144.128113879004","semivar145.195729537367","semivar146.26334519573","semivar147.330960854093","semivar148.398576512456","semivar149.466192170819","semivar150.533807829181","semivar151.601423487544","semivar152.669039145907","semivar153.73665480427","semivar154.804270462633","semivar155.871886120996","semivar156.939501779359","semivar158.007117437722","semivar159.074733096085","semivar160.142348754448","semivar161.209964412811","semivar162.277580071174","semivar163.345195729537","semivar164.4128113879","semivar165.480427046263","semivar166.548042704626","semivar167.615658362989","semivar168.683274021352","semivar169.750889679715","semivar170.818505338078","semivar171.886120996441","semivar172.953736654804","semivar174.021352313167","semivar175.08896797153","semivar176.156583629893","semivar177.224199288256","semivar178.291814946619","semivar179.359430604982","semivar180.427046263345","semivar181.494661921708","semivar182.562277580071","semivar183.629893238434","semivar184.697508896797","semivar185.76512455516","semivar186.832740213523","semivar187.900355871886","semivar188.967971530249","semivar190.035587188612","semivar191.103202846975","semivar192.170818505338","semivar193.238434163701","semivar194.306049822064","semivar195.373665480427","semivar196.44128113879","semivar197.508896797153","semivar198.576512455516","semivar199.644128113879","semivar200.711743772242","semivar201.779359430605","semivar202.846975088968","semivar203.914590747331","semivar204.982206405694","semivar206.049822064057","semivar207.11743772242","semivar208.185053380783","semivar209.252669039146","semivar210.320284697509","semivar211.387900355872","semivar212.455516014235","semivar213.523131672598","semivar214.590747330961","semivar215.658362989324","semivar216.725978647687","semivar217.79359430605","semivar218.861209964413","semivar219.928825622776","semivar220.996441281139","semivar222.064056939502","semivar223.131672597865","semivar224.199288256228","semivar225.266903914591","semivar226.334519572954","semivar227.402135231317","semivar228.46975088968","semivar229.537366548043","semivar230.604982206406","semivar231.672597864769","semivar232.740213523132","semivar233.807829181495","semivar234.875444839858","semivar235.943060498221","semivar237.010676156584","semivar238.078291814947","semivar239.14590747331","semivar240.213523131673","semivar241.281138790036","semivar242.348754448399","semivar243.416370106762","semivar244.483985765125","semivar245.551601423488","semivar246.619217081851","semivar247.686832740214","semivar248.754448398576","semivar249.822064056939","semivar250.889679715302","semivar251.957295373665","semivar253.024911032028","semivar254.092526690391","semivar255.160142348754","semivar256.227758007117","semivar257.29537366548","semivar258.362989323843","semivar259.430604982206","semivar260.498220640569","semivar261.565836298932","semivar262.633451957295","semivar263.701067615658","semivar264.768683274021","semivar265.836298932384","semivar266.903914590747","semivar267.97153024911","semivar269.039145907473","semivar270.106761565836","semivar271.174377224199","semivar272.241992882562","semivar273.309608540925","semivar274.377224199288","semivar275.444839857651","semivar276.512455516014","semivar277.580071174377","semivar278.64768683274","semivar279.715302491103","semivar280.782918149466","semivar281.850533807829","semivar282.918149466192","semivar283.985765124555","semivar285.053380782918","semivar286.120996441281","semivar287.188612099644","semivar288.256227758007","semivar289.32384341637","semivar290.391459074733","semivar291.459074733096","semivar292.526690391459","semivar293.594306049822","semivar294.661921708185","semivar295.729537366548","semivar296.797153024911","semivar297.864768683274","semivar298.932384341637","semivar300"
"AR-345_TITAN_2015-10-15_S",8,"10/15/2015","9:14:39 AM",38.0897,23.966,15.91850136,30,"AR-345_TITAN_2015-10-15_S_final.csv",0,0,0.810001205954806,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_S",9,"10/15/2015","9:14:40 AM",38.2399,23.966,16.02070639,NA,"AR-345_TITAN_2015-10-15_S_final.csv",10,0.107142857142857,1.66056091162084,"0.010445868157301","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_S",10,"10/15/2015","9:14:41 AM",38.2657,23.966,16.03826224,NA,"AR-345_TITAN_2015-10-15_S_final.csv",20,0.214285714285714,2.74644111773129,"0.000308207869222529","0.0143426683783747","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_S",11,"10/15/2015","9:14:42 AM",38.2399,23.966,16.02070639,NA,"AR-345_TITAN_2015-10-15_S_final.csv",30,0.321428571428571,3.84627550402461,"0.000308207869222529","0","0.010445868157301","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_S",12,"10/15/2015","9:14:43 AM",38.2502,23.966,16.02771512,NA,"AR-345_TITAN_2015-10-15_S_final.csv",40,0.428571428571429,4.93474817716742,"4.91222962128863e-05","0.000111241740294438","4.91222962128863e-05","0.0119276453733375","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_S",13,"10/15/2015","9:14:44 AM",38.2968,23.966,16.05942454,NA,"AR-345_TITAN_2015-10-15_S_final.csv",50,0.535714285714286,6.12074090247774,"0.00100548731673631","0.00149909513942231","0.000447842941289862","0.00149909513942231","0.0198593426613118","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_S",14,"10/15/2015","9:14:45 AM",38.3538,23.966,16.09821073,NA,"AR-345_TITAN_2015-10-15_S_final.csv",60,0.642857142857143,7.49980067300074,"0.00150436853471635","0.00496963102927236","0.00600692271883573","0.0035938214532801","0.00600692271883573","0.0322954576657973","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_S",15,"10/15/2015","9:14:46 AM",38.3383,23.966,16.08766361,NA,"AR-345_TITAN_2015-10-15_S_final.csv",70,0.75,9.0535831599981,"0.000111241740294438","0.000797445074464983","0.0035938214532801","0.00448326931012827","0.00244049535787672","0.00448326931012827","0.0286158668250623","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_S",16,"10/15/2015","9:14:47 AM",38.2917,23.966,16.05595419,NA,"AR-345_TITAN_2015-10-15_S_final.csv",80,0.857142857142857,10.7876803051568,"0.00100548731673631","0.00178561517277163","1.20433291224797e-05","0.000797445074464983","0.00124240740484003","0.000313005094802489","0.00124240740484003","0.0188932804750091","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_S",17,"10/15/2015","9:14:48 AM",38.245,23.966,16.02417673,NA,"AR-345_TITAN_2015-10-15_S_final.csv",90,0.964285714285714,12.4783264387159,"0.00100980696405164","0.0040305839321343","0.00548103315600015","0.00124240810979594","1.25202037920945e-05","1.20432597155986e-05","0.000198401591960129","1.20432597155986e-05","0.0111672838246369","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
