"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.20588235294118","semivar4.41176470588235","semivar6.61764705882353","semivar8.82352941176471","semivar11.0294117647059","semivar13.2352941176471","semivar15.4411764705882","semivar17.6470588235294","semivar19.8529411764706","semivar22.0588235294118","semivar24.2647058823529","semivar26.4705882352941","semivar28.6764705882353","semivar30.8823529411765","semivar33.0882352941176","semivar35.2941176470588","semivar37.5","semivar39.7058823529412","semivar41.9117647058824","semivar44.1176470588235","semivar46.3235294117647","semivar48.5294117647059","semivar50.7352941176471","semivar52.9411764705882","semivar55.1470588235294","semivar57.3529411764706","semivar59.5588235294118","semivar61.7647058823529","semivar63.9705882352941","semivar66.1764705882353","semivar68.3823529411765","semivar70.5882352941177","semivar72.7941176470588","semivar75","semivar77.2058823529412","semivar79.4117647058823","semivar81.6176470588235","semivar83.8235294117647","semivar86.0294117647059","semivar88.2352941176471","semivar90.4411764705882","semivar92.6470588235294","semivar94.8529411764706","semivar97.0588235294118","semivar99.2647058823529","semivar101.470588235294","semivar103.676470588235","semivar105.882352941176","semivar108.088235294118","semivar110.294117647059","semivar112.5","semivar114.705882352941","semivar116.911764705882","semivar119.117647058824","semivar121.323529411765","semivar123.529411764706","semivar125.735294117647","semivar127.941176470588","semivar130.147058823529","semivar132.352941176471","semivar134.558823529412","semivar136.764705882353","semivar138.970588235294","semivar141.176470588235","semivar143.382352941176","semivar145.588235294118","semivar147.794117647059","semivar150","semivar152.205882352941","semivar154.411764705882","semivar156.617647058824","semivar158.823529411765","semivar161.029411764706","semivar163.235294117647","semivar165.441176470588","semivar167.647058823529","semivar169.852941176471","semivar172.058823529412","semivar174.264705882353","semivar176.470588235294","semivar178.676470588235","semivar180.882352941176","semivar183.088235294118","semivar185.294117647059","semivar187.5","semivar189.705882352941","semivar191.911764705882","semivar194.117647058824","semivar196.323529411765","semivar198.529411764706","semivar200.735294117647","semivar202.941176470588","semivar205.147058823529","semivar207.352941176471","semivar209.558823529412","semivar211.764705882353","semivar213.970588235294","semivar216.176470588235","semivar218.382352941176","semivar220.588235294118","semivar222.794117647059","semivar225","semivar227.205882352941","semivar229.411764705882","semivar231.617647058824","semivar233.823529411765","semivar236.029411764706","semivar238.235294117647","semivar240.441176470588","semivar242.647058823529","semivar244.852941176471","semivar247.058823529412","semivar249.264705882353","semivar251.470588235294","semivar253.676470588235","semivar255.882352941176","semivar258.088235294118","semivar260.294117647059","semivar262.5","semivar264.705882352941","semivar266.911764705882","semivar269.117647058824","semivar271.323529411765","semivar273.529411764706","semivar275.735294117647","semivar277.941176470588","semivar280.147058823529","semivar282.352941176471","semivar284.558823529412","semivar286.764705882353","semivar288.970588235294","semivar291.176470588235","semivar293.382352941176","semivar295.588235294118","semivar297.794117647059","semivar300"
"AR-370_PIPES_2015-12-08_R_T3",59,"12/8/2015","1:51:16 PM",37.0599,16.046,15.2178,NA,"AR-370_PIPES_2015-12-08_R_T3_final.csv",410,9.11111111111111,0.585156389999999,"0.00998000999999997","0.0330148900000004","0.0297562500000004","0.0175562500000001","0","0.00338723999999993","0.00667488999999994","0.0101002500000001","9.60999999999926e-06","0.00484416000000017","0.0423948099999999","0.0862596900000007","0.0501760000000001","0.01394761","8.2810000000002e-05","0.00879843999999998","0.00206116000000007","0.05262436","0.0194044900000001","0.000745290000000018","0.00879843999999998","0.0146652100000001","0.00483024999999995","0.00938960999999995","0.0827137600000007","0.0991620099999998","0.0462249999999999","0.00132496000000003","0.00483024999999995","0.0169260099999997","0.000327610000000016","0.0330148900000004","0.0916272899999998","0.0647193600000002","0.0319336900000003","0.00619369000000021","0.00110889000000004","0.000327610000000016","0.000918090000000027","0.012544","0.05438224","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T3",60,"12/8/2015","1:51:17 PM",37.1621,16.046,15.2873,80,"AR-370_PIPES_2015-12-08_R_T3_final.csv",420,9.33333333333333,0.457666849999999,"0.00483024999999995","0.0286963599999998","0.0631014400000004","0.0585640000000004","0.040804","0.00483024999999995","0.000127690000000007","0.00014884","0.000961000000000036","0.00527075999999994","0.0193488100000002","0.0758451599999997","0.131914240000001","0.0861422499999999","0.0351937599999999","0.00617795999999997","0.00059049000000001","0.0132020100000001","0.0893412099999998","0.04359744","0.00937024","0.00059049000000001","0.00266256000000006","0","0.0276889599999998","0.127520410000001","0.14776336","0.0809402499999997","0.01121481","0","0.00367235999999989","0.00264195999999992","0.0631014400000004","0.13853284","0.10491121","0.0616032400000003","0.0219632400000003","0.01056784","0.00264195999999992","0.00996004000000002","0.0329422499999999","0.0916272899999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T3",66,"12/8/2015","1:51:23 PM",36.8774,16.046,15.0936,NA,"AR-370_PIPES_2015-12-08_R_T3_final.csv",430,9.55555555555556,0.67145015,"0.0375196899999999","0.01542564","0.00059049000000001","0.00330625000000011","0.00233289000000011","6.88900000000033e-05","0.01542564","0.0332697599999998","0.0423948099999999","0.0504900900000002","0.0146652100000001","0.00298115999999988","0.00667488999999994","0.0287302500000004","0.00996004000000002","3.72099999999999e-05","0.01324801","0.047524","0.00620943999999989","0.01106704","0.00022801000000001","0.00938960999999995","0.047524","0.0601720900000001","0.0375196899999999","0.000745290000000018","0.0266995600000004","0.0363664899999999","0.00824463999999996","0.00770883999999994","0.0375196899999999","0.0646684899999994","0.0202492900000002","0.00330625000000011","0.0318622499999999","0.0169520400000001","0.0029702500000001","0.00207024999999989","0.00826280999999992","0.0202492900000002","0.00881720999999993","0.00014884","0.011881","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T3",67,"12/8/2015","1:51:24 PM",37.0154,16.046,15.1875,NA,"AR-370_PIPES_2015-12-08_R_T3_final.csv",440,9.77777777777778,1.04565626,"0.00881720999999993","0.00996004000000002","0.000918090000000027","0.00484415999999992","0.0229219600000002","0.0202208400000002","0.01044484","0.000918090000000027","0.00783224999999996","0.012544","0.0171086400000002","0.00073984000000003","0.00154449000000006","0.0308353599999998","0.0693795600000004","0.0375196899999999","0.00770883999999994","0.000449440000000014","0.0154008100000001","0.00022801000000001","0.0396408099999998","0.011881","9.00000000000068e-06","0.0154008100000001","0.0229219600000002","0.00996004000000002","0.00443555999999991","0.0662032900000004","0.0809971599999996","0.0341140899999998","3.72099999999999e-05","0.00996004000000002","0.0257281599999997","0.00234256000000009","0.0229219600000002","0.0742017599999996","0.05022081","0.0220225600000002","0.00234256000000009","9.00000000000068e-06","0.00234256000000009","0","0.00667488999999994","0.0411684099999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T3",68,"12/8/2015","1:51:25 PM",37.1755,16.046,15.2964,NA,"AR-370_PIPES_2015-12-08_R_T3_final.csv",450,10,1.317936505,"0.01185921","0.04112784","8.2810000000002e-05","0.00617795999999997","0.0318622499999999","0.0677560900000004","0.0630512100000005","0.04456321","0.00617795999999997","0.000416160000000017","9.60999999999926e-06","0.000479610000000021","0.00667488999999994","0.0219632400000003","0.0809402499999997","0.138607290000001","0.09156676","0.03869089","0.00769128999999998","0.000231040000000003","0.0153760000000001","0.0948639999999999","0.0474804100000001","0.01121481","0.000231040000000003","0.00180625000000004","8.2810000000002e-05","0.0308002499999998","0.134102440000001","0.15484225","0.0862009599999998","0.013225","8.2810000000002e-05","0.0026522499999999","0.00366024999999992","0.0677560900000004","0.14538969","0.110889","0.0662032900000004","0.0247432900000003","0.0125216100000001","0.00366024999999992","0.01185921","0.03632836","0.0972192399999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T3",69,"12/8/2015","1:51:26 PM",37.2334,16.046,15.3358,NA,"AR-370_PIPES_2015-12-08_R_T3_final.csv",460,10.2222222222222,1.332980085,"0.00155236000000004","0.0219928900000002","0.0586608400000002","0.00235225000000006","0.0139240000000001","0.0474804100000001","0.0898200900000009","0.0843902500000009","0.0627502500000003","0.0139240000000001","0.00357604000000012","0.00131769000000005","0.000306250000000002","0.0146652100000001","0.0351937600000006","0.10491121","0.169496890000001","0.116964","0.0557432100000002","0.0161544100000001","0.000585640000000021","0.0266995600000004","0.12068676","0.0662032900000004","0.0211120900000002","0.000585640000000021","9.60999999999926e-06","0.00235225000000006","0.04618201","0.164511360000001","0.18740241","0.110889","0.0238393600000002","0.00235225000000006","0.000146409999999962","0.00998000999999997","0.0898200900000009","0.17698849","0.138681760000001","0.0880308900000008","0.0386908900000007","0.0228916900000003","0.00998000999999997","0.0219928900000002","0.0529000000000002","0.12334144","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T3",70,"12/8/2015","1:51:27 PM",37.1054,16.141,15.2487,NA,"AR-370_PIPES_2015-12-08_R_T3_final.csv",470,10.4444444444444,1.17977904,"0.00758641000000022","0.00227529000000007","0.00374543999999994","0.0240560099999997","0.00148996000000005","0.000954809999999941","0.0171086399999997","0.0451987600000001","0.0413715600000001","0.0266995599999998","0.000954809999999941","0.000745290000000018","0.00258064000000006","0.00484416000000017","0.00115599999999993","0.0101002500000001","0.0560742399999994","0.10536516","0.0649740099999996","0.0222009999999997","0.00159999999999993","0.00395641000000011","0.00582168999999997","0.0677560899999995","0.0289680399999998","0.00338723999999993","0.00395641000000011","0.00813604000000021","0.00148996000000005","0.0163328399999997","0.10144225","0.119577639999999","0.0604668099999995","0.00452928999999993","0.00148996000000005","0.00984063999999995","0.000163839999999964","0.0451987600000001","0.111288959999999","0.0813960899999997","0.04393216","0.0120121600000001","0.00412163999999995","0.000163839999999964","0.00374543999999994","0.0204204099999998","0.0697488099999995","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T3",71,"12/8/2015","1:51:28 PM",36.9753,16.046,15.1602,NA,"AR-370_PIPES_2015-12-08_R_T3_final.csv",480,10.6666666666667,0.978287640000001,"0.00783224999999996","0.0308353600000004","0.0185504400000001","0.000745290000000018","0.00443555999999991","0.0161544100000001","0.00331776000000009","0.00178928999999993","0.0154008100000001","0.0132020100000001","0.00561000999999993","0.00331776000000009","0.01340964","0.0194044900000001","0.0249956100000003","0.0029702500000001","0.000144000000000011","0.0219928899999997","0.0557432100000002","0.0276889599999998","0.00366024999999992","0.00235225000000006","0.0229219600000002","0.00014884","0.0295152399999998","0.00667488999999994","0.000918090000000027","0.0229219600000002","0.0319336900000003","0.0161544100000001","0.00154448999999992","0.0529000000000002","0.0662032899999995","0.0247747599999997","0.000449440000000014","0.0161544100000001","0.0352312899999998","0.00573049000000018","0.0154008100000001","0.0600740099999995","0.0387302399999999","0.0146652100000001","0.000445210000000024","0.00059049000000001","0.00573049000000018","0.000745290000000018","0.00295935999999993","0.0308353599999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T3",72,"12/8/2015","1:51:29 PM",36.8064,16.046,15.0453,NA,"AR-370_PIPES_2015-12-08_R_T3_final.csv",490,10.8888888888889,0.84484092,"0.0132020100000001","0.0413715600000001","0.0843902500000009","0.0630512100000005","0.0202208400000002","0.00233289000000011","0.0585640000000004","0.0297562500000004","0.00527076000000019","8.46399999999977e-05","0","0.00160000000000007","0.0297562500000004","0.0532224900000003","0.0646176400000004","0.0745290000000008","0.0286963600000004","0.01058841","0.0011155599999999","0.01468944","0.0026522499999999","0.00295936000000012","0.0266995600000004","0.0709156900000006","0.0161544100000001","0.00323760999999987","0.00110224000000005","0.0210830400000003","0.0709156900000006","0.0862009600000008","0.0585640000000004","0.00571536000000022","0.01324801","0.0202777599999996","0.00180624999999989","0.0185232100000002","0.0585640000000004","0.09156676","0.0363283600000006","8.46399999999977e-05","0.0169520399999996","0.00670760999999987","3.8439999999997e-05","0.00879843999999998","0.0193766400000002","0.0363283600000006","0.0202208400000002","0.00366025000000013","0.00368448999999986","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T3",73,"12/8/2015","1:51:30 PM",36.8374,16.046,15.0664,NA,"AR-370_PIPES_2015-12-08_R_T3_final.csv",500,11.1111111111111,0.7922348,"0.000445210000000024","0.00879843999999998","0.0332332899999999","0.0725763600000005","0.0529000000000002","0.0146652100000001","0.00073984000000003","0.0487968100000001","0.0229219600000002","0.00265225000000008","0.000918090000000027","0.000445210000000024","0.000357210000000014","0.0229219600000002","0.04393216","0.0543356100000001","0.0634536100000005","0.0219928900000002","0.00669123999999991","0.0029702499999999","0.0202492900000002","0.00527075999999994","0.00110889000000004","0.0202492900000002","0.0601230400000003","0.011236","0.00608399999999991","0.000146410000000005","0.0154008100000001","0.0601230400000003","0.0742562500000005","0.0487968100000001","0.0029702500000001","0.0185504400000001","0.0267322499999997","0.0040449599999999","0.013225","0.0487968100000001","0.0792422499999997","0.0287302500000004","0.000918090000000027","0.0228916899999997","0.010609","0.000745290000000018","0.0052852899999999","0.01394761","0.0287302500000004","0.0146652100000001","0.00155236000000004","0.00669123999999991","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T3",74,"12/8/2015","1:51:31 PM",36.9443,16.046,15.1391,NA,"AR-370_PIPES_2015-12-08_R_T3_final.csv",510,11.3333333333333,0.805878440000001,"0.0052852899999999","0.00879843999999998","0.000445210000000024","0.0120121600000001","0.0386908900000007","0.0247432900000003","0.00234256000000009","0.00207024999999989","0.0219632400000003","0.00619369000000021","0.000449439999999939","0.010609","0.00879843999999998","0.00289443999999989","0.00619369000000021","0.0187416100000002","0.0257281600000003","0.0321126400000006","0.00571536000000022","8.2810000000002e-05","0.0161798399999996","0.0462249999999999","0.0211120899999997","0.0015523599999999","0.00484416000000017","0.0297562500000004","0.00110889000000004","0.0227104899999996","0.00367235999999989","0.0026419600000001","0.0297562500000004","0.0399200400000006","0.0219632400000003","0.000331239999999943","0.0436392099999999","0.0557904399999992","0.0185776899999996","0.00178929000000008","0.0219632400000003","0.04359744","0.00937024000000034","0.010609","0.0501759999999993","0.0308704899999997","0.00999999999999993","0","0.00206116000000007","0.00937024000000034","0.00234256000000009","0.00110888999999992","0.0238702499999996","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T3",75,"12/8/2015","1:51:32 PM",37.0075,16.141,15.1821,NA,"AR-370_PIPES_2015-12-08_R_T3_final.csv",520,11.5555555555556,0.873912130000001,"0.00184900000000009","0.0133864900000001","0.0187142400000003","0.000479610000000021","0.00443555999999991","0.0236236900000002","0.01306449","2.91599999999984e-05","0.00783224999999996","0.01106704","0.00127449000000002","0.00412163999999995","0.0213160000000002","0.0187142400000003","0.00937024","0.00127449000000002","0.00881720999999993","0.01378276","0.0185504400000001","0.00106276000000003","0.00114921000000006","0.0289680399999998","0.0665640000000005","0.03545689","0.00678975999999997","0.00070756000000001","0.01677025","9.40900000000094e-05","0.0375196899999999","0.01073296","7.05599999999994e-05","0.01677025","0.0245862400000002","0.01106704","0.00374543999999994","0.0634536100000005","0.0779526399999997","0.0321484899999998","4.90000000000203e-07","0.01106704","0.0274896399999997","0.00289444000000008","0.0213160000000002","0.0712889999999997","0.04782969","0.0204490000000002","0.00184900000000009","5.75999999999873e-06","0.00289444000000008","2.91599999999984e-05","0.00582168999999997","0.0390062499999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T3",76,"12/8/2015","1:51:33 PM",37.1755,16.046,15.2964,NA,"AR-370_PIPES_2015-12-08_R_T3_final.csv",530,11.7777777777778,0.918615205000001,"0.01306449","0.0247432900000003","0.0529000000000002","0.0630512100000005","0.0185504400000001","0.00227529000000007","0.00155236000000004","0","0.01185921","0.04112784","8.2810000000002e-05","0.00617795999999997","0.0318622499999999","0.0677560900000004","0.0630512100000005","0.04456321","0.00617795999999997","0.000416160000000017","9.60999999999926e-06","0.000479610000000021","0.00667488999999994","0.0219632400000003","0.0809402499999997","0.138607290000001","0.09156676","0.03869089","0.00769128999999998","0.000231040000000003","0.0153760000000001","0.0948639999999999","0.0474804100000001","0.01121481","0.000231040000000003","0.00180625000000004","8.2810000000002e-05","0.0308002499999998","0.134102440000001","0.15484225","0.0862009599999998","0.013225","8.2810000000002e-05","0.0026522499999999","0.00366024999999992","0.0677560900000004","0.14538969","0.110889","0.0662032900000004","0.0247432900000003","0.0125216100000001","0.00366024999999992","0.01185921","0.03632836","0.0972192399999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T3",77,"12/8/2015","1:51:34 PM",37.2467,16.046,15.3449,NA,"AR-370_PIPES_2015-12-08_R_T3_final.csv",540,12,0.910130985,"0.00235225000000006","0.0265038400000002","0.0423536400000007","0.0775622500000006","0.089760160000001","0.0341140900000004","0.00925444000000027","8.2810000000002e-05","0.00235225000000006","0.0247747600000003","0.0631516900000003","0.00331776000000009","0.0161544100000001","0.0515290000000001","0.0953574400000009","0.089760160000001","0.0673921600000004","0.0161544100000001","0.00474721000000015","0.00206116000000007","0.00070756000000001","0.0169520400000001","0.0386908900000007","0.110889","0.177072640000001","0.12327121","0.0601230400000003","0.0185504400000001","0.00110889000000004","0.0297562500000004","0.12709225","0.0709689600000005","0.0238393600000002","0.00110889000000004","3.60000000000027e-05","0.00331776000000009","0.0501760000000001","0.171976090000001","0.195364","0.11703241","0.0267322500000003","0.00331776000000009","8.99999999999002e-06","0.011881","0.0953574400000009","0.18472804","0.145542250000001","0.0935136400000009","0.0423536400000007","0.0257281600000003","0.011881","0.0247747600000003","0.0571688100000003","0.12981609","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T3",78,"12/8/2015","1:51:35 PM",37.26,16.046,15.3539,NA,"AR-370_PIPES_2015-12-08_R_T3_final.csv",550,12.2222222222222,0.880120295,"8.09999999999742e-05","0.00330624999999991","0.0295152399999998","0.0461390400000001","0.0826562499999998","0.0952339600000001","0.0375196899999999","0.01106704","0.000327609999999952","0.00330624999999991","0.0276889599999998","0.0677560899999995","0.00443555999999991","0.0185232099999997","0.0556959999999995","0.10099684","0.0952339600000001","0.0721459599999996","0.0185232099999997","0.00606840999999994","0.00295935999999993","0.00126735999999991","0.0193766399999997","0.0423124900000001","0.116963999999999","0.18472804","0.129672009999999","0.0646176399999995","0.0210830399999997","0.00178928999999993","0.0329422499999999","0.133590249999999","0.0758451599999997","0.0266995599999998","0.00178928999999993","0.000224999999999964","0.00443555999999991","0.0542889999999994","0.17952169","0.203400999999999","0.123271209999999","0.0297562499999998","0.00443555999999991","3.60000000000027e-05","0.0139239999999997","0.10099684","0.192545439999999","0.15249025","0.09909904","0.0461390400000001","0.0286963599999998","0.0139239999999997","0.0276889599999998","0.0615536099999996","0.136382489999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T3",79,"12/8/2015","1:51:36 PM",37.1044,16.046,15.248,NA,"AR-370_PIPES_2015-12-08_R_T3_final.csv",560,12.4444444444444,0.89398945,"0.01121481","0.0093896100000003","0.00234256000000009","0.00434280999999989","0.01185921","0.0329785599999998","0.04108729","0.00770883999999994","4.90000000000203e-07","0.00770884000000025","0.00234256000000009","0.00366024999999992","0.0238393599999997","0.00154449000000006","0.000912039999999933","0.0169260099999997","0.04490161","0.04108729","0.0264712899999997","0.000912039999999933","0.000784000000000026","0.00265225000000008","0.00494209000000019","0.00110888999999992","0.00996004000000002","0.0557432099999994","0.10491121","0.0646176399999995","0.0219928899999997","0.00154448999999992","0.00404496000000013","0.00571535999999995","0.0673921599999995","0.0287302499999998","0.00330624999999991","0.00404496000000013","0.00826281000000024","0.00154449000000006","0.0161544099999997","0.10099684","0.119094009999999","0.0601230399999994","0.00443555999999991","0.00154449000000006","0.00998000999999997","0.000146409999999962","0.04490161","0.110822409999999","0.0809971599999996","0.0436392099999999","0.01185921","0.00403224999999993","0.000146409999999962","0.00366024999999992","0.0202208399999997","0.0693795599999995","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
