"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.94805194805195","semivar3.8961038961039","semivar5.84415584415584","semivar7.79220779220779","semivar9.74025974025974","semivar11.6883116883117","semivar13.6363636363636","semivar15.5844155844156","semivar17.5324675324675","semivar19.4805194805195","semivar21.4285714285714","semivar23.3766233766234","semivar25.3246753246753","semivar27.2727272727273","semivar29.2207792207792","semivar31.1688311688312","semivar33.1168831168831","semivar35.0649350649351","semivar37.012987012987","semivar38.961038961039","semivar40.9090909090909","semivar42.8571428571429","semivar44.8051948051948","semivar46.7532467532468","semivar48.7012987012987","semivar50.6493506493507","semivar52.5974025974026","semivar54.5454545454545","semivar56.4935064935065","semivar58.4415584415584","semivar60.3896103896104","semivar62.3376623376623","semivar64.2857142857143","semivar66.2337662337662","semivar68.1818181818182","semivar70.1298701298701","semivar72.0779220779221","semivar74.025974025974","semivar75.974025974026","semivar77.9220779220779","semivar79.8701298701299","semivar81.8181818181818","semivar83.7662337662338","semivar85.7142857142857","semivar87.6623376623377","semivar89.6103896103896","semivar91.5584415584416","semivar93.5064935064935","semivar95.4545454545455","semivar97.4025974025974","semivar99.3506493506493","semivar101.298701298701","semivar103.246753246753","semivar105.194805194805","semivar107.142857142857","semivar109.090909090909","semivar111.038961038961","semivar112.987012987013","semivar114.935064935065","semivar116.883116883117","semivar118.831168831169","semivar120.779220779221","semivar122.727272727273","semivar124.675324675325","semivar126.623376623377","semivar128.571428571429","semivar130.519480519481","semivar132.467532467532","semivar134.415584415584","semivar136.363636363636","semivar138.311688311688","semivar140.25974025974","semivar142.207792207792","semivar144.155844155844","semivar146.103896103896","semivar148.051948051948","semivar150","semivar151.948051948052","semivar153.896103896104","semivar155.844155844156","semivar157.792207792208","semivar159.74025974026","semivar161.688311688312","semivar163.636363636364","semivar165.584415584416","semivar167.532467532468","semivar169.480519480519","semivar171.428571428571","semivar173.376623376623","semivar175.324675324675","semivar177.272727272727","semivar179.220779220779","semivar181.168831168831","semivar183.116883116883","semivar185.064935064935","semivar187.012987012987","semivar188.961038961039","semivar190.909090909091","semivar192.857142857143","semivar194.805194805195","semivar196.753246753247","semivar198.701298701299","semivar200.649350649351","semivar202.597402597403","semivar204.545454545455","semivar206.493506493506","semivar208.441558441558","semivar210.38961038961","semivar212.337662337662","semivar214.285714285714","semivar216.233766233766","semivar218.181818181818","semivar220.12987012987","semivar222.077922077922","semivar224.025974025974","semivar225.974025974026","semivar227.922077922078","semivar229.87012987013","semivar231.818181818182","semivar233.766233766234","semivar235.714285714286","semivar237.662337662338","semivar239.61038961039","semivar241.558441558442","semivar243.506493506494","semivar245.454545454545","semivar247.402597402597","semivar249.350649350649","semivar251.298701298701","semivar253.246753246753","semivar255.194805194805","semivar257.142857142857","semivar259.090909090909","semivar261.038961038961","semivar262.987012987013","semivar264.935064935065","semivar266.883116883117","semivar268.831168831169","semivar270.779220779221","semivar272.727272727273","semivar274.675324675325","semivar276.623376623377","semivar278.571428571429","semivar280.519480519481","semivar282.467532467532","semivar284.415584415584","semivar286.363636363636","semivar288.311688311688","semivar290.25974025974","semivar292.207792207792","semivar294.155844155844","semivar296.103896103896","semivar298.051948051948","semivar300"
"AR-345_RB2_2015-10-15_R_T3",86,"10/15/2015","12:16:20 PM",41.703,23.966,18.3772,NA,"AR-345_RB2_2015-10-15_R_T3_final.csv",530,10.3921568627451,1.459728675,"8.2810000000002e-05","8.2810000000002e-05","0.000918089999999811","0","0.00131768999999979","0.00571535999999968","0.00879843999999965","0.00879843999999965","0.00769128999999967","0.00879843999999965","0.00824463999999963","0.00619368999999965","0.00234255999999974","0.00331775999999968","0.00331775999999968","0.00717408999999966","0.00937023999999965","0.0112148099999996","0.00234255999999974","0.00058563999999985","0.000331239999999879","0.00234255999999974","0.00824463999999963","0.0105678399999997","0.00717408999999966","0.00234255999999974","0.000918089999999811","0.0011088899999998","0.0297562499999998","0.0169260099999997","0.0105678399999997","0.00442224999999971","0.000918089999999811","0.00131768999999979","0.00484415999999967","0.0118592099999997","0.0153759999999997","0.0125216099999997","0.00717408999999966","0.00206115999999975","0.000739839999999837","0.00331775999999968","0.00824463999999963","0.0112148099999996","0.0139476099999996","0.00998000999999962","0.00297024999999971","0.000449439999999863","3.72099999999999e-05","0.0011088899999998","0.0105678399999997","0.0146409999999997","0.00879843999999965","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2015-10-15_R_T3",87,"10/15/2015","12:16:21 PM",41.6184,23.966,18.3196,NA,"AR-345_RB2_2015-10-15_R_T3_final.csv",540,10.5882352941176,1.39898173,"0.00331775999999968","0.00444888999999964","0.00235224999999972","0.000745290000000018","0.00331775999999968","0.000453690000000004","0.000324000000000025","0.00131044000000007","0.00131044000000007","0.000906010000000054","0.00131044000000007","0.00110224000000005","0.000445210000000024","8.46399999999977e-05","0","0","0.000734410000000043","0.00153664000000008","0.00233289000000011","8.46399999999977e-05","0.00111556000000002","0.00155236000000004","8.46399999999977e-05","0.00110224000000005","0.00204304000000011","0.000734410000000043","8.46399999999977e-05","0.000745290000000018","0.00059049000000001","0.0132020100000005","0.00525625000000023","0.00204304000000011","7.92100000000102e-05","0.000745290000000018","0.000453690000000004","0.000144000000000011","0.00263169000000013","0.00440896000000021","0.00294849000000015","0.000734410000000043","0.00014884","0.000924160000000012","0","0.00110224000000005","0.00233289000000011","0.00366025000000013","0.00178929000000008","9.60999999999926e-06","0.00132496000000003","0.00265224999999971","0.00059049000000001","0.00204304000000011","0.00401956000000018","0.00131044000000007","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2015-10-15_R_T3",88,"10/15/2015","12:16:22 PM",41.5474,23.966,18.2713,NA,"AR-345_RB2_2015-10-15_R_T3_final.csv",550,10.7843137254902,1.361763035,"0.00233289000000011","0.0112148099999996","0.0132249999999996","0.00937023999999965","0.00571536000000022","0.0112148099999996","0.00484416000000017","0.000918090000000027","0.000146410000000005","0.000146410000000005","0.000331240000000008","0.000146410000000005","0.00022801000000001","0.00073984000000003","0.00330625000000011","0.00233289000000011","0.00233289000000011","0.000449440000000014","8.2810000000002e-05","0","0.00330625000000011","0.00667489000000024","0.00769129000000029","0.00330625000000011","0.00022801000000001","9.60999999999926e-06","0.000449440000000014","0.00330625000000011","0.00571536000000022","0.00527076000000019","0.00443556000000015","0.000585640000000021","9.60999999999926e-06","0.00155236000000004","0.00571536000000022","0.00484416000000017","0.00131769000000005","9.00000000000068e-06","0.000327610000000016","3.60000000000027e-05","0.000449440000000014","0.00366025000000013","0.00619369000000021","0.00233289000000011","0.00022801000000001","0","0.00014884","3.60000000000027e-05","0.0026419600000001","0.00717409000000026","0.00996003999999967","0.00527076000000019","9.60999999999926e-06","0.00022801000000001","0.000146410000000005","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2015-10-15_R_T3",89,"10/15/2015","12:16:23 PM",41.4895,23.966,18.2319,NA,"AR-345_RB2_2015-10-15_R_T3_final.csv",560,10.9803921568627,1.37041152,"0.00155236000000004","0.00769129000000029","0.0211120899999997","0.0238393599999997","0.0185504399999997","0.0132250000000005","0.0211120899999997","0.0118810000000004","0.00485809000000014","0.00265225000000008","0.00265225000000008","0.00331776000000009","0.00265225000000008","0.0029702500000001","0.00443556000000015","0.0093896100000003","0.00769129000000029","0.00769129000000029","0.00367236000000011","0.00235225000000006","0.00155236000000004","0.0093896100000003","0.0146652100000005","0.0161544100000006","0.0093896100000003","0.0029702500000001","0.00180625000000004","0.00367236000000011","0.0093896100000003","0.0132250000000005","0.0125440000000004","0.00073984000000003","0.000231040000000003","0.00180625000000004","0.00620944000000017","0.0132250000000005","0.0118810000000004","0.00573049000000018","0.00132496000000003","0.000453690000000004","0.00111556000000002","0.00367236000000011","0.00998001000000033","0.0139476100000004","0.00769129000000029","0.0029702500000001","0.00155236000000004","0.00073984000000003","0.00206116000000007","0.00824464000000028","0.0154008100000005","0.0193766399999997","0.0125440000000004","0.00180625000000004","0.00059049000000001","0.00265225000000008","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2015-10-15_R_T3",90,"10/15/2015","12:16:24 PM",41.5162,23.966,18.2501,NA,"AR-345_RB2_2015-10-15_R_T3_final.csv",570,11.1764705882353,1.414830255,"0.000331240000000008","0.000449440000000014","0.0048302500000002","0.0161544099999997","0.0185504399999997","0.0139239999999997","0.00937024000000034","0.0161544099999997","0.00824464000000028","0.00265225000000008","0.00110889000000004","0.00110889000000004","0.00155236000000004","0.00110889000000004","0.00131769000000005","0.00234256000000009","0.00619369000000021","0.0048302500000002","0.0048302500000002","0.00179776000000006","0.000918090000000027","0.000449440000000014","0.00619369000000021","0.0105884100000004","0.0118592100000004","0.00619369000000021","0.00131769000000005","0.00059049000000001","0.00179776000000006","0.00619369000000021","0.00937024000000034","0.00879844000000031","0.00206116000000007","9.00000000000068e-06","0.00059049000000001","0.00367236000000011","0.00937024000000034","0.00824464000000028","0.00330625000000011","0.000331240000000008","9.60999999999926e-06","0.000231040000000003","0.00179776000000006","0.00667489000000024","0.00998001000000033","0.0048302500000002","0.00131769000000005","0.000449440000000014","8.10000000000061e-05","0.00073984000000003","0.00527076000000019","0.0112148100000004","0.0146409999999997","0.00879844000000031","0.00059049000000001","3.72099999999999e-05","0.00110889000000004","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2015-10-15_R_T3",91,"10/15/2015","12:16:25 PM",41.6451,23.966,18.3378,NA,"AR-345_RB2_2015-10-15_R_T3_final.csv",580,11.3725490196078,1.4657281,"0.00769129000000029","0.0112148100000004","0.00442225000000018","0.000331240000000008","0.00155235999999976","0.00235224999999972","0.000918089999999811","8.2810000000002e-05","0.00155235999999976","9.60999999999926e-06","0.00131044000000007","0.00295936000000012","0.00295936000000012","0.00233289000000011","0.00295936000000012","0.0026419600000001","0.00154449000000006","8.10000000000061e-05","0.000331240000000008","0.000331240000000008","0.00205209000000009","0.00329476000000014","0.00442225000000018","8.10000000000061e-05","0.000231040000000003","0.000449440000000014","8.10000000000061e-05","0.0026419600000001","0.00401956000000018","0.00205209000000009","8.10000000000061e-05","8.2810000000002e-05","3.72099999999999e-05","0.0177156100000006","0.00822649000000032","0.00401956000000018","0.000734410000000043","8.2810000000002e-05","9.60999999999926e-06","0.00091204000000004","0.0048302500000002","0.0071571600000003","0.00525625000000023","0.00205209000000009","3.60000000000027e-05","0.00014884","0.000331240000000008","0.0026419600000001","0.00442225000000018","0.00619369000000021","0.00366025000000013","0.00022801000000001","0.000331240000000008","0.0011088899999998","3.72099999999999e-05","0.00401956000000018","0.00665856000000027","0.00295936000000012","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2015-10-15_R_T3",92,"10/15/2015","12:16:26 PM",41.7742,23.966,18.4257,NA,"AR-345_RB2_2015-10-15_R_T3_final.csv",590,11.5686274509804,1.49370072,"0.00772640999999959","0.0308353599999998","0.0375584399999998","0.0238393599999997","0.0112572099999995","0.00235225000000006","0.00155236000000004","0.00331776000000009","0.00620943999999961","0.00235225000000006","0.00719103999999962","0.0154008099999996","0.0202492899999996","0.0202492899999996","0.0185504399999997","0.0202492899999996","0.0194044899999996","0.0161798399999996","0.00938960999999961","0.0112572099999995","0.0112572099999995","0.0177422399999996","0.0211120899999997","0.0238393599999997","0.00938960999999961","0.00528528999999964","0.00444888999999964","0.00938960999999961","0.0194044899999996","0.0228916899999997","0.0177422399999996","0.00938960999999961","0.00620943999999961","0.00669123999999962","0.048841","0.0318979599999998","0.0228916899999997","0.0132249999999996","0.00620943999999961","0.00719103999999962","0.0139476099999996","0.0247747599999997","0.0297562499999998","0.0257281599999997","0.0177422399999996","0.0088172099999996","0.00573048999999965","0.0112572099999995","0.0194044899999996","0.0238393599999997","0.0277555599999997","0.0220225599999996","0.0106089999999996","0.00485808999999964","0.00298116000000007","0.00669123999999962","0.0228916899999997","0.0287302499999998","0.0202492899999996","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2015-10-15_R_T3",93,"10/15/2015","12:16:27 PM",41.8986,23.966,18.5103,NA,"AR-345_RB2_2015-10-15_R_T3_final.csv",600,11.7647058823529,1.48050727,"0.0071571600000003","0.0297562499999998","0.0677040400000006","0.0775065600000007","0.0571210000000004","0.0363664899999999","0.0177156100000006","0.0153760000000006","0.0202208400000007","0.0266995599999998","0.0177156100000006","0.0286963599999998","0.0435556900000001","0.0514836100000002","0.0514836100000002","0.0487526400000002","0.0514836100000002","0.0501312100000002","0.0448592400000001","0.0329422499999999","0.0363664899999999","0.0363664899999999","0.0474368400000002","0.0528540100000003","0.0571210000000004","0.0329422499999999","0.0247432899999998","0.0228916899999997","0.0329422499999999","0.0501312100000002","0.0556488100000004","0.0474368400000002","0.0329422499999999","0.0266995599999998","0.0276889599999998","0.0933913600000011","0.0692742400000006","0.0556488100000004","0.0398401600000001","0.0266995599999998","0.0286963599999998","0.04108729","0.0585640000000004","0.0661004100000006","0.0600250000000005","0.0474368400000002","0.0318622499999999","0.0256960899999998","0.0363664899999999","0.0501312100000002","0.0571210000000004","0.0631014400000004","0.0542890000000003","0.0351937599999999","0.0238084899999998","0.0193766400000007","0.0276889599999998","0.0556488100000004","0.0645668100000006","0.0514836100000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2015-10-15_R_T3",94,"10/15/2015","12:16:28 PM",41.9787,23.966,18.5648,NA,"AR-345_RB2_2015-10-15_R_T3_final.csv",610,11.9607843137255,1.409544555,"0.0029702500000001","0.0193488100000007","0.0515290000000001","0.0990360900000012","0.110822410000001","0.086142250000001","0.0601230400000003","0.0351937600000012","0.0318622500000011","0.0386908900000014","0.0474804100000001","0.0351937600000012","0.0501312100000002","0.0692742400000006","0.0791859600000008","0.0791859600000008","0.0757900900000008","0.0791859600000008","0.0775065600000007","0.0709156900000006","0.0556960000000003","0.0601230400000003","0.0601230400000003","0.0741472900000007","0.0808833600000009","0.086142250000001","0.0556960000000003","0.0448592400000001","0.04235364","0.0556960000000003","0.0775065600000007","0.084332160000001","0.0741472900000007","0.0556960000000003","0.0474804100000001","0.0487968100000001","0.129672010000002","0.100933290000001","0.084332160000001","0.0645668100000006","0.0474804100000001","0.0501312100000002","0.0661518400000005","0.087912250000001","0.0970945600000013","0.0897002500000011","0.0741472900000007","0.0542890000000003","0.0461390400000001","0.0601230400000003","0.0775065600000007","0.086142250000001","0.093452490000001","0.0826562500000008","0.0586124100000003","0.04359744","0.0375196900000013","0.0487968100000001","0.084332160000001","0.0952339600000012","0.0791859600000008","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2015-10-15_R_T3",95,"10/15/2015","12:16:29 PM",41.9387,23.966,18.5376,NA,"AR-345_RB2_2015-10-15_R_T3_final.csv",620,12.156862745098,1.3351978,"0.00073984000000003","0.000745290000000018","0.0125216100000005","0.0399200399999999","0.0826562500000008","0.093452490000001","0.0709156900000006","0.047524","0.0257281600000009","0.0228916900000008","0.028730250000001","0.0363664899999999","0.0257281600000009","0.03869089","0.0556960000000003","0.0646176400000004","0.0646176400000004","0.0615536100000004","0.0646176400000004","0.0631014400000004","0.0571688100000003","0.04359744","0.047524","0.047524","0.0600740100000004","0.0661518400000005","0.0709156900000006","0.04359744","0.0340771599999999","0.0318979599999998","0.04359744","0.0631014400000004","0.0692742400000006","0.0600740100000004","0.04359744","0.0363664899999999","0.0375196899999999","0.110822410000001","0.0843902500000009","0.0692742400000006","0.0514836100000002","0.0363664899999999","0.03869089","0.0529000000000002","0.0725224900000006","0.0808833600000009","0.0741472900000007","0.0600740100000004","0.04235364","0.0351937599999999","0.047524","0.0631014400000004","0.0709156900000006","0.0775622500000006","0.0677560900000004","0.04618201","0.0329785599999998","0.0277222500000009","0.0375196899999999","0.0692742400000006","0.0791859600000008","0.0646176400000004","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2015-10-15_R_T3",96,"10/15/2015","12:16:30 PM",41.912,23.966,18.5194,NA,"AR-345_RB2_2015-10-15_R_T3_final.csv",630,12.3529411764706,1.27025201,"0.000331240000000008","0.00206116000000007","8.2810000000002e-05","0.00877969000000036","0.0329785599999998","0.0725224900000006","0.0826562500000008","0.0615536100000004","0.0399200399999999","0.0202208400000007","0.0177156100000006","0.0228916900000008","0.0297562499999998","0.0202208400000007","0.0318622499999999","0.0474368400000002","0.0556960000000003","0.0556960000000003","0.0528540100000003","0.0556960000000003","0.0542890000000003","0.0487968100000001","0.03632836","0.0399200399999999","0.0399200399999999","0.0514836100000002","0.0571210000000004","0.0615536100000004","0.03632836","0.0276889599999998","0.0257281599999997","0.03632836","0.0542890000000003","0.0600250000000005","0.0514836100000002","0.03632836","0.0297562499999998","0.0308002499999998","0.0990360900000012","0.0741472900000007","0.0600250000000005","0.0435556900000001","0.0297562499999998","0.0318622499999999","0.0448592400000001","0.0630512100000005","0.0708624400000007","0.0645668100000006","0.0514836100000002","0.0351937599999999","0.0286963599999998","0.0399200399999999","0.0542890000000003","0.0615536100000004","0.0677560900000004","0.0586124100000003","0.03869089","0.0266995599999998","0.0219928900000008","0.0308002499999998","0.0600250000000005","0.0692742400000006","0.0556960000000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2015-10-15_R_T3",97,"10/15/2015","12:16:31 PM",41.8942,23.966,18.5073,NA,"AR-345_RB2_2015-10-15_R_T3_final.csv",640,12.5490196078431,1.22579678,"0.000146410000000005","0.000918090000000027","0.00330625000000011","9.00000000000068e-06","0.00665856000000027","0.0287302499999998","0.0661518400000005","0.0758451600000007","0.0556960000000003","0.0352312899999998","0.0169260100000006","0.0146410000000005","0.0193766400000007","0.0257281599999997","0.0169260100000006","0.0276889599999998","0.0423124900000001","0.0501312100000002","0.0501312100000002","0.0474368400000002","0.0501312100000002","0.0487968100000001","0.04359744","0.0318622499999999","0.0352312899999998","0.0352312899999998","0.0461390400000001","0.0514836100000002","0.0556960000000003","0.0318622499999999","0.0238084899999998","0.0219928899999997","0.0318622499999999","0.0487968100000001","0.0542424100000004","0.0461390400000001","0.0318622499999999","0.0257281599999997","0.0266995599999998","0.0915667600000011","0.0677040400000006","0.0542424100000004","0.03865156","0.0257281599999997","0.0276889599999998","0.03988009","0.0571210000000004","0.0645668100000006","0.0585640000000004","0.0461390400000001","0.0308002499999998","0.0247432899999998","0.0352312899999998","0.0487968100000001","0.0556960000000003","0.0616032400000003","0.0529000000000002","0.0340771599999999","0.0228916899999997","0.0185504400000006","0.0266995599999998","0.0542424100000004","0.0630512100000005","0.0501312100000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2015-10-15_R_T3",98,"10/15/2015","12:16:32 PM",41.872,23.966,18.4922,NA,"AR-345_RB2_2015-10-15_R_T3_final.csv",650,12.7450980392157,1.21670592,"0.00022801000000001","0.00073984000000003","0.00206116000000007","0.00527076000000019","0.000327610000000016","0.00442225000000018","0.0238393599999997","0.0586124100000003","0.0677560900000004","0.0487968100000001","0.0297907599999997","0.0132250000000005","0.0112148100000004","0.0154008100000005","0.0211120899999997","0.0132250000000005","0.0228916899999997","0.03632836","0.04359744","0.04359744","0.04108729","0.04359744","0.04235364","0.0375196899999999","0.0266995599999998","0.0297907599999997","0.0297907599999997","0.03988009","0.0448592400000001","0.0487968100000001","0.0266995599999998","0.0193766399999997","0.0177422399999996","0.0266995599999998","0.04235364","0.0474368400000002","0.03988009","0.0266995599999998","0.0211120899999997","0.0219928899999997","0.0826562500000008","0.0600740100000004","0.0474368400000002","0.0329422499999999","0.0211120899999997","0.0228916899999997","0.0340771599999999","0.0501312100000002","0.0571210000000004","0.0514836100000002","0.03988009","0.0257281599999997","0.0202208399999997","0.0297907599999997","0.04235364","0.0487968100000001","0.0543356100000001","0.04618201","0.0287302499999998","0.0185504399999997","0.0146652100000005","0.0219928899999997","0.0474368400000002","0.0556960000000003","0.04359744","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
