"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.9126213592233","semivar5.8252427184466","semivar8.7378640776699","semivar11.6504854368932","semivar14.5631067961165","semivar17.4757281553398","semivar20.3883495145631","semivar23.3009708737864","semivar26.2135922330097","semivar29.126213592233","semivar32.0388349514563","semivar34.9514563106796","semivar37.8640776699029","semivar40.7766990291262","semivar43.6893203883495","semivar46.6019417475728","semivar49.5145631067961","semivar52.4271844660194","semivar55.3398058252427","semivar58.252427184466","semivar61.1650485436893","semivar64.0776699029126","semivar66.9902912621359","semivar69.9029126213592","semivar72.8155339805825","semivar75.7281553398058","semivar78.6407766990291","semivar81.5533980582524","semivar84.4660194174757","semivar87.378640776699","semivar90.2912621359223","semivar93.2038834951456","semivar96.1165048543689","semivar99.0291262135922","semivar101.941747572816","semivar104.854368932039","semivar107.766990291262","semivar110.679611650485","semivar113.592233009709","semivar116.504854368932","semivar119.417475728155","semivar122.330097087379","semivar125.242718446602","semivar128.155339805825","semivar131.067961165049","semivar133.980582524272","semivar136.893203883495","semivar139.805825242718","semivar142.718446601942","semivar145.631067961165","semivar148.543689320388","semivar151.456310679612","semivar154.368932038835","semivar157.281553398058","semivar160.194174757282","semivar163.106796116505","semivar166.019417475728","semivar168.932038834951","semivar171.844660194175","semivar174.757281553398","semivar177.669902912621","semivar180.582524271845","semivar183.495145631068","semivar186.407766990291","semivar189.320388349515","semivar192.233009708738","semivar195.145631067961","semivar198.058252427184","semivar200.970873786408","semivar203.883495145631","semivar206.796116504854","semivar209.708737864078","semivar212.621359223301","semivar215.533980582524","semivar218.446601941748","semivar221.359223300971","semivar224.271844660194","semivar227.184466019417","semivar230.097087378641","semivar233.009708737864","semivar235.922330097087","semivar238.834951456311","semivar241.747572815534","semivar244.660194174757","semivar247.572815533981","semivar250.485436893204","semivar253.398058252427","semivar256.31067961165","semivar259.223300970874","semivar262.135922330097","semivar265.04854368932","semivar267.961165048544","semivar270.873786407767","semivar273.78640776699","semivar276.699029126214","semivar279.611650485437","semivar282.52427184466","semivar285.436893203883","semivar288.349514563107","semivar291.26213592233","semivar294.174757281553","semivar297.087378640777","semivar300"
"AR-345_TITAN_2016-04-21_R_T2",19,"4/21/2016","9:38:24 AM",42.5835,16.523,18.9764,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",100,2.94117647058824,0.370362405,"0.00152880999999982","3.59999999999601e-05","0.00110889000000004","0.00330625000000011","0.00154449000000006","8.2810000000002e-05","8.2810000000002e-05","0.00131043999999981","0.000445209999999874","0.00328328999999976","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",20,"4/21/2016","9:38:25 AM",42.5391,16.523,18.9461,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",110,3.23529411764706,0.37253417,"0.000918090000000027","0.00481635999999974","0.00131768999999979","9.00000000000068e-06","0.00073984000000003","8.10000000000061e-05","0.000449440000000014","0.000449440000000014","0.00442224999999971","0.00264195999999974","0.00767375999999971","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",21,"4/21/2016","9:38:26 AM",42.4858,16.523,18.9099,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",120,3.52941176470588,0.376712405,"0.00131044000000007","0.00442225000000018","0.0111513599999998","0.00525624999999971","0.00110224000000005","8.10000000000061e-05","0.00073984000000003","0.00329476000000014","0.00329476000000014","0.0105472899999997","0.00767375999999971","0.0153264399999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",22,"4/21/2016","9:38:27 AM",42.4459,16.523,18.8827,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",130,3.82352941176471,0.381414914999999,"0.00073984000000003","0.00401956000000018","0.00877969000000036","0.0176358399999999","0.00994008999999971","0.00364816000000016","0.00131044000000007","0.00295936000000012","0.0071571600000003","0.0071571600000003","0.0168740099999998","0.0131790399999997","0.0228009999999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",23,"4/21/2016","9:38:28 AM",42.4858,16.523,18.9099,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",140,4.11764705882353,0.398439465,"0.00073984000000003","0","0.00131044000000007","0.00442225000000018","0.0111513599999998","0.00525624999999971","0.00110224000000005","8.10000000000061e-05","0.00073984000000003","0.00329476000000014","0.00329476000000014","0.0105472899999997","0.00767375999999971","0.0153264399999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",24,"4/21/2016","9:38:29 AM",42.5346,16.523,18.9431,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",150,4.41176470588235,0.440522235,"0.00110224000000005","0.00364816000000016","0.00110224000000005","9.00000000000068e-06","0.00110889000000004","0.00524175999999975","0.00154448999999978","0","0.000585640000000021","3.60000000000027e-05","0.000585640000000021","0.000585640000000021","0.00483024999999971","0.00295935999999973","0.00820835999999972","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",25,"4/21/2016","9:38:30 AM",42.5835,16.523,18.9764,55,"AR-345_TITAN_2016-04-21_R_T2_final.csv",160,4.70588235294118,0.492221185000001,"0.00110889000000004","0.00442225000000018","0.00877969000000036","0.00442225000000018","0.000918090000000027","0","0.00152880999999982","3.59999999999601e-05","0.00110889000000004","0.00330625000000011","0.00154449000000006","8.2810000000002e-05","8.2810000000002e-05","0.00131043999999981","0.000445209999999874","0.00328328999999976","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",30,"4/21/2016","9:38:35 AM",42.5702,16.523,18.9673,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",170,5,0.514440250000002,"8.2810000000002e-05","0.000585640000000021","0.00329476000000014","0.0071571600000003","0.00329476000000014","0.000449440000000014","8.2810000000002e-05","0.00232323999999979","0.000228009999999903","0.000585640000000021","0.00234256000000009","0.00091204000000004","0","0","0.00205208999999977","0.000912039999999826","0.00440895999999974","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",31,"4/21/2016","9:38:36 AM",42.5346,16.523,18.9431,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",180,5.29411764705882,0.542595235000002,"0.000585640000000021","0.00110889000000004","0","0.00110224000000005","0.00364816000000016","0.00110224000000005","9.00000000000068e-06","0.00110889000000004","0.00524175999999975","0.00154448999999978","0","0.000585640000000021","3.60000000000027e-05","0.000585640000000021","0.000585640000000021","0.00483024999999971","0.00295935999999973","0.00820835999999972","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",32,"4/21/2016","9:38:37 AM",42.508,16.523,18.925,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",190,5.58823529411765,0.555748790000002,"0.000327610000000016","0.00178929000000008","0.0026419600000001","0.000327610000000016","0.00022801000000001","0.00178929000000008","0.00022801000000001","0.000445210000000024","0.0026419600000001","0.00819024999999976","0.00329475999999973","0.000327610000000016","3.72099999999999e-05","0.000146410000000005","0.00178929000000008","0.00178929000000008","0.00767375999999971","0.00525624999999971","0.0118156899999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",33,"4/21/2016","9:38:38 AM",42.4192,16.523,18.8646,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",200,5.88235294117647,0.529478930000002,"0.00364816000000016","0.00616225000000028","0.0105472900000005","0.0124992400000005","0.00616225000000028","0.00205209000000009","0.000327610000000016","0.00205209000000009","0.00664225000000031","0.0124992400000005","0.02277081","0.0138768399999998","0.00616225000000028","0.00294849000000015","0.00525625000000023","0.0105472900000005","0.0105472900000005","0.0219039999999999","0.0176624099999998","0.0285948100000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",34,"4/21/2016","9:38:39 AM",42.406,16.523,18.8556,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",210,6.17647058823529,0.499449395000001,"8.10000000000061e-05","0.00481636000000023","0.00765625000000037","0.0124768900000006","0.0145926400000006","0.00765625000000037","0.00294849000000015","0.000734410000000043","0.00294849000000015","0.00819025000000041","0.0145926400000006","0.0255680100000001","0.0160782399999998","0.00765625000000037","0.00400689000000021","0.00664225000000031","0.0124768900000006","0.0124768900000006","0.024649","0.0201356099999999","0.0317196100000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",35,"4/21/2016","9:38:40 AM",42.3893,16.618,18.8442,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",220,6.47058823529412,0.476368025,"0.000129959999999961","0.000416159999999945","0.00652864","0.00978121000000009","0.0151536100000002","0.0174768400000003","0.00978121000000009","0.00431648999999995","0.00148224999999993","0.00431648999999995","0.0103836100000001","0.0174768400000003","0.0293436899999995","0.0190992399999994","0.00978121000000009","0.00558009","0.00863041000000004","0.0151536100000002","0.0151536100000002","0.0283585599999994","0.0235008899999994","0.0359102499999996","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T2",36,"4/21/2016","9:38:41 AM",42.4325,16.523,18.8736,NA,"AR-345_TITAN_2016-04-21_R_T2_final.csv",230,6.76470588235294,0.443401555,"0.00086435999999994","0.000324000000000025","8.10000000000061e-05","0.0026419600000001","0.0048302500000002","0.00877969000000036","0.0105678400000004","0.0048302500000002","0.00131769000000005","8.2810000000002e-05","0.00131769000000005","0.00525625000000023","0.0105678400000004","0.0201356099999999","0.0118374399999997","0.0048302500000002","0.00205209000000009","0.00403225000000016","0.00877969000000036","0.00877969000000036","0.0193209999999998","0.0153512099999998","0.02563201","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
