"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.58730158730159","semivar3.17460317460317","semivar4.76190476190476","semivar6.34920634920635","semivar7.93650793650794","semivar9.52380952380952","semivar11.1111111111111","semivar12.6984126984127","semivar14.2857142857143","semivar15.8730158730159","semivar17.4603174603175","semivar19.047619047619","semivar20.6349206349206","semivar22.2222222222222","semivar23.8095238095238","semivar25.3968253968254","semivar26.984126984127","semivar28.5714285714286","semivar30.1587301587302","semivar31.7460317460317","semivar33.3333333333333","semivar34.9206349206349","semivar36.5079365079365","semivar38.0952380952381","semivar39.6825396825397","semivar41.2698412698413","semivar42.8571428571429","semivar44.4444444444444","semivar46.031746031746","semivar47.6190476190476","semivar49.2063492063492","semivar50.7936507936508","semivar52.3809523809524","semivar53.968253968254","semivar55.5555555555556","semivar57.1428571428571","semivar58.7301587301587","semivar60.3174603174603","semivar61.9047619047619","semivar63.4920634920635","semivar65.0793650793651","semivar66.6666666666667","semivar68.2539682539683","semivar69.8412698412698","semivar71.4285714285714","semivar73.015873015873","semivar74.6031746031746","semivar76.1904761904762","semivar77.7777777777778","semivar79.3650793650794","semivar80.9523809523809","semivar82.5396825396825","semivar84.1269841269841","semivar85.7142857142857","semivar87.3015873015873","semivar88.8888888888889","semivar90.4761904761905","semivar92.0634920634921","semivar93.6507936507936","semivar95.2380952380952","semivar96.8253968253968","semivar98.4126984126984","semivar100","semivar101.587301587302","semivar103.174603174603","semivar104.761904761905","semivar106.349206349206","semivar107.936507936508","semivar109.52380952381","semivar111.111111111111","semivar112.698412698413","semivar114.285714285714","semivar115.873015873016","semivar117.460317460317","semivar119.047619047619","semivar120.634920634921","semivar122.222222222222","semivar123.809523809524","semivar125.396825396825","semivar126.984126984127","semivar128.571428571429","semivar130.15873015873","semivar131.746031746032","semivar133.333333333333","semivar134.920634920635","semivar136.507936507937","semivar138.095238095238","semivar139.68253968254","semivar141.269841269841","semivar142.857142857143","semivar144.444444444444","semivar146.031746031746","semivar147.619047619048","semivar149.206349206349","semivar150.793650793651","semivar152.380952380952","semivar153.968253968254","semivar155.555555555556","semivar157.142857142857","semivar158.730158730159","semivar160.31746031746","semivar161.904761904762","semivar163.492063492063","semivar165.079365079365","semivar166.666666666667","semivar168.253968253968","semivar169.84126984127","semivar171.428571428571","semivar173.015873015873","semivar174.603174603175","semivar176.190476190476","semivar177.777777777778","semivar179.365079365079","semivar180.952380952381","semivar182.539682539683","semivar184.126984126984","semivar185.714285714286","semivar187.301587301587","semivar188.888888888889","semivar190.47619047619","semivar192.063492063492","semivar193.650793650794","semivar195.238095238095","semivar196.825396825397","semivar198.412698412698","semivar200","semivar201.587301587302","semivar203.174603174603","semivar204.761904761905","semivar206.349206349206","semivar207.936507936508","semivar209.52380952381","semivar211.111111111111","semivar212.698412698413","semivar214.285714285714","semivar215.873015873016","semivar217.460317460317","semivar219.047619047619","semivar220.634920634921","semivar222.222222222222","semivar223.809523809524","semivar225.396825396825","semivar226.984126984127","semivar228.571428571429","semivar230.15873015873","semivar231.746031746032","semivar233.333333333333","semivar234.920634920635","semivar236.507936507937","semivar238.095238095238","semivar239.68253968254","semivar241.269841269841","semivar242.857142857143","semivar244.444444444444","semivar246.031746031746","semivar247.619047619048","semivar249.206349206349","semivar250.793650793651","semivar252.380952380952","semivar253.968253968254","semivar255.555555555556","semivar257.142857142857","semivar258.730158730159","semivar260.31746031746","semivar261.904761904762","semivar263.492063492063","semivar265.079365079365","semivar266.666666666667","semivar268.253968253968","semivar269.84126984127","semivar271.428571428571","semivar273.015873015873","semivar274.603174603175","semivar276.190476190476","semivar277.777777777778","semivar279.365079365079","semivar280.952380952381","semivar282.539682539683","semivar284.126984126984","semivar285.714285714286","semivar287.301587301587","semivar288.888888888889","semivar290.47619047619","semivar292.063492063492","semivar293.650793650794","semivar295.238095238095","semivar296.825396825397","semivar298.412698412698","semivar300"
"AR-370_LIBERTYSHIP_2016-03-10_S",100,"3/10/2016","2:03:38 PM",23.9861,13.461,6.321571589,NA,"AR-370_LIBERTYSHIP_2016-03-10_S_final.csv",770,12.2872340425532,959.592687406651,"0.0065900022778112","0.00498883775120694","0.000200323260673588","0.00280261765946009","0.0199361305327019","0.0263600084618144","0.0104876374856339","0.00778905216693857","0.0209478592574652","0.0135710104683025","0.0111960661254463","0.00403058380516065","0.00449238655047183","0.0104876374856339","0.0119722768404101","0.000200323232366491","0.000610123691265156","0.00601747600060173","0.00717700702565963","0.0065900022778112","0.0627729067637576","0.159001017010468","0.22031854193624","0.314841034027008","0.408085186824488","0.753532139320043","1.01147123596926","1.65870148361585","1.98229200808252","1.82644623176944","2.25941548359191","3.03803931241372","4.34749293913845","5.20995974469057","5.62031894174925","6.06297568232899","6.52310498204478","7.49347293191408","8.20436668242201","7.88477702524785","7.07479384080377","7.84470295787593","10.0781876109516","11.7536489572343","12.1189708349525","13.2995520182841","14.508546522492","17.3463001407574","14.9683024889477","16.4772149773591","18.2987956661033","19.0907739349115","18.7839999862516","18.9672919864689","20.0887827891035","20.8858382406772","21.6331533551976","22.1937643803492","23.3706991821587","25.1405417766569","25.887056015387","26.1028484594225","27.0110354510761","27.4142749784862","28.1574555050679","28.8718057939323","31.3056695151875","33.1856965310211","35.161685313733","37.3235736275155","39.9050768748191","42.0223688250033","46.0879298244775","47.5808427332832","53.4317282854383","53.2260049547822","49.3448423439555","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_S",101,"3/10/2016","2:03:39 PM",23.8513,13.461,6.229845638,NA,"AR-370_LIBERTYSHIP_2016-03-10_S_final.csv",780,12.4468085106383,958.730680372562,"0.00841365008685455","0.0298960629468486","0.0263600084618144","0.0112104708495992","0.00150436900015043","0.00244722272362571","0.00498883775120694","0.000114131104102644","1.20432874783369e-05","0.00280982707287118","0.000613489936275432","0.000198401704644184","0.000797445187421227","0.000610123740666525","0.000114131104102644","0.000313005059418587","0.00601747600060173","0.00449238668452238","0.000200323232366491","4.91223382652912e-05","0.0298960629468486","0.117149553813169","0.240565987538722","0.314841032904795","0.426190825352724","0.53369074734154","0.921193467561874","1.20438599773151","1.90338391184903","2.24899473131011","2.08278793187535","2.54358214838405","3.36620911787375","4.73841559223036","5.63710852947918","6.0636459025195","6.5231049769367","7.00006157700965","8.00407164424171","8.73824648917414","8.4083207750311","7.5711617502763","8.36693597592348","10.6689906293075","12.3910016809043","12.766022974384","13.976988170216","15.2157300451666","18.1187705941931","15.6864711940675","17.2302990813392","19.0919631979785","19.9007438008076","19.5875035761963","19.7746653548629","20.9194372532062","21.7326459144253","22.4948284719075","23.0664246795042","24.2659789669103","26.0687895889768","26.8288605398502","27.0485352462369","27.9728879314378","28.3832178932054","29.1393309735243","29.8659522096829","32.3405235172394","34.2509220631391","36.2579190163907","38.4527503899377","41.0723647260404","43.2200032403215","47.3417634274648","48.8546868422978","54.7811204817064","54.5728131374502","50.6419300988075","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_S",102,"3/10/2016","2:03:40 PM",23.6385,13.461,6.085043839,NA,"AR-370_LIBERTYSHIP_2016-03-10_S_final.csv",790,12.6063829787234,956.290582647014,"0.0209675609936363","0.0559453765200627","0.100937470339883","0.0943469307958969","0.0628411191833161","0.03370455190812","0.00908826401111777","0.00550120284396888","0.017987794305928","0.0219846283898124","0.00842613788523599","0.0144079378936249","0.0170867471642012","0.0299431430364388","0.0287310914041605","0.017987794305928","0.0161569139670225","0.0494502808229045","0.0448707067374766","0.0252668058369082","0.023046437626123","0.100937470339883","0.237240077130475","0.403576950585569","0.498307191562913","0.636221149740017","0.766225728290359","1.2201191564672","1.54317764130742","2.32389780690669","2.70427063531876","2.52170756188363","3.02642724223057","3.91851911081255","5.38978942839355","6.34567020597877","6.79774701427313","7.28373084139705","7.78725160719918","8.84437029923355","9.61529749525754","9.26905491955738","8.38899516143947","9.22560095342268","11.6359026109952","13.4313986578294","13.8217317887575","15.0806622509394","16.3663643672624","19.3724691518984","16.8544471099331","18.4533936687765","20.3783348886348","21.2136402444603","20.8901921301474","21.0834628766151","22.2649871280771","23.1036958118174","23.8893486354993","24.4782864368659","25.7135486364948","27.5684037416037","28.3498757930977","28.5756791748103","29.5255515900573","29.947074759848","30.7236036224661","31.4695962058199","34.0084299349169","35.9667740419585","38.0227215793023","40.2695580208419","42.9493358565847","45.1448805198539","49.355358713059","50.8998714135854","56.9455679096453","56.7331813510134","52.7238079035354","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_S",103,"3/10/2016","2:03:41 PM",23.6178,13.461,6.070958325,NA,"AR-370_LIBERTYSHIP_2016-03-10_S_final.csv",800,12.7659574468085,953.550635032789,"0.000198401704644184","0.0252451782323597","0.0628070080927337","0.110085992977321","0.103198330107811","0.0701014710910468","0.0390748161603729","0.0119722770592457","0.00778905234344964","0.0219644543675854","0.0263600087865294","0.011210470849599","0.0179877945741649","0.0209675609936363","0.0350162839631682","0.033704552275296","0.0219644543675854","0.0199361308150924","0.0559131920886869","0.0510364947059065","0.0299431433825203","0.0275214980784339","0.110085992977321","0.251159825082861","0.421671760304256","0.518391768992672","0.658889741531895","0.791083447960838","1.25143499511721","1.5783714183982","2.36704107029742","2.75079535368538","2.56664123284607","3.0756337381173","3.97448276590194","5.45538946341928","6.41683315618408","6.8713942987568","7.35995830636312","7.86606308652737","8.92834789033203","9.70285015075031","9.35502036146934","8.4707874585109","9.31136511826951","11.7321964426244","13.534840701265","13.926663282616","15.1902595392517","16.4805296867861","19.49665998729","16.9702993232904","18.5746075200792","20.5057039847579","21.3435895210939","21.0191484400203","21.2130134329136","22.3981127489672","23.2393019331343","24.0272378138322","24.6178625090324","25.8565981758489","27.7165158789336","28.5000697105194","28.7264692556961","29.6788240884083","30.1014360712483","30.8799508676696","31.6278277879861","34.1729126081921","36.1359205928744","38.1966297709043","40.4485249763428","43.1341551828594","45.3343598899742","49.5534680775929","51.101053608215","57.1583513319436","56.9455679700151","52.9285594119228","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_S",104,"3/10/2016","2:03:42 PM",23.566,13.461,6.035710519,NA,"AR-370_LIBERTYSHIP_2016-03-10_S_final.csv",810,12.9255319148936,951.069670612108,"0.00124240782781364","0.00243377646222237","0.0376884444291439","0.081716551341545","0.13471828745793","0.1270870986272","0.0900087782140367","0.054252338981329","0.0209281667818098","0.0152530932696554","0.0336546007143214","0.0390479190074442","0.0199169196036184","0.0286849740616319","0.0324178602606559","0.0494502808229045","0.0478891082369832","0.0336546007143214","0.0311321922396488","0.073824971533815","0.0682047482603103","0.0433841733829876","0.0404588491973977","0.13471828745793","0.287731706878751","0.468691380619069","0.570390614507567","0.717354864169313","0.855026677735428","1.33153912075369","1.66817975659239","2.47674232478135","2.8689584128992","2.68082283066349","3.20050771847778","4.11626596495944","5.62128688724265","6.59665130416735","7.05742928289405","7.55244997366357","8.06502103095034","9.14023359198514","9.92368214830764","9.57188049144861","8.67720464691566","9.52772156943777","11.9749024932456","13.7954345466093","14.1909843515142","15.4662563636634","16.7679576224756","19.8091759274615","17.2619485679495","18.8796738096643","20.8261732532694","21.6705154728391","21.3435895765329","21.5389416207847","22.7329872332359","23.5803836596682","24.3740326972156","24.9688787013854","26.2163064256996","28.0888928515096","28.8776561614864","29.105547555248","30.0641144274517","30.4894510727451","31.2729355003366","32.0255278143334","34.5862554606865","36.5609344042199","38.633559184843","40.8981135185539","43.5983887873436","45.8102548595616","50.0509588773976","51.6062339051219","57.6925627186801","57.4787863901038","53.4426716142532","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_S",105,"3/10/2016","2:03:43 PM",23.7319,13.461,6.148598764,NA,"AR-370_LIBERTYSHIP_2016-03-10_S_final.csv",820,13.0851063829787,950.402011246216,"0.01274375585918","0.00602803776811266","0.00403922849175563","0.00660105453477182","0.0299195981884808","0.0645930632309358","0.0593431670365208","0.0350162839631682","0.0144079378936249","0.00100980709116144","0.000112681812898566","0.00497922983034099","0.00717700702565948","0.000797445187421176","0.003189780862641","0.00451064827704961","0.011987172371515","0.0112248848342683","0.00497922983034099","0.00403922849175563","0.0252235592527788","0.0219846283898124","0.00910124261658749","0.00778905216693841","0.0645930632309358","0.179367533593586","0.326866206509624","0.412618462186284","0.538873148363561","0.659000213168935","1.08375411066306","1.3893150383138","2.13416650891327","2.49928195180259","2.32389780690669","2.80933817180929","3.67094121716925","5.09873144562278","6.02951192108059","6.47037922159727","6.94472107548217","7.43658256928447","8.47039136676315","9.22518759664357","8.88610665097605","8.02487644408034","8.84356086247537","11.2063518518091","12.9695946159272","13.353207231728","14.5910852696546","15.856176077009","18.8170449611963","16.3366474246622","17.9114018597749","19.8085701405049","20.6322335229642","20.3132657512222","20.5038552120076","21.6692484964363","22.4967649710326","23.2721164654607","23.8534428718098","25.0730325197239","26.9050447924974","27.677123691736","27.9002371379411","28.8389086942187","29.2555190555959","30.0230872318013","30.7605775415187","33.2712058656447","35.2085061972395","37.2429688447395","39.4669797535943","42.1203512412547","44.2948694274565","48.4664084205941","49.9970562748484","55.990407137345","55.7798109857764","51.8048877459698","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_S",106,"3/10/2016","2:03:44 PM",24.0069,13.461,6.335725149,NA,"AR-370_LIBERTYSHIP_2016-03-10_S_final.csv",830,13.2446808510638,951.735921510744,"0.0350162839631682","0.0900087782140367","0.0701014710910468","0.0628411191833161","0.0112104708495992","0.000200323260673588","0.00449238668452238","0.003189780862641","0","0.00450151291768925","0.0241332878772599","0.0311562093737986","0.0135868693256765","0.0104876374856339","0.02524517823236","0.0170689626150976","0.0143916072232506","0.00602803776811266","0.00659000211545353","0.0135868693256765","0.0152699057265316","0.000801292986080157","0.00150965212139458","0.0084136502703063","0.00977543074232533","0.00449238668452238","0.0558810164447721","0.147913895533212","0.207232040338051","0.299158034898441","0.390202484314315","0.729160119170212","0.983202543365884","1.62244490137525","1.94263763532547","1.78839059264029","2.21706637786043","2.98890040417989","4.28867109838174","5.14554811475265","5.55341097591128","5.99347507136152","6.45100787354693","7.41618475457008","8.12348616983143","7.80549139394089","6.99970151446879","7.76561957598763","9.98852369429656","11.656802296329","12.0206275282077","13.1965203770027","14.4009247822031","17.2286044521293","14.858985705575","16.3625106543937","18.1779063628185","18.9672919864689","18.6615158015133","18.8442106845476","19.9621091517375","20.7566721197837","21.5016931480209","22.0606091300887","23.2340536846663","24.9988092241798","25.7432316259037","25.9584250264567","26.8641176082833","27.2662630626748","28.0074480615647","28.7199049103842","31.1474873420056","33.0228279493757","34.9940320882933","37.1508371996901","39.7264598038812","41.8390691979179","45.8959585121607","47.3857837462724","53.2250120261488","53.0196874157145","49.1461968001154","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_S",107,"3/10/2016","2:03:45 PM",24.1106,13.461,6.406288807,NA,"AR-370_LIBERTYSHIP_2016-03-10_S_final.csv",840,13.4042553191489,952.256683427143,"0.00497922983034099","0.066404158261342","0.137328267537011","0.112446532158352","0.103198329465321","0.0311321918867628","0.00717700702565948","1.25201967153212e-05","0.00019840167647318","0.00497922983034099","0.0189494422155228","0.0510364942540817","0.0610459933621159","0.0350162839631682","0.0299195981884808","0.052647748092843","0.0404862278967626","0.0363011790457145","0.0219644543675854","0.0230257820574601","0.0350162839631682","0.037688444040874","0.00977543054458375","0.0119722768404101","0.0263379175139522","0.0287080281026382","1.25201967153212e-05","0.0274989259156558","0.0986161585742817","0.147966240569095","0.22694719771618","0.307024857354705","0.613629501826684","0.848244766894182","1.44766288898679","1.75091567793666","1.60463924426799","2.011909622724","2.74989256834968","4.00138826043329","4.83039695448276","5.22581414171175","5.6529524061885","6.09754017096061","7.03683658044762","7.72622813304821","7.41618476001662","6.63130092382499","7.3773212720389","9.54747532345757","11.1799438036001","11.5363073929542","12.6888261906396","13.8703463054881","16.6478015339791","14.3199564616706","15.7966214189902","17.5811814340629","18.3576412265987","18.056839469052","18.2365573786121","19.3365459821533","20.1186824825686","20.8522661678396","21.402731382718","22.5587750422557","24.2981686793098","25.0321620673374","25.2443688907023","26.1376254011841","26.5343162706994","27.2655524133603","27.9685693717369","30.364835952539","32.2168121113844","34.1641620420074","36.2956244583725","38.8419286656791","40.9311928172074","44.9448487801975","46.4192801755066","52.2003902311139","51.9970534709005","48.1618121754312","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_S",108,"3/10/2016","2:03:46 PM",24.1054,13.461,6.402750418,NA,"AR-370_LIBERTYSHIP_2016-03-10_S_final.csv",850,13.563829787234,951.546013887017,"1.25201967153212e-05","0.00449238668452238","0.0645930632309358","0.13471828745793","0.110085992977321","0.100937470339883","0.0298960629468486","0.0065900022778112","0","0.000111241824671383","0.00449238668452238","0.0179877945741651","0.0494502812676529","0.0593100195261552","0.033704552275296","0.0287080281026382","0.0510364947059069","0.0390748161603732","0.0349653700502065","0.0209281670711412","0.0219644543675854","0.033704552275296","0.0363271131054995","0.00908826420178256","0.0112104708495992","0.0252019501689909","0.0275214984102263","0","0.0286849740616319","0.100851014213417","0.1507009410972","0.230331022443428","0.310958607771937","0.619185581195338","0.854775014100908","1.45619010803844","1.76029234437737","1.61361622741467","2.02195997221792","2.76164036798947","4.01555679251966","4.84596293346949","5.24200420449712","5.66979063007307","6.11502751904432","7.0556216953761","7.74591133153452","7.43546923829471","6.64953707615636","7.39655518797661","9.56935437233941","11.2036185380371","11.5603562887452","12.7140471697335","13.8967148090096","16.6766885238737","14.3467487258433","15.8247605676804","17.610866827396","18.3879747810381","18.0869235826358","18.2667907714494","19.367677458598","20.1504370797191","20.8845942863988","21.4354832619284","22.5923994830275","24.3330648834684","25.0675812305997","25.2799378147929","26.1738179275552","26.5707823152479","27.3025173396907","28.0060076579447","30.4038445607116","32.2569923213417","34.2055384125752","36.3382716291776","38.8860459968468","40.9764807870812","44.9923046707664","46.4675079845308","52.2515323573843","52.0480959171435","48.2109366234094","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_S",109,"3/10/2016","2:03:47 PM",24.0328,13.461,6.353349052,NA,"AR-370_LIBERTYSHIP_2016-03-10_S_final.csv",860,13.7234042553191,949.832629026364,"0.00244049496266592","0.00280261765945999","0.000310601956953426","0.0419226804360832","0.100894237646392","0.0797445226955886","0.0719876873229757","0.0152530932696556","0.00100980715471637","0.00244049496266592","0.00150965212139451","0.000310601956953426","0.00717700702565963","0.0299195985344265","0.0376884444291443","0.018006051670757","0.0144079378936251","0.0311562093737989","0.0219846283898127","0.0189307131081893","0.00907529485669299","0.00976197965305839","0.018006051670757","0.0199361305327019","0.00210965878196452","0.0031897808626411","0.0119573907885211","0.0135710107012919","0.00244049496266592","0.0478593310652752","0.134668340894254","0.191496873099052","0.28018972909818","0.368495124945468","0.699372311870419","0.948562629787239","1.57785852965173","1.89382036123701","1.74156404925002","2.16489364319864","2.92827306016958","4.2159866419885","5.06590329627946","5.4706577393611","5.90749349322975","6.3617931568539","7.32050615926197","8.0233344265712","7.7073255844697","6.90675717578486","7.66770560592195","9.8774349245044","11.5367696291754","11.898731249277","13.0687862203153","14.2674750698768","17.082610737562","14.7234253387639","16.2202417651196","18.0279359840812","18.8140932661147","18.5095594887754","18.6915108461305","19.8049361651215","20.5963955120352","21.3385599618477","21.8953652894307","23.0644638152594","24.8228849934103","25.5647026559387","25.7791501321993","26.6817366942801","27.0825198174448","27.8212200007497","28.531319152729","30.9510801712768","32.8205852992214","34.7858316368424","36.936307184103","39.5046072571576","41.6113859686427","45.6574773677767","47.1434578533374","52.968170588299","52.7633424611886","48.8994049544686","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
