"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.17391304347826","semivar4.34782608695652","semivar6.52173913043478","semivar8.69565217391304","semivar10.8695652173913","semivar13.0434782608696","semivar15.2173913043478","semivar17.3913043478261","semivar19.5652173913043","semivar21.7391304347826","semivar23.9130434782609","semivar26.0869565217391","semivar28.2608695652174","semivar30.4347826086957","semivar32.6086956521739","semivar34.7826086956522","semivar36.9565217391304","semivar39.1304347826087","semivar41.304347826087","semivar43.4782608695652","semivar45.6521739130435","semivar47.8260869565217","semivar50","semivar52.1739130434783","semivar54.3478260869565","semivar56.5217391304348","semivar58.695652173913","semivar60.8695652173913","semivar63.0434782608696","semivar65.2173913043478","semivar67.3913043478261","semivar69.5652173913043","semivar71.7391304347826","semivar73.9130434782609","semivar76.0869565217391","semivar78.2608695652174","semivar80.4347826086957","semivar82.6086956521739","semivar84.7826086956522","semivar86.9565217391304","semivar89.1304347826087","semivar91.304347826087","semivar93.4782608695652","semivar95.6521739130435","semivar97.8260869565217","semivar100","semivar102.173913043478","semivar104.347826086957","semivar106.521739130435","semivar108.695652173913","semivar110.869565217391","semivar113.04347826087","semivar115.217391304348","semivar117.391304347826","semivar119.565217391304","semivar121.739130434783","semivar123.913043478261","semivar126.086956521739","semivar128.260869565217","semivar130.434782608696","semivar132.608695652174","semivar134.782608695652","semivar136.95652173913","semivar139.130434782609","semivar141.304347826087","semivar143.478260869565","semivar145.652173913043","semivar147.826086956522","semivar150","semivar152.173913043478","semivar154.347826086957","semivar156.521739130435","semivar158.695652173913","semivar160.869565217391","semivar163.04347826087","semivar165.217391304348","semivar167.391304347826","semivar169.565217391304","semivar171.739130434783","semivar173.913043478261","semivar176.086956521739","semivar178.260869565217","semivar180.434782608696","semivar182.608695652174","semivar184.782608695652","semivar186.95652173913","semivar189.130434782609","semivar191.304347826087","semivar193.478260869565","semivar195.652173913043","semivar197.826086956522","semivar200","semivar202.173913043478","semivar204.347826086957","semivar206.521739130435","semivar208.695652173913","semivar210.869565217391","semivar213.04347826087","semivar215.217391304348","semivar217.391304347826","semivar219.565217391304","semivar221.739130434783","semivar223.913043478261","semivar226.086956521739","semivar228.260869565217","semivar230.434782608696","semivar232.608695652174","semivar234.782608695652","semivar236.95652173913","semivar239.130434782609","semivar241.304347826087","semivar243.478260869565","semivar245.652173913043","semivar247.826086956522","semivar250","semivar252.173913043478","semivar254.347826086957","semivar256.521739130435","semivar258.695652173913","semivar260.869565217391","semivar263.04347826087","semivar265.217391304348","semivar267.391304347826","semivar269.565217391304","semivar271.739130434783","semivar273.913043478261","semivar276.086956521739","semivar278.260869565217","semivar280.434782608696","semivar282.608695652174","semivar284.782608695652","semivar286.95652173913","semivar289.130434782609","semivar291.304347826087","semivar293.478260869565","semivar295.652173913043","semivar297.826086956522","semivar300"
"AR-370_PIPES_2015-12-08_R_T2",80,"12/8/2015","1:54:33 PM",37.0698,16.141,15.2245,NA,"AR-370_PIPES_2015-12-08_R_T2_final.csv",550,12.043795620438,1.435796015,"8.2810000000002e-05","0.000231039999999949","0.00717408999999996","0.01058841","0.0247747599999997","0.0387302399999999","0.0387302399999999","0.0185776899999996","0.00824463999999996","3.72099999999999e-05","0.00528529000000016","0.00528529000000016","0.0185504400000001","0.00824464000000028","0.000327609999999952","0.0193766399999997","0.0631014399999995","0.0792985599999995","0.0375196899999999","0.00110888999999992","0.0125216100000001","0.0202208400000002","0.00937024","0.0026419600000001","0.00443555999999991","0.0193766399999997","0.0297907599999997","0.0177422399999996","0.00717408999999996","0.0026522499999999","0.00330624999999991","0.0040449599999999","0.0052852899999999","0.0228916899999997","0.0308353599999998","0.0154008099999996","0.000449439999999939","0.00998001000000033","0.0219928900000002","0.0125216100000001","3.72099999999999e-05","0.0238393599999997","0.0462249999999999","0.0543356099999993","0.00573048999999991","0.00717409000000026","0.0616032400000003","0.0646684900000003","0.013225","0.00443555999999991","0.0318979599999998","0.04490161","0.0228916899999997","0.0013249599999999","0.000745290000000018","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T2",81,"12/8/2015","1:54:34 PM",37.1677,16.141,15.2911,NA,"AR-370_PIPES_2015-12-08_R_T2_final.csv",560,12.2627737226277,1.243088465,"0.00443555999999991","0.00573048999999991","0.0026419600000001","0.000327610000000016","0.00131769000000005","0.00824463999999996","0.0169520400000001","0.0169520400000001","0.00485808999999989","0.000585640000000021","0.0052852899999999","0.0194044900000001","0.0194044900000001","0.04112784","0.0247747600000003","0.00235225000000006","0.00527075999999994","0.0340771599999999","0.0462249999999999","0.0161544100000001","0.00110889000000004","0.0318622499999999","0.04359744","0.0266995599999998","0.0139240000000001","0","0.00527075999999994","0.011236","0.00443555999999991","0.000327610000000016","0.00022801000000001","8.2810000000002e-05","9.00000000000068e-06","3.72099999999999e-05","0.00717408999999996","0.011881","0.00330624999999991","0.00206116000000007","0.0277222500000003","0.04618201","0.0318622499999999","0.0052852899999999","0.00770883999999994","0.0220225600000002","0.0277222499999997","8.2810000000002e-05","0.0228916900000003","0.09909904","0.10297681","0.0329785599999998","0","0.012544","0.0211120900000002","0.00717408999999996","0.00091204000000004","0.00881720999999993","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T2",82,"12/8/2015","1:54:35 PM",37.2122,16.141,15.3214,NA,"AR-370_PIPES_2015-12-08_R_T2_final.csv",570,12.4817518248175,1.00970269,"0.000918090000000027","0.00938960999999995","0.011236","0.00667489000000024","0.00014884","3.60000000000027e-05","0.00366024999999992","0.00998000999999997","0.00998000999999997","0.0015523599999999","3.72099999999999e-05","0.010609","0.0287641600000003","0.0287641600000003","0.0543356100000001","0.0352312900000005","0.00620944000000017","0.00178928999999993","0.0238084899999998","0.0341140899999998","0.00937024","0.00404496000000013","0.04359744","0.0571688100000003","0.0375196899999999","0.0219928900000002","0.000918090000000027","0.00178928999999993","0.00573048999999991","0.00131768999999992","0.00014884","0.00206116000000007","0.00155236000000004","0.00110889000000004","0.000585640000000021","0.00295935999999993","0.00619368999999993","0.000739839999999934","0.00573049000000018","0.0387302400000006","0.0601230400000003","0.04359744","0.010609","0.00330624999999991","0.01394761","0.0185504399999997","0.000449440000000014","0.0329785600000005","0.11909401","0.12334144","0.04490161","0.000918090000000027","0.00667488999999994","0.013225","0.00295935999999993","0.00366025000000013","0.01542564","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T2",83,"12/8/2015","1:54:36 PM",37.2656,16.141,15.3577,NA,"AR-370_PIPES_2015-12-08_R_T2_final.csv",580,12.7007299270073,0.811504755,"0.00131768999999992","0.00443555999999991","0.0177422399999996","0.0202492899999996","0.0139240000000001","0.00235224999999989","0.000918089999999919","0.000585640000000021","0.00404496000000013","0.00404496000000013","9.60999999999926e-06","0.00179775999999991","0.0194044899999996","0.0423948099999999","0.0423948099999999","0.0725763599999996","0.0501760000000001","0.01324801","3.60000000000027e-05","0.0139240000000001","0.0220225600000002","0.00366025000000013","0.00998000999999997","0.0600740099999995","0.0758451599999997","0.0528999999999994","0.0340771599999999","0.00443555999999991","3.60000000000027e-05","0.00155236000000004","0","0.00235224999999989","0.00667488999999994","0.00573048999999991","0.00484415999999992","0.00366024999999992","0.000327610000000016","0.00179776000000006","8.2810000000002e-05","0.012544","0.0543356100000001","0.0792422499999997","0.0600740099999995","0.0194044899999996","0.000449440000000014","0.0066912400000002","0.00998000999999997","0.00330624999999991","0.0474804100000001","0.145465959999999","0.150156249999999","0.0616032399999994","0.00443555999999991","0.00206116000000007","0.00619369000000021","0.000327610000000016","0.00937024","0.0257602499999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T2",84,"12/8/2015","1:54:37 PM",37.3101,16.141,15.388,NA,"AR-370_PIPES_2015-12-08_R_T2_final.csv",590,12.9197080291971,0.730801245,"0.000918090000000027","0.00443555999999991","0.00938960999999995","0.0267322499999997","0.0297907599999997","0.0219928900000002","0.00620943999999989","0.00367235999999989","3.72099999999999e-05","0.00110889000000004","0.00110889000000004","0.00073984000000003","0.0052852899999999","0.0287641599999997","0.0557904400000001","0.0557904400000001","0.0898200899999998","0.0646684900000003","0.0211411600000001","0.00059049000000001","0.00769128999999998","0.01394761","0.00091204000000004","0.0169520400000001","0.0758451599999997","0.0934524899999999","0.0677560899999995","0.04618201","0.00938960999999995","0.00059049000000001","8.2810000000002e-05","0.000918090000000027","0.00620943999999989","0.012544","0.011236","0.00998000999999997","0.00824463999999996","0.00014884","0.000146410000000005","0.00155236000000004","0.0202492900000002","0.0693795600000004","0.0972192399999999","0.0758451599999997","0.0287641599999997","8.2810000000002e-05","0.00265225000000008","0.00484415999999992","0.00770883999999994","0.0616032400000003","0.16949689","0.17455684","0.0775622499999996","0.00938960999999995","0.00022801000000001","0.00234256000000009","0.00014884","0.0161544100000001","0.0364046399999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T2",85,"12/8/2015","1:54:38 PM",37.3368,16.141,15.4062,NA,"AR-370_PIPES_2015-12-08_R_T2_final.csv",600,13.1386861313869,0.799970455000001,"0.000331240000000008","0.00235225000000006","0.00719103999999992","0.01324801","0.0330148899999997","0.0364046399999998","0.0277222500000003","0.00940899999999991","0.00620943999999989","0.00059049000000001","0.00022801000000001","0.00022801000000001","0.00206116000000007","0.00826280999999992","0.0352688399999997","0.0647193600000002","0.0647193600000002","0.10106041","0.0742562500000005","0.0267649600000002","0.00180625000000004","0.00483024999999995","0.00998000999999997","0.000144000000000011","0.0220225600000002","0.0862009599999998","0.10491121","0.0775622499999996","0.0543356100000001","0.01324801","0.00180625000000004","8.2810000000002e-05","0.00235225000000006","0.00940899999999991","0.0169520400000001","0.01542564","0.01394761","0.011881","0.000924160000000012","3.72099999999999e-05","0.00331776000000009","0.0257602500000002","0.0792985600000005","0.1089","0.0862009599999998","0.0352688399999997","0.000745290000000018","0.00110889000000004","0.00264195999999992","0.011236","0.0709689600000005","0.18481401","0.190096","0.0880308899999997","0.01324801","9.60999999999926e-06","0.00091204000000004","0.000924160000000012","0.0211120900000002","0.0436809999999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T2",86,"12/8/2015","1:54:39 PM",37.2522,16.141,15.3486,45,"AR-370_PIPES_2015-12-08_R_T2_final.csv",610,13.3576642335766,1.00415803,"0.00331776000000009","0.00155236000000004","8.2810000000002e-05","0.000739839999999934","0.00330624999999991","0.0154008099999996","0.0177422399999996","0.01185921","0.0015523599999999","0.000449439999999939","0.00110889000000004","0.00528529000000016","0.00528529000000016","0.00014884","0.00110888999999992","0.0169520399999996","0.0387302399999999","0.0387302399999999","0.0677560899999995","0.04618201","0.011236","0.00022801000000001","0.0161544100000001","0.0248062500000002","0.00484416000000017","0.00824463999999996","0.0556959999999995","0.0709156899999996","0.0487968099999994","0.0308002499999998","0.00330624999999991","0.00022801000000001","0.00235225000000006","8.2810000000002e-05","0.0015523599999999","0.00527075999999994","0.00443555999999991","0.00366024999999992","0.00264195999999992","0.00073984000000003","0.00265225000000008","0","0.01058841","0.0501760000000001","0.0742017599999996","0.0556959999999995","0.0169520399999996","0.000918090000000027","0.00826281000000024","0.011881","0.00234255999999991","0.04359744","0.138607289999999","0.143186559999999","0.0571688099999994","0.00330624999999991","0.0029702500000001","0.00770884000000025","0.00073984000000003","0.00769128999999998","0.0229219599999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T2",93,"12/8/2015","1:54:46 PM",37.3323,16.141,15.4031,NA,"AR-370_PIPES_2015-12-08_R_T2_final.csv",620,13.5766423357664,1.24955162,"0.0029702500000001","9.60999999999926e-06","0.00022801000000001","0.00206116000000007","0.00667488999999994","0.012544","0.0318979599999998","0.0352312899999998","0.0266995600000004","0.00881720999999993","0.00573048999999991","0.000449440000000014","0.000331240000000008","0.000331240000000008","0.00178929000000008","0.00770883999999994","0.0341140899999998","0.0631516900000003","0.0631516900000003","0.09909904","0.0725763600000005","0.0257602500000002","0.00155236000000004","0.00527075999999994","0.010609","0.00022801000000001","0.0211120900000002","0.0843902499999999","0.10291264","0.0758451599999997","0.0529000000000002","0.012544","0.00155236000000004","3.60000000000027e-05","0.00206116000000007","0.00881720999999993","0.0161544100000001","0.0146652100000001","0.013225","0.01121481","0.000745290000000018","9.00000000000068e-06","0.0029702500000001","0.0247747600000003","0.0775622500000006","0.10686361","0.0843902499999999","0.0341140899999998","0.000585640000000021","0.00132496000000003","0.0029702499999999","0.01058841","0.0693268900000005","0.18215824","0.18740241","0.0862009599999998","0.012544","0","0.00110889000000004","0.000745290000000018","0.0202208400000002","0.0423948099999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T2",94,"12/8/2015","1:54:47 PM",37.1943,16.141,15.3092,NA,"AR-370_PIPES_2015-12-08_R_T2_final.csv",630,13.7956204379562,1.47712684,"0.00881720999999993","0.0015523599999999","0.00940899999999991","0.00620943999999989","0.00235224999999989","0.00014884","0.000327610000000016","0.00717408999999996","0.00879843999999998","0.0048302500000002","0","0.000331240000000008","0.0052852899999999","0.01256641","0.01256641","0.00266255999999987","3.72099999999999e-05","0.00824463999999996","0.0247747600000003","0.0247747600000003","0.0487968100000001","0.0308002500000005","0.00443556000000015","0.0029702499999999","0.0277222499999997","0.0387696099999998","0.011881","0.0026419600000001","0.03865156","0.0514836100000002","0.0329422499999999","0.0185232100000002","0.000327610000000016","0.0029702499999999","0.0077264099999999","0.00235224999999989","0","0.00110224000000005","0.00073984000000003","0.000445210000000024","0.000144000000000011","0.00443555999999991","0.00826280999999992","0.0015523599999999","0.00403225000000016","0.0340771600000005","0.0542890000000003","0.03865156","0.00824463999999996","0.00485808999999989","0.01697809","0.0220225599999996","8.10000000000061e-05","0.0286963600000004","0.11082241","0.114921","0.03988009","0.000327610000000016","0.00881720999999993","0.0161798400000001","0.00443555999999991","0.00233289000000011","0.012544","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T2",95,"12/8/2015","1:54:48 PM",37.1366,16.141,15.27,NA,"AR-370_PIPES_2015-12-08_R_T2_final.csv",640,14.014598540146,1.58990084,"0.00153664000000008","0.0177156100000002","0.00617795999999997","0.0185504400000001","0.0139240000000001","0.00769128999999998","0.0026419600000001","0.000445210000000024","0.00207024999999989","0.00298115999999988","0.000918090000000027","0.00153664000000008","0.00329476000000014","0.0125216100000001","0.0228916900000003","0.0228916900000003","0.00824463999999996","0.00205209000000009","0.00266255999999987","0.01397124","0.01397124","0.0330148899999997","0.0185776900000001","0.000750760000000005","0.00877969000000002","0.0423124900000001","0.0557432100000002","0.0219632400000003","0.00014884","0.0247747599999997","0.0352312899999998","0.0202492899999996","0.00938960999999995","0.000445210000000024","0.00877969000000002","0.0161544100000001","0.00769128999999998","0.00153664000000008","3.60000000000027e-05","0.000144000000000011","0.000327610000000016","0.00073984000000003","0.0111936400000001","0.0169260100000001","0.00617795999999997","0.00059049000000001","0.0211411600000001","0.0375584399999998","0.0247747599999997","0.00266255999999987","0.01185921","0.0287302500000004","0.0351937599999999","0.00091204000000004","0.0169520400000001","0.0862596899999997","0.0898800399999996","0.0257602499999997","0.000445210000000024","0.0177156100000002","0.0276889600000004","0.0111936400000001","8.2810000000002e-05","0.00529983999999987","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T2",96,"12/8/2015","1:54:49 PM",37.0743,16.141,15.2276,NA,"AR-370_PIPES_2015-12-08_R_T2_final.csv",650,14.2335766423358,1.521367015,"0.00179775999999991","0.00665855999999998","0.0308002499999998","0.0146409999999997","0.0318979599999998","0.0257281599999997","0.0169260099999997","0.00879843999999998","0.00403224999999993","9.60999999999926e-06","0.00014884","0.000146409999999962","0.00665855999999998","0.00996004000000002","0.0238084899999998","0.0375196899999999","0.0375196899999999","0.0177422399999996","0.00769128999999998","8.46399999999977e-05","0.00574564000000015","0.00574564000000015","0.0194044900000001","0.00881721000000027","0.000224999999999964","0.0185232099999997","0.0615536099999996","0.0775622499999996","0.03632836","0.000912039999999933","0.013225","0.0211120900000002","0.00998000999999997","0.0029702500000001","0.00403224999999993","0.0185232099999997","0.0287302499999998","0.0169260099999997","0.00665855999999998","0.00234255999999991","0.00295935999999993","0.00366024999999992","0.00484415999999992","0.0219632399999998","0.0297562499999998","0.0146409999999997","0.000327609999999952","0.0106090000000003","0.0229219600000002","0.013225","8.46399999999977e-05","0.0228916899999997","0.04490161","0.0528999999999994","0.00527075999999994","0.00770884000000025","0.0631516900000003","0.0662547600000003","0.01394761","0.00403224999999993","0.0308002499999998","0.04359744","0.0219632399999998","0.00110888999999992","0.000924160000000012","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T2",97,"12/8/2015","1:54:50 PM",37.1233,16.141,15.2609,NA,"AR-370_PIPES_2015-12-08_R_T2_final.csv",660,14.4525547445255,1.277113585,"0.00110888999999992","8.2810000000002e-05","0.00233289000000011","0.0202208400000002","0.00769128999999998","0.0211120900000002","0.0161544100000001","0.00937024","0.00366025000000013","0.00091204000000004","0.0013249599999999","0.00207024999999989","0.000449440000000014","0.00233289000000011","0.00442225000000018","0.0146410000000001","0.0257281600000003","0.0257281600000003","0.00998000999999997","0.00295936000000012","0.00180624999999989","0.0119028099999999","0.0119028099999999","0.0297907599999997","0.0161798400000001","0.000334889999999999","0.01056784","0.0461390400000001","0.0601230400000003","0.0247432900000003","9.60999999999926e-06","0.0219928899999997","0.0318979599999998","0.0177422399999996","0.00770883999999994","0.00091204000000004","0.01056784","0.0185504400000001","0.00937024","0.00233289000000011","0.00022801000000001","0.000445210000000024","0.00073984000000003","0.00131769000000005","0.0132020100000001","0.0193766400000002","0.00769128999999998","0.000231040000000003","0.0185776900000001","0.0341140899999998","0.0219928899999997","0.00180624999999989","0.0139240000000001","0.0318979600000004","0.03869089","0.00154449000000006","0.0146652100000001","0.0809971599999996","0.0845064899999996","0.0229219599999997","0.00091204000000004","0.0202208400000002","0.0308002500000005","0.0132020100000001","0","0.00405768999999987","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T2",98,"12/8/2015","1:54:51 PM",37.1633,16.141,15.2881,NA,"AR-370_PIPES_2015-12-08_R_T2_final.csv",670,14.6715328467153,1.003087925,"0.00073984000000003","0.00366024999999992","0.000327610000000016","0.000445210000000024","0.013225","0.00366024999999992","0.01394761","0.00998000999999997","0.00484415999999992","0.00110889000000004","9.00000000000068e-06","0.0040449599999999","0.0052852899999999","0.00234256000000009","0.000445210000000024","0.00154449000000006","0.00879843999999998","0.0177422400000001","0.0177422400000001","0.0052852899999999","0.00073984000000003","0.00485808999999989","0.0185776900000001","0.0185776900000001","0.0399200399999999","0.0238393600000002","0.00207025000000005","0.00571535999999995","0.0351937599999999","0.047524","0.0169260100000001","0.000918090000000027","0.0308002499999998","0.04235364","0.0257281599999997","0.013225","9.00000000000068e-06","0.00571535999999995","0.011881","0.00484415999999992","0.000445210000000024","0.000146410000000005","3.72099999999999e-05","0","8.2810000000002e-05","0.00769128999999998","0.012544","0.00366024999999992","0.00179776000000006","0.0267322500000003","0.04490161","0.0308002499999998","0.00485808999999989","0.00824463999999996","0.0229219600000002","0.0287302499999998","0.000146410000000005","0.0219928900000002","0.0972192399999999","0.10106041","0.0318979599999998","9.00000000000068e-06","0.013225","0.0219928900000002","0.00769128999999998","0.00073984000000003","0.00826280999999992","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2015-12-08_R_T2",99,"12/8/2015","1:54:52 PM",37.1543,16.141,15.282,NA,"AR-370_PIPES_2015-12-08_R_T2_final.csv",680,14.8905109489051,0.82638169,"3.72099999999999e-05","0.000445210000000024","0.00295935999999993","0.000144000000000011","0.00073984000000003","0.0146652100000001","0.00443555999999991","0.01542564","0.011236","0.00573048999999991","0.00155236000000004","8.2810000000002e-05","0.00330624999999991","0.00443555999999991","0.00178929000000008","0.00073984000000003","0.00206116000000007","0.00998000999999997","0.0194044900000001","0.0194044900000001","0.00620943999999989","0.00110889000000004","0.0040449599999999","0.0169520400000001","0.0169520400000001","0.0375196899999999","0.0219928900000002","0.00155236000000004","0.00667488999999994","0.0375196899999999","0.05022081","0.0185504400000001","0.000585640000000021","0.0286963599999998","0.03988009","0.0238084899999998","0.01185921","8.2810000000002e-05","0.00667488999999994","0.01324801","0.00573048999999991","0.00073984000000003","3.60000000000027e-05","0","3.72099999999999e-05","0.000231040000000003","0.00879843999999998","0.01394761","0.00443555999999991","0.00131769000000005","0.0247747600000003","0.04235364","0.0286963599999998","0.0040449599999999","0.00938960999999995","0.0248062500000002","0.0308353599999998","0.000331240000000008","0.0202208400000002","0.0934524899999999","0.0972192399999999","0.0297562499999998","8.2810000000002e-05","0.0146652100000001","0.0238393600000002","0.00879843999999998","0.000445210000000024","0.00719103999999992","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
