"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.26050420168067","semivar2.52100840336134","semivar3.78151260504202","semivar5.04201680672269","semivar6.30252100840336","semivar7.56302521008403","semivar8.82352941176471","semivar10.0840336134454","semivar11.3445378151261","semivar12.6050420168067","semivar13.8655462184874","semivar15.1260504201681","semivar16.3865546218487","semivar17.6470588235294","semivar18.9075630252101","semivar20.1680672268908","semivar21.4285714285714","semivar22.6890756302521","semivar23.9495798319328","semivar25.2100840336134","semivar26.4705882352941","semivar27.7310924369748","semivar28.9915966386555","semivar30.2521008403361","semivar31.5126050420168","semivar32.7731092436975","semivar34.0336134453782","semivar35.2941176470588","semivar36.5546218487395","semivar37.8151260504202","semivar39.0756302521008","semivar40.3361344537815","semivar41.5966386554622","semivar42.8571428571429","semivar44.1176470588235","semivar45.3781512605042","semivar46.6386554621849","semivar47.8991596638655","semivar49.1596638655462","semivar50.4201680672269","semivar51.6806722689076","semivar52.9411764705882","semivar54.2016806722689","semivar55.4621848739496","semivar56.7226890756302","semivar57.9831932773109","semivar59.2436974789916","semivar60.5042016806723","semivar61.7647058823529","semivar63.0252100840336","semivar64.2857142857143","semivar65.546218487395","semivar66.8067226890756","semivar68.0672268907563","semivar69.327731092437","semivar70.5882352941177","semivar71.8487394957983","semivar73.109243697479","semivar74.3697478991597","semivar75.6302521008403","semivar76.890756302521","semivar78.1512605042017","semivar79.4117647058823","semivar80.672268907563","semivar81.9327731092437","semivar83.1932773109244","semivar84.453781512605","semivar85.7142857142857","semivar86.9747899159664","semivar88.2352941176471","semivar89.4957983193277","semivar90.7563025210084","semivar92.0168067226891","semivar93.2773109243697","semivar94.5378151260504","semivar95.7983193277311","semivar97.0588235294118","semivar98.3193277310924","semivar99.5798319327731","semivar100.840336134454","semivar102.100840336134","semivar103.361344537815","semivar104.621848739496","semivar105.882352941176","semivar107.142857142857","semivar108.403361344538","semivar109.663865546218","semivar110.924369747899","semivar112.18487394958","semivar113.44537815126","semivar114.705882352941","semivar115.966386554622","semivar117.226890756303","semivar118.487394957983","semivar119.747899159664","semivar121.008403361345","semivar122.268907563025","semivar123.529411764706","semivar124.789915966387","semivar126.050420168067","semivar127.310924369748","semivar128.571428571429","semivar129.831932773109","semivar131.09243697479","semivar132.352941176471","semivar133.613445378151","semivar134.873949579832","semivar136.134453781513","semivar137.394957983193","semivar138.655462184874","semivar139.915966386555","semivar141.176470588235","semivar142.436974789916","semivar143.697478991597","semivar144.957983193277","semivar146.218487394958","semivar147.478991596639","semivar148.739495798319","semivar150","semivar151.260504201681","semivar152.521008403361","semivar153.781512605042","semivar155.042016806723","semivar156.302521008403","semivar157.563025210084","semivar158.823529411765","semivar160.084033613445","semivar161.344537815126","semivar162.605042016807","semivar163.865546218487","semivar165.126050420168","semivar166.386554621849","semivar167.647058823529","semivar168.90756302521","semivar170.168067226891","semivar171.428571428571","semivar172.689075630252","semivar173.949579831933","semivar175.210084033613","semivar176.470588235294","semivar177.731092436975","semivar178.991596638655","semivar180.252100840336","semivar181.512605042017","semivar182.773109243697","semivar184.033613445378","semivar185.294117647059","semivar186.554621848739","semivar187.81512605042","semivar189.075630252101","semivar190.336134453782","semivar191.596638655462","semivar192.857142857143","semivar194.117647058824","semivar195.378151260504","semivar196.638655462185","semivar197.899159663866","semivar199.159663865546","semivar200.420168067227","semivar201.680672268908","semivar202.941176470588","semivar204.201680672269","semivar205.46218487395","semivar206.72268907563","semivar207.983193277311","semivar209.243697478992","semivar210.504201680672","semivar211.764705882353","semivar213.025210084034","semivar214.285714285714","semivar215.546218487395","semivar216.806722689076","semivar218.067226890756","semivar219.327731092437","semivar220.588235294118","semivar221.848739495798","semivar223.109243697479","semivar224.36974789916","semivar225.63025210084","semivar226.890756302521","semivar228.151260504202","semivar229.411764705882","semivar230.672268907563","semivar231.932773109244","semivar233.193277310924","semivar234.453781512605","semivar235.714285714286","semivar236.974789915966","semivar238.235294117647","semivar239.495798319328","semivar240.756302521008","semivar242.016806722689","semivar243.27731092437","semivar244.53781512605","semivar245.798319327731","semivar247.058823529412","semivar248.319327731092","semivar249.579831932773","semivar250.840336134454","semivar252.100840336134","semivar253.361344537815","semivar254.621848739496","semivar255.882352941176","semivar257.142857142857","semivar258.403361344538","semivar259.663865546218","semivar260.924369747899","semivar262.18487394958","semivar263.445378151261","semivar264.705882352941","semivar265.966386554622","semivar267.226890756303","semivar268.487394957983","semivar269.747899159664","semivar271.008403361345","semivar272.268907563025","semivar273.529411764706","semivar274.789915966387","semivar276.050420168067","semivar277.310924369748","semivar278.571428571429","semivar279.831932773109","semivar281.09243697479","semivar282.352941176471","semivar283.613445378151","semivar284.873949579832","semivar286.134453781513","semivar287.394957983193","semivar288.655462184874","semivar289.915966386555","semivar291.176470588235","semivar292.436974789916","semivar293.697478991597","semivar294.957983193277","semivar296.218487394958","semivar297.478991596639","semivar298.739495798319","semivar300"
"AR-345_TITAN_2016-01-27_S",49,"1/27/2016","9:33:51 AM",37.9587,12.787,15.82936115,NA,"AR-345_TITAN_2016-01-27_S_final.csv",480,6.07594936708861,168.652422771196,"0.00495046205463043","0.00124240810979607","0.0151524134916197","0.0811340420785436","0.133721116413839","0.0872537810640008","0.0588799397205727","0.00836379204721278","0.00099687453582238","0","0.0160360509202608","0.0695261351460476","0.0935959978332365","0.0506375917828805","0.00654588439608964","0.000313005094802489","0.00546090110236802","0.0374247054757158","0.109229734420608","0.111581124894512","0.104646097120441","0.047532393370563","0.00598584765542761","0.00401332259362403","0.0250509439700101","0.0893566936908102","0.138946856613178","0.000789777484880394","0.00901058665929193","0.0374247054757158","0.00099687453582238","0.019782703801","0.0001112417402944","0.0387526627004408","0.25273095767013","0.196290848010674","0.177986902598802","0.113911616313202","0.0111241824671376","0.00901058665929193","0.0571752658822492","0.100160698083063","0.0416167262431679","0.116312606027394","0.0771904257417222","0.00654588439608964","0.0622964509992053","0.0347620848135641","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-01-27_S",50,"1/27/2016","9:33:52 AM",37.8244,12.787,15.73797543,NA,"AR-345_TITAN_2016-01-27_S_final.csv",490,6.20253164556962,171.735582870471,"0.00835134981991838","0.0261615226626576","0.0160360509202608","0.0460020393063396","0.141546078321209","0.208908139986088","0.149593531444634","0.111581124894513","0.0334302791034598","0.00357752319376002","0.00835134981991838","0.0475323933705622","0.126070309171715","0.157863460524122","0.10011762954769","0.0296846573143696","0.0118979380926288","0.0273186783459767","0.0811340420785446","0.177986902598804","0.180985009708288","0.172122269623965","0.0957314354607015","0.0284779057658404","0.0239433875269799","0.0623304251787845","0.152343160707025","0.215427313456591","0.0142775494276899","0.0347113527546285","0.0811340420785446","0.00357752319376002","0.00242706781347842","0.0103903038704656","0.0830838425735812","0.352965812817745","0.285618578045704","0.263446770416834","0.183949780166068","0.0387526627004415","0.0347113527546285","0.109229734420607","0.166355873084202","0.0872537751562492","0.186997486515842","0.136321466309716","0.0296846573143696","0.0250294073869228","0.0771904257417213","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-01-27_S",51,"1/27/2016","9:33:53 AM",38.4289,12.787,16.14931325,NA,"AR-345_TITAN_2016-01-27_S_final.csv",500,6.32911392405063,174.710860128776,"0.169198802162351","0.102369346294409","0.0622964559910554","0.0810565327444034","0.0387526627004408","0.00123283288135838","0.00209094755453441","0.000603419081867958","0.00597532246604365","0.0522114868127884","0.123570120906175","0.102369346294409","0.0373720695068445","0.00316676420148001","0.000196489465200868","0.00901058855777405","0.0571427319466107","0.0913611982780217","0.0605426644165555","0.0160016023265531","0.000111241740294438","0.000198401591960129","1.25202037921197e-05","0.0103903059091219","0.0588469194291447","0.0658442322937155","0.0261395169998393","0.000442101086439911","0.00278822650939583","0.0851759088447735","0.0506375962834397","0.0160016023265531","0.123570120906175","0.212155215729608","0.0957314416487993","0.0151524134916197","0.0334053992796735","0.0151524110297176","0.0103903038704656","0.000308207869222529","0.0460020393063389","0.0506375962834397","0.00653487924995998","1.20433291224797e-05","0.0134444767081023","0.000444966961177602","0.0017741323082024","0.0571427319466107","0.324381131125408","0.017823897428069","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-01-27_S",52,"1/27/2016","9:33:54 AM",37.8347,12.787,15.74498416,NA,"AR-345_TITAN_2016-01-27_S_final.csv",510,6.45569620253165,177.113345268242,"0.163482013020227","4.91222962128863e-05","0.00711947644146025","0.0239433875269804","0.0143100927750401","0.0430446847267374","0.136321466309716","0.20255037613264","0.144221075460252","0.106947888354056","0.0309164561621777","0.00278822756546903","0.00711947644146025","0.0445254395506705","0.121142338713806","0.152343160707025","0.0957314354607015","0.0273186783459773","0.0104180685127237","0.0250509439700101","0.0771904257417232","0.172122269623965","0.17507077749316","0.166355881241552","0.0914434859661388","0.0261615258975628","0.0218234969837285","0.0588799397205727","0.146921105482353","0.208970351122564","0.0126517436512011","0.03214888446121","0.0771904257417232","0.00278822756546903","0.00316676420148001","0.00901058665929227","0.0790925346326019","0.34468703232628","0.278176307842611","0.256301141767324","0.177986902598804","0.0360423504341332","0.03214888446121","0.10464609712044","0.160687729434389","0.0831623149867126","0.180985009708288","0.13119509889065","0.0273186783459773","0.0272961878747364","0.0733450539973257","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-01-27_S",53,"1/27/2016","9:33:55 AM",37.9639,12.787,15.83289954,NA,"AR-345_TITAN_2016-01-27_S_final.csv",520,6.58227848101266,178.660909052766,"0.00772911404054442","0.100117635875964","0.00901058665929193","1.25202037920945e-05","0.00446506341447703","0.00100548731673642","0.0142938164705627","0.0791308095779597","0.131145806925548","0.0851759088447755","0.0571752658822509","0.00772911404054442","0.00123283217912402","1.25202037920945e-05","0.0151524134916197","0.0676726635160899","0.0914434859661377","0.0490576384783685","0.00598584610806266","0.000200323260673613","0.00495046205463043","0.0360681896107134","0.106903384354289","0.109229734420608","0.102369346294411","0.0460020393063404","0.00545084970421703","0.00357752319376002","0.0239433875269804","0.0872537810640008","0.136321466309718","0.000603419081868133","0.00835134981991838","0.0360681896107134","0.00123283217912402","0.0207905801885719","4.91222962129112e-05","0.0373720695068445","0.249185813980521","0.193168020438147","0.175013835896902","0.111535667006594","0.0103903059091227","0.00835134981991838","0.0554956324515117","0.0979335465680908","0.0401855707302919","0.113911616313202","0.0752367924814278","0.00598584610806266","0.0640752829105216","0.0334551681888511","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-01-27_S",54,"1/27/2016","9:33:56 AM",37.9691,12.787,15.83643793,NA,"AR-345_TITAN_2016-01-27_S_final.csv",530,6.70886075949367,179.931886863665,"1.25202037921071e-05","0.0083637920472131","0.0978909658651012","0.00969486390625002","5.00808151684032e-05","0.0040047051819076","0.000793606931260862","0.0134602598570896","0.0771526174849591","0.128595537844839","0.0831230770331335","0.0554956324515126","0.00711947644145995","0.00149383023000999","5.00808151684032e-05","0.0142938164705623","0.0658442322937155","0.089316014506622","0.04750272558144","0.0054508482276196","0.000112681834128888","0.0044650634144768","0.0347367141532945","0.104602074695554","0.106903384354288","0.100117635875965","0.0444967256497013","0.00494089216059038","0.00316676420148001","0.0228608714915344","0.0851759088447745","0.133721116413841","0.000442101086439986","0.00771715338812871","0.0347367141532945","0.00149383023000999","0.0218234969837285","1.20432597155986e-05","0.0360165167208316","0.245665710698495","0.190070233273203","0.172065809602584","0.109184758107568","0.00968146975869155","0.00771715338812871","0.0538410394283576","0.0957314354607015","0.0387794556249994","0.111535667006592","0.0733081996287165","0.0054508482276196","0.065879155229423","0.0321732919717217","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-01-27_S",55,"1/27/2016","9:33:57 AM",38.2016,12.787,15.99464478,NA,"AR-345_TITAN_2016-01-27_S_final.csv",540,6.83544303797468,180.664999362375,"0.0250294073869222","0.0261615226626576","0.0623304251787845","0.0239223356121406","0.0658791552294221","0.0273186783459767","0.00901058665929193","0.0169093144830723","0.00177986868848003","0.0142938164705623","0.0401582963016221","0.0169270195910549","0.00598584765542789","0.0054508482276196","0.0387526587633021","0.0273186783459767","0.00149383023000999","0.00968146975869155","0.019782703801","0.00356938735692259","0.00711947644145995","0.0217833040052223","0.00835134981991838","0.000793606931260962","0.0272961911790483","0.0284779057658404","0.0250294105510601","0.00278104561678459","0.00772911228223677","0.0103903038704656","4.91222962128863e-05","0.0178602563307532","0.0430446847267374","0.0188185307344224","0.00495046205463043","0.000793606931260962","0.0387526587633021","0.0935959978332365","0.0239433875269799","0.00099687516728882","0.113865692860807","0.0771526174849611","0.0658442322937155","0.0296612163994623","0.00357752199751203","0.00495046205463043","0.00545084970421676","0.022860871491535","0.00149909513942245","0.0308925302265437","0.0126670568059204","0.00711947644145995","0.17212226132644","0.000447842941289938","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-01-27_S",56,"1/27/2016","9:33:58 AM",38.4547,12.787,16.1668691,NA,"AR-345_TITAN_2016-01-27_S_final.csv",550,6.9620253164557,181.901026862442,"0.0296612163994623","0.109184758107568","0.111535667006594","0.177986902598804","0.000308207869222529","0.183949780166068","0.113911616313202","0.0713682836514643","0.0913611922328193","0.0459728530920956","0.00277387292970496","0.000793606931260862","0.00177413146579343","0.0089976721187232","0.0605426594954723","0.136220983864812","0.113911616313202","0.0444680210103363","0.0054508482276196","0.00099687453582238","0.0126517436512007","0.0658442322937155","0.102282273856","0.0694902531888014","0.0207513503598237","4.91222962128863e-05","1.20432597155986e-05","0.000196489184851545","0.0142775494276895","0.0676726583132956","0.0751621483792654","0.0321244862123021","0.0014885745822024","0.00124240810979619","0.0957314354607004","0.0588469194291456","0.0207513503598237","0.136220983864812","0.228635981465102","0.106903384354288","0.0197827009879804","0.0272961911790478","0.0111385396229188","0.00711947644145995","0","0.0538410347876237","0.0588469194291456","0.00968146779080264","0.000442101086439911","0.017823897428069","1.25202037920945e-05","0.00356126078168995","0.0658442322937155","0.34468702058427","0.0228197338864808","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-01-27_S",57,"1/27/2016","9:33:59 AM",38.5529,12.787,16.23369023,NA,"AR-345_TITAN_2016-01-27_S_final.csv",560,7.08860759493671,183.412456082511,"0.00446506341447703","0.0571427271657029","0.15780938985529","0.160633177190677","0.238833622854846","0.00711947475392071","0.24573316293904","0.163482004933647","0.111535667006594","0.136220983864813","0.0790925290079235","0.0142775494276904","0.00149383023001013","0.0118682656740647","0.0261395137662957","0.0978909596075966","0.19001090232576","0.163482004933647","0.0771148184898029","0.0197827009879804","0.00968146779080264","0.03214888446121","0.104602074695554","0.149488270294637","0.109184758107569","0.0444680210103363","0.0054508482276196","0.00494089075476101","0.00653487763318795","0.0347113527546285","0.106903377815072","0.116266194251325","0.0605426594954723","0.0111098303541123","0.00099687453582238","0.14154607832121","0.0957314354607015","0.0444680210103363","0.19001090232576","0.297003287596807","0.155064232021442","0.0430446805772952","0.0096814697586912","0.00149909513942259","0.000308208220339533","0.00446506341447703","0.0893160085294657","0.0957314354607015","0.027296187874737","0.00771715338812871","0.0401310271252906","0.00400470518190783","0.016001599796605","0.104602074695554","0.427613524338724","0.0474730670539235","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-01-27_S",58,"1/27/2016","9:34:00 AM",38.4444,12.787,16.15986037,NA,"AR-345_TITAN_2016-01-27_S_final.csv",570,7.21518987341772,185.277859845986,"0.0054508482276196","4.91222962128863e-05","0.0272961911790483","0.104602074695554","0.106903384354289","0.172122269623965","0.000111241740294438","0.177986902598804","0.109229734420608","0.0676726635160899","0.0871733951069884","0.0430164524006464","0.00208472967014574","0.00123761551365748","0.00123283217912402","0.00771715338812871","0.0571427271657029","0.131096524222051","0.109229734420608","0.0415612195591764","0.00446506341447703","0.000603419081868133","0.0111241824671376","0.0622964559910563","0.0978483881648532","0.0658442322937164","0.0187812114255935","0","1.25202037920945e-05","4.91222962128863e-05","0.0126517436512007","0.0640752829105216","0.0713682836514652","0.0296612163994623","0.00099687453582238","0.00178561517277163","0.0914434859661377","0.0554956324515126","0.0187812114255935","0.131096524222051","0.221982529806049","0.10236934629441","0.0178602536579081","0.0296612163994617","0.0126670545549604","0.00835134981991806","4.91222962128863e-05","0.0506375917828805","0.0554956324515126","0.00835134981991871","0.000196489465200868","0.016001602326554","0.000111241740294363","0.00277387292970496","0.0622964559910563","0.336506484825405","0.0207513503598247","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
