"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.74418604651163","semivar3.48837209302326","semivar5.23255813953488","semivar6.97674418604651","semivar8.72093023255814","semivar10.4651162790698","semivar12.2093023255814","semivar13.953488372093","semivar15.6976744186047","semivar17.4418604651163","semivar19.1860465116279","semivar20.9302325581395","semivar22.6744186046512","semivar24.4186046511628","semivar26.1627906976744","semivar27.906976744186","semivar29.6511627906977","semivar31.3953488372093","semivar33.1395348837209","semivar34.8837209302326","semivar36.6279069767442","semivar38.3720930232558","semivar40.1162790697674","semivar41.8604651162791","semivar43.6046511627907","semivar45.3488372093023","semivar47.093023255814","semivar48.8372093023256","semivar50.5813953488372","semivar52.3255813953488","semivar54.0697674418605","semivar55.8139534883721","semivar57.5581395348837","semivar59.3023255813954","semivar61.046511627907","semivar62.7906976744186","semivar64.5348837209302","semivar66.2790697674419","semivar68.0232558139535","semivar69.7674418604651","semivar71.5116279069767","semivar73.2558139534884","semivar75","semivar76.7441860465116","semivar78.4883720930233","semivar80.2325581395349","semivar81.9767441860465","semivar83.7209302325581","semivar85.4651162790698","semivar87.2093023255814","semivar88.953488372093","semivar90.6976744186046","semivar92.4418604651163","semivar94.1860465116279","semivar95.9302325581395","semivar97.6744186046512","semivar99.4186046511628","semivar101.162790697674","semivar102.906976744186","semivar104.651162790698","semivar106.395348837209","semivar108.139534883721","semivar109.883720930233","semivar111.627906976744","semivar113.372093023256","semivar115.116279069767","semivar116.860465116279","semivar118.604651162791","semivar120.348837209302","semivar122.093023255814","semivar123.837209302326","semivar125.581395348837","semivar127.325581395349","semivar129.06976744186","semivar130.813953488372","semivar132.558139534884","semivar134.302325581395","semivar136.046511627907","semivar137.790697674419","semivar139.53488372093","semivar141.279069767442","semivar143.023255813953","semivar144.767441860465","semivar146.511627906977","semivar148.255813953488","semivar150","semivar151.744186046512","semivar153.488372093023","semivar155.232558139535","semivar156.976744186047","semivar158.720930232558","semivar160.46511627907","semivar162.209302325581","semivar163.953488372093","semivar165.697674418605","semivar167.441860465116","semivar169.186046511628","semivar170.93023255814","semivar172.674418604651","semivar174.418604651163","semivar176.162790697674","semivar177.906976744186","semivar179.651162790698","semivar181.395348837209","semivar183.139534883721","semivar184.883720930233","semivar186.627906976744","semivar188.372093023256","semivar190.116279069767","semivar191.860465116279","semivar193.604651162791","semivar195.348837209302","semivar197.093023255814","semivar198.837209302326","semivar200.581395348837","semivar202.325581395349","semivar204.06976744186","semivar205.813953488372","semivar207.558139534884","semivar209.302325581395","semivar211.046511627907","semivar212.790697674419","semivar214.53488372093","semivar216.279069767442","semivar218.023255813953","semivar219.767441860465","semivar221.511627906977","semivar223.255813953488","semivar225","semivar226.744186046512","semivar228.488372093023","semivar230.232558139535","semivar231.976744186047","semivar233.720930232558","semivar235.46511627907","semivar237.209302325581","semivar238.953488372093","semivar240.697674418605","semivar242.441860465116","semivar244.186046511628","semivar245.93023255814","semivar247.674418604651","semivar249.418604651163","semivar251.162790697674","semivar252.906976744186","semivar254.651162790698","semivar256.395348837209","semivar258.139534883721","semivar259.883720930233","semivar261.627906976744","semivar263.372093023256","semivar265.116279069767","semivar266.860465116279","semivar268.604651162791","semivar270.348837209302","semivar272.093023255814","semivar273.837209302326","semivar275.581395348837","semivar277.325581395349","semivar279.06976744186","semivar280.813953488372","semivar282.558139534884","semivar284.302325581395","semivar286.046511627907","semivar287.790697674419","semivar289.53488372093","semivar291.279069767442","semivar293.023255813953","semivar294.767441860465","semivar296.511627906977","semivar298.255813953488","semivar300"
"AR-330_INDRA_2016-04-26_S",57,"4/26/2016","3:28:02 PM",37.1268,16.903,15.26328682,NA,"AR-330_INDRA_2016-04-26_S_final.csv",440,7.71929824561403,88.2734161464085,"4.91224363875979e-05","0.000610123592462336","0.000610123592462336","0.00100548668254807","0.000447842518044078","0.000111241951236918","0.000111241951236918","4.91222962128863e-05","0.000444967383062537","0.00242036743967297","0.00209717561370502","1.30063373448972e-05","0.000111241951236918","0.00317442772504365","0.00972168392196015","0.00654588601422268","4.91222962128863e-05","0.00357752199751203","0.000789777484880394","0.00495046205463043","0.00972168392196015","0.00654588601422268","0.00209717561370502","0.000444967383062537","0.000111241951236918","0.00100117629547696","0.00357752319376002","0.00902351046146566","0.00902351046146566","0.0111529081497289","0.00972168392196015","0.00972168392196015","0.00654588601422268","0.00546090110236828","0.000111241951236918","0.00178561517277148","0.000447842518044078","0.000606766953369605","0.00599638055769007","0.00713096478060165","0.00401332259362425","0.000111241951236918","1.25202037921071e-05","0.000112681834128888","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_S",58,"4/26/2016","3:28:03 PM",37.0957,16.903,15.24212453,NA,"AR-330_INDRA_2016-04-26_S_final.csv",450,7.89473684210526,89.458885516863,"0.000447842518044078","0.000793606931260862","1.25202037920945e-05","1.25202037920945e-05","0.0001112417402944","0","0.00100548731673642","0.00100548731673642","0.000200323260673613","0.00178561517277163","0.00495046205463043","0.00448326931012851","0.000308208220339595","0.00100548731673642","0.00600692426892248","0.0143426707735922","0.0104180685127237","0.000200323260673613","0.00149383023000999","0.00242706682817284","0.00837624170567604","0.0143426707735922","0.0104180685127237","0.00448326931012851","0.00178561517277163","0.00100548731673642","0.00278822650939564","0.00655690042059605","0.0134918562548025","0.0134918562548025","0.0160705365549442","0.0143426707735922","0.0143426707735922","0.0104180685127237","0.00903644162404013","0.00100548731673642","0.000444967383062462","0","0.00209717561370486","0.00972168194998809","0.0111529081497289","0.00714246069108652","0.00100548731673642","0.000610123592462423","0.0001112417402944","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_S",59,"4/26/2016","3:28:04 PM",37.0647,16.903,15.22103028,NA,"AR-330_INDRA_2016-04-26_S_final.csv",460,8.07017543859649,90.7312697840906,"0.000444967383062462","0.00178561517277148","0.00242706781347824","0.000308208220339595","0.000308208220339595","0.00011124195123688","0.000444967383062462","0.00278822756546884","0.00278822756546884","0.00124240810979607","0.00401332259362403","0.00836379204721278","0.00775306136916088","0.00149383100301202","0.00278822756546884","0.0097216839219598","0.0198401704644194","0.015169171370976","0.00124240810979607","0.000308207869222529","0.00495046205463018","0.0126823769699233","0.0198401704644194","0.015169171370976","0.00775306136916088","0.00401332259362403","0.00278822756546884","0.00546090110236802","0.0104180685127234","0.0188372056516897","0.0188372056516897","0.0218637240513764","0.0198401704644194","0.0198401704644194","0.015169171370976","0.0134918562548025","0.00278822756546884","0","0.000444967383062462","0.00447416240107222","0.0143263759472654","0.0160532903744961","0.0111529081497289","0.00278822756546884","0.00209717561370486","0.00100117629547684","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_S",60,"4/26/2016","3:28:05 PM",37.0129,16.903,15.18578248,NA,"AR-330_INDRA_2016-04-26_S_final.csv",470,8.24561403508772,92.0308268401391,"0.00124240740484003","0.00317442659820245","0.00600692271883545","0.00714246069108622","0.00278822650939564","0.00278822650939564","0.00209717561370486","0.00317442659820245","0.00775306136916088","0.00775306136916088","0.00496963102927211","0.00972168194998809","0.0160532878404649","0.015202709982533","0.00546090110236802","0.00775306136916088","0.0179148587929599","0.0310122454766435","0.0250940417527801","0.00496963102927211","0.000313005094802489","0.0111529060375822","0.0218637210940994","0.0310122454766435","0.0250940417527801","0.015202709982533","0.00972168194998809","0.00775306136916088","0.0119127860114041","0.0188558870842274","0.0297550425122498","0.0297550425122498","0.0335298836901885","0.0310122454766435","0.0310122454766435","0.0250940417527801","0.0229226413050626","0.00775306136916088","0.00124240740484003","0.00317442659820245","0.0104319626835202","0.0240066019236095","0.0262276016823842","0.019840167647317","0.00775306136916088","0.00656792408585291","0.00447416106328885","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_S",61,"4/26/2016","3:28:06 PM",36.9663,16.903,15.15407306,NA,"AR-330_INDRA_2016-04-26_S_final.csv",480,8.42105263157895,94.118053712856,"0.00100548731673642","0.00448326931012851","0.00775306136916088","0.0119276453733375","0.0135076695062498","0.00714246069108652","0.00714246069108652","0.00600692426892248","0.00775306136916088","0.0143426707735922","0.0143426707735922","0.010445868157301","0.0169801774701602","0.0250940417527801","0.0240276939755163","0.0111529081497289","0.0143426707735922","0.0274087295358723","0.0431859769687697","0.0361457702985683","0.010445868157301","0.0024404953578769","0.0188558870842274","0.0322465628899583","0.0431859769687697","0.0361457702985683","0.0240276939755163","0.0169801774701602","0.0143426707735922","0.019840167647317","0.0285698427643455","0.0417000577630463","0.0417000577630463","0.0461481007087877","0.0431859769687697","0.0431859769687697","0.0361457702985683","0.0335298836901891","0.0143426707735922","0.00448326931012851","0.00775306136916088","0.0179148587929599","0.0348382448980035","0.0375037308174399","0.0297785239167027","0.0143426707735922","0.0127130473296226","0.00972168194998809","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_S",62,"4/26/2016","3:28:07 PM",37.0284,16.903,15.1963296,20,"AR-330_INDRA_2016-04-26_S_final.csv",490,8.59649122807017,96.9323401330594,"0.00178561517277163","0.0001112417402944","0.000610123592462423","0.00209717561370486","0.00448326931012827","0.00547096323872144","0.00178561517277163","0.00178561517277163","0.00124240810979607","0.00209717561370486","0.00600692426892248","0.00600692426892248","0.0035938214532801","0.00775306136916088","0.0134918562548025","0.0127130473296226","0.00401332259362403","0.00600692426892248","0.0152027124485183","0.0274087295358723","0.0218637240513769","0.0035938214532801","5.10485957288951e-05","0.0090364416240398","0.0188558870842274","0.0274087295358723","0.0218637240513769","0.0127130473296226","0.00775306136916088","0.00600692426892248","0.00972168194998809","0.0160705365549442","0.0262276016823842","0.0262276016823842","0.0297785239167021","0.0274087295358723","0.0274087295358723","0.0218637240513769","0.019840167647317","0.00600692426892248","0.000610123592462423","0.00209717561370486","0.00838870245481944","0.0208494886179903","0.0229226443331074","0.0169801774701602","0.00600692426892248","0.00496963102927211","0.00317442659820245","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_S",67,"4/26/2016","3:28:12 PM",36.8579,16.903,15.08031124,NA,"AR-330_INDRA_2016-04-26_S_final.csv",500,8.7719298245614,99.7664718841169,"0.0134602598570896","0.00544080608971235","0.0111241824671376","0.0198018482185217","0.026183540820624","0.033480062876336","0.036094041845862","0.0250509439700101","0.0250509439700101","0.0228814541864688","0.026183540820624","0.0374510392857441","0.0374510392857441","0.0309643322989225","0.0416444955162289","0.053904213703296","0.0523359462456603","0.0321732919717223","0.0374510392857441","0.0572729328151693","0.0792840188426723","0.069633831309773","0.0309643322989225","0.015169171370976","0.0445541584916731","0.0641786728920096","0.0792840188426723","0.069633831309773","0.0523359462456603","0.0416444955162289","0.0374510392857441","0.0460604352273025","0.05894600323248","0.0772660644807072","0.0772660644807072","0.0832800959440674","0.0792840188426723","0.0792840188426723","0.069633831309773","0.0659839898647802","0.0374510392857441","0.0198018482185217","0.026183540820624","0.043101173011568","0.0678143472451341","0.071513788001184","0.060676680557377","0.0374510392857441","0.0347874610051609","0.029708110935368","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_S",68,"4/26/2016","3:28:13 PM",36.9355,16.903,15.13311491,NA,"AR-330_INDRA_2016-04-26_S_final.csv",510,8.94736842105263,102.103132800827,"0.00278822756546884","0.00399609703179617","0.00043924405142251","0.00277387292970496","0.00772911228223708","0.0118830972525444","0.016944726153048","0.0188185307344224","0.0111241803577131","0.0111241803577131","0.00969486390625002","0.0118830972525444","0.0198018482185217","0.0198018482185217","0.0151691689077125","0.0228814511611457","0.0321732883843397","0.0309643287795859","0.0160188207276304","0.0198018482185217","0.0347874610051609","0.0523359462456603","0.0445541584916739","0.0151691689077125","0.00495046205463043","0.0250509408045119","0.0402128544178448","0.0523359462456603","0.0445541584916739","0.0309643287795859","0.0228814511611457","0.0198018482185217","0.0261835375843586","0.036094038046176","0.0506988584189649","0.0506988584189649","0.0555918500149773","0.0523359462456603","0.0523359462456603","0.0445541584916739","0.0416444914348327","0.0198018482185217","0.00772911228223708","0.0118830972525444","0.0239644487007024","0.0431011688594041","0.0460604352273025","0.0374510354152903","0.0198018482185217","0.0178784443260902","0.0142938140794276","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_S",69,"4/26/2016","3:28:14 PM",36.9871,16.903,15.16822662,NA,"AR-330_INDRA_2016-04-26_S_final.csv",520,9.12280701754386,104.188204670046,"0.00123283217912415","0.00772911404054442","0.000789777484880394","0.000200323260673613","0.000308208220339595","0.00278822650939564","0.00546090110236802","0.0090364416240398","0.0104180685127234","0.00495046205463043","0.00495046205463043","0.00401332259362403","0.00546090110236802","0.0111529081497289","0.0111529081497289","0.00775306136916088","0.0134918562548025","0.0208102061102048","0.019840167647317","0.00836379204721278","0.0111529081497289","0.0229226443331074","0.0375037308174399","0.0309643322989225","0.00775306136916088","0.00124240810979607","0.0151691689077121","0.0273636837648781","0.0375037308174399","0.0309643322989225","0.019840167647317","0.0134918562548025","0.0111529081497289","0.0160532878404649","0.0239855222307597","0.0361198995415693","0.0361198995415693","0.0402674575963004","0.0375037308174399","0.0375037308174399","0.0309643322989225","0.0285468429347722","0.0111529081497289","0.00278822650939564","0.00546090110236802","0.0143263759472654","0.0297550425122498","0.0322221311874573","0.0250940417527801","0.0111529081497289","0.00972168194998809","0.00713096309170081","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_S",70,"4/26/2016","3:28:15 PM",37.0078,16.903,15.18231213,NA,"AR-330_INDRA_2016-04-26_S_final.csv",530,9.29824561403509,106.687710911701,"0.000198401591960079","0.00242036645572839","0.010404181560792","0.000196489465200918","0.000797445074464883","1.20433291225043e-05","0.00149909513942259","0.00357752319376002","0.00655690042059605","0.00774108395456482","0.00316676420148021","0.00316676420148021","0.00242706781347842","0.00357752319376002","0.0083762435361125","0.0083762435361125","0.0054709632387217","0.0104180685127237","0.0169447287564865","0.0160705365549447","0.00598584765542761","0.0083762435361125","0.0188558898305625","0.0322465664814243","0.0262055682401958","0.0054709632387217","0.000447842941290013","0.0118979380926288","0.0229020431163241","0.0322465664814243","0.0262055682401958","0.0160705365549447","0.0104180685127237","0.0083762435361125","0.0126823769699237","0.0198210047106681","0.0309643322989225","0.0309643322989225","0.0348128501872802","0.0322465664814243","0.0322465664814243","0.0262055682401958","0.0239855222307603","0.0083762435361125","0.00149909513942259","0.00357752319376002","0.0111529081497289","0.0250940417527801","0.0273636870732729","0.0208298441772307","0.0083762435361125","0.00714246069108652","0.00495046205463043","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_S",71,"4/26/2016","3:28:16 PM",37.0439,16.903,15.20687672,NA,"AR-330_INDRA_2016-04-26_S_final.csv",540,9.47368421052632,109.779392804754,"0.000603419081868133","0.00149383023000999","0.00544080461447619","0.0160188207276304","0.0001112417402944","0.00278822650939564","0.000444966961177602","0.000200323260673613","0.00124240810979607","0.00318209938200989","0.00402194926694546","0.00100548731673642","0.00100548731673642","0.000610124086476077","0.00124240810979607","0.00448327064927288","0.00448327064927288","0.0024404953578769","0.00600692426892248","0.0111529081497289","0.010445868157301","0.00278822756546884","0.00448327064927288","0.0127130495846655","0.0240276970756899","0.0188558898305625","0.0024404953578769","1.15755772441025e-05","0.00714246069108622","0.0160705365549442","0.0240276970756899","0.0188558898305625","0.010445868157301","0.00600692426892248","0.00448327064927288","0.00775306136916088","0.0135076695062498","0.0229226443331074","0.0229226443331074","0.0262496476238045","0.0240276970756899","0.0240276970756899","0.0188558898305625","0.0169801774701602","0.00448327064927288","0.000200323260673613","0.00124240810979607","0.00656792570670746","0.0179148587929599","0.0198401704644194","0.0143426707735922","0.00448327064927288","0.0035938214532801","0.00209717561370486","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_S",72,"4/26/2016","3:28:17 PM",37.0544,16.903,15.21402155,NA,"AR-330_INDRA_2016-04-26_S_final.csv",550,9.64912280701754,113.343616017411,"5.10485957288951e-05","0.00100548731673642","0.00209717561370486","0.00654588439608964","0.017878447000296","0.000313005094802489","0.0035938214532801","0.000797445074464883","4.91222962129112e-05","0.000789777484880394","0.00242706682817284","0.00316676420148001","0.000603419081868133","0.000603419081868133","0.000308208220339595","0.000789777484880394","0.00357752319376002","0.00357752319376002","0.00178561517277163","0.00495046205463043","0.00969486390625002","0.00903644162404013","0.00208472967014558","0.00357752319376002","0.0111529081497289","0.0218637240513769","0.0169447287564865","0.00178561517277163","0.0001112417402944","0.00598584610806238","0.014310090382544","0.0218637240513769","0.0169447287564865","0.00903644162404013","0.00495046205463043","0.00357752319376002","0.00654588439608964","0.0118979380926288","0.0208102061102048","0.0208102061102048","0.0239855222307597","0.0218637240513769","0.0218637240513769","0.0169447287564865","0.0151691689077125","0.00357752319376002","4.91222962129112e-05","0.000789777484880394","0.00546090110236802","0.0160532878404649","0.017878447000296","0.0126823769699237","0.00357752319376002","0.00278822650939564","0.00149383023000999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_S",73,"4/26/2016","3:28:18 PM",37.0078,16.903,15.18231213,NA,"AR-330_INDRA_2016-04-26_S_final.csv",560,9.82456140350877,116.563807579807,"0.00100548731673642","0.000603419081868133","0","0.000198401591960079","0.00242036645572839","0.010404181560792","0.000196489465200918","0.000797445074464883","1.20433291225043e-05","0.00149909513942259","0.00357752319376002","0.00655690042059605","0.00774108395456482","0.00316676420148021","0.00316676420148021","0.00242706781347842","0.00357752319376002","0.0083762435361125","0.0083762435361125","0.0054709632387217","0.0104180685127237","0.0169447287564865","0.0160705365549447","0.00598584765542761","0.0083762435361125","0.0188558898305625","0.0322465664814243","0.0262055682401958","0.0054709632387217","0.000447842941290013","0.0118979380926288","0.0229020431163241","0.0322465664814243","0.0262055682401958","0.0160705365549447","0.0104180685127237","0.0083762435361125","0.0126823769699237","0.0198210047106681","0.0309643322989225","0.0309643322989225","0.0348128501872802","0.0322465664814243","0.0322465664814243","0.0262055682401958","0.0239855222307603","0.0083762435361125","0.00149909513942259","0.00357752319376002","0.0111529081497289","0.0250940417527801","0.0273636870732729","0.0208298441772307","0.0083762435361125","0.00714246069108652","0.00495046205463043","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
