"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.82926829268293","semivar3.65853658536585","semivar5.48780487804878","semivar7.31707317073171","semivar9.14634146341463","semivar10.9756097560976","semivar12.8048780487805","semivar14.6341463414634","semivar16.4634146341463","semivar18.2926829268293","semivar20.1219512195122","semivar21.9512195121951","semivar23.780487804878","semivar25.609756097561","semivar27.4390243902439","semivar29.2682926829268","semivar31.0975609756098","semivar32.9268292682927","semivar34.7560975609756","semivar36.5853658536585","semivar38.4146341463415","semivar40.2439024390244","semivar42.0731707317073","semivar43.9024390243902","semivar45.7317073170732","semivar47.5609756097561","semivar49.390243902439","semivar51.219512195122","semivar53.0487804878049","semivar54.8780487804878","semivar56.7073170731707","semivar58.5365853658537","semivar60.3658536585366","semivar62.1951219512195","semivar64.0243902439024","semivar65.8536585365854","semivar67.6829268292683","semivar69.5121951219512","semivar71.3414634146341","semivar73.1707317073171","semivar75","semivar76.8292682926829","semivar78.6585365853659","semivar80.4878048780488","semivar82.3170731707317","semivar84.1463414634146","semivar85.9756097560976","semivar87.8048780487805","semivar89.6341463414634","semivar91.4634146341463","semivar93.2926829268293","semivar95.1219512195122","semivar96.9512195121951","semivar98.780487804878","semivar100.609756097561","semivar102.439024390244","semivar104.268292682927","semivar106.09756097561","semivar107.926829268293","semivar109.756097560976","semivar111.585365853659","semivar113.414634146341","semivar115.243902439024","semivar117.073170731707","semivar118.90243902439","semivar120.731707317073","semivar122.560975609756","semivar124.390243902439","semivar126.219512195122","semivar128.048780487805","semivar129.878048780488","semivar131.707317073171","semivar133.536585365854","semivar135.365853658537","semivar137.19512195122","semivar139.024390243902","semivar140.853658536585","semivar142.682926829268","semivar144.512195121951","semivar146.341463414634","semivar148.170731707317","semivar150","semivar151.829268292683","semivar153.658536585366","semivar155.487804878049","semivar157.317073170732","semivar159.146341463415","semivar160.975609756098","semivar162.80487804878","semivar164.634146341463","semivar166.463414634146","semivar168.292682926829","semivar170.121951219512","semivar171.951219512195","semivar173.780487804878","semivar175.609756097561","semivar177.439024390244","semivar179.268292682927","semivar181.09756097561","semivar182.926829268293","semivar184.756097560976","semivar186.585365853659","semivar188.414634146341","semivar190.243902439024","semivar192.073170731707","semivar193.90243902439","semivar195.731707317073","semivar197.560975609756","semivar199.390243902439","semivar201.219512195122","semivar203.048780487805","semivar204.878048780488","semivar206.707317073171","semivar208.536585365854","semivar210.365853658537","semivar212.19512195122","semivar214.024390243902","semivar215.853658536585","semivar217.682926829268","semivar219.512195121951","semivar221.341463414634","semivar223.170731707317","semivar225","semivar226.829268292683","semivar228.658536585366","semivar230.487804878049","semivar232.317073170732","semivar234.146341463415","semivar235.975609756098","semivar237.80487804878","semivar239.634146341463","semivar241.463414634146","semivar243.292682926829","semivar245.121951219512","semivar246.951219512195","semivar248.780487804878","semivar250.609756097561","semivar252.439024390244","semivar254.268292682927","semivar256.09756097561","semivar257.926829268293","semivar259.756097560976","semivar261.585365853659","semivar263.414634146341","semivar265.243902439024","semivar267.073170731707","semivar268.90243902439","semivar270.731707317073","semivar272.560975609756","semivar274.390243902439","semivar276.219512195122","semivar278.048780487805","semivar279.878048780488","semivar281.707317073171","semivar283.536585365854","semivar285.365853658537","semivar287.19512195122","semivar289.024390243902","semivar290.853658536585","semivar292.682926829268","semivar294.512195121951","semivar296.341463414634","semivar298.170731707317","semivar300"
"AR-364_PODS_2015-12-10_S",8,"12/10/2015","11:28:19 AM",34.0987,16.141,13.20278716,30,"AR-364_PODS_2015-12-10_S_final.csv",0,0,1.38537296952647,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_PODS_2015-12-10_S",9,"12/10/2015","11:28:20 AM",34.3368,16.141,13.36480459,NA,"AR-364_PODS_2015-12-10_S_final.csv",10,0.184049079754601,4.31055406076996,"0.0262496476238051","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_PODS_2015-12-10_S",10,"12/10/2015","11:28:21 AM",34.1194,16.141,13.21687268,NA,"AR-364_PODS_2015-12-10_S_final.csv",20,0.368098159509202,7.52572071142473,"0.0218838499962482","0.000198401873670402","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_PODS_2015-12-10_S",11,"12/10/2015","11:28:22 AM",33.8968,16.141,13.06540237,NA,"AR-364_PODS_2015-12-10_S_final.csv",30,0.552147239263804,10.1445052198878,"0.0229432548114963","0.089641689340929","0.0188745805233442","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_PODS_2015-12-10_S",12,"12/10/2015","11:28:23 AM",33.7156,16.141,12.9421031,NA,"AR-364_PODS_2015-12-10_S_final.csv",40,0.736196319018405,11.7125309832216,"0.0152027099825326","0.075498322093376","0.17867654964822","0.0679561791380831","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_PODS_2015-12-10_S",13,"12/10/2015","11:28:24 AM",33.3481,16.141,12.6920342,NA,"AR-364_PODS_2015-12-10_S_final.csv",50,0.920245398773006,12.0488026250812,"0.0625344547472102","0.139403790369148","0.27545543008871","0.452619997660752","0.260868586148761","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_PODS_2015-12-10_S",14,"12/10/2015","11:28:25 AM",33.1411,16.141,12.55117907,NA,"AR-364_PODS_2015-12-10_S_final.csv",60,1.10429447852761,11.6995077446098,"0.019840167647317","0.152821597231441","0.264425602262889","0.443147982394832","0.661986486795271","0.424593102953448","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_PODS_2015-12-10_S",15,"12/10/2015","11:28:26 AM",33.3793,16.141,12.71326454,NA,"AR-364_PODS_2015-12-10_S_final.csv",70,1.28834355828221,11.4828578995486,"0.0262716995851212","0.000450727336515629","0.0523670865428735","0.124001051317108","0.253621158674259","0.424504436754002","0.239632395491663","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_PODS_2015-12-10_S",16,"12/10/2015","11:28:27 AM",33.9953,16.141,13.13242764,NA,"AR-364_PODS_2015-12-10_S_final.csv",80,1.47239263803681,11.677816056339,"0.175697704401609","0.337849900127044","0.193946381995033","0.0362234305262112","0.00449238681857293","0.00713096478060165","0.0539990468913029","0.00495046205463043","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_PODS_2015-12-10_S",17,"12/10/2015","11:28:28 AM",34.228,16.141,13.29077059,NA,"AR-364_PODS_2015-12-10_S_final.csv",90,1.65644171779141,11.9910230405268,"0.0250724898147024","0.333513237786601","0.54699561645591","0.358485264710231","0.121569018582899","0.0507908345859684","0.00546090110236802","0.00548103315600015","0.00774108395456482","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
