"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.67597765363128","semivar3.35195530726257","semivar5.02793296089385","semivar6.70391061452514","semivar8.37988826815642","semivar10.0558659217877","semivar11.731843575419","semivar13.4078212290503","semivar15.0837988826816","semivar16.7597765363128","semivar18.4357541899441","semivar20.1117318435754","semivar21.7877094972067","semivar23.463687150838","semivar25.1396648044693","semivar26.8156424581006","semivar28.4916201117318","semivar30.1675977653631","semivar31.8435754189944","semivar33.5195530726257","semivar35.195530726257","semivar36.8715083798883","semivar38.5474860335196","semivar40.2234636871508","semivar41.8994413407821","semivar43.5754189944134","semivar45.2513966480447","semivar46.927374301676","semivar48.6033519553073","semivar50.2793296089385","semivar51.9553072625698","semivar53.6312849162011","semivar55.3072625698324","semivar56.9832402234637","semivar58.659217877095","semivar60.3351955307263","semivar62.0111731843575","semivar63.6871508379888","semivar65.3631284916201","semivar67.0391061452514","semivar68.7150837988827","semivar70.391061452514","semivar72.0670391061452","semivar73.7430167597765","semivar75.4189944134078","semivar77.0949720670391","semivar78.7709497206704","semivar80.4469273743017","semivar82.122905027933","semivar83.7988826815643","semivar85.4748603351955","semivar87.1508379888268","semivar88.8268156424581","semivar90.5027932960894","semivar92.1787709497207","semivar93.854748603352","semivar95.5307262569832","semivar97.2067039106145","semivar98.8826815642458","semivar100.558659217877","semivar102.234636871508","semivar103.91061452514","semivar105.586592178771","semivar107.262569832402","semivar108.938547486034","semivar110.614525139665","semivar112.290502793296","semivar113.966480446927","semivar115.642458100559","semivar117.31843575419","semivar118.994413407821","semivar120.670391061453","semivar122.346368715084","semivar124.022346368715","semivar125.698324022346","semivar127.374301675978","semivar129.050279329609","semivar130.72625698324","semivar132.402234636871","semivar134.078212290503","semivar135.754189944134","semivar137.430167597765","semivar139.106145251397","semivar140.782122905028","semivar142.458100558659","semivar144.13407821229","semivar145.810055865922","semivar147.486033519553","semivar149.162011173184","semivar150.837988826816","semivar152.513966480447","semivar154.189944134078","semivar155.86592178771","semivar157.541899441341","semivar159.217877094972","semivar160.893854748603","semivar162.569832402235","semivar164.245810055866","semivar165.921787709497","semivar167.597765363129","semivar169.27374301676","semivar170.949720670391","semivar172.625698324022","semivar174.301675977654","semivar175.977653631285","semivar177.653631284916","semivar179.329608938547","semivar181.005586592179","semivar182.68156424581","semivar184.357541899441","semivar186.033519553073","semivar187.709497206704","semivar189.385474860335","semivar191.061452513966","semivar192.737430167598","semivar194.413407821229","semivar196.08938547486","semivar197.765363128492","semivar199.441340782123","semivar201.117318435754","semivar202.793296089385","semivar204.469273743017","semivar206.145251396648","semivar207.821229050279","semivar209.497206703911","semivar211.173184357542","semivar212.849162011173","semivar214.525139664804","semivar216.201117318436","semivar217.877094972067","semivar219.553072625698","semivar221.22905027933","semivar222.905027932961","semivar224.581005586592","semivar226.256983240223","semivar227.932960893855","semivar229.608938547486","semivar231.284916201117","semivar232.960893854749","semivar234.63687150838","semivar236.312849162011","semivar237.988826815642","semivar239.664804469274","semivar241.340782122905","semivar243.016759776536","semivar244.692737430168","semivar246.368715083799","semivar248.04469273743","semivar249.720670391061","semivar251.396648044693","semivar253.072625698324","semivar254.748603351955","semivar256.424581005587","semivar258.100558659218","semivar259.776536312849","semivar261.45251396648","semivar263.128491620112","semivar264.804469273743","semivar266.480446927374","semivar268.156424581006","semivar269.832402234637","semivar271.508379888268","semivar273.184357541899","semivar274.860335195531","semivar276.536312849162","semivar278.212290502793","semivar279.888268156425","semivar281.564245810056","semivar283.240223463687","semivar284.916201117318","semivar286.59217877095","semivar288.268156424581","semivar289.944134078212","semivar291.620111731844","semivar293.296089385475","semivar294.972067039106","semivar296.648044692737","semivar298.324022346369","semivar300"
"AR-345_RB2_2016-04-21_S",60,"4/21/2016","1:10:49 PM",40.7627,16.523,17.7374,NA,"AR-345_RB2_2016-04-21_S_final.csv",410,6.91011235955056,11.79836589,"0.0852056100000011","0.576992160000004","1.113025","1.113025","0.593054009999999","0.20903184","0.0374422500000001","0.00315844000000005","0.00149768999999989","0.00712336000000038","0.000110250000000008","0.0024206399999999","0.00277728999999979","0.00243049000000023","0.00902500000000046","0.0111302499999998","0.0160528899999999","0.00772641000000021","0.00495615999999991","0.0035760399999999","0.00546121000000027","0.0228614399999998","0.0677560900000004","0.138979840000001","0.304814409999999","0.682936959999999","1.07640625","0.742354559999999","0.225340090000002","0.187056250000001","0.0677560900000004","0.0658948900000011","0.374421610000003","0.785350440000004","0.855255040000002","0.519552640000001","0.27825625","0.136308639999999","0.0623500900000004","0.0387696099999998","0.0506700100000005","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2016-04-21_S",61,"4/21/2016","1:10:50 PM",40.7369,16.523,17.7198,NA,"AR-345_RB2_2016-04-21_S_final.csv",420,7.07865168539326,10.39605916,"0.000309760000000057","0.0752404900000001","0.550564000000001","1.07619876","1.07619876","0.566256249999997","0.193248159999999","0.0309408099999995","0.00544644000000031","0.00316969000000003","0.00446224000000009","0.000789610000000113","0.00446224000000009","0.00494208999999994","0.00100489000000005","0.00599076000000012","0.00772640999999959","0.0119028099999996","0.00494208999999994","0.00278783999999976","0.0017808399999998","0.00316969000000003","0.0178489599999994","0.0589032899999996","0.12616704","0.285690249999998","0.654157439999997","1.04019601","0.712335999999996","0.20894041","0.172142009999999","0.0589032899999996","0.0571688100000003","0.353192490000001","0.754465960000001","0.823011839999999","0.494490239999999","0.259998009999998","0.123622559999998","0.0538704099999996","0.0321484899999992","0.0430562499999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2016-04-21_S",62,"4/21/2016","1:10:51 PM",40.2356,16.523,17.3787,NA,"AR-345_RB2_2016-04-21_S_final.csv",430,7.24719101123596,9.83803760000001,"0.116349210000001","0.128665690000002","0.00446224000000009","0.16072081","0.484833689999996","0.484833689999996","0.169249959999997","0.00970224999999957","0.0272910400000007","0.172142010000002","0.157926760000001","0.0752404900000001","0.136308640000002","0.166382410000001","0.16924996","0.0957283600000001","0.06953769","0.0641102400000016","0.0538240000000013","0.0733326400000007","0.0831168900000018","0.089341210000002","0.0811110400000003","0.0430562500000013","0.00968256000000031","0.000198809999999975","0.0374035599999988","0.218743289999997","0.460769439999999","0.252908409999997","0.0134559999999999","0.00544643999999978","0.00968256000000031","0.0104040000000001","0.0641102399999998","0.27825625","0.320469209999999","0.131116409999999","0.0284934399999991","0.000110249999999934","0.0118810000000004","0.026179240000001","0.0178489600000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2016-04-21_S",63,"4/21/2016","1:10:52 PM",39.4965,16.523,16.8758,NA,"AR-345_RB2_2016-04-21_S_final.csv",440,7.41573033707865,10.43260608,"0.252908409999997","0.712335999999996","0.742354559999999","0.324558089999997","0.0104039999999993","0.0374035600000002","0.0374035600000002","0.00837224999999998","0.163539359999999","0.446357609999999","0.84235684","0.810540089999996","0.604039839999995","0.760558409999999","0.829556639999997","0.835944489999995","0.659831289999995","0.587675559999995","0.57168721","0.54007801","0.598611689999997","0.62599744","0.64288324","0.620471289999996","0.50466816","0.361561689999998","0.238925439999998","0.0957902499999999","0.00123903999999998","0.0309408100000008","0","0.149691609999998","0.184126809999999","0.361561689999998","0.365904009999997","0.0623500899999986","0.000605160000000151","0.00399424000000024","0.0198246399999996","0.11162281","0.24245776","0.374421609999998","0.44182609","0.405132249999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2016-04-21_S",64,"4/21/2016","1:10:53 PM",39.4242,16.523,16.8266,NA,"AR-345_RB2_2016-04-21_S_final.csv",450,7.58426966292135,12.134409245,"0.00242064000000025","0.304814409999999","0.79780624","0.829556640000003","0.38303721","0.0228614399999998","0.0207936399999994","0.0207936399999994","0.0197964900000007","0.205752960000001","0.514519290000002","0.935089000000004","0.901550250000001","0.682936959999999","0.848793690000004","0.921600000000002","0.92833225","0.742182249999999","0.665529639999999","0.648508090000004","0.614812810000004","0.677164410000001","0.706272160000004","0.724201000000005","0.70040161","0.576992160000004","0.423150250000001","0.289444","0.128665690000002","0.00712336000000038","0.0160528899999999","0.00242064000000025","0.19018321","0.228770890000001","0.423150250000001","0.42784681","0.0893412099999998","0.000605159999999976","0.000195999999999982","0.0361000000000005","0.146918890000002","0.293330560000003","0.437053210000001","0.509653210000003","0.470184490000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2016-04-21_S",65,"4/21/2016","1:10:54 PM",39.4036,16.523,16.8126,NA,"AR-345_RB2_2016-04-21_S_final.csv",460,7.75280898876404,13.96531762,"0.000195999999999982","0.00399424000000024","0.320469209999999","0.823011839999999","0.855255040000002","0.400562409999999","0.0272910399999996","0.0169520399999996","0.0169520399999996","0.0239320900000006","0.218649760000001","0.534799690000001","0.962361000000003","0.92833225","0.706272159999998","0.874786090000003","0.948676","0.955506249999998","0.766500249999998","0.688568039999998","0.671252490000003","0.636963610000003","0.70040161","0.729999360000003","0.748225000000003","0.724030809999999","0.598456960000003","0.44156025","0.304704","0.138905290000001","0.00968256000000031","0.0127012900000001","0.00399424000000024","0.202590009999999","0.24235929","0.44156025","0.446357609999999","0.0979064099999994","0.00148995999999991","0","0.0416160000000003","0.157847290000001","0.308691360000002","0.455760010000001","0.529838410000003","0.48958009","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2016-04-21_S",66,"4/21/2016","1:10:55 PM",39.6723,16.523,16.9954,NA,"AR-345_RB2_2016-04-21_S_final.csv",470,7.92134831460674,15.09744862,"0.0334158400000001","0.0284934400000003","0.0143041599999996","0.146918889999999","0.524755359999999","0.550564000000001","0.202590009999999","0.000309760000000057","0.0979689999999993","0.0979689999999993","0.000789609999999913","0.0811110400000003","0.300852250000001","0.637123240000002","0.609492489999999","0.432437759999998","0.566256250000002","0.62599744","0.631548089999998","0.479833289999998","0.418608999999998","0.405132250000002","0.378594090000002","0.42784681","0.451046560000002","0.465396840000002","0.446357609999999","0.349044640000002","0.23203489","0.136308639999999","0.0360620100000006","0.00712335999999978","0.0873202500000003","0.0143041599999996","0.0714492899999993","0.0957902499999999","0.23203489","0.235516089999999","0.0169260099999997","0.0207936400000004","0.0334158400000001","0.000449440000000014","0.0460102500000004","0.138979840000001","0.24235929","0.297134010000002","0.26718561","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2016-04-21_S",67,"4/21/2016","1:10:56 PM",39.9461,16.523,17.1817,NA,"AR-345_RB2_2016-04-21_S_final.csv",480,8.08988764044944,15.01114815,"0.0347076899999997","0.13623481","0.12609601","0.0935748099999985","0.0388089999999997","0.28955161","0.308802490000002","0.0695904399999999","0.0415752100000003","0.249300489999998","0.249300489999998","0.045967359999999","0.00970225000000027","0.131188840000001","0.374421610000003","0.35331136","0.222123689999999","0.320582440000002","0.365904010000001","0.37015056","0.256440959999999","0.212244489999999","0.202680040000002","0.184041000000002","0.21883684","0.235516090000002","0.245916810000002","0.23213124","0.163620250000002","0.0872611600000005","0.03345241","1.29600000000163e-05","0.0732784899999989","0.23213124","0.0935748099999985","0.00656099999999992","0.0151782400000002","0.0872611600000005","0.0894009999999997","0.00315844000000005","0.10923025","0.13623481","0.0272580099999996","0.0007952400000001","0.0347822500000009","0.0936360000000006","0.128737440000002","0.10929636","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2016-04-21_S",68,"4/21/2016","1:10:57 PM",40.2615,16.523,17.3963,NA,"AR-345_RB2_2016-04-21_S_final.csv",490,8.25842696629213,13.93441919,"0.0460531600000003","0.16072081","0.34070569","0.324558090000001","0.270920249999998","0.000309760000000057","0.10465225","0.116349210000001","0.0024206399999999","0.175142250000001","0.509653209999998","0.509653209999998","0.184040999999999","0.0134792099999999","0.0217857600000002","0.157847290000001","0.14424804","0.0658948899999993","0.123622560000001","0.15233409","0.155078439999999","0.0851472399999991","0.0605652099999992","0.0555073600000007","0.0459673600000005","0.0641102399999998","0.0732784900000008","0.0791296900000009","0.0713958399999995","0.0360620100000006","0.00652864","0.00100489000000005","0.0445209999999994","0.235516089999999","0.484972960000001","0.270920249999998","0.0178489600000003","0.00835396000000003","0.00652864","0.00712335999999978","0.0733326400000007","0.297134010000002","0.34070569","0.14417209","0.0347449599999996","0.000789609999999913","0.00835396000000003","0.0207936400000004","0.0134559999999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2016-04-21_S",69,"4/21/2016","1:10:58 PM",40.4837,16.523,17.5475,NA,"AR-345_RB2_2016-04-21_S_final.csv",500,8.42696629213483,12.578357875,"0.0228614399999998","0.13380964","0.304814409999999","0.54007801","0.51969681","0.451180889999997","0.0284934400000003","0.02968729","0.0360620100000006","0.0104040000000001","0.324558090000001","0.748398009999997","0.748398009999997","0.336632039999997","0.0714492899999993","1.29599999999907e-05","0.060565210000001","0.0522579600000001","0.0111302499999998","0.0401601600000008","0.0571688100000003","0.0588547599999997","0.0197683599999998","0.00900600999999983","0.00712336000000038","0.00399424000000024","0.0104040000000001","0.0142802500000005","0.0169260100000006","0.0134559999999999","0.00149769000000017","0.00495615999999991","0.03345241","0.131188839999998","0.405132249999998","0.71842576","0.451180889999997","0.0811110400000003","0.0588547599999997","0.00495615999999991","0.00446224000000009","0.178084","0.484833690000001","0.54007801","0.281854809999999","0.113973759999999","0.0321484899999992","0.0035760399999999","4.89999999999706e-05","0.00123903999999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2016-04-21_S",70,"4/21/2016","1:10:59 PM",40.6851,16.523,17.6846,NA,"AR-345_RB2_2016-04-21_S_final.csv",510,8.59550561797753,11.651090505,"0.0187964100000001","0.0831168899999997","0.25290841","0.474996639999999","0.760384","0.736164000000001","0.654157439999997","0.0935748100000007","0.00123903999999998","0.00278784000000014","0.0571688100000003","0.499566240000002","1.00440484","1.00440484","0.514519289999997","0.163539359999999","0.0197964899999997","0.0118810000000004","0.00837224999999998","0.000998560000000061","0.00400689000000021","0.0104040000000001","0.0111302499999998","1.22499999999926e-05","0.0017808400000001","0.00277728999999979","0.00546120999999975","0.00123200999999999","0.000309759999999932","4.89999999999706e-05","0.000445210000000024","0.00968255999999961","0.0430562499999998","0.1024","0.249300489999998","0.598456959999997","0.96963409","0.654157439999997","0.177999610000001","0.14417209","0.0430562499999998","0.0415752100000003","0.312592810000001","0.694555560000002","0.760384","0.446223999999999","0.225340089999999","0.100108959999999","0.0387696099999998","0.0207648099999995","0.02968729","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2016-04-21_S",71,"4/21/2016","1:11:00 PM",40.68,16.523,17.6811,NA,"AR-345_RB2_2016-04-21_S_final.csv",520,8.76404494382022,11.715376485,"1.22499999999926e-05","0.0178489600000003","0.0811110400000003","0.249400360000001","0.470184490000001","0.754292250000002","0.730170250000003","0.648508089999998","0.0914457600000013","0.00149768999999989","0.00316969000000003","0.0555073600000007","0.494630890000003","0.997401689999999","0.997401689999999","0.509510439999999","0.16072081","0.01882384","0.0126562500000002","0.00902499999999978","0.000789610000000113","0.00446224000000009","0.0111302499999998","0.0118809999999996","4.89999999999706e-05","0.00149769000000017","0.0024206399999999","0.00495615999999991","0.000998560000000061","0.000198809999999975","1.22499999999926e-05","0.000309760000000057","0.00900600999999983","0.0416160000000003","0.100172250000001","0.245817639999999","0.593054009999999","0.962753440000002","0.648508089999998","0.175058560000002","0.141526440000001","0.0416160000000003","0.0401601600000008","0.308691360000002","0.688734010000003","0.754292250000002","0.44156025","0.22202944","0.0979064099999994","0.0374035600000002","0.0197683599999998","0.0284934400000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB2_2016-04-21_S",72,"4/21/2016","1:11:01 PM",40.6748,16.523,17.6776,NA,"AR-345_RB2_2016-04-21_S_final.csv",530,8.93258426966292,12.671767925,"1.22499999999926e-05","4.89999999999706e-05","0.0169260100000006","0.0791296900000009","0.245916810000002","0.465396840000002","0.748225000000003","0.724201000000005","0.64288324","0.089341210000002","0.0017808399999998","0.0035760399999999","0.0538704100000012","0.489720040000005","0.990423040000001","0.990423040000001","0.50452609","0.157926760000001","0.0178756900000003","0.0134559999999999","0.00970224999999957","0.000605160000000151","0.00494208999999994","0.0118809999999996","0.0126562499999994","0.000110249999999934","0.00123904000000023","0.00208849000000001","0.00447561000000005","0.000789610000000113","0.000112360000000003","0","0.000198810000000075","0.00835396000000003","0.0402002500000007","0.0979690000000015","0.24235929","0.587675560000001","0.955897290000004","0.64288324","0.172142010000002","0.138905290000001","0.0402002500000007","0.0387696100000012","0.304814410000003","0.682936960000005","0.748225000000003","0.436921000000002","0.218743290000001","0.0957283600000001","0.0360620100000006","0.0187964100000001","0.0273240900000007","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
