"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.80373831775701","semivar5.60747663551402","semivar8.41121495327103","semivar11.214953271028","semivar14.018691588785","semivar16.8224299065421","semivar19.6261682242991","semivar22.4299065420561","semivar25.2336448598131","semivar28.0373831775701","semivar30.8411214953271","semivar33.6448598130841","semivar36.4485981308411","semivar39.2523364485981","semivar42.0560747663551","semivar44.8598130841121","semivar47.6635514018692","semivar50.4672897196262","semivar53.2710280373832","semivar56.0747663551402","semivar58.8785046728972","semivar61.6822429906542","semivar64.4859813084112","semivar67.2897196261682","semivar70.0934579439252","semivar72.8971962616822","semivar75.7009345794392","semivar78.5046728971963","semivar81.3084112149533","semivar84.1121495327103","semivar86.9158878504673","semivar89.7196261682243","semivar92.5233644859813","semivar95.3271028037383","semivar98.1308411214953","semivar100.934579439252","semivar103.738317757009","semivar106.542056074766","semivar109.345794392523","semivar112.14953271028","semivar114.953271028037","semivar117.757009345794","semivar120.560747663551","semivar123.364485981308","semivar126.168224299065","semivar128.971962616822","semivar131.775700934579","semivar134.579439252336","semivar137.383177570093","semivar140.18691588785","semivar142.990654205607","semivar145.794392523364","semivar148.598130841122","semivar151.401869158878","semivar154.205607476636","semivar157.009345794393","semivar159.81308411215","semivar162.616822429907","semivar165.420560747664","semivar168.224299065421","semivar171.028037383178","semivar173.831775700935","semivar176.635514018692","semivar179.439252336449","semivar182.242990654206","semivar185.046728971963","semivar187.85046728972","semivar190.654205607477","semivar193.457943925234","semivar196.261682242991","semivar199.065420560748","semivar201.869158878505","semivar204.672897196262","semivar207.476635514019","semivar210.280373831776","semivar213.084112149533","semivar215.88785046729","semivar218.691588785047","semivar221.495327102804","semivar224.299065420561","semivar227.102803738318","semivar229.906542056075","semivar232.710280373832","semivar235.514018691589","semivar238.317757009346","semivar241.121495327103","semivar243.92523364486","semivar246.728971962617","semivar249.532710280374","semivar252.336448598131","semivar255.140186915888","semivar257.943925233645","semivar260.747663551402","semivar263.551401869159","semivar266.355140186916","semivar269.158878504673","semivar271.96261682243","semivar274.766355140187","semivar277.570093457944","semivar280.373831775701","semivar283.177570093458","semivar285.981308411215","semivar288.785046728972","semivar291.588785046729","semivar294.392523364486","semivar297.196261682243","semivar300"
"AR-364_BARGE_2016-03-09_R_T1",17,"3/9/2016","11:06:12 AM",33.8898,12.98,13.0606,NA,"AR-364_BARGE_2016-03-09_R_T1_final.csv",100,2.83018867924528,1.650168575,"0.00207935999999987","0.00999999999999993","0.0319694399999996","0.05583769","0.0475676099999999","0.0388089999999997","0.0211411599999996","0.01468944","0.00826280999999992","0.00180624999999989","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T1",18,"3/9/2016","11:06:13 AM",33.9165,12.98,13.0788,NA,"AR-364_BARGE_2016-03-09_R_T1_final.csv",110,3.11320754716981,1.853606405,"0.000331239999999943","0.000750760000000005","0.0066912400000002","0.0257923600000002","0.0475676100000007","0.0399600100000005","0.0319694400000003","0.0161798400000001","0.0106090000000003","0.00528529000000016","0.00059049000000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T1",19,"3/9/2016","11:06:14 AM",33.9967,12.98,13.1334,NA,"AR-364_BARGE_2016-03-09_R_T1_final.csv",120,3.39622641509434,2.068316285,"0.00298116000000007","0.00529983999999987","0.00073984000000003","0.00073984000000003","0.011236","0.0267322500000003","0.0211120900000002","0.01542564","0.00527075999999994","0.00234256000000009","0.000327610000000016","0.000918090000000027","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T1",20,"3/9/2016","11:06:15 AM",34.1124,12.98,13.2121,NA,"AR-364_BARGE_2016-03-09_R_T1_final.csv",130,3.67924528301887,2.302861685,"0.00619368999999993","0.0177688900000001","0.0229522499999996","0.01121481","0.0026522499999999","0.000745290000000018","0.00719104000000022","0.00443556000000015","0.00207025000000005","3.72099999999999e-05","0.000918089999999919","0.00367235999999989","0.011881","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T1",21,"3/9/2016","11:06:16 AM",34.1525,12.98,13.2394,NA,"AR-364_BARGE_2016-03-09_R_T1_final.csv",140,3.9622641509434,2.53161429,"0.000745290000000018","0.011236","0.0257923600000002","0.0319694399999996","0.0177422400000001","0.00620943999999989","0","0.00330625000000011","0.00154449000000006","0.000331240000000008","0.00111556000000002","0.00331775999999988","0.0077264099999999","0.0185776900000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T1",22,"3/9/2016","11:06:17 AM",34.1168,12.98,13.2151,NA,"AR-364_BARGE_2016-03-09_R_T1_final.csv",150,4.24528301886792,2.739860375,"0.00059049000000001","9.00000000000068e-06","0.00667488999999994","0.0185776900000001","0.0238702499999996","0.01185921","0.0029702499999999","0.00059049000000001","0.0066912400000002","0.00404496000000013","0.00180625000000004","8.2810000000002e-05","0.00110888999999992","0.0040449599999999","0.012544","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T1",23,"3/9/2016","11:06:18 AM",34.1837,12.98,13.2606,25,"AR-364_BARGE_2016-03-09_R_T1_final.csv",160,4.52830188679245,2.96012072,"0.00207025000000005","0.000449440000000014","0.00235225000000006","0.0161798400000001","0.0330512400000003","0.0399999999999997","0.0238393600000002","0.00999999999999993","0.000449440000000014","0.00131769000000005","0.000327610000000016","9.00000000000068e-06","0.00298116000000007","0.00620943999999989","0.0119028099999999","0.0248062500000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T1",29,"3/9/2016","11:06:24 AM",34.197,12.98,13.2697,NA,"AR-364_BARGE_2016-03-09_R_T1_final.csv",170,4.81132075471698,3.15079458,"8.2810000000002e-05","0.00298116000000007","0.000918090000000027","0.00331776000000009","0.0185776900000001","0.0364428100000004","0.0437228099999998","0.0267322500000003","0.0119028099999999","0.000918090000000027","0.00073984000000003","8.10000000000061e-05","0.000146410000000005","0.0040576900000001","0.0077264099999999","0.01397124","0.0277555600000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T1",30,"3/9/2016","11:06:25 AM",34.1792,12.98,13.2576,NA,"AR-364_BARGE_2016-03-09_R_T1_final.csv",180,5.09433962264151,3.322033445,"0.000146410000000005","9.00000000000068e-06","0.00180625000000004","0.000331240000000008","0.00207025000000005","0.01542564","0.0319694400000003","0.0388089999999997","0.0229219600000002","0.00940899999999991","0.000331240000000008","0.00154449000000006","0.000445210000000024","0","0.00266256000000006","0.00574563999999988","0.0112572099999999","0.0238702500000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T1",31,"3/9/2016","11:06:26 AM",34.1124,12.98,13.2121,NA,"AR-364_BARGE_2016-03-09_R_T1_final.csv",190,5.37735849056604,3.50105554,"0.00207025000000005","0.00331776000000009","0.00235225000000006","9.00000000000068e-06","0.000745290000000018","0","0.00619368999999993","0.0177688900000001","0.0229522499999996","0.01121481","0.0026522499999999","0.000745290000000018","0.00719104000000022","0.00443556000000015","0.00207025000000005","3.72099999999999e-05","0.000918089999999919","0.00367235999999989","0.011881","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T1",32,"3/9/2016","11:06:27 AM",34.1391,12.98,13.2303,NA,"AR-364_BARGE_2016-03-09_R_T1_final.csv",200,5.66037735849057,3.68372463,"0.000331240000000008","0.000745290000000018","0.00155236000000004","0.000918090000000027","0.000231040000000003","8.2810000000002e-05","0.000331240000000008","0.00938960999999995","0.0229522500000001","0.0287980899999996","0.0154008100000001","0.00485808999999989","8.2810000000002e-05","0.00443556000000015","0.00234256000000009","0.000745290000000018","0.00059049000000001","0.00235224999999989","0.00620943999999989","0.0161798400000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T1",33,"3/9/2016","11:06:28 AM",34.197,12.98,13.2697,NA,"AR-364_BARGE_2016-03-09_R_T1_final.csv",210,5.94339622641509,3.851939705,"0.00155236000000004","0.00331776000000009","0.000146410000000005","0","8.2810000000002e-05","0.00298116000000007","0.000918090000000027","0.00331776000000009","0.0185776900000001","0.0364428100000004","0.0437228099999998","0.0267322500000003","0.0119028099999999","0.000918090000000027","0.00073984000000003","8.10000000000061e-05","0.000146410000000005","0.0040576900000001","0.0077264099999999","0.01397124","0.0277555600000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T1",34,"3/9/2016","11:06:29 AM",34.237,12.98,13.2969,NA,"AR-364_BARGE_2016-03-09_R_T1_final.csv",220,6.22641509433962,4.02870779,"0.00073984000000003","0.00443556000000015","0.00719104000000022","0.00154449000000006","0.00073984000000003","0.00131769000000005","0.0066912400000002","0.00330625000000011","0.00719104000000022","0.0267322500000003","0.0475676100000007","0.05583769","0.0363664900000005","0.0185776900000001","0.00330625000000011","0","0.000331240000000008","0.00154449000000006","0.00826281000000024","0.01324801","0.0211411600000001","0.0375584400000005","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
