"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.77777777777778","semivar5.55555555555556","semivar8.33333333333333","semivar11.1111111111111","semivar13.8888888888889","semivar16.6666666666667","semivar19.4444444444444","semivar22.2222222222222","semivar25","semivar27.7777777777778","semivar30.5555555555556","semivar33.3333333333333","semivar36.1111111111111","semivar38.8888888888889","semivar41.6666666666667","semivar44.4444444444444","semivar47.2222222222222","semivar50","semivar52.7777777777778","semivar55.5555555555556","semivar58.3333333333333","semivar61.1111111111111","semivar63.8888888888889","semivar66.6666666666667","semivar69.4444444444444","semivar72.2222222222222","semivar75","semivar77.7777777777778","semivar80.5555555555556","semivar83.3333333333333","semivar86.1111111111111","semivar88.8888888888889","semivar91.6666666666667","semivar94.4444444444444","semivar97.2222222222222","semivar100","semivar102.777777777778","semivar105.555555555556","semivar108.333333333333","semivar111.111111111111","semivar113.888888888889","semivar116.666666666667","semivar119.444444444444","semivar122.222222222222","semivar125","semivar127.777777777778","semivar130.555555555556","semivar133.333333333333","semivar136.111111111111","semivar138.888888888889","semivar141.666666666667","semivar144.444444444444","semivar147.222222222222","semivar150","semivar152.777777777778","semivar155.555555555556","semivar158.333333333333","semivar161.111111111111","semivar163.888888888889","semivar166.666666666667","semivar169.444444444444","semivar172.222222222222","semivar175","semivar177.777777777778","semivar180.555555555556","semivar183.333333333333","semivar186.111111111111","semivar188.888888888889","semivar191.666666666667","semivar194.444444444444","semivar197.222222222222","semivar200","semivar202.777777777778","semivar205.555555555556","semivar208.333333333333","semivar211.111111111111","semivar213.888888888889","semivar216.666666666667","semivar219.444444444444","semivar222.222222222222","semivar225","semivar227.777777777778","semivar230.555555555556","semivar233.333333333333","semivar236.111111111111","semivar238.888888888889","semivar241.666666666667","semivar244.444444444444","semivar247.222222222222","semivar250","semivar252.777777777778","semivar255.555555555556","semivar258.333333333333","semivar261.111111111111","semivar263.888888888889","semivar266.666666666667","semivar269.444444444444","semivar272.222222222222","semivar275","semivar277.777777777778","semivar280.555555555556","semivar283.333333333333","semivar286.111111111111","semivar288.888888888889","semivar291.666666666667","semivar294.444444444444","semivar297.222222222222","semivar300"
"AR-364_BARGE_2016-03-09_R_T2",16,"3/9/2016","11:03:57 AM",33.8586,12.98,13.0394,NA,"AR-364_BARGE_2016-03-09_R_T2_final.csv",100,2.80373831775701,0.349169625,"0.000580810000000033","0.00770884000000025","0.00770884000000025","0.00178929000000008","0.000449440000000014","0","0.000580810000000033","0","3.72099999999999e-05","0.00154449000000006","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T2",17,"3/9/2016","11:03:58 AM",33.8319,12.98,13.0212,NA,"AR-364_BARGE_2016-03-09_R_T2_final.csv",110,3.08411214953271,0.365918495,"0.000331240000000008","3.48100000000054e-05","0.00484416000000017","0.00484416000000017","0.000580810000000033","9.00000000000068e-06","0.000331240000000008","3.48100000000054e-05","0.000331240000000008","0.00059049000000001","0.000445210000000024","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T2",18,"3/9/2016","11:03:59 AM",33.8008,12.98,13.0001,NA,"AR-364_BARGE_2016-03-09_R_T2_final.csv",120,3.36448598130841,0.371130010000001,"0.000445210000000024","0.00154449000000006","0.000231040000000003","0.00235225000000006","0.00235225000000006","9.00000000000068e-06","0.000327610000000016","0.00154449000000006","0.000231040000000003","0.00154449000000006","0.00206116000000007","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T2",19,"3/9/2016","11:04:00 AM",33.7029,12.98,12.9335,NA,"AR-364_BARGE_2016-03-09_R_T2_final.csv",130,3.64485981308411,0.355229015000001,"0.00443555999999991","0.00769128999999998","0.01121481","0.00669123999999991","0.000327609999999952","0.000327609999999952","0.0040449599999999","0.00717408999999996","0.01121481","0.00669123999999991","0.01121481","0.012544","0.00443555999999991","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T2",20,"3/9/2016","11:04:01 AM",33.6984,12.98,12.9304,NA,"AR-364_BARGE_2016-03-09_R_T2_final.csv",140,3.92523364485981,0.323713325000001,"9.60999999999926e-06","0.00485808999999989","0.00824463999999996","0.011881","0.00720800999999988","0.000449439999999939","0.000449439999999939","0.00444888999999988","0.00770883999999994","0.011881","0.00720800999999988","0.011881","0.01324801","0.00485808999999989","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T2",21,"3/9/2016","11:04:02 AM",33.7562,12.98,12.9697,NA,"AR-364_BARGE_2016-03-09_R_T2_final.csv",150,4.20560747663551,0.29662018,"0.00154448999999992","0.00131043999999994","0.000924160000000012","0.00265225000000008","0.00485809000000014","0.00207936000000003","0.000327610000000016","0.000327610000000016","0.000750760000000005","0.00235225000000006","0.00485809000000014","0.00207936000000003","0.00485809000000014","0.00574564000000015","0.000924160000000012","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T2",22,"3/9/2016","11:04:03 AM",33.7874,12.98,12.991,NA,"AR-364_BARGE_2016-03-09_R_T2_final.csv",160,4.48598130841121,0.291179075,"0.000453690000000004","0.00367235999999989","0.00330624999999991","8.2810000000002e-05","0.00091204000000004","0.00234256000000009","0.00059049000000001","0.00155236000000004","0.00155236000000004","3.72099999999999e-05","0.00073984000000003","0.00234256000000009","0.00059049000000001","0.00234256000000009","0.0029702500000001","8.2810000000002e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T2",23,"3/9/2016","11:04:04 AM",33.872,12.98,13.0485,55,"AR-364_BARGE_2016-03-09_R_T2_final.csv",170,4.76635514018692,0.30402165,"0.00330625000000011","0.00620944000000017","0.01394761","0.013225","0.00234256000000009","0.000745290000000018","8.2810000000002e-05","0.00110224000000005","0.0093896100000003","0.0093896100000003","0.0026419600000001","0.000918090000000027","8.2810000000002e-05","0.00110224000000005","8.2810000000002e-05","9.00000000000068e-06","0.00234256000000009","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T2",28,"3/9/2016","11:04:09 AM",33.8141,12.98,13.0091,NA,"AR-364_BARGE_2016-03-09_R_T2_final.csv",180,5.04672897196262,0.314782585,"0.00155236000000004","0.000327610000000016","0.00155236000000004","0.00619368999999993","0.00571535999999995","8.10000000000061e-05","0.000146410000000005","0.000918090000000027","3.8439999999997e-05","0.00330625000000011","0.00330625000000011","0.000144000000000011","8.2810000000002e-05","0.000918090000000027","3.8439999999997e-05","0.000918090000000027","0.00132496000000003","8.10000000000061e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T2",29,"3/9/2016","11:04:10 AM",33.7474,12.98,12.9637,NA,"AR-364_BARGE_2016-03-09_R_T2_final.csv",190,5.32710280373832,0.313094430000001,"0.00206116000000007","0.00719104000000022","0.000745290000000018","3.60000000000027e-05","0.00110888999999992","0.000912039999999933","0.00132496000000003","0.00330625000000011","0.00573049000000018","0.00266256000000006","0.000146410000000005","0.000146410000000005","0.00111556000000002","0.0029702500000001","0.00573049000000018","0.00266256000000006","0.00573049000000018","0.0066912400000002","0.00132496000000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
