"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.80373831775701","semivar5.60747663551402","semivar8.41121495327103","semivar11.214953271028","semivar14.018691588785","semivar16.8224299065421","semivar19.6261682242991","semivar22.4299065420561","semivar25.2336448598131","semivar28.0373831775701","semivar30.8411214953271","semivar33.6448598130841","semivar36.4485981308411","semivar39.2523364485981","semivar42.0560747663551","semivar44.8598130841121","semivar47.6635514018692","semivar50.4672897196262","semivar53.2710280373832","semivar56.0747663551402","semivar58.8785046728972","semivar61.6822429906542","semivar64.4859813084112","semivar67.2897196261682","semivar70.0934579439252","semivar72.8971962616822","semivar75.7009345794392","semivar78.5046728971963","semivar81.3084112149533","semivar84.1121495327103","semivar86.9158878504673","semivar89.7196261682243","semivar92.5233644859813","semivar95.3271028037383","semivar98.1308411214953","semivar100.934579439252","semivar103.738317757009","semivar106.542056074766","semivar109.345794392523","semivar112.14953271028","semivar114.953271028037","semivar117.757009345794","semivar120.560747663551","semivar123.364485981308","semivar126.168224299065","semivar128.971962616822","semivar131.775700934579","semivar134.579439252336","semivar137.383177570093","semivar140.18691588785","semivar142.990654205607","semivar145.794392523364","semivar148.598130841122","semivar151.401869158878","semivar154.205607476636","semivar157.009345794393","semivar159.81308411215","semivar162.616822429907","semivar165.420560747664","semivar168.224299065421","semivar171.028037383178","semivar173.831775700935","semivar176.635514018692","semivar179.439252336449","semivar182.242990654206","semivar185.046728971963","semivar187.85046728972","semivar190.654205607477","semivar193.457943925234","semivar196.261682242991","semivar199.065420560748","semivar201.869158878505","semivar204.672897196262","semivar207.476635514019","semivar210.280373831776","semivar213.084112149533","semivar215.88785046729","semivar218.691588785047","semivar221.495327102804","semivar224.299065420561","semivar227.102803738318","semivar229.906542056075","semivar232.710280373832","semivar235.514018691589","semivar238.317757009346","semivar241.121495327103","semivar243.92523364486","semivar246.728971962617","semivar249.532710280374","semivar252.336448598131","semivar255.140186915888","semivar257.943925233645","semivar260.747663551402","semivar263.551401869159","semivar266.355140186916","semivar269.158878504673","semivar271.96261682243","semivar274.766355140187","semivar277.570093457944","semivar280.373831775701","semivar283.177570093458","semivar285.981308411215","semivar288.785046728972","semivar291.588785046729","semivar294.392523364486","semivar297.196261682243","semivar300"
"AR-370_LIBERTYSHIP_2016-03-10_R_T2",15,"3/10/2016","1:07:50 PM",35.5737,13.558,14.2065,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T2_final.csv",200,5.66037735849057,0.233625474999999,"0","0.00265225000000008","0.00573048999999991","0.00719103999999992","0.00619368999999993","0.01394761","0.01394761","0.00719103999999992","0.00206116000000007","0.000146410000000005","3.72099999999999e-05","0.0052852899999999","0.0257602500000002","0.0319336900000003","0.0257602500000002","0.0220225600000002","0.0308353599999998","0.0308353599999998","0.0423948099999999","0.0387302399999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T2",16,"3/10/2016","1:07:51 PM",35.547,13.558,14.1883,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T2_final.csv",210,5.94339622641509,0.246253204999999,"0.000331240000000008","0.000331240000000008","0.00110889000000004","0.00330624999999991","0.00443555999999991","0.00366024999999992","0.00998000999999997","0.00998000999999997","0.00443555999999991","0.00073984000000003","3.72099999999999e-05","0.000146410000000005","0.0029702499999999","0.0202492900000002","0.0257602500000002","0.0202492900000002","0.0169520400000001","0.0247747599999997","0.0247747599999997","0.0352312899999998","0.0318979599999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T2",17,"3/10/2016","1:07:52 PM",35.5292,13.558,14.1762,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T2_final.csv",220,6.22641509433962,0.294428964999999,"0.000146410000000005","0.000918090000000027","0.000918090000000027","0.000449440000000014","0.00206115999999991","0.0029702499999999","0.00234255999999991","0.00770883999999994","0.00770883999999994","0.0029702499999999","0.00022801000000001","0.000331240000000008","0.000585640000000021","0.00179775999999991","0.0169520400000001","0.0220225600000002","0.0169520400000001","0.01394761","0.0211120899999997","0.0211120899999997","0.0308353599999998","0.0277222499999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T2",18,"3/10/2016","1:07:53 PM",35.5158,13.558,14.1671,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T2_final.csv",230,6.50943396226415,0.35072782,"8.2810000000002e-05","0.000449440000000014","0.00155236000000004","0.00155236000000004","0.000146410000000005","0.00131768999999992","0.00206115999999991","0.00154448999999992","0.00619368999999993","0.00619368999999993","0.00206115999999991","3.60000000000027e-05","0.000745290000000018","0.00110889000000004","0.00110888999999992","0.0146652100000001","0.0194044900000001","0.0146652100000001","0.011881","0.0185504399999997","0.0185504399999997","0.0277222499999997","0.0247747599999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T2",19,"3/10/2016","1:07:54 PM",35.4981,13.558,14.155,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T2_final.csv",240,6.79245283018868,0.412722649999999,"0.000146410000000005","0.000449440000000014","0.00110889000000004","0.00265225000000008","0.00265225000000008","0","0.000585639999999936","0.00110888999999992","0.000739839999999934","0.00443555999999991","0.00443555999999991","0.00110888999999992","3.72099999999999e-05","0.00155236000000004","0.00206116000000007","0.000449439999999939","0.011881","0.0161798400000001","0.011881","0.00938960999999995","0.0154008099999996","0.0154008099999996","0.0238393599999997","0.0211120899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T2",20,"3/10/2016","1:07:55 PM",35.4891,13.558,14.1489,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T2_final.csv",250,7.07547169811321,0.436887889999999,"3.72099999999999e-05","0.000331240000000008","0.000745290000000018","0.00155236000000004","0.00331776000000009","0.00331776000000009","3.72099999999999e-05","0.000327609999999952","0.000739839999999934","0.000445209999999949","0.00366024999999992","0.00366024999999992","0.000739839999999934","0.00014884","0.00207025000000005","0.00265225000000008","0.000228009999999956","0.01058841","0.0146652100000001","0.01058841","0.00824463999999996","0.0139239999999997","0.0139239999999997","0.0219928899999997","0.0193766399999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T2",21,"3/10/2016","1:07:56 PM",35.4224,13.558,14.1035,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T2_final.csv",260,7.35849056603774,0.429109639999999,"0.00206115999999991","0.0026522499999999","0.0040449599999999","0.0052852899999999","0.00719103999999992","0.010609","0.010609","0.0026522499999999","0.000745290000000018","0.000331240000000008","0.00059049000000001","0.00022801000000001","0.00022801000000001","0.000331240000000008","0.00331775999999988","0.00826280999999992","0.00938960999999995","0.000918090000000027","0.00330625000000011","0.00573049000000018","0.00330625000000011","0.00206116000000007","0.00527075999999994","0.00527075999999994","0.01058841","0.00879843999999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T2",22,"3/10/2016","1:07:57 PM",35.4181,13.558,14.1006,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T2_final.csv",270,7.64150943396226,0.412347424999999,"8.41000000000201e-06","0.00233288999999994","0.00295935999999993","0.00442224999999994","0.00571535999999995","0.00769128999999998","0.01121481","0.01121481","0.00295935999999993","0.00091204000000004","0.000445210000000024","0.00073984000000003","0.00014884","0.00014884","0.000445210000000024","0.00366024999999992","0.00879843999999998","0.00996004000000002","0.00110224000000005","0.00298116000000007","0.00529984000000013","0.00298116000000007","0.00180625000000004","0.00485808999999989","0.00485808999999989","0.00999999999999993","0.00826280999999992","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T2",23,"3/10/2016","1:07:58 PM",35.4669,13.558,14.1338,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T2_final.csv",280,7.92452830188679,0.406667739999999,"0.00110224000000005","0.000918090000000027","0.000228009999999956","0.000449439999999939","0.00110888999999992","0.00179775999999991","0.0029702499999999","0.0052852899999999","0.0052852899999999","0.000449439999999939","9.00000000000068e-06","0.000146410000000005","3.60000000000027e-05","0.00206116000000007","0.00206116000000007","0.000146410000000005","0.000745289999999921","0.00367235999999989","0.00443555999999991","0","0.00770884000000025","0.0112360000000003","0.00770884000000025","0.00573049000000018","0.01058841","0.01058841","0.0177422400000001","0.0154008100000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T2",24,"3/10/2016","1:07:59 PM",35.5158,13.558,14.1671,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T2_final.csv",290,8.20754716981132,0.396336654999999,"0.00110888999999992","0.00442224999999994","0.0040449599999999","0.000331240000000008","0.000146410000000005","0","8.2810000000002e-05","0.000449440000000014","0.00155236000000004","0.00155236000000004","0.000146410000000005","0.00131768999999992","0.00206115999999991","0.00154448999999992","0.00619368999999993","0.00619368999999993","0.00206115999999991","3.60000000000027e-05","0.000745290000000018","0.00110889000000004","0.00110888999999992","0.0146652100000001","0.0194044900000001","0.0146652100000001","0.011881","0.0185504399999997","0.0185504399999997","0.0277222499999997","0.0247747599999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T2",25,"3/10/2016","1:08:00 PM",35.5115,13.558,14.1641,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T2_final.csv",300,8.49056603773585,0.381347824999998,"9.00000000000068e-06","0.000918089999999919","0.00403224999999993","0.00367235999999989","0.000231040000000003","8.2810000000002e-05","9.00000000000068e-06","0.000146410000000005","0.000585640000000021","0.00179776000000006","0.00179776000000006","8.2810000000002e-05","0.00110888999999992","0.00179775999999991","0.00131768999999992","0.00573048999999991","0.00573048999999991","0.00179775999999991","9.00000000000068e-06","0.000918090000000027","0.00131769000000005","0.000918089999999919","0.01394761","0.0185776900000001","0.01394761","0.011236","0.0177422399999996","0.0177422399999996","0.0267322499999997","0.0238393599999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T2",26,"3/10/2016","1:08:01 PM",35.4981,13.558,14.155,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T2_final.csv",310,8.77358490566038,0.364536914999998,"8.2810000000002e-05","0.000146410000000005","0.000449439999999939","0.00295935999999993","0.0026522499999999","3.72099999999999e-05","0","0.000146410000000005","0.000449440000000014","0.00110889000000004","0.00265225000000008","0.00265225000000008","0","0.000585639999999936","0.00110888999999992","0.000739839999999934","0.00443555999999991","0.00443555999999991","0.00110888999999992","3.72099999999999e-05","0.00155236000000004","0.00206116000000007","0.000449439999999939","0.011881","0.0161798400000001","0.011881","0.00938960999999995","0.0154008099999996","0.0154008099999996","0.0238393599999997","0.0211120899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T2",27,"3/10/2016","1:08:02 PM",35.5248,13.558,14.1732,50,"AR-370_LIBERTYSHIP_2016-03-10_R_T2_final.csv",320,9.05660377358491,0.354801899999999,"0.000331240000000008","8.2810000000002e-05","3.72099999999999e-05","0.0015523599999999","0.00527075999999994","0.00485808999999989","0.00059049000000001","0.000331240000000008","3.72099999999999e-05","9.00000000000068e-06","0.00022801000000001","0.00110889000000004","0.00110889000000004","0.000331240000000008","0.00179775999999991","0.0026522499999999","0.00206115999999991","0.00719103999999992","0.00719103999999992","0.0026522499999999","0.000146410000000005","0.000449440000000014","0.00073984000000003","0.0015523599999999","0.0161798400000001","0.0211411600000001","0.0161798400000001","0.01324801","0.0202492899999996","0.0202492899999996","0.0297907599999997","0.0267322499999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T2",32,"3/10/2016","1:08:07 PM",35.4891,13.558,14.1489,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T2_final.csv",330,9.33962264150943,0.360896605,"0.00059049000000001","3.72099999999999e-05","0.000231040000000003","0.000331240000000008","0.000228009999999956","0.00233288999999994","0.00206115999999991","0","3.72099999999999e-05","0.000331240000000008","0.000745290000000018","0.00155236000000004","0.00331776000000009","0.00331776000000009","3.72099999999999e-05","0.000327609999999952","0.000739839999999934","0.000445209999999949","0.00366024999999992","0.00366024999999992","0.000739839999999934","0.00014884","0.00207025000000005","0.00265225000000008","0.000228009999999956","0.01058841","0.0146652100000001","0.01058841","0.00824463999999996","0.0139239999999997","0.0139239999999997","0.0219928899999997","0.0193766399999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T2",33,"3/10/2016","1:08:08 PM",35.4936,13.558,14.152,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T2_final.csv",340,9.62264150943396,0.395196329999999,"9.60999999999926e-06","0.000449440000000014","9.00000000000068e-06","0.000146410000000005","0.00022801000000001","0.000331239999999943","0.00264195999999992","0.00235224999999989","9.60999999999926e-06","9.00000000000068e-06","0.00022801000000001","0.000585640000000021","0.00131769000000005","0.0029702500000001","0.0029702500000001","9.00000000000068e-06","0.000449439999999939","0.000918089999999919","0.000585639999999936","0.0040449599999999","0.0040449599999999","0.000918089999999919","8.2810000000002e-05","0.00179776000000006","0.00234256000000009","0.000331239999999943","0.011236","0.01542564","0.011236","0.00881720999999993","0.0146652099999996","0.0146652099999996","0.0229219599999997","0.0202492899999996","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T2",34,"3/10/2016","1:08:09 PM",35.5604,13.558,14.1974,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T2_final.csv",350,9.90566037735849,0.436502634999999,"0.00206116000000007","0.00235225000000006","0.000585640000000021","0.00179776000000006","0.00110889000000004","0.000918090000000027","0.0040449599999999","0.00937024","0.00881720999999993","0.00235225000000006","0.00179776000000006","0.000918090000000027","0.000449440000000014","8.2810000000002e-05","8.2810000000002e-05","8.2810000000002e-05","0.00179776000000006","0.00443555999999991","0.00573048999999991","0.00484415999999992","0.011881","0.011881","0.00573048999999991","0.00131769000000005","9.00000000000068e-06","9.00000000000068e-06","0.0040449599999999","0.0229219600000002","0.0287641600000003","0.0229219600000002","0.0194044900000001","0.0277222499999997","0.0277222499999997","0.0387302399999999","0.0352312899999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T2",35,"3/10/2016","1:08:10 PM",35.6004,13.558,14.2246,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T2_final.csv",360,10.188679245283,0.454121224999999,"0.00073984000000003","0.00527076000000019","0.00573049000000018","0.0026419600000001","0.00484416000000017","0.00366025000000013","0.00330625000000011","0.00824463999999996","0.0153760000000001","0.0146652100000001","0.00573049000000018","0.00484416000000017","0.00330625000000011","0.00234256000000009","0.00131769000000005","0.000327610000000016","0.000327610000000016","0.00484416000000017","0.00879843999999998","0.01058841","0.00937024","0.0185504400000001","0.0185504400000001","0.01058841","0.00403225000000016","0.00091204000000004","0.000585640000000021","0.00824463999999996","0.0318979600000004","0.0387302400000006","0.0318979600000004","0.0277222500000003","0.0375196899999999","0.0375196899999999","0.0501760000000001","0.04618201","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T2",36,"3/10/2016","1:08:11 PM",35.5648,13.558,14.2004,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T2_final.csv",370,10.4716981132075,0.453394799999999,"0.000585640000000021","9.00000000000068e-06","0.00234256000000009","0.00265225000000008","0.00073984000000003","0.00206116000000007","0.00131769000000005","0.00110889000000004","0.00443555999999991","0.00996004000000002","0.00938960999999995","0.00265225000000008","0.00206116000000007","0.00110889000000004","0.000585640000000021","0.000146410000000005","3.72099999999999e-05","3.72099999999999e-05","0.00206116000000007","0.00484415999999992","0.00619368999999993","0.00527075999999994","0.012544","0.012544","0.00619368999999993","0.00154449000000006","3.60000000000027e-05","0","0.00443555999999991","0.0238393600000002","0.0297907600000003","0.0238393600000002","0.0202492900000002","0.0287302499999998","0.0287302499999998","0.0399200399999999","0.0363664899999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T2",37,"3/10/2016","1:08:12 PM",35.4848,13.558,14.146,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T2_final.csv",380,10.7547169811321,0.454655844999999,"0.00295935999999993","0.00617795999999997","0.00264195999999992","3.59999999999814e-05","8.40999999999171e-06","0.000739839999999934","8.09999999999742e-05","0.000327609999999952","0.000445209999999949","0.00014884","0.00206116000000007","0.00180625000000004","8.40999999999171e-06","8.09999999999742e-05","0.000445209999999949","0.000912039999999933","0.00178928999999993","0.00366024999999992","0.00366024999999992","8.09999999999742e-05","0.000231040000000003","0.00059049000000001","0.000331240000000008","0.00331776000000009","0.00331776000000009","0.00059049000000001","0.000228009999999956","0.00234255999999991","0.00295935999999993","0.00014884","0.0100000000000003","0.0139712400000004","0.0100000000000003","0.00772641000000021","0.01324801","0.01324801","0.0211411600000001","0.0185776900000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T2",38,"3/10/2016","1:08:13 PM",35.4091,13.558,14.0945,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T2_final.csv",390,11.0377358490566,0.452066279999999,"0.00265225000000008","0.01121481","0.0169260100000001","0.01058841","0.00330624999999991","0.00295935999999993","0.00619368999999993","0.00366024999999992","0.00484415999999992","0.00527075999999994","0.00154449000000006","3.72099999999999e-05","8.10000000000061e-05","0.00295935999999993","0.00366024999999992","0.00527075999999994","0.00667488999999994","0.00879843999999998","0.012544","0.012544","0.00366024999999992","0.00131769000000005","0.00073984000000003","0.00110889000000004","3.72099999999999e-05","3.72099999999999e-05","0.00073984000000003","0.00443555999999991","0.00998000999999997","0.01121481","0.00154449000000006","0.00235225000000006","0.00444889000000012","0.00235225000000006","0.00132496000000003","0.0040449599999999","0.0040449599999999","0.00881720999999993","0.00719103999999992","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
