"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.82926829268293","semivar3.65853658536585","semivar5.48780487804878","semivar7.31707317073171","semivar9.14634146341463","semivar10.9756097560976","semivar12.8048780487805","semivar14.6341463414634","semivar16.4634146341463","semivar18.2926829268293","semivar20.1219512195122","semivar21.9512195121951","semivar23.780487804878","semivar25.609756097561","semivar27.4390243902439","semivar29.2682926829268","semivar31.0975609756098","semivar32.9268292682927","semivar34.7560975609756","semivar36.5853658536585","semivar38.4146341463415","semivar40.2439024390244","semivar42.0731707317073","semivar43.9024390243902","semivar45.7317073170732","semivar47.5609756097561","semivar49.390243902439","semivar51.219512195122","semivar53.0487804878049","semivar54.8780487804878","semivar56.7073170731707","semivar58.5365853658537","semivar60.3658536585366","semivar62.1951219512195","semivar64.0243902439024","semivar65.8536585365854","semivar67.6829268292683","semivar69.5121951219512","semivar71.3414634146341","semivar73.1707317073171","semivar75","semivar76.8292682926829","semivar78.6585365853659","semivar80.4878048780488","semivar82.3170731707317","semivar84.1463414634146","semivar85.9756097560976","semivar87.8048780487805","semivar89.6341463414634","semivar91.4634146341463","semivar93.2926829268293","semivar95.1219512195122","semivar96.9512195121951","semivar98.780487804878","semivar100.609756097561","semivar102.439024390244","semivar104.268292682927","semivar106.09756097561","semivar107.926829268293","semivar109.756097560976","semivar111.585365853659","semivar113.414634146341","semivar115.243902439024","semivar117.073170731707","semivar118.90243902439","semivar120.731707317073","semivar122.560975609756","semivar124.390243902439","semivar126.219512195122","semivar128.048780487805","semivar129.878048780488","semivar131.707317073171","semivar133.536585365854","semivar135.365853658537","semivar137.19512195122","semivar139.024390243902","semivar140.853658536585","semivar142.682926829268","semivar144.512195121951","semivar146.341463414634","semivar148.170731707317","semivar150","semivar151.829268292683","semivar153.658536585366","semivar155.487804878049","semivar157.317073170732","semivar159.146341463415","semivar160.975609756098","semivar162.80487804878","semivar164.634146341463","semivar166.463414634146","semivar168.292682926829","semivar170.121951219512","semivar171.951219512195","semivar173.780487804878","semivar175.609756097561","semivar177.439024390244","semivar179.268292682927","semivar181.09756097561","semivar182.926829268293","semivar184.756097560976","semivar186.585365853659","semivar188.414634146341","semivar190.243902439024","semivar192.073170731707","semivar193.90243902439","semivar195.731707317073","semivar197.560975609756","semivar199.390243902439","semivar201.219512195122","semivar203.048780487805","semivar204.878048780488","semivar206.707317073171","semivar208.536585365854","semivar210.365853658537","semivar212.19512195122","semivar214.024390243902","semivar215.853658536585","semivar217.682926829268","semivar219.512195121951","semivar221.341463414634","semivar223.170731707317","semivar225","semivar226.829268292683","semivar228.658536585366","semivar230.487804878049","semivar232.317073170732","semivar234.146341463415","semivar235.975609756098","semivar237.80487804878","semivar239.634146341463","semivar241.463414634146","semivar243.292682926829","semivar245.121951219512","semivar246.951219512195","semivar248.780487804878","semivar250.609756097561","semivar252.439024390244","semivar254.268292682927","semivar256.09756097561","semivar257.926829268293","semivar259.756097560976","semivar261.585365853659","semivar263.414634146341","semivar265.243902439024","semivar267.073170731707","semivar268.90243902439","semivar270.731707317073","semivar272.560975609756","semivar274.390243902439","semivar276.219512195122","semivar278.048780487805","semivar279.878048780488","semivar281.707317073171","semivar283.536585365854","semivar285.365853658537","semivar287.19512195122","semivar289.024390243902","semivar290.853658536585","semivar292.682926829268","semivar294.512195121951","semivar296.341463414634","semivar298.170731707317","semivar300"
"AR-378_PIPES_2016-01-21_R_T1",84,"1/21/2016","9:58:37 AM",31.6097,12.11,11.5091,NA,"AR-378_PIPES_2016-01-21_R_T1_final.csv",640,11.7791411042945,10.710599855,"0.000453690000000004","0.00207025000000005","0.0298598400000002","0.0364810000000003","0.0100200099999999","0.0029702500000001","0.00487204000000011","0.000745290000000018","0.00235225000000006","0.00940899999999991","0.00720800999999988","0.000924160000000012","0.0278222400000001","0.02211169","0.00155236000000004","8.46399999999977e-05","0.000745290000000018","0.00670761000000016","0.00236196000000004","0.000924160000000012","0.00073984000000003","0.00132496000000003","0.00022801000000001","0.00206116000000007","0.00022801000000001","0.00155236000000004","0.00155236000000004","0","0.000918090000000027","0.00022801000000001","0.000585640000000021","0.000334889999999999","0","0.000146410000000005","3.60000000000027e-05","0.000334889999999999","0.0040576900000001","0.000585640000000021","0.0077264099999999","0.00298116000000007","0.00444889000000012","0.00531441000000009","0.00774400000000017","0.0154753599999999","0.0119028099999999","0.01946025","0.00132496000000003","0.000924160000000012","8.2810000000002e-05","0.0077264099999999","0.0211702500000001","0.0194323600000001","0.00669123999999991","0.00132496000000003","0.01397124","0.0132710399999999","0.0132710399999999","0.01397124","0.00179776000000006","0.00131769000000005","0.00826280999999992","0.0040449599999999","3.60000000000027e-05","0.000745290000000018","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2016-01-21_R_T1",85,"1/21/2016","9:58:38 AM",31.6364,12.11,11.5273,NA,"AR-378_PIPES_2016-01-21_R_T1_final.csv",650,11.9631901840491,10.275656265,"0.000331240000000008","9.60999999999926e-06","0.0040576900000001","0.0364810000000003","0.0437646400000004","0.0139948899999999","0.00528529000000016","0.00774400000000017","0.00207025000000005","0.000918090000000027","0.00620943999999989","0.00444888999999988","0.00236196000000004","0.0342250000000002","0.02785561","0.00331776000000009","0.000750760000000005","0.00207025000000005","0.0100200100000002","0.00446224000000009","0.00236196000000004","8.10000000000061e-05","0.00298116000000007","9.60999999999926e-06","0.00073984000000003","9.60999999999926e-06","0.00331776000000009","0.00331776000000009","0.000331240000000008","0.000146410000000005","9.60999999999926e-06","3.60000000000027e-05","0.00133225000000001","0.000331240000000008","3.72099999999999e-05","0.00014884","0.00133225000000001","0.00670761000000016","3.60000000000027e-05","0.00485808999999989","0.00132496000000003","0.00720801000000018","0.00829921000000015","0.0112784400000003","0.02033476","0.01620529","0.0248692900000001","0.00298116000000007","0.00236196000000004","8.2810000000002e-05","0.00485808999999989","0.01620529","0.01468944","0.0040449599999999","0.00298116000000007","0.01860496","0.01779556","0.01779556","0.01860496","0.00367236000000011","0.000327610000000016","0.0052852899999999","0.00206115999999991","0.00014884","0.00207025000000005","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2016-01-21_R_T1",86,"1/21/2016","9:58:39 AM",31.6587,12.11,11.5425,15,"AR-378_PIPES_2016-01-21_R_T1_final.csv",660,12.1472392638037,10.0090772,"0.000231040000000003","0.00111556000000002","0.000146410000000005","0.00622521000000014","0.0425184400000003","0.0503553600000005","0.0178222499999999","0.00772641000000021","0.0106502400000002","0.00368449000000008","0.00022801000000001","0.0040449599999999","0.0026522499999999","0.00407044000000007","0.0400800400000002","0.0331604100000001","0.00529984000000013","0.00181476000000002","0.00368449000000008","0.0132940900000003","0.00672400000000012","0.00407044000000007","3.8439999999997e-05","0.00487204000000011","0.000334889999999999","0.000144000000000011","0.000334889999999999","0.00529984000000013","0.00529984000000013","0.00111556000000002","9.60999999999926e-06","0.000334889999999999","8.46399999999977e-05","0.00267289000000003","0.00111556000000002","0.000453690000000004","0.000750760000000005","0.00267289000000003","0.00942841000000021","8.46399999999977e-05","0.0029702499999999","0.000449440000000014","0.0100200100000002","0.0112996900000002","0.0147379600000003","0.02490084","0.02030625","0.0298944100000001","0.00487204000000011","0.00407044000000007","0.00059049000000001","0.0029702499999999","0.01256641","0.011236","0.00234255999999991","0.00487204000000011","0.0229825600000001","0.02208196","0.02208196","0.0229825600000001","0.00574564000000015","8.41000000000201e-06","0.00330624999999991","0.000912039999999933","0.000750760000000005","0.00368449000000008","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2016-01-21_R_T1",90,"1/21/2016","9:58:43 AM",31.4893,12.11,11.4272,NA,"AR-378_PIPES_2016-01-21_R_T1_final.csv",670,12.3312883435583,9.980266645,"0.0132940900000003","0.0100200100000002","0.00670761000000016","0.0106502400000002","0.00132496000000003","0.00826280999999992","0.0119028099999999","0.000331239999999943","0.000750760000000005","0.000146410000000005","0.00298116000000007","0.0170041600000004","0.0320052100000002","0.0278222400000001","0.00265225000000008","0.00720800999999988","0.00446223999999985","0.00180625000000004","0.00528529000000016","0.00298116000000007","0","0.00110889000000004","0.00265225000000008","0.0119028100000003","0.00207025000000005","0.00940900000000025","0.0162052900000004","0.00940900000000025","0.00180625000000004","0.00180625000000004","0.00670761000000016","0.0125888400000003","0.00940900000000025","0.0112572100000003","0.00404496000000013","0.00670761000000016","0.00883600000000022","0.00772641000000021","0.00404496000000013","0.000331240000000008","0.0112572100000003","0.0288320400000001","0.0186322500000004","0.000231040000000003","8.10000000000061e-05","3.72099999999999e-05","0.00180624999999989","0.000739839999999934","0.00331775999999988","0.00207025000000005","0.00265225000000008","0.0082810000000002","0.0288320400000001","0.0517107600000005","0.0489736900000005","0.0267976900000001","0.00207025000000005","0.00131768999999992","0.00110888999999992","0.00110888999999992","0.00131768999999992","0.00156025000000002","0.0139712400000004","0.0298598400000002","0.0211702500000001","0.00772641000000021","0.00298116000000007","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2016-01-21_R_T1",91,"1/21/2016","9:58:44 AM",31.4983,12.11,11.4333,NA,"AR-378_PIPES_2016-01-21_R_T1_final.csv",680,12.5153374233129,10.05792565,"3.72099999999999e-05","0.0119246400000003","0.00883600000000022","0.00574564000000015","0.00942841000000021","0.000918090000000027","0.00940899999999991","0.0132710399999999","0.000590489999999924","0.000453690000000004","3.60000000000027e-05","0.00235225000000006","0.0154504900000004","0.0298598400000002","0.0258244900000001","0.00206116000000007","0.00828099999999987","0.00531440999999983","0.00132496000000003","0.00443556000000015","0.00235225000000006","3.72099999999999e-05","0.00073984000000003","0.00206116000000007","0.0106090000000003","0.00155236000000004","0.00826281000000024","0.0146894400000004","0.00826281000000024","0.00132496000000003","0.00132496000000003","0.00574564000000015","0.0112572100000003","0.00826281000000024","0.0100000000000003","0.00330625000000011","0.00574564000000015","0.00772641000000021","0.0066912400000002","0.00330625000000011","0.000146410000000005","0.0100000000000003","0.0267976900000001","0.0170041600000004","8.2810000000002e-05","8.41000000000201e-06","0.00014884","0.00236195999999987","0.00110888999999992","0.00405768999999987","0.00155236000000004","0.00206116000000007","0.00720801000000018","0.0267976900000001","0.0489736900000005","0.0463110400000005","0.0248377600000001","0.00155236000000004","0.00179775999999991","0.0015523599999999","0.0015523599999999","0.00179775999999991","0.00111556000000002","0.0125664100000004","0.0277888900000002","0.0194323600000001","0.0066912400000002","0.00235225000000006","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2016-01-21_R_T1",92,"1/21/2016","9:58:45 AM",31.4893,12.11,11.4272,NA,"AR-378_PIPES_2016-01-21_R_T1_final.csv",690,12.6993865030675,9.99791717,"3.72099999999999e-05","0","0.0132940900000003","0.0100200100000002","0.00670761000000016","0.0106502400000002","0.00132496000000003","0.00826280999999992","0.0119028099999999","0.000331239999999943","0.000750760000000005","0.000146410000000005","0.00298116000000007","0.0170041600000004","0.0320052100000002","0.0278222400000001","0.00265225000000008","0.00720800999999988","0.00446223999999985","0.00180625000000004","0.00528529000000016","0.00298116000000007","0","0.00110889000000004","0.00265225000000008","0.0119028100000003","0.00207025000000005","0.00940900000000025","0.0162052900000004","0.00940900000000025","0.00180625000000004","0.00180625000000004","0.00670761000000016","0.0125888400000003","0.00940900000000025","0.0112572100000003","0.00404496000000013","0.00670761000000016","0.00883600000000022","0.00772641000000021","0.00404496000000013","0.000331240000000008","0.0112572100000003","0.0288320400000001","0.0186322500000004","0.000231040000000003","8.10000000000061e-05","3.72099999999999e-05","0.00180624999999989","0.000739839999999934","0.00331775999999988","0.00207025000000005","0.00265225000000008","0.0082810000000002","0.0288320400000001","0.0517107600000005","0.0489736900000005","0.0267976900000001","0.00207025000000005","0.00131768999999992","0.00110888999999992","0.00110888999999992","0.00131768999999992","0.00156025000000002","0.0139712400000004","0.0298598400000002","0.0211702500000001","0.00772641000000021","0.00298116000000007","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2016-01-21_R_T1",93,"1/21/2016","9:58:46 AM",31.5071,12.11,11.4393,NA,"AR-378_PIPES_2016-01-21_R_T1_final.csv",700,12.8834355828221,9.81878642,"0.000146410000000005","3.60000000000027e-05","0.000146410000000005","0.0106502400000002","0.00774400000000017","0.00487204000000011","0.00829921000000015","0.00059049000000001","0.010609","0.01468944","0.000918089999999919","0.000234089999999996","0","0.00180625000000004","0.0139948900000003","0.0278222400000001","0.02393209","0.00155236000000004","0.00940899999999991","0.00622520999999986","0.000924160000000012","0.00367236000000011","0.00180625000000004","0.000146410000000005","0.000449440000000014","0.00155236000000004","0.00940900000000025","0.00111556000000002","0.00720801000000018","0.0132710400000004","0.00720801000000018","0.000924160000000012","0.000924160000000012","0.00487204000000011","0.0100200100000002","0.00720801000000018","0.00883600000000022","0.00265225000000008","0.00487204000000011","0.00670761000000016","0.00574564000000015","0.00265225000000008","3.72099999999999e-05","0.00883600000000022","0.0248692900000001","0.0154753600000003","9.60999999999926e-06","9.60999999999926e-06","0.000331240000000008","0.00298115999999988","0.00154448999999992","0.00485808999999989","0.00111556000000002","0.00155236000000004","0.00622521000000014","0.0248692900000001","0.0463540900000004","0.0437646400000004","0.0229825600000001","0.00111556000000002","0.00234255999999991","0.00206115999999991","0.00206115999999991","0.00234255999999991","0.000750760000000005","0.0112572100000003","0.0258244900000001","0.01779556","0.00574564000000015","0.00180625000000004","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2016-01-21_R_T1",94,"1/21/2016","9:58:47 AM",31.5295,12.11,11.4546,NA,"AR-378_PIPES_2016-01-21_R_T1_final.csv",710,13.0674846625767,9.5595177,"0.000234089999999996","0.000750760000000005","0.000453690000000004","0.000750760000000005","0.00772641000000021","0.00528529000000016","0.0029702500000001","0.00574564000000015","8.10000000000061e-05","0.0139948899999999","0.01863225","0.00207935999999987","0","0.000234089999999996","0.00073984000000003","0.0106090000000003","0.0229522500000001","0.0194323600000001","0.000580810000000033","0.0126112899999999","0.0088736399999998","0.00022801000000001","0.00205209000000009","0.00073984000000003","0.000750760000000005","3.48100000000054e-05","0.000580810000000033","0.00667489000000024","0.000327610000000016","0.00484416000000017","0.00998001000000033","0.00484416000000017","0.00022801000000001","0.00022801000000001","0.0029702500000001","0.00719104000000022","0.00484416000000017","0.00619369000000021","0.00131044000000007","0.0029702500000001","0.00443556000000015","0.00366025000000013","0.00131044000000007","8.46399999999977e-05","0.00619369000000021","0.0202777600000001","0.0119028100000003","0.00014884","0.000338559999999991","0.00112225000000001","0.00488600999999982","0.00298115999999988","0.00722499999999984","0.000327610000000016","0.000580810000000033","0.00404496000000013","0.0202777600000001","0.0400000000000004","0.0375972100000004","0.0185776900000001","0.000327610000000016","0.00405768999999987","0.00368448999999986","0.00368448999999986","0.00405768999999987","0.000146410000000005","0.00824464000000028","0.0211411600000001","0.01394761","0.00366025000000013","0.00073984000000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2016-01-21_R_T1",95,"1/21/2016","9:58:48 AM",31.516,12.11,11.4454,NA,"AR-378_PIPES_2016-01-21_R_T1_final.csv",720,13.2515337423313,9.241245855,"8.46399999999977e-05","3.72099999999999e-05","0.000331240000000008","0.000146410000000005","0.000331240000000008","0.00942841000000021","0.00670761000000016","0.0040576900000001","0.00722500000000015","0.000331240000000008","0.0119028099999999","0.01620529","0.0013249599999999","8.46399999999977e-05","3.72099999999999e-05","0.00132496000000003","0.0125888400000003","0.0258244900000001","0.02208196","0.00110889000000004","0.0106296099999999","0.00722499999999984","0.00059049000000001","0.0029702500000001","0.00132496000000003","0.000331240000000008","0.00022801000000001","0.00110889000000004","0.00826281000000024","0.000745290000000018","0.00620944000000017","0.0119028100000003","0.00620944000000017","0.00059049000000001","0.00059049000000001","0.0040576900000001","0.00883600000000022","0.00620944000000017","0.00772641000000021","0.00206116000000007","0.0040576900000001","0.00574564000000015","0.00485809000000014","0.00206116000000007","0","0.00772641000000021","0.0229825600000001","0.0139948900000003","9.00000000000068e-06","8.46399999999977e-05","0.00059049000000001","0.00368448999999986","0.00206115999999991","0.00574563999999988","0.000745290000000018","0.00110889000000004","0.00529984000000013","0.0229825600000001","0.0437646400000004","0.0412496100000004","0.0211702500000001","0.000745290000000018","0.0029702499999999","0.0026522499999999","0.0026522499999999","0.0029702499999999","0.000453690000000004","0.0100000000000003","0.0239011600000001","0.01620529","0.00485809000000014","0.00132496000000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2016-01-21_R_T1",96,"1/21/2016","9:58:49 AM",31.3646,12.11,11.3423,NA,"AR-378_PIPES_2016-01-21_R_T1_final.csv",730,13.4355828220859,9.058652145,"0.0106296099999999","0.0126112899999999","0.00940899999999991","0.00720800999999988","0.00828099999999987","0.00720800999999988","0.0400800400000002","0.0342250000000002","0.0278222400000001","0.0353816100000001","0.0147136899999999","3.60000000000027e-05","0.000585640000000021","0.00444889000000012","0.0126112899999999","0.00940899999999991","0.01946025","0.0463540900000004","0.0695904399999999","0.0633528899999998","0.01860496","0","0.000327610000000016","0.0162307599999999","0.0248377600000001","0.01946025","0.00720800999999988","0.01397124","0.01860496","0.0376360000000003","0.01700416","0.0330876100000002","0.0450288400000004","0.0330876100000002","0.0162307599999999","0.0162307599999999","0.0278222400000001","0.0388484100000003","0.0330876100000002","0.0364810000000003","0.0220522500000001","0.0278222400000001","0.0320052100000002","0.0298598400000002","0.0220522500000001","0.0106296099999999","0.0364810000000003","0.0648720899999999","0.0490179600000004","0.0100200099999999","0.00881720999999993","0.00620943999999989","0.00179776000000006","0.00332929000000006","0.000745290000000018","0.01700416","0.01860496","0.0309408100000001","0.0648720899999999","0.0975312900000003","0.0937584400000003","0.0618019599999999","0.01700416","0.00236196000000004","0.00266256000000006","0.00266256000000006","0.00236196000000004","0.0154753599999999","0.0412496100000004","0.0664092899999999","0.0530841599999998","0.0298598400000002","0.01946025","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2016-01-21_R_T1",97,"1/21/2016","9:58:50 AM",31.1952,12.11,11.2271,NA,"AR-378_PIPES_2016-01-21_R_T1_final.csv",740,13.6196319018405,9.00224078,"0.0132710399999999","0.0476548899999997","0.0517562499999996","0.0450288399999997","0.0400400099999996","0.0425184399999996","0.0400400099999996","0.0994771600000002","0.0901200400000002","0.079524","0.0919908900000001","0.0559322499999998","0.0119246399999999","0.00828099999999987","0.0330876100000002","0.0517562499999996","0.0450288399999997","0.0648720899999999","0.10923025","0.143641","0.13461561","0.0633025599999999","0.0132710399999999","0.0177688900000001","0.0588547599999997","0.0744198400000001","0.0648720899999999","0.0400400099999996","0.0544755599999998","0.0633025599999999","0.0956046400000004","0.0603193599999998","0.0882684100000002","0.107190760000001","0.0882684100000002","0.0588547599999997","0.0588547599999997","0.079524","0.0975312900000003","0.0882684100000002","0.0937584400000003","0.06953769","0.079524","0.0864948100000001","0.0829440000000001","0.06953769","0.0476548899999997","0.0937584400000003","0.13682601","0.11329956","0.0463540899999996","0.0437228099999998","0.0376359999999996","0.0248377600000001","0.0298944100000001","0.02030625","0.0603193599999998","0.0633025599999999","0.0847392100000001","0.13682601","0.18275625","0.17757796","0.13235044","0.0603193599999998","0.0268304400000001","0.0278222400000001","0.0278222400000001","0.0268304400000001","0.0574081599999997","0.10131489","0.13905441","0.119439359999999","0.0829440000000001","0.0648720899999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2016-01-21_R_T1",98,"1/21/2016","9:58:51 AM",31.0125,12.11,11.1028,NA,"AR-378_PIPES_2016-01-21_R_T1_final.csv",750,13.8036809815951,8.95173235000001,"0.01545049","0.0573602499999998","0.117374759999999","0.123763239999999","0.113232249999999","0.105235359999999","0.109230249999999","0.105235359999999","0.19333609","0.18020025","0.16507969","0.18284176","0.13017664","0.0545222499999997","0.0463540899999996","0.0937584400000003","0.123763239999999","0.113232249999999","0.143641","0.20684304","0.253310889999999","0.241277439999999","0.14130081","0.0573602499999998","0.06635776","0.13461561","0.15768841","0.143641","0.105235359999999","0.12794929","0.14130081","0.18792225","0.13682601","0.17757796","0.204032890000001","0.17757796","0.13461561","0.13461561","0.16507969","0.19061956","0.17757796","0.18533025","0.150544","0.16507969","0.17505856","0.16999129","0.150544","0.117374759999999","0.18533025","0.244233639999999","0.21242881","0.115328159999999","0.11115556","0.101314889999999","0.0794676100000001","0.0883278400000001","0.07118224","0.13682601","0.14130081","0.17255716","0.244233639999999","0.30448324","0.29778849","0.238241609999999","0.13682601","0.08300161","0.0847392100000001","0.0847392100000001","0.08300161","0.132423209999999","0.19589476","0.247207839999999","0.220806009999999","0.16999129","0.143641","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
