"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.40845070422535","semivar2.8169014084507","semivar4.22535211267606","semivar5.63380281690141","semivar7.04225352112676","semivar8.45070422535211","semivar9.85915492957746","semivar11.2676056338028","semivar12.6760563380282","semivar14.0845070422535","semivar15.4929577464789","semivar16.9014084507042","semivar18.3098591549296","semivar19.7183098591549","semivar21.1267605633803","semivar22.5352112676056","semivar23.943661971831","semivar25.3521126760563","semivar26.7605633802817","semivar28.169014084507","semivar29.5774647887324","semivar30.9859154929577","semivar32.3943661971831","semivar33.8028169014084","semivar35.2112676056338","semivar36.6197183098592","semivar38.0281690140845","semivar39.4366197183099","semivar40.8450704225352","semivar42.2535211267606","semivar43.6619718309859","semivar45.0704225352113","semivar46.4788732394366","semivar47.887323943662","semivar49.2957746478873","semivar50.7042253521127","semivar52.112676056338","semivar53.5211267605634","semivar54.9295774647887","semivar56.3380281690141","semivar57.7464788732394","semivar59.1549295774648","semivar60.5633802816901","semivar61.9718309859155","semivar63.3802816901408","semivar64.7887323943662","semivar66.1971830985916","semivar67.6056338028169","semivar69.0140845070423","semivar70.4225352112676","semivar71.830985915493","semivar73.2394366197183","semivar74.6478873239437","semivar76.056338028169","semivar77.4647887323944","semivar78.8732394366197","semivar80.2816901408451","semivar81.6901408450704","semivar83.0985915492958","semivar84.5070422535211","semivar85.9154929577465","semivar87.3239436619718","semivar88.7323943661972","semivar90.1408450704225","semivar91.5492957746479","semivar92.9577464788732","semivar94.3661971830986","semivar95.7746478873239","semivar97.1830985915493","semivar98.5915492957746","semivar100","semivar101.408450704225","semivar102.816901408451","semivar104.225352112676","semivar105.633802816901","semivar107.042253521127","semivar108.450704225352","semivar109.859154929577","semivar111.267605633803","semivar112.676056338028","semivar114.084507042254","semivar115.492957746479","semivar116.901408450704","semivar118.30985915493","semivar119.718309859155","semivar121.12676056338","semivar122.535211267606","semivar123.943661971831","semivar125.352112676056","semivar126.760563380282","semivar128.169014084507","semivar129.577464788732","semivar130.985915492958","semivar132.394366197183","semivar133.802816901408","semivar135.211267605634","semivar136.619718309859","semivar138.028169014085","semivar139.43661971831","semivar140.845070422535","semivar142.253521126761","semivar143.661971830986","semivar145.070422535211","semivar146.478873239437","semivar147.887323943662","semivar149.295774647887","semivar150.704225352113","semivar152.112676056338","semivar153.521126760563","semivar154.929577464789","semivar156.338028169014","semivar157.746478873239","semivar159.154929577465","semivar160.56338028169","semivar161.971830985915","semivar163.380281690141","semivar164.788732394366","semivar166.197183098592","semivar167.605633802817","semivar169.014084507042","semivar170.422535211268","semivar171.830985915493","semivar173.239436619718","semivar174.647887323944","semivar176.056338028169","semivar177.464788732394","semivar178.87323943662","semivar180.281690140845","semivar181.69014084507","semivar183.098591549296","semivar184.507042253521","semivar185.915492957746","semivar187.323943661972","semivar188.732394366197","semivar190.140845070423","semivar191.549295774648","semivar192.957746478873","semivar194.366197183099","semivar195.774647887324","semivar197.183098591549","semivar198.591549295775","semivar200","semivar201.408450704225","semivar202.816901408451","semivar204.225352112676","semivar205.633802816901","semivar207.042253521127","semivar208.450704225352","semivar209.859154929577","semivar211.267605633803","semivar212.676056338028","semivar214.084507042254","semivar215.492957746479","semivar216.901408450704","semivar218.30985915493","semivar219.718309859155","semivar221.12676056338","semivar222.535211267606","semivar223.943661971831","semivar225.352112676056","semivar226.760563380282","semivar228.169014084507","semivar229.577464788732","semivar230.985915492958","semivar232.394366197183","semivar233.802816901408","semivar235.211267605634","semivar236.619718309859","semivar238.028169014085","semivar239.43661971831","semivar240.845070422535","semivar242.253521126761","semivar243.661971830986","semivar245.070422535211","semivar246.478873239437","semivar247.887323943662","semivar249.295774647887","semivar250.704225352113","semivar252.112676056338","semivar253.521126760563","semivar254.929577464789","semivar256.338028169014","semivar257.746478873239","semivar259.154929577465","semivar260.56338028169","semivar261.971830985916","semivar263.380281690141","semivar264.788732394366","semivar266.197183098592","semivar267.605633802817","semivar269.014084507042","semivar270.422535211268","semivar271.830985915493","semivar273.239436619718","semivar274.647887323944","semivar276.056338028169","semivar277.464788732394","semivar278.87323943662","semivar280.281690140845","semivar281.69014084507","semivar283.098591549296","semivar284.507042253521","semivar285.915492957746","semivar287.323943661972","semivar288.732394366197","semivar290.140845070423","semivar291.549295774648","semivar292.957746478873","semivar294.366197183099","semivar295.774647887324","semivar297.183098591549","semivar298.591549295775","semivar300"
"AR-345_TITAN_2015-08-10_R_T2",75,"8/10/2015","10:37:46 AM",41.3561,26.195,18.1412,NA,"AR-345_TITAN_2015-08-10_R_T2_final.csv",500,7.07547169811321,0.954794975,"0.00316969000000003","0.00837224999999998","0.0111513599999998","0.0035760399999999","0.00150544000000015","0.00904401000000041","0.00657721000000046","0.00209763999999999","0.00177240999999982","0.00123200999999999","1.22499999999926e-05","0.000313290000000049","5.04100000000173e-05","1.36900000000151e-05","1.36900000000151e-05","0.000114489999999999","0.000114489999999999","0.00278784000000014","0.00360000000000027","0.00178929000000008","0.000201640000000069","0.000195999999999982","0.000114489999999999","0.00178929000000008","0.00319224999999997","0.00600625000000009","0.00178929000000008","1.36900000000151e-05","0.000998559999999836","0.00177240999999982","0.000998559999999836","0.000110250000000008","0.000110250000000008","0.000440999999999884","1.36900000000151e-05","0.00178929000000008","0.0111936400000004","0.0198528100000006","0.0135256900000006","0.00319224999999997","0.00278783999999976","0.01042441","0.00972195999999952","0.00209763999999999","0.00776161000000013","0.0262764100000008","0.0310112100000006","0.00547600000000024","5.04100000000173e-05","0.00149768999999989","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-08-10_R_T2",76,"8/10/2015","10:37:47 AM",41.2629,26.195,18.0777,NA,"AR-345_TITAN_2015-08-10_R_T2_final.csv",510,7.21698113207547,1.104393025,"0.00403225000000016","0.0143520400000004","0.0240250000000004","0.0285948100000001","0.0152028900000001","0.000610089999999964","0.000998560000000061","0.000309760000000057","0.000313290000000049","0.0111513599999998","0.00972196000000022","0.00448900000000002","0.00209763999999999","0.00318096","0.0035760399999999","0.0035760399999999","0.00278784000000014","0.00278784000000014","0.000114489999999999","1.22499999999926e-05","0.000449440000000014","0.00243048999999988","0.00600625000000009","0.00278784000000014","0.000449440000000014","4.90000000000203e-05","0.000195999999999982","0.000449440000000014","0.0035760399999999","0.00904400999999974","0.0111513599999998","0.00904400999999974","0.00547600000000024","0.00547600000000024","0.00714024999999974","0.0035760399999999","0.000449440000000014","0.00178929000000008","0.00599076000000012","0.00278784000000014","4.90000000000203e-05","0.0135256899999998","0.0274233600000004","0.0262764099999996","0.000313290000000049","0.000605159999999976","0.00972196000000022","0.0126787600000001","0.000110250000000008","0.00318096","0.01044484","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-08-10_R_T2",77,"8/10/2015","10:37:48 AM",41.1801,26.195,18.0214,NA,"AR-345_TITAN_2015-08-10_R_T2_final.csv",520,7.35849056603774,1.24768619,"0.00316969000000003","0.0143520400000004","0.0310112100000006","0.0446476900000006","0.0508051600000002","0.0322561600000002","0.00656099999999992","0.000610089999999964","0.00149768999999989","0.00547600000000024","0.0262116099999998","0.0239940100000004","0.0152028900000001","0.01042441","0.0127012900000001","0.0134792099999999","0.0134792099999999","0.0119028100000003","0.0119028100000003","0.00448900000000002","0.0035760399999999","0.00600625000000009","0.0111513599999998","0.0179024400000002","0.0119028100000003","0.00600625000000009","0.00400689000000021","0.00178929000000008","0.00600625000000009","0.0134792099999999","0.0229219599999997","0.0262116099999998","0.0229219599999997","0.0169780900000005","0.0169780900000005","0.0198246399999996","0.0134792099999999","0.00600625000000009","0.000195999999999982","0.000445210000000024","1.22499999999926e-05","0.00400689000000021","0.0297907599999997","0.0492396100000007","0.0476985599999996","0.00547600000000024","0.00100489000000005","0.00178929000000008","0.00316969000000003","0.00209763999999999","0.0127012900000001","0.02512225","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-08-10_R_T2",78,"8/10/2015","10:37:49 AM",41.1491,26.195,18.0003,NA,"AR-345_TITAN_2015-08-10_R_T2_final.csv",530,7.5,1.33404615,"0.000445210000000024","0.00599076000000012","0.0198528100000006","0.0388878400000009","0.0540097600000009","0.0607622500000005","0.0402804900000005","0.01042441","0.00209763999999999","0.0035760399999999","0.00904401000000041","0.0334889999999999","0.0309760000000007","0.0208513600000003","0.0151782400000002","0.0179024400000002","0.01882384","0.01882384","0.0169520400000005","0.0169520400000005","0.00776161000000013","0.00654480999999996","0.00972196000000022","0.0160528899999999","0.0239940100000004","0.0169520400000005","0.00972196000000022","0.00712336000000038","0.00401956000000018","0.00972196000000022","0.01882384","0.0297562499999998","0.0334889999999999","0.0297562499999998","0.0229219600000007","0.0229219600000007","0.0262116099999998","0.01882384","0.00972196000000022","0.00123200999999999","0","0.000605159999999976","0.00712336000000038","0.0375196899999999","0.059049000000001","0.0573602499999998","0.00904401000000041","0.00278784000000014","0.000449440000000014","0.00123903999999998","0.00447561000000005","0.0179024400000002","0.0322561600000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-08-10_R_T2",79,"8/10/2015","10:37:50 AM",41.2007,26.195,18.0354,NA,"AR-345_TITAN_2015-08-10_R_T2_final.csv",540,7.64150943396226,1.318858555,"0.00123200999999999","0.000195999999999982","0.00178929000000008","0.0111936400000004","0.0262764100000008","0.0389272900000008","0.0446899600000005","0.0274233600000004","0.00448900000000002","0.000114489999999999","0.000610089999999964","0.00360000000000027","0.02187441","0.0198528100000006","0.0119464900000002","0.00776161000000013","0.00974169000000018","0.01042441","0.01042441","0.00904401000000041","0.00904401000000041","0.00280900000000009","0.00209763999999999","0.00403225000000016","0.00839055999999994","0.0143520400000004","0.00904401000000041","0.00403225000000016","0.00243049000000023","0.000800890000000088","0.00403225000000016","0.01042441","0.0188787599999999","0.02187441","0.0188787599999999","0.0135256900000006","0.0135256900000006","0.0160782399999998","0.01042441","0.00403225000000016","0","0.00123200999999999","0.000110250000000008","0.00243049000000023","0.02515396","0.0432224100000009","0.0417793599999999","0.00360000000000027","0.000313290000000049","0.00316969000000003","0.00494208999999994","0.00101124000000003","0.00974169000000018","0.0208802500000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-08-10_R_T2",80,"8/10/2015","10:37:51 AM",41.3768,26.195,18.1552,NA,"AR-345_TITAN_2015-08-10_R_T2_final.csv",550,7.78301886792453,1.24404479,"0.0143520400000004","0.0239940100000004","0.0179024400000002","0.00600625000000009","0.000195999999999982","0.00178929000000008","0.00600625000000009","0.00839055999999994","0.00209763999999999","0.00278784000000014","0.0119028100000003","0.00904401000000041","0.0035760399999999","0.000789609999999913","0.000445210000000024","0.000110250000000008","0.00100489000000005","0.000445210000000024","0.000313290000000049","0.000313290000000049","0.000610089999999964","0.000610089999999964","0.00446224000000009","0.00547600000000024","0.00316969000000003","0.0007952400000001","0","0.000610089999999964","0.00316969000000003","0.00497024999999988","0.00837224999999998","0.00316969000000003","0.000313290000000049","0.000309759999999932","0.000789609999999913","0.000309759999999932","1.22499999999926e-05","1.22499999999926e-05","4.89999999999706e-05","0.000313290000000049","0.00316969000000003","0.0143520400000004","0.0239940100000004","0.0169780900000005","0.00497024999999988","0.00150543999999988","0.00776161000000013","0.0071571599999997","0.0035760399999999","0.01042441","0.0310112100000006","0.0361380100000004","0.00774400000000017","0.000445210000000024","0.000610089999999964","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-08-10_R_T2",81,"8/10/2015","10:37:52 AM",41.5269,26.195,18.2574,NA,"AR-345_TITAN_2015-08-10_R_T2_final.csv",560,7.92452830188679,1.12213106,"0.01044484","0.0492840000000006","0.0661004100000006","0.0556960000000003","0.0322920900000001","0.0135024399999998","0.00358800999999987","0.000610089999999964","0.000112360000000003","0.00318096","0.0240250000000004","0.0446476900000006","0.0389272900000008","0.0262439999999997","0.00549081000000021","0.00657720999999988","0.0127012900000001","0.0179292100000002","0.0152028900000001","0.0143760100000003","0.0143760100000003","0.0161036099999998","0.0161036099999998","0.0285610000000002","0.0310464400000005","0.02512225","0.0170041600000004","0.01044484","0.0161036099999998","0.02512225","0.0298252899999996","0.0375196899999999","0.02512225","0.0143760100000003","0.0071571600000003","0.00549081000000021","0.0071571600000003","0.0111724899999997","0.0111724899999997","0.00906304000000037","0.0143760100000003","0.02512225","0.0492840000000006","0.0661004100000006","0.0540562500000008","0.0298252899999996","0.00401956000000018","0.000198809999999975","0.000309760000000057","0.0262439999999997","0.04173849","0.0774508900000009","0.0854392900000005","0.0361760400000003","0.0152028900000001","0.00600625000000009","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-08-10_R_T2",82,"8/10/2015","10:37:53 AM",41.6096,26.195,18.3137,NA,"AR-345_TITAN_2015-08-10_R_T2_final.csv",570,8.06603773584906,0.954597929999998,"0.00316969000000003","0.02512225","0.0774508900000009","0.0982195600000009","0.0854392900000005","0.0556960000000003","0.0297562499999998","0.0135024399999998","0.00656099999999992","0.00447561000000005","0.0127012900000001","0.0446476900000006","0.0716097600000009","0.0643129600000012","0.0476548899999997","0.0170041600000004","0.0188787599999999","0.0285610000000002","0.0361760400000003","0.0322561600000002","0.0310464400000005","0.0310464400000005","0.0335622399999998","0.0335622399999998","0.0507600900000003","0.0540562500000008","0.0461390400000001","0.0348568900000007","0.02512225","0.0335622399999998","0.0461390400000001","0.0524409999999996","0.0625","0.0461390400000001","0.0310464400000005","0.0198528100000006","0.0170041600000004","0.0198528100000006","0.0262439999999997","0.0262439999999997","0.0229522500000007","0.0310464400000005","0.0461390400000001","0.0774508900000009","0.0982195600000009","0.0834054400000011","0.0524409999999996","0.0143280900000004","0.00495615999999991","0.00546121000000027","0.0476548899999997","0.0679123600000001","0.111957160000001","0.121521960000001","0.0607622500000005","0.0322561600000002","0.0179024400000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-08-10_R_T2",83,"8/10/2015","10:37:54 AM",41.5993,26.195,18.3066,NA,"AR-345_TITAN_2015-08-10_R_T2_final.csv",580,8.20754716981132,0.810519239999999,"5.04100000000173e-05","0.0024206399999999","0.0229219599999997","0.0735494400000002","0.0938196900000001","0.0813390399999998","0.0523952099999997","0.0273571599999994","0.0119028099999996","0.00546120999999975","0.0035760399999999","0.0111513599999998","0.0416976400000001","0.0678602500000002","0.0607622500000005","0.0446054399999992","0.0152028900000001","0.0169780899999996","0.0262116099999998","0.0335256099999999","0.0297562499999998","0.0285948100000001","0.0285948100000001","0.0310112099999993","0.0310112099999993","0.0476112399999998","0.0508051600000002","0.0431392899999996","0.0322561600000002","0.0229219599999997","0.0310112099999993","0.0431392899999996","0.0492396099999991","0.0590004099999994","0.0431392899999996","0.0285948100000001","0.0179024400000002","0.0152028900000001","0.0179024400000002","0.0239940099999993","0.0239940099999993","0.0208513600000003","0.0285948100000001","0.0431392899999996","0.0735494400000002","0.0938196900000001","0.0793548900000004","0.0492396099999991","0.0126787600000001","0.00400688999999976","0.00446224000000009","0.0446054399999992","0.0642622499999995","0.10725625","0.11662225","0.0573123599999999","0.0297562499999998","0.0160528899999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-08-10_R_T2",84,"8/10/2015","10:37:55 AM",41.5165,26.195,18.2503,NA,"AR-345_TITAN_2015-08-10_R_T2_final.csv",590,8.34905660377358,0.763017415,"0.00316969000000003","0.00401956000000018","5.04100000000173e-05","0.00904400999999974","0.04618201","0.0625","0.0523952099999997","0.0297907599999997","0.0119028099999996","0.00278783999999976","0.000309759999999932","1.22499999999926e-05","0.00243048999999988","0.02187441","0.0416976400000001","0.0361760400000003","0.0239940099999993","0.00448900000000002","0.00547599999999971","0.0111513599999998","0.0160782399999998","0.0135024399999998","0.01272384","0.01272384","0.0143520399999995","0.0143520399999995","0.0262116099999998","0.0285948100000001","0.0229219599999997","0.0152028900000001","0.00904400999999974","0.0143520399999995","0.0229219599999997","0.0274233599999993","0.0348195599999995","0.0229219599999997","0.01272384","0.00600625000000009","0.00448900000000002","0.00600625000000009","0.00972195999999952","0.00972195999999952","0.00776161000000013","0.01272384","0.0229219599999997","0.04618201","0.0625","0.0508051600000002","0.0274233599999993","0.00316969000000003","4.89999999999706e-05","0.000110250000000008","0.0239940099999993","0.0388878399999995","0.0735494400000002","0.0813390399999998","0.0335256099999999","0.0135024399999998","0.00495615999999991","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-08-10_R_T2",85,"8/10/2015","10:37:56 AM",41.3613,26.195,18.1447,NA,"AR-345_TITAN_2015-08-10_R_T2_final.csv",600,8.49056603773585,0.788250675,"0.0111513599999998","0.0262116099999998","0.0285610000000002","0.0127012900000001","0.000110250000000008","0.0119464900000002","0.0208513600000003","0.0152028900000001","0.00448900000000002","1.22499999999926e-05","0.00278784000000014","0.00774400000000017","0.01042441","0.00316969000000003","0.00178929000000008","0.00972196000000022","0.0071571600000003","0.00243048999999988","0.00148995999999991","0.000998560000000061","0","0.000449440000000014","0.000112360000000003","5.18400000000142e-05","5.18400000000142e-05","0.000201639999999968","0.000201639999999968","0.00316969000000003","0.00403225000000016","0.00209763999999999","0.000313290000000049","0.000110250000000008","0.000201639999999968","0.00209763999999999","0.00359999999999985","0.00656099999999992","0.00209763999999999","5.18400000000142e-05","0.000789609999999913","0.00148995999999991","0.000789609999999913","4.90000000000203e-05","4.90000000000203e-05","0.00030624999999994","5.18400000000142e-05","0.00209763999999999","0.0119464900000002","0.0208513600000003","0.0143520400000004","0.00359999999999985","0.00243048999999988","0.00972196000000022","0.00904400999999974","0.00243048999999988","0.00839055999999994","0.0274233600000004","0.0322561600000002","0.00600625000000009","0.000112360000000003","0.00123903999999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
