"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.89873417721519","semivar3.79746835443038","semivar5.69620253164557","semivar7.59493670886076","semivar9.49367088607595","semivar11.3924050632911","semivar13.2911392405063","semivar15.1898734177215","semivar17.0886075949367","semivar18.9873417721519","semivar20.8860759493671","semivar22.7848101265823","semivar24.6835443037975","semivar26.5822784810127","semivar28.4810126582278","semivar30.379746835443","semivar32.2784810126582","semivar34.1772151898734","semivar36.0759493670886","semivar37.9746835443038","semivar39.873417721519","semivar41.7721518987342","semivar43.6708860759494","semivar45.5696202531646","semivar47.4683544303797","semivar49.3670886075949","semivar51.2658227848101","semivar53.1645569620253","semivar55.0632911392405","semivar56.9620253164557","semivar58.8607594936709","semivar60.7594936708861","semivar62.6582278481013","semivar64.5569620253165","semivar66.4556962025316","semivar68.3544303797468","semivar70.253164556962","semivar72.1518987341772","semivar74.0506329113924","semivar75.9493670886076","semivar77.8481012658228","semivar79.746835443038","semivar81.6455696202532","semivar83.5443037974684","semivar85.4430379746835","semivar87.3417721518987","semivar89.2405063291139","semivar91.1392405063291","semivar93.0379746835443","semivar94.9367088607595","semivar96.8354430379747","semivar98.7341772151899","semivar100.632911392405","semivar102.53164556962","semivar104.430379746835","semivar106.329113924051","semivar108.227848101266","semivar110.126582278481","semivar112.025316455696","semivar113.924050632911","semivar115.822784810127","semivar117.721518987342","semivar119.620253164557","semivar121.518987341772","semivar123.417721518987","semivar125.316455696203","semivar127.215189873418","semivar129.113924050633","semivar131.012658227848","semivar132.911392405063","semivar134.810126582278","semivar136.708860759494","semivar138.607594936709","semivar140.506329113924","semivar142.405063291139","semivar144.303797468354","semivar146.20253164557","semivar148.101265822785","semivar150","semivar151.898734177215","semivar153.79746835443","semivar155.696202531646","semivar157.594936708861","semivar159.493670886076","semivar161.392405063291","semivar163.291139240506","semivar165.189873417722","semivar167.088607594937","semivar168.987341772152","semivar170.886075949367","semivar172.784810126582","semivar174.683544303797","semivar176.582278481013","semivar178.481012658228","semivar180.379746835443","semivar182.278481012658","semivar184.177215189873","semivar186.075949367089","semivar187.974683544304","semivar189.873417721519","semivar191.772151898734","semivar193.670886075949","semivar195.569620253165","semivar197.46835443038","semivar199.367088607595","semivar201.26582278481","semivar203.164556962025","semivar205.063291139241","semivar206.962025316456","semivar208.860759493671","semivar210.759493670886","semivar212.658227848101","semivar214.556962025316","semivar216.455696202532","semivar218.354430379747","semivar220.253164556962","semivar222.151898734177","semivar224.050632911392","semivar225.949367088608","semivar227.848101265823","semivar229.746835443038","semivar231.645569620253","semivar233.544303797468","semivar235.443037974684","semivar237.341772151899","semivar239.240506329114","semivar241.139240506329","semivar243.037974683544","semivar244.936708860759","semivar246.835443037975","semivar248.73417721519","semivar250.632911392405","semivar252.53164556962","semivar254.430379746835","semivar256.329113924051","semivar258.227848101266","semivar260.126582278481","semivar262.025316455696","semivar263.924050632911","semivar265.822784810127","semivar267.721518987342","semivar269.620253164557","semivar271.518987341772","semivar273.417721518987","semivar275.316455696203","semivar277.215189873418","semivar279.113924050633","semivar281.012658227848","semivar282.911392405063","semivar284.810126582278","semivar286.708860759494","semivar288.607594936709","semivar290.506329113924","semivar292.405063291139","semivar294.303797468354","semivar296.20253164557","semivar298.101265822785","semivar300"
"AR-378_PIPES_2015-09-14_R_T2",37,"9/14/2015","2:45:26 PM",31.678,27.075,11.5556,60,"AR-378_PIPES_2015-09-14_R_T2_final.csv",0,0,0.180556085,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2015-09-14_R_T2",38,"9/14/2015","2:45:27 PM",31.6646,27.075,11.5465,NA,"AR-378_PIPES_2015-09-14_R_T2_final.csv",10,0.191082802547771,0.560480295,"8.2810000000002e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2015-09-14_R_T2",39,"9/14/2015","2:45:28 PM",31.678,27.075,11.5556,NA,"AR-378_PIPES_2015-09-14_R_T2_final.csv",20,0.382165605095541,0.933975265,"8.2810000000002e-05","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2015-09-14_R_T2",40,"9/14/2015","2:45:29 PM",31.6512,27.075,11.5374,NA,"AR-378_PIPES_2015-09-14_R_T2_final.csv",30,0.573248407643312,1.18197562,"0.000331240000000008","8.2810000000002e-05","0.000331240000000008","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2015-09-14_R_T2",41,"9/14/2015","2:45:30 PM",31.6155,27.075,11.5131,NA,"AR-378_PIPES_2015-09-14_R_T2_final.csv",40,0.764331210191083,1.279470875,"0.00059049000000001","0.00180625000000004","0.00111556000000002","0.00180625000000004","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2015-09-14_R_T2",42,"9/14/2015","2:45:31 PM",31.5752,27.075,11.4856,NA,"AR-378_PIPES_2015-09-14_R_T2_final.csv",50,0.955414012738854,1.2468065,"0.000756249999999992","0.00268324000000001","0.00490000000000004","0.00370881000000002","0.00490000000000004","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2015-09-14_R_T2",43,"9/14/2015","2:45:32 PM",31.526,27.075,11.4522,NA,"AR-378_PIPES_2015-09-14_R_T2_final.csv",60,1.14649681528662,1.117825745,"0.00111556000000002","0.00370881000000002","0.00725904000000007","0.0106915600000001","0.00889249000000009","0.0106915600000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2015-09-14_R_T2",44,"9/14/2015","2:45:33 PM",31.5485,27.075,11.4675,NA,"AR-378_PIPES_2015-09-14_R_T2_final.csv",70,1.3375796178344,0.951028880000001,"0.000234089999999996","0.000327610000000016","0.00207936000000003","0.00488601000000007","0.00776161000000013","0.0062410000000001","0.00776161000000013","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2015-09-14_R_T2",45,"9/14/2015","2:45:34 PM",31.6958,27.075,11.5677,NA,"AR-378_PIPES_2015-09-14_R_T2_final.csv",80,1.52866242038217,0.792463850000001,"0.0100400400000002","0.0133402500000002","0.00674041000000008","0.00298116000000007","0.000918090000000027","0.000146410000000005","0.000449440000000014","0.000146410000000005","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2015-09-14_R_T2",46,"9/14/2015","2:45:35 PM",31.8836,27.075,11.6955,NA,"AR-378_PIPES_2015-09-14_R_T2_final.csv",90,1.71974522292994,0.637460165,"0.0163328399999997","0.0519839999999999","0.0591948899999998","0.0440580099999997","0.0332697599999998","0.0249956099999998","0.0195720099999997","0.0222009999999997","0.0195720099999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
