"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.70454545454545","semivar3.40909090909091","semivar5.11363636363636","semivar6.81818181818182","semivar8.52272727272727","semivar10.2272727272727","semivar11.9318181818182","semivar13.6363636363636","semivar15.3409090909091","semivar17.0454545454545","semivar18.75","semivar20.4545454545455","semivar22.1590909090909","semivar23.8636363636364","semivar25.5681818181818","semivar27.2727272727273","semivar28.9772727272727","semivar30.6818181818182","semivar32.3863636363636","semivar34.0909090909091","semivar35.7954545454545","semivar37.5","semivar39.2045454545455","semivar40.9090909090909","semivar42.6136363636364","semivar44.3181818181818","semivar46.0227272727273","semivar47.7272727272727","semivar49.4318181818182","semivar51.1363636363636","semivar52.8409090909091","semivar54.5454545454545","semivar56.25","semivar57.9545454545455","semivar59.6590909090909","semivar61.3636363636364","semivar63.0681818181818","semivar64.7727272727273","semivar66.4772727272727","semivar68.1818181818182","semivar69.8863636363636","semivar71.5909090909091","semivar73.2954545454545","semivar75","semivar76.7045454545455","semivar78.4090909090909","semivar80.1136363636364","semivar81.8181818181818","semivar83.5227272727273","semivar85.2272727272727","semivar86.9318181818182","semivar88.6363636363636","semivar90.3409090909091","semivar92.0454545454545","semivar93.75","semivar95.4545454545455","semivar97.1590909090909","semivar98.8636363636364","semivar100.568181818182","semivar102.272727272727","semivar103.977272727273","semivar105.681818181818","semivar107.386363636364","semivar109.090909090909","semivar110.795454545455","semivar112.5","semivar114.204545454545","semivar115.909090909091","semivar117.613636363636","semivar119.318181818182","semivar121.022727272727","semivar122.727272727273","semivar124.431818181818","semivar126.136363636364","semivar127.840909090909","semivar129.545454545455","semivar131.25","semivar132.954545454545","semivar134.659090909091","semivar136.363636363636","semivar138.068181818182","semivar139.772727272727","semivar141.477272727273","semivar143.181818181818","semivar144.886363636364","semivar146.590909090909","semivar148.295454545455","semivar150","semivar151.704545454545","semivar153.409090909091","semivar155.113636363636","semivar156.818181818182","semivar158.522727272727","semivar160.227272727273","semivar161.931818181818","semivar163.636363636364","semivar165.340909090909","semivar167.045454545455","semivar168.75","semivar170.454545454545","semivar172.159090909091","semivar173.863636363636","semivar175.568181818182","semivar177.272727272727","semivar178.977272727273","semivar180.681818181818","semivar182.386363636364","semivar184.090909090909","semivar185.795454545455","semivar187.5","semivar189.204545454545","semivar190.909090909091","semivar192.613636363636","semivar194.318181818182","semivar196.022727272727","semivar197.727272727273","semivar199.431818181818","semivar201.136363636364","semivar202.840909090909","semivar204.545454545455","semivar206.25","semivar207.954545454545","semivar209.659090909091","semivar211.363636363636","semivar213.068181818182","semivar214.772727272727","semivar216.477272727273","semivar218.181818181818","semivar219.886363636364","semivar221.590909090909","semivar223.295454545455","semivar225","semivar226.704545454545","semivar228.409090909091","semivar230.113636363636","semivar231.818181818182","semivar233.522727272727","semivar235.227272727273","semivar236.931818181818","semivar238.636363636364","semivar240.340909090909","semivar242.045454545455","semivar243.75","semivar245.454545454545","semivar247.159090909091","semivar248.863636363636","semivar250.568181818182","semivar252.272727272727","semivar253.977272727273","semivar255.681818181818","semivar257.386363636364","semivar259.090909090909","semivar260.795454545455","semivar262.5","semivar264.204545454545","semivar265.909090909091","semivar267.613636363636","semivar269.318181818182","semivar271.022727272727","semivar272.727272727273","semivar274.431818181818","semivar276.136363636364","semivar277.840909090909","semivar279.545454545455","semivar281.25","semivar282.954545454545","semivar284.659090909091","semivar286.363636363636","semivar288.068181818182","semivar289.772727272727","semivar291.477272727273","semivar293.181818181818","semivar294.886363636364","semivar296.590909090909","semivar298.295454545455","semivar300"
"AR-378_PODS_2015-09-14_R_T2",60,"9/14/2015","11:06:08 AM",34.4251,27.075,13.4249,NA,"AR-378_PODS_2015-09-14_R_T2_final.csv",370,6.34285714285714,0.466461319999999,"0.000585639999999936","0.00207935999999987","0.000924159999999904","8.28099999999696e-05","0.00416025000000009","0.00236196000000004","0.00133225000000001","0.00059049000000001","0.00111556000000002","0.00133225000000001","0.000449440000000014","0.000449440000000014","0","0.000331239999999943","0.00180624999999989","3.72099999999999e-05","0.00181476000000002","0.00299209000000005","0.00446224000000009","0.00724201000000011","0.00576081000000011","0.000924160000000012","0.000924159999999904","0.00446223999999985","0.00237168999999985","0.000449440000000014","0.00576081000000011","0.00368449000000008","0.000924160000000012","0.00156025000000002","0.0062410000000001","0.0106708900000002","0.00488601000000007","0.00014884","0.00180624999999989","0.00369663999999983","0.000924159999999904","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2015-09-14_R_T2",61,"9/14/2015","11:06:09 AM",34.4698,27.075,13.4553,NA,"AR-378_PODS_2015-09-14_R_T2_final.csv",380,6.51428571428571,0.461833874999999,"0.000924160000000012","0.00298115999999988","0.00577599999999981","0.00369663999999983","0.00156024999999988","0.00116281000000003","0.000331240000000008","3.72099999999999e-05","3.72099999999999e-05","9.00000000000068e-06","3.72099999999999e-05","8.46399999999977e-05","8.46399999999977e-05","0.000924160000000012","0.00236195999999987","0.00531440999999983","0.00133225000000001","0.00014884","0.00059049000000001","0.00132496000000003","0.00299209000000005","0.00207025000000005","0","0.00369663999999983","0.00944783999999982","0.00625680999999978","8.46399999999977e-05","0.00207025000000005","0.000918090000000027","0","8.2810000000002e-05","0.00236196000000004","0.00531441000000009","0.00156025000000002","0.000331240000000008","0.00531440999999983","0.00831743999999979","0.00369663999999983","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2015-09-14_R_T2",62,"9/14/2015","11:06:10 AM",34.4965,27.075,13.4735,NA,"AR-378_PODS_2015-09-14_R_T2_final.csv",390,6.68571428571429,0.415023694999998,"0.000331240000000008","0.00236196000000004","0.00529983999999987","0.0088736399999998","0.00624099999999982","0.00332928999999986","0.000252810000000008","0","0.000146410000000005","0.00059049000000001","0.000231040000000003","0.000146410000000005","0.000750760000000005","0.000750760000000005","0.00236196000000004","0.00446223999999985","0.00829920999999983","0.00299209000000005","3.60000000000027e-05","3.72099999999999e-05","0.000331240000000008","0.00133225000000001","0.000745290000000018","0.000331240000000008","0.00624099999999982","0.0133171599999998","0.00946728999999977","0.000750760000000005","0.000745290000000018","0.000146410000000005","0.000331240000000008","8.2810000000002e-05","0.000924160000000012","0.00299209000000005","0.000453690000000004","0.00132496000000003","0.00829920999999983","0.0119683599999998","0.00624099999999982","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2015-09-14_R_T2",63,"9/14/2015","11:06:11 AM",34.501,27.075,13.4765,NA,"AR-378_PODS_2015-09-14_R_T2_final.csv",400,6.85714285714286,0.360688904999999,"9.00000000000068e-06","0.000449440000000014","0.00266256000000006","0.00574563999999988","0.00944783999999982","0.00672399999999983","0.00368448999999986","0.000166410000000003","9.00000000000068e-06","0.00022801000000001","0.000745290000000018","0.000331240000000008","0.00022801000000001","0.000924160000000012","0.000924160000000012","0.00266256000000006","0.00487203999999986","0.00885480999999985","0.00332929000000006","8.10000000000061e-05","9.60999999999926e-06","0.000231040000000003","0.00112225000000001","0.00059049000000001","0.000449440000000014","0.00672399999999983","0.0140185599999999","0.0100600899999998","0.000924160000000012","0.00059049000000001","8.2810000000002e-05","0.000449440000000014","0.000146410000000005","0.000750760000000005","0.00267289000000003","0.000334889999999999","0.00155236000000004","0.00885480999999985","0.0126337599999998","0.00672399999999983","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2015-09-14_R_T2",64,"9/14/2015","11:06:12 AM",34.4618,27.173,13.4499,NA,"AR-378_PODS_2015-09-14_R_T2_final.csv",410,7.02857142857143,0.330431279999999,"0.00070756000000001","0.000556960000000003","2.91599999999984e-05","0.000625000000000018","0.0024206399999999","0.00498435999999984","0.00306915999999987","0.00116280999999991","0.00156025000000002","0.000556960000000003","0.000132249999999996","4.90000000000203e-07","7.05599999999994e-05","0.000132249999999996","1.44400000000002e-05","1.44400000000002e-05","0.000625000000000018","0.0018662399999999","0.00455624999999987","0.000967210000000022","0.000309759999999994","0.000882090000000004","0.00174724000000002","0.00361201000000003","0.00259081000000004","2.91599999999984e-05","0.00306915999999987","0.00842723999999986","0.00543168999999982","1.44400000000002e-05","0.00259081000000004","0.00127449000000002","2.91599999999984e-05","0.000210249999999999","0.00291600000000003","0.00613089000000008","0.00201601000000001","0.000163840000000009","0.00455624999999987","0.00736163999999983","0.00306915999999987","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2015-09-14_R_T2",65,"9/14/2015","11:06:13 AM",34.443,27.075,13.4371,NA,"AR-378_PODS_2015-09-14_R_T2_final.csv",420,7.2,0.327569214999999,"0.000163840000000009","0.00155236000000004","0.00132496000000003","0.000331240000000008","0.00014884","0.0013249599999999","0.00334083999999983","0.00181475999999987","0.000453689999999928","0.00273529000000007","0.00132496000000003","0.00059049000000001","0.000146410000000005","0.000449440000000014","0.00059049000000001","8.10000000000061e-05","8.10000000000061e-05","0.00014884","0.000924159999999904","0.00299208999999985","0.000334889999999999","0.000924160000000012","0.00180625000000004","0.00298116000000007","0.00531441000000009","0.0040576900000001","0.000331240000000008","0.00181475999999987","0.00624099999999982","0.00370880999999981","8.10000000000061e-05","0.0040576900000001","0.00235225000000006","0.000331240000000008","0.000745290000000018","0.00446224000000009","0.00829921000000015","0.00332929000000006","0","0.00299208999999985","0.0053289999999998","0.00181475999999987","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2015-09-14_R_T2",66,"9/14/2015","11:06:14 AM",34.4885,27.173,13.468,NA,"AR-378_PODS_2015-09-14_R_T2_final.csv",430,7.37142857142857,0.352917529999999,"0.00095481000000005","0.000327610000000016","7.22499999999954e-05","3.02499999999958e-05","0.000161290000000015","0.00185761000000007","0.00452928999999993","0.00786768999999988","0.00540224999999989","0.00272483999999991","0.000457959999999994","3.02499999999958e-05","4.3560000000008e-05","0.000353440000000022","9.40900000000094e-05","4.3560000000008e-05","0.000479610000000021","0.000479610000000021","0.00185761000000007","0.00375768999999991","0.00732735999999991","0.00242064000000008","2.50000000000611e-07","0.000134559999999991","0.000561689999999992","0.00176399999999998","0.00107584","0.000161290000000015","0.00540224999999989","0.0120780099999999","0.00842723999999986","0.000479610000000021","0.00107584","0.000309759999999994","0.000161290000000015","1.29600000000035e-05","0.00128880999999999","0.00362404","0.000718239999999985","0.00095481000000005","0.00732735999999991","0.0107952099999999","0.00540224999999989","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2015-09-14_R_T2",67,"9/14/2015","11:06:15 AM",34.5367,27.075,13.5008,NA,"AR-378_PODS_2015-09-14_R_T2_final.csv",440,7.54285714285714,0.377907764999998,"0.00107584","0.0040576900000001","0.00259081000000004","0.00059049000000001","0.000745290000000018","0.00207025000000005","0.00576081000000011","0.0100200099999999","0.0147622499999998","0.0112996899999998","0.00722499999999984","0.000129960000000002","0.000745290000000018","0.00155236000000004","0.00266256000000006","0.00180625000000004","0.00155236000000004","0.00299209000000005","0.00299209000000005","0.00576081000000011","0.00885480999999985","0.0140185599999999","0.00672400000000012","0.00110889000000004","0.000449440000000014","8.2810000000002e-05","8.46399999999977e-05","0","0.00207025000000005","0.0112996899999998","0.0203632899999999","0.0155251599999998","0.00299209000000005","0","0.000231040000000003","0.00207025000000005","0.00132496000000003","9.60999999999926e-06","0.000750760000000005","3.60000000000027e-05","0.0040576900000001","0.0140185599999999","0.0186868899999998","0.0112996899999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2015-09-14_R_T2",68,"9/14/2015","11:06:16 AM",34.568,27.075,13.5221,NA,"AR-378_PODS_2015-09-14_R_T2_final.csv",450,7.71428571428571,0.378160999999998,"0.000453690000000004","0.00292681","0.00722500000000015","0.00521284000000007","0.00207936000000003","0.00236196000000004","0.00446224000000009","0.00944784000000016","0.0147379599999999","0.0203918399999998","0.0162817599999998","0.0112996899999998","0.00106929000000001","0.00236196000000004","0.00368449000000008","0.00531441000000009","0.00407044000000007","0.00368449000000008","0.00577600000000008","0.00577600000000008","0.00944784000000016","0.0133171599999998","0.0195160899999999","0.0106708900000002","0.00298116000000007","0.00180625000000004","0.000924160000000012","0.000146410000000005","0.000453690000000004","0.00446224000000009","0.0162817599999998","0.0268959999999999","0.0212868099999998","0.00577600000000008","0.000453690000000004","0.00133225000000001","0.00446224000000009","0.00332929000000006","0.000331240000000008","3.72099999999999e-05","0.000745290000000018","0.00722500000000015","0.0195160899999999","0.0249639999999998","0.0162817599999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2015-09-14_R_T2",69,"9/14/2015","11:06:17 AM",34.5199,27.173,13.4894,NA,"AR-378_PODS_2015-09-14_R_T2_final.csv",460,7.88571428571429,0.360716864999999,"0.00106929000000001","0.000129960000000002","0.000457959999999994","0.00273529000000007","0.00156025000000002","0.000166410000000003","0.000252810000000008","0.00116281000000003","0.00416025000000009","0.00786768999999988","0.0121220099999998","0.00900600999999983","0.00541695999999985","0","0.000252810000000008","0.000784000000000026","0.00161604000000004","0.000967210000000022","0.000784000000000026","0.00187489000000003","0.00187489000000003","0.00416025000000009","0.00683928999999985","0.0114489999999999","0.00498436000000009","0.000479610000000021","9.6040000000005e-05","5.28999999999986e-06","0.000424359999999998","0.000129960000000002","0.00116281000000003","0.00900600999999983","0.0172396899999999","0.0128142399999998","0.00187489000000003","0.000129960000000002","1.44400000000002e-05","0.00116281000000003","0.000625000000000018","0.000210249999999999","0.00150544000000001","2.91599999999984e-05","0.00273529000000007","0.0114489999999999","0.0157000899999998","0.00900600999999983","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2015-09-14_R_T2",70,"9/14/2015","11:06:18 AM",34.376,27.075,13.3915,NA,"AR-378_PODS_2015-09-14_R_T2_final.csv",470,8.05714285714286,0.356297064999999,"0.00958440999999985","0.0170563599999998","0.0119464899999998","0.0058522499999999","0.00207935999999987","0.00341055999999987","0.00722499999999984","0.00672399999999983","0.00407043999999984","0.0011155599999999","8.46399999999977e-05","0.00014884","9.00000000000068e-06","0.00059049000000001","0.00958440999999985","0.00672399999999983","0.00488600999999982","0.00332928999999986","0.00446223999999985","0.00488600999999982","0.00298115999999988","0.00298115999999988","0.0011155599999999","0.000231040000000003","8.2810000000002e-05","0.000745289999999921","0.00577599999999981","0.00776160999999982","0.0100400399999998","0.0140422499999998","0.0119464899999998","0.00407043999999984","9.00000000000068e-06","0.00111556000000002","0.000234089999999996","0.00298115999999988","0.0119464899999998","0.00885480999999985","0.00407043999999984","0.00531440999999983","0.0126337599999998","0.0186868899999998","0.0106708899999998","0.00207935999999987","8.2810000000002e-05","0.000750760000000005","9.00000000000068e-06","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2015-09-14_R_T2",71,"9/14/2015","11:06:19 AM",34.3278,27.173,13.3587,NA,"AR-378_PODS_2015-09-14_R_T2_final.csv",480,8.22857142857143,0.382332969999999,"0.00107584","0.0170824899999998","0.0266995599999998","0.0201924099999998","0.0119464899999998","0.00614655999999976","0.00831743999999979","0.0138768399999998","0.0131790399999997","0.00933155999999975","0.0043824399999998","0.00176399999999998","0.000424359999999998","0.00128164","0.00326041000000002","0.0170824899999998","0.0131790399999997","0.0105472899999997","0.00819024999999976","0.00992015999999976","0.0105472899999997","0.00763875999999979","0.00763875999999979","0.0043824399999998","0.002304","0.000561689999999992","0.00361200999999982","0.0118374399999997","0.0146168099999997","0.0176889999999998","0.0228916899999997","0.0201924099999998","0.00933155999999975","0.00128164","3.60000000000454e-07","0.000306250000000002","0.00763875999999979","0.0201924099999998","0.0161036099999998","0.00933155999999975","0.0111724899999997","0.0210830399999997","0.0287302499999998","0.0185232099999997","0.00614655999999976","0.000561689999999992","2.91599999999984e-05","0.00128164","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2015-09-14_R_T2",72,"9/14/2015","11:06:20 AM",34.3493,27.075,13.3733,NA,"AR-378_PODS_2015-09-14_R_T2_final.csv",490,8.4,0.418557424999998,"0.000213159999999992","0.000331240000000008","0.0134792099999999","0.0221414399999999","0.0162562499999999","0.00896808999999992","0.00407043999999984","0.00586755999999986","0.0106502399999999","0.0100400399999998","0.00672399999999983","0.00266255999999987","0.000750760000000005","3.60000000000027e-05","0.000449440000000014","0.00180625000000004","0.0134792099999999","0.0100400399999998","0.00776160999999982","0.00576080999999984","0.00722499999999984","0.00776160999999982","0.00529983999999987","0.00529983999999987","0.00266255999999987","0.00111556000000002","8.2810000000002e-05","0.00207024999999989","0.0088736399999998","0.0112996899999998","0.0140185599999999","0.0186868899999998","0.0162562499999999","0.00672399999999983","0.000449440000000014","0.000231040000000003","8.41000000000201e-06","0.00529983999999987","0.0162562499999999","0.0126112899999999","0.00672399999999983","0.00829920999999983","0.0170563599999998","0.0239940099999999","0.0147622499999998","0.00407043999999984","8.2810000000002e-05","8.46399999999977e-05","0.000449440000000014","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
