"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.03092783505155","semivar2.06185567010309","semivar3.09278350515464","semivar4.12371134020619","semivar5.15463917525773","semivar6.18556701030928","semivar7.21649484536082","semivar8.24742268041237","semivar9.27835051546392","semivar10.3092783505155","semivar11.340206185567","semivar12.3711340206186","semivar13.4020618556701","semivar14.4329896907216","semivar15.4639175257732","semivar16.4948453608247","semivar17.5257731958763","semivar18.5567010309278","semivar19.5876288659794","semivar20.6185567010309","semivar21.6494845360825","semivar22.680412371134","semivar23.7113402061856","semivar24.7422680412371","semivar25.7731958762887","semivar26.8041237113402","semivar27.8350515463918","semivar28.8659793814433","semivar29.8969072164948","semivar30.9278350515464","semivar31.9587628865979","semivar32.9896907216495","semivar34.020618556701","semivar35.0515463917526","semivar36.0824742268041","semivar37.1134020618557","semivar38.1443298969072","semivar39.1752577319588","semivar40.2061855670103","semivar41.2371134020619","semivar42.2680412371134","semivar43.298969072165","semivar44.3298969072165","semivar45.360824742268","semivar46.3917525773196","semivar47.4226804123711","semivar48.4536082474227","semivar49.4845360824742","semivar50.5154639175258","semivar51.5463917525773","semivar52.5773195876289","semivar53.6082474226804","semivar54.639175257732","semivar55.6701030927835","semivar56.701030927835","semivar57.7319587628866","semivar58.7628865979381","semivar59.7938144329897","semivar60.8247422680412","semivar61.8556701030928","semivar62.8865979381443","semivar63.9175257731959","semivar64.9484536082474","semivar65.979381443299","semivar67.0103092783505","semivar68.0412371134021","semivar69.0721649484536","semivar70.1030927835052","semivar71.1340206185567","semivar72.1649484536082","semivar73.1958762886598","semivar74.2268041237113","semivar75.2577319587629","semivar76.2886597938144","semivar77.319587628866","semivar78.3505154639175","semivar79.3814432989691","semivar80.4123711340206","semivar81.4432989690722","semivar82.4742268041237","semivar83.5051546391753","semivar84.5360824742268","semivar85.5670103092783","semivar86.5979381443299","semivar87.6288659793814","semivar88.659793814433","semivar89.6907216494845","semivar90.7216494845361","semivar91.7525773195876","semivar92.7835051546392","semivar93.8144329896907","semivar94.8453608247423","semivar95.8762886597938","semivar96.9072164948454","semivar97.9381443298969","semivar98.9690721649485","semivar100","semivar101.030927835052","semivar102.061855670103","semivar103.092783505155","semivar104.123711340206","semivar105.154639175258","semivar106.185567010309","semivar107.216494845361","semivar108.247422680412","semivar109.278350515464","semivar110.309278350515","semivar111.340206185567","semivar112.371134020619","semivar113.40206185567","semivar114.432989690722","semivar115.463917525773","semivar116.494845360825","semivar117.525773195876","semivar118.556701030928","semivar119.587628865979","semivar120.618556701031","semivar121.649484536082","semivar122.680412371134","semivar123.711340206186","semivar124.742268041237","semivar125.773195876289","semivar126.80412371134","semivar127.835051546392","semivar128.865979381443","semivar129.896907216495","semivar130.927835051546","semivar131.958762886598","semivar132.989690721649","semivar134.020618556701","semivar135.051546391753","semivar136.082474226804","semivar137.113402061856","semivar138.144329896907","semivar139.175257731959","semivar140.20618556701","semivar141.237113402062","semivar142.268041237113","semivar143.298969072165","semivar144.329896907216","semivar145.360824742268","semivar146.39175257732","semivar147.422680412371","semivar148.453608247423","semivar149.484536082474","semivar150.515463917526","semivar151.546391752577","semivar152.577319587629","semivar153.60824742268","semivar154.639175257732","semivar155.670103092784","semivar156.701030927835","semivar157.731958762887","semivar158.762886597938","semivar159.79381443299","semivar160.824742268041","semivar161.855670103093","semivar162.886597938144","semivar163.917525773196","semivar164.948453608247","semivar165.979381443299","semivar167.010309278351","semivar168.041237113402","semivar169.072164948454","semivar170.103092783505","semivar171.134020618557","semivar172.164948453608","semivar173.19587628866","semivar174.226804123711","semivar175.257731958763","semivar176.288659793814","semivar177.319587628866","semivar178.350515463918","semivar179.381443298969","semivar180.412371134021","semivar181.443298969072","semivar182.474226804124","semivar183.505154639175","semivar184.536082474227","semivar185.567010309278","semivar186.59793814433","semivar187.628865979381","semivar188.659793814433","semivar189.690721649485","semivar190.721649484536","semivar191.752577319588","semivar192.783505154639","semivar193.814432989691","semivar194.845360824742","semivar195.876288659794","semivar196.907216494845","semivar197.938144329897","semivar198.969072164948","semivar200","semivar201.030927835052","semivar202.061855670103","semivar203.092783505155","semivar204.123711340206","semivar205.154639175258","semivar206.185567010309","semivar207.216494845361","semivar208.247422680412","semivar209.278350515464","semivar210.309278350515","semivar211.340206185567","semivar212.371134020619","semivar213.40206185567","semivar214.432989690722","semivar215.463917525773","semivar216.494845360825","semivar217.525773195876","semivar218.556701030928","semivar219.587628865979","semivar220.618556701031","semivar221.649484536082","semivar222.680412371134","semivar223.711340206186","semivar224.742268041237","semivar225.773195876289","semivar226.80412371134","semivar227.835051546392","semivar228.865979381443","semivar229.896907216495","semivar230.927835051546","semivar231.958762886598","semivar232.989690721649","semivar234.020618556701","semivar235.051546391753","semivar236.082474226804","semivar237.113402061856","semivar238.144329896907","semivar239.175257731959","semivar240.20618556701","semivar241.237113402062","semivar242.268041237113","semivar243.298969072165","semivar244.329896907216","semivar245.360824742268","semivar246.39175257732","semivar247.422680412371","semivar248.453608247423","semivar249.484536082474","semivar250.515463917526","semivar251.546391752577","semivar252.577319587629","semivar253.60824742268","semivar254.639175257732","semivar255.670103092784","semivar256.701030927835","semivar257.731958762887","semivar258.762886597938","semivar259.79381443299","semivar260.824742268041","semivar261.855670103093","semivar262.886597938144","semivar263.917525773196","semivar264.948453608247","semivar265.979381443299","semivar267.010309278351","semivar268.041237113402","semivar269.072164948454","semivar270.103092783505","semivar271.134020618557","semivar272.164948453608","semivar273.19587628866","semivar274.226804123711","semivar275.257731958763","semivar276.288659793814","semivar277.319587628866","semivar278.350515463918","semivar279.381443298969","semivar280.412371134021","semivar281.443298969072","semivar282.474226804124","semivar283.505154639175","semivar284.536082474227","semivar285.567010309278","semivar286.59793814433","semivar287.628865979381","semivar288.659793814433","semivar289.690721649485","semivar290.721649484536","semivar291.752577319588","semivar292.783505154639","semivar293.814432989691","semivar294.845360824742","semivar295.876288659794","semivar296.907216494845","semivar297.938144329897","semivar298.969072164948","semivar300"
"AR-345_PIPES_2015-08-10_S",9,"8/10/2015","2:07:15 PM",42.3647,26.195,18.8275,30,"AR-345_PIPES_2015-08-10_S_final.csv",0,0,1.95812216,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_PIPES_2015-08-10_S",10,"8/10/2015","2:07:16 PM",42.3335,26.195,18.8062,NA,"AR-345_PIPES_2015-08-10_S_final.csv",10,0.103448275862069,6.51119630999999,"0.000453690000000004","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_PIPES_2015-08-10_S",11,"8/10/2015","2:07:17 PM",42.3602,26.195,18.8244,NA,"AR-345_PIPES_2015-08-10_S_final.csv",20,0.206896551724138,12.38021451,"0.000331240000000008","9.60999999999926e-06","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_PIPES_2015-08-10_S",12,"8/10/2015","2:07:18 PM",42.418,26.195,18.8637,NA,"AR-345_PIPES_2015-08-10_S_final.csv",30,0.310344827586207,18.316420355,"0.00154449000000006","0.00330625000000011","0.00131044000000007","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_PIPES_2015-08-10_S",13,"8/10/2015","2:07:19 PM",42.4491,26.195,18.8849,NA,"AR-345_PIPES_2015-08-10_S_final.csv",40,0.413793103448276,23.342487855,"0.000449439999999863","0.0036602499999997","0.00619368999999965","0.00329475999999973","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_PIPES_2015-08-10_S",14,"8/10/2015","2:07:20 PM",42.3423,26.195,18.8122,NA,"AR-345_PIPES_2015-08-10_S_final.csv",50,0.517241379310345,26.885249215,"0.00528528999999964","0.00265225000000008","0.00014884","3.60000000000027e-05","0.000234089999999996","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_PIPES_2015-08-10_S",15,"8/10/2015","2:07:21 PM",42.2979,26.195,18.782,NA,"AR-345_PIPES_2015-08-10_S_final.csv",60,0.620689655172414,28.92019389,"0.00091204000000004","0.0105884099999996","0.00667489000000024","0.00179776000000006","0.000585640000000021","0.00207025000000005","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_PIPES_2015-08-10_S",16,"8/10/2015","2:07:22 PM",42.2668,26.195,18.7608,NA,"AR-345_PIPES_2015-08-10_S_final.csv",70,0.724137931034483,29.841472615,"0.000449440000000014","0.0026419600000001","0.0154008099999996","0.0105884100000004","0.00404496000000013","0.00206116000000007","0.00444889000000012","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_PIPES_2015-08-10_S",17,"8/10/2015","2:07:23 PM",42.2579,26.195,18.7548,NA,"AR-345_PIPES_2015-08-10_S_final.csv",80,0.827586206896552,30.118034595,"3.60000000000027e-05","0.00073984000000003","0.00329476000000014","0.0169260099999997","0.0118592100000004","0.00484416000000017","0.0026419600000001","0.00528529000000016","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_PIPES_2015-08-10_S",18,"8/10/2015","2:07:24 PM",42.2356,26.195,18.7396,NA,"AR-345_PIPES_2015-08-10_S_final.csv",90,0.931034482758621,29.99091991,"0.000231040000000003","0.000449440000000014","0.00179776000000006","0.00527076000000019","0.0211120899999997","0.0154008100000005","0.00719104000000022","0.00443556000000015","0.00772641000000021","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
