"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.53846153846154","semivar3.07692307692308","semivar4.61538461538461","semivar6.15384615384615","semivar7.69230769230769","semivar9.23076923076923","semivar10.7692307692308","semivar12.3076923076923","semivar13.8461538461538","semivar15.3846153846154","semivar16.9230769230769","semivar18.4615384615385","semivar20","semivar21.5384615384615","semivar23.0769230769231","semivar24.6153846153846","semivar26.1538461538462","semivar27.6923076923077","semivar29.2307692307692","semivar30.7692307692308","semivar32.3076923076923","semivar33.8461538461538","semivar35.3846153846154","semivar36.9230769230769","semivar38.4615384615385","semivar40","semivar41.5384615384615","semivar43.0769230769231","semivar44.6153846153846","semivar46.1538461538462","semivar47.6923076923077","semivar49.2307692307692","semivar50.7692307692308","semivar52.3076923076923","semivar53.8461538461538","semivar55.3846153846154","semivar56.9230769230769","semivar58.4615384615385","semivar60","semivar61.5384615384615","semivar63.0769230769231","semivar64.6153846153846","semivar66.1538461538462","semivar67.6923076923077","semivar69.2307692307692","semivar70.7692307692308","semivar72.3076923076923","semivar73.8461538461538","semivar75.3846153846154","semivar76.9230769230769","semivar78.4615384615385","semivar80","semivar81.5384615384615","semivar83.0769230769231","semivar84.6153846153846","semivar86.1538461538462","semivar87.6923076923077","semivar89.2307692307692","semivar90.7692307692308","semivar92.3076923076923","semivar93.8461538461538","semivar95.3846153846154","semivar96.9230769230769","semivar98.4615384615385","semivar100","semivar101.538461538462","semivar103.076923076923","semivar104.615384615385","semivar106.153846153846","semivar107.692307692308","semivar109.230769230769","semivar110.769230769231","semivar112.307692307692","semivar113.846153846154","semivar115.384615384615","semivar116.923076923077","semivar118.461538461538","semivar120","semivar121.538461538462","semivar123.076923076923","semivar124.615384615385","semivar126.153846153846","semivar127.692307692308","semivar129.230769230769","semivar130.769230769231","semivar132.307692307692","semivar133.846153846154","semivar135.384615384615","semivar136.923076923077","semivar138.461538461538","semivar140","semivar141.538461538462","semivar143.076923076923","semivar144.615384615385","semivar146.153846153846","semivar147.692307692308","semivar149.230769230769","semivar150.769230769231","semivar152.307692307692","semivar153.846153846154","semivar155.384615384615","semivar156.923076923077","semivar158.461538461538","semivar160","semivar161.538461538462","semivar163.076923076923","semivar164.615384615385","semivar166.153846153846","semivar167.692307692308","semivar169.230769230769","semivar170.769230769231","semivar172.307692307692","semivar173.846153846154","semivar175.384615384615","semivar176.923076923077","semivar178.461538461538","semivar180","semivar181.538461538462","semivar183.076923076923","semivar184.615384615385","semivar186.153846153846","semivar187.692307692308","semivar189.230769230769","semivar190.769230769231","semivar192.307692307692","semivar193.846153846154","semivar195.384615384615","semivar196.923076923077","semivar198.461538461538","semivar200","semivar201.538461538462","semivar203.076923076923","semivar204.615384615385","semivar206.153846153846","semivar207.692307692308","semivar209.230769230769","semivar210.769230769231","semivar212.307692307692","semivar213.846153846154","semivar215.384615384615","semivar216.923076923077","semivar218.461538461538","semivar220","semivar221.538461538462","semivar223.076923076923","semivar224.615384615385","semivar226.153846153846","semivar227.692307692308","semivar229.230769230769","semivar230.769230769231","semivar232.307692307692","semivar233.846153846154","semivar235.384615384615","semivar236.923076923077","semivar238.461538461538","semivar240","semivar241.538461538462","semivar243.076923076923","semivar244.615384615385","semivar246.153846153846","semivar247.692307692308","semivar249.230769230769","semivar250.769230769231","semivar252.307692307692","semivar253.846153846154","semivar255.384615384615","semivar256.923076923077","semivar258.461538461538","semivar260","semivar261.538461538462","semivar263.076923076923","semivar264.615384615385","semivar266.153846153846","semivar267.692307692308","semivar269.230769230769","semivar270.769230769231","semivar272.307692307692","semivar273.846153846154","semivar275.384615384615","semivar276.923076923077","semivar278.461538461538","semivar280","semivar281.538461538462","semivar283.076923076923","semivar284.615384615385","semivar286.153846153846","semivar287.692307692308","semivar289.230769230769","semivar290.769230769231","semivar292.307692307692","semivar293.846153846154","semivar295.384615384615","semivar296.923076923077","semivar298.461538461538","semivar300"
"AR-330_INDRA_2015-12-11_S",41,"12/11/2015","9:28:23 AM",38.161,18.045,15.96701812,NA,"AR-330_INDRA_2015-12-11_S_final.csv",310,4.79381443298969,5.87314155230372,"0.00902350856162274","0.0218436044094726","0.0239644487007024","0.000310601851210009","0.00655690042059605","0.0347874647354401","0.0285238557446042","0.0198018510329024","0.0104180685127237","0.00178561517277163","0.0218436044094726","0.0169624471808018","0.00401332132660845","0.000606766460716951","0.0812503783820291","0.392245427025001","0.649204378116839","0.977543074232529","0.792536658562279","0.111763042376039","0.00100548731673642","0.00209094846907203","0.000603419081868045","0.00970826928330206","0.0321977087438402","0.0273636870732723","0.00545084970421676","0.00011124195123688","0.0001112417402944","0.000447842941290013","0.000793606931260862","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-12-11_S",42,"12/11/2015","9:28:24 AM",38.28,18.045,16.04799281,NA,"AR-330_INDRA_2015-12-11_S_final.csv",320,4.94845360824742,6.2158632098167,"0.00655690042059605","0.0309643287795859","0.0523359462456603","0.0555918500149773","0.00972168194998809","0","0.011138541733704","0.00772911404054411","0.00356938855180958","0.000444967383062537","0.0151859360473129","0.0523359462456603","0.0446116283746227","0.0208298412907209","0.0111529060375826","0.0416444955162281","0.297374240498497","0.5252734483014","0.823979362680949","0.654918887838949","0.0641786779587112","0.00242706682817284","0.00124240740484003","0.00318209938201009","0.000308208220339533","0.00969486587550029","0.00713096478060135","5.10484528324087e-05","0.00496004120755369","0.00837624170567604","0.00357752199751203","0.00278822650939564","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-12-11_S",43,"12/11/2015","9:28:25 AM",38.1403,18.045,15.95293261,NA,"AR-330_INDRA_2015-12-11_S_final.csv",330,5.10309278350516,6.76295277907739,"0.00903644162404013","0.000198401591960129","0.00654588439608964","0.017878447000296","0.0198018482185212","1.25202037920945e-05","0.00903644162404013","0.0402401553882601","0.033480062876336","0.0239644517967938","0.0134918562548029","0.000793606931260862","0.017878447000296","0.0134918562548025","0.00242706682817284","0.0001112417402944","0.0894787748478002","0.410087197587862","0.672101077629645","1.00559438246903","0.817814177742026","0.121379292029995","0.00209717561370502","0.00357752319376002","0.00149383023000999","0.0126823769699233","0.0374510392857447","0.0322221311874573","0.00772911404054442","0.000606766953369605","1.25202037921071e-05","0.00124240810979619","0.00178561517277163","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-12-11_S",44,"12/11/2015","9:28:26 AM",38.1351,18.045,15.94939422,NA,"AR-330_INDRA_2015-12-11_S_final.csv",340,5.25773195876289,7.34616746483404,"1.25202037920945e-05","0.00972168194998809","0.000310601851210009","0.00598584610806266","0.0169447287564865","0.0188185307344224","0","0.00972168194998809","0.0416722740508941","0.0347874610051602","0.0250724898147024","0.0143263759472658","0.000606766953369605","0.0169447287564865","0.0126823769699237","0.00209094755453441","4.91222962129112e-05","0.0916081724652952","0.414631549777211","0.67791526740721","1.01270345017162","0.824226447993873","0.123857329195689","0.00243377646222246","0.00401332259362403","0.00177986868848003","0.013491856254802","0.0388330771332103","0.0335049704835763","0.00836379204721278","0.000793606931260862","5.00808151684032e-05","0.00150436931044004","0.00209717561370486","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-12-11_S",52,"12/11/2015","9:28:34 AM",38.342,18.045,16.09018131,25,"AR-330_INDRA_2015-12-11_S_final.csv",350,5.41237113402062,7.77355805491844,"0.0198210047106676","0.0188372056516897","0.00177986953224985","0.0151691713709756","0.0475917523705152","0.0734187851001793","0.0772660644807062","0.0198210047106676","0.00177986953224985","0.00401332259362425","0.00209094755453441","0.000308208220339658","0.000444967383062387","0.0273636870732723","0.0734187851001793","0.0642131564299218","0.0347874610051602","0.0218436044094721","0.0262055650025689","0.253141618233879","0.465900453412382","0.749167437278272","0.588414932798772","0.0445828909144921","0.00836379204721245","0.0059963805576898","0.0097216839219598","0.000606766953369605","0.00316676420148041","0.00178561517277163","0.00243377646222228","0.0126823769699233","0.0178784470002955","0.0104041815607916","0.00902351046146532","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-12-11_S",53,"12/11/2015","9:28:35 AM",38.342,18.045,16.09018131,NA,"AR-330_INDRA_2015-12-11_S_final.csv",360,5.56701030927835,7.81506163919056,"0","0.0198210047106676","0.0188372056516897","0.00177986953224985","0.0151691713709756","0.0475917523705152","0.0734187851001793","0.0772660644807062","0.0198210047106676","0.00177986953224985","0.00401332259362425","0.00209094755453441","0.000308208220339658","0.000444967383062387","0.0273636870732723","0.0734187851001793","0.0642131564299218","0.0347874610051602","0.0218436044094721","0.0262055650025689","0.253141618233879","0.465900453412382","0.749167437278272","0.588414932798772","0.0445828909144921","0.00836379204721245","0.0059963805576898","0.0097216839219598","0.000606766953369605","0.00316676420148041","0.00178561517277163","0.00243377646222228","0.0126823769699233","0.0178784470002955","0.0104041815607916","0.00902351046146532","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-12-11_S",54,"12/11/2015","9:28:36 AM",38.3316,18.045,16.08310453,NA,"AR-330_INDRA_2015-12-11_S_final.csv",370,5.72164948453608,7.45515432391147,"5.00808151683781e-05","5.00808151683781e-05","0.017878447000296","0.0169447287564865","0.00123283288135838","0.013476054586688","0.0445541584916739","0.069633831309773","0.0733819122097211","0.017878447000296","0.00123283288135838","0.00496004261610485","0.00278822650939545","0.000606766953369605","0.000196489465200868","0.0250724898147024","0.069633831309773","0.060676680557377","0.032197705155096","0.0198018482185217","0.0285468429347716","0.260312805309789","0.475611315664724","0.761468055380679","0.599321955999678","0.0476214479430915","0.00711947644145995","0.00495046205463043","0.0083762435361125","0.000308208220339658","0.00401332259362425","0.00243377646222228","0.00178561517277163","0.0111385396229185","0.0160360509202608","0.00901058665929193","0.00772911404054442","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-12-11_S",55,"12/11/2015","9:28:37 AM",38.28,18.045,16.04799281,NA,"AR-330_INDRA_2015-12-11_S_final.csv",380,5.87628865979381,6.98718792571468,"0.00123283288135838","0.00177986953224985","0.00177986953224985","0.00972168194998809","0.00903644162404013","0","0.00655690042059605","0.0309643287795859","0.0523359462456603","0.0555918500149773","0.00972168194998809","0","0.011138541733704","0.00772911404054411","0.00356938855180958","0.000444967383062537","0.0151859360473129","0.0523359462456603","0.0446116283746227","0.0208298412907209","0.0111529060375826","0.0416444955162281","0.297374240498497","0.5252734483014","0.823979362680949","0.654918887838949","0.0641786779587112","0.00242706682817284","0.00124240740484003","0.00318209938201009","0.000308208220339533","0.00969486587550029","0.00713096478060135","5.10484528324087e-05","0.00496004120755369","0.00837624170567604","0.00357752199751203","0.00278822650939564","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-12-11_S",56,"12/11/2015","9:28:38 AM",38.1248,18.045,15.94238549,NA,"AR-330_INDRA_2015-12-11_S_final.csv",390,6.03092783505155,6.66917303826481,"0.0111529060375826","0.0198018482185217","0.0218436044094721","0.0218436044094721","4.91222962129112e-05","0.0001112417402944","0.0111529060375826","0.000606766460716951","0.00495046205463043","0.015169171370976","0.0169447287564861","4.91222962129112e-05","0.0111529060375826","0.0445828909144921","0.0374510354152896","0.0273411780788226","0.0160532878404653","0.000310602203688075","0.015169171370976","0.0111529081497289","0.00149909513942245","0","0.0958999372321218","0.423706779497419","0.68950575090093","1.02685878653897","0.83700159020597","0.128839668054304","0.00317442659820265","0.00495046205463043","0.00242036645572839","0.0151691689077121","0.0416444955162296","0.0361198995415693","0.00969486390625002","0.00123761551365761","0.000198401591960129","0.00209717561370502","0.00278822650939564","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-12-11_S",57,"12/11/2015","9:28:39 AM",38.0419,18.045,15.88597539,NA,"AR-330_INDRA_2015-12-11_S_final.csv",400,6.18556701030928,6.57345691784146,"0.00318209938200989","0.0262496443834563","0.0388598978371394","0.0417000577630456","0.0417000577630456","0.00402194799856888","0.00448326931012827","0.0262496443834563","0.00656792408585291","0.000194586318336434","0.00445597502454818","0.00544080608971235","0.00402194799856888","0.0262496443834563","0.0715865930660236","0.062466404515839","0.0491782870687682","0.0335298836901891","0.00150436853471608","0.00445597502454818","0.00242036743967297","0.000313005094802489","0.00318209938200989","0.134019874612561","0.500326664281554","0.786369776476504","1.14436615364526","0.943400398369761","0.172517724177399","0.0127130473296226","0.0160705365549442","0.0111529060375822","0.0322465628899576","0.0678497939328053","0.0607437441892507","0.0239855222307597","0.00838870245481944","0.00496963102927211","0.010445868157301","0.0119276453733375","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-12-11_S",58,"12/11/2015","9:28:40 AM",38.0161,18.045,15.86841953,NA,"AR-330_INDRA_2015-12-11_S_final.csv",410,6.34020618556701,6.62385335568839,"0.000308208220339595","0.00547096323872144","0.0322465628899583","0.0460896492249997","0.0491782870687674","0.0491782870687674","0.00655690042059605","0.00714246069108622","0.0322465628899583","0.00972168194998809","1.30064094735903e-05","0.00242036743967297","0.00315910993952157","0.00655690042059605","0.0322465628899583","0.0812891775720043","0.0715501832285945","0.0572729328151693","0.0402674575963011","0.00317442659820245","0.00242036743967297","0.00100117629547696","0.00124240810979607","0.00547096323872144","0.14718203585047","0.525470716823089","0.817814177742023","1.18223514224258","0.977812199236577","0.18740967413239","0.0169801774701602","0.0208298441772301","0.0151691689077121","0.0388598978371387","0.0773039005209244","0.0697056732956214","0.0297315738179713","0.0119127881943182","0.00775306136916088","0.0143426707735922","0.0160705365549442","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-12-11_S",59,"12/11/2015","9:28:41 AM",38.1816,18.045,15.98103559,NA,"AR-330_INDRA_2015-12-11_S_final.csv",420,6.49484536082474,6.47575888256553,"0.0126823769699233","0.0090364416240398","0.00149383023000999","0.00448326931012851","0.0104180685127237","0.0119127881943182","0.0119127881943182","0.00100117629547684","0.000789777484880394","0.00448326931012851","0.000196489465200868","0.0118830972525444","0.026183540820624","0.0285008744368799","0.00100117629547684","0.00448326931012851","0.0297550459621802","0.0239855222307597","0.0160532903744966","0.0077530613691612","0.00316676420148001","0.026183540820624","0.0208102061102048","0.00598584610806238","0.00149383023000999","0.0734556618317019","0.374883773742903","0.626812213698974","0.950021200407899","0.767775175017399","0.102587176656828","0.000313005094802551","0.00100548731673642","0.0001112417402944","0.00714246069108622","0.0273636870732735","0.0229226443331074","0.00357752319376002","1.20432597155986e-05","0.000603419081868045","5.10485957289205e-05","0.000200323260673613","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-12-11_S",60,"12/11/2015","9:28:42 AM",38.4247,18.045,16.14645532,NA,"AR-330_INDRA_2015-12-11_S_final.csv",430,6.64948453608247,6.02835985772425,"0.0273636870732735","0.0773039005209244","0.0678497939328053","0.0416444955162296","0.00969486587550029","0.00401332259362425","0.00316676420148041","0.00316676420148041","0.0388330771332103","0.0374510392857447","0.00969486587550029","0.0321977087438402","0.0753114681414235","0.107081449378321","0.111717547443063","0.0388330771332103","0.00969486587550029","5.00808151683781e-05","0.000111241951236955","0.00149909513942259","0.00598584765542761","0.049148114355188","0.107081449378321","0.0958999434256665","0.0589460032324809","0.0416444955162296","0.0111529060375818","0.19968189342084","0.392245427024999","0.654918871653536","0.505248126593286","0.0239855222307592","0.0218234969837285","0.0178784470002965","0.0239855253282126","0.00654588601422296","0","0.000196489465200968","0.0111529081497292","0.0285238557446054","0.0360940418458626","0.0250509439700101","0.0228814541864693","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
