"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.63157894736842","semivar5.26315789473684","semivar7.89473684210526","semivar10.5263157894737","semivar13.1578947368421","semivar15.7894736842105","semivar18.4210526315789","semivar21.0526315789474","semivar23.6842105263158","semivar26.3157894736842","semivar28.9473684210526","semivar31.5789473684211","semivar34.2105263157895","semivar36.8421052631579","semivar39.4736842105263","semivar42.1052631578947","semivar44.7368421052632","semivar47.3684210526316","semivar50","semivar52.6315789473684","semivar55.2631578947368","semivar57.8947368421053","semivar60.5263157894737","semivar63.1578947368421","semivar65.7894736842105","semivar68.4210526315789","semivar71.0526315789474","semivar73.6842105263158","semivar76.3157894736842","semivar78.9473684210526","semivar81.5789473684211","semivar84.2105263157895","semivar86.8421052631579","semivar89.4736842105263","semivar92.1052631578947","semivar94.7368421052632","semivar97.3684210526316","semivar100","semivar102.631578947368","semivar105.263157894737","semivar107.894736842105","semivar110.526315789474","semivar113.157894736842","semivar115.789473684211","semivar118.421052631579","semivar121.052631578947","semivar123.684210526316","semivar126.315789473684","semivar128.947368421053","semivar131.578947368421","semivar134.210526315789","semivar136.842105263158","semivar139.473684210526","semivar142.105263157895","semivar144.736842105263","semivar147.368421052632","semivar150","semivar152.631578947368","semivar155.263157894737","semivar157.894736842105","semivar160.526315789474","semivar163.157894736842","semivar165.789473684211","semivar168.421052631579","semivar171.052631578947","semivar173.684210526316","semivar176.315789473684","semivar178.947368421053","semivar181.578947368421","semivar184.210526315789","semivar186.842105263158","semivar189.473684210526","semivar192.105263157895","semivar194.736842105263","semivar197.368421052632","semivar200","semivar202.631578947368","semivar205.263157894737","semivar207.894736842105","semivar210.526315789474","semivar213.157894736842","semivar215.789473684211","semivar218.421052631579","semivar221.052631578947","semivar223.684210526316","semivar226.315789473684","semivar228.947368421053","semivar231.578947368421","semivar234.210526315789","semivar236.842105263158","semivar239.473684210526","semivar242.105263157895","semivar244.736842105263","semivar247.368421052632","semivar250","semivar252.631578947368","semivar255.263157894737","semivar257.894736842105","semivar260.526315789474","semivar263.157894736842","semivar265.789473684211","semivar268.421052631579","semivar271.052631578947","semivar273.684210526316","semivar276.315789473684","semivar278.947368421053","semivar281.578947368421","semivar284.210526315789","semivar286.842105263158","semivar289.473684210526","semivar292.105263157895","semivar294.736842105263","semivar297.368421052632","semivar300"
"AR-345_TITAN_2015-10-15_R_T3",74,"10/15/2015","9:12:16 AM",42.9254,23.966,19.209,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",420,11.1504424778761,0.130751535000004,"0.000449440000000014","0.00329476000000014","9.60999999999926e-06","0.00178929000000008","0.000585640000000021","0","0.00179776000000006","0.00329476000000014","0.00154449000000006","0.00110889000000004","0.000449440000000014","0.000331240000000008","0.00073984000000003","0.00073984000000003","0.00937023999999965","0.00205209000000009","0.00295936000000012","0.00483024999999971","0.00364816000000016","0.000449440000000014","0.00154449000000006","0.00131769000000005","0.00091204000000004","0.00131769000000005","0.00022801000000001","3.72099999999999e-05","0.000585640000000021","0.00091204000000004","0.00154449000000006","0.0026419600000001","0.0026419600000001","0.00091204000000004","0.000585640000000021","0","0.000146410000000005","3.72099999999999e-05","0.00091204000000004","0.000327610000000016","0.000585640000000021","0.00178929000000008","0.000231040000000003","0.00131769000000005","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",75,"10/15/2015","9:12:17 AM",42.9032,23.966,19.1939,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",430,11.4159292035398,0.130234300000004,"0.00022801000000001","3.72099999999999e-05","0.00178929000000008","0.000331240000000008","0.00329476000000014","0.00154449000000006","0.00022801000000001","0.000745290000000018","0.00178929000000008","0.000585640000000021","0.000331240000000008","0.00131769000000005","0.00110889000000004","0.00178929000000008","0.000146410000000005","0.00667488999999965","0.00091204000000004","0.00154449000000006","0.00295935999999973","0.00205209000000009","3.72099999999999e-05","0.000585640000000021","0.000449440000000014","0.00022801000000001","0.000449440000000014","0","0.000449440000000014","0.00154449000000006","0.00022801000000001","0.000585640000000021","0.00131769000000005","0.00131769000000005","0.00022801000000001","8.2810000000002e-05","0.00022801000000001","0.00073984000000003","0.000449440000000014","0.00022801000000001","9.00000000000068e-06","8.2810000000002e-05","0.00329476000000014","0.000918090000000027","0.000449440000000014","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",76,"10/15/2015","9:12:18 AM",42.8631,23.966,19.1666,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",440,11.6814159292035,0.136579335000004,"0.000745290000000018","0.00179776000000006","0.000449440000000014","0.000225000000000017","0.00207025000000005","0.00717409000000026","0.00443556000000015","0.00179776000000006","0","0.000225000000000017","9.60999999999926e-06","8.2810000000002e-05","0.00404496000000013","0.00367236000000011","0.00484416000000017","0.000231040000000003","0.00295935999999973","8.41000000000201e-06","0.000144000000000011","0.00073440999999985","0.000324000000000025","0.000449440000000014","9.60999999999926e-06","3.72099999999999e-05","0.00014884","3.72099999999999e-05","0.000745290000000018","0.00235225000000006","0.00443556000000015","0.00014884","9.60999999999926e-06","8.10000000000061e-05","8.10000000000061e-05","0.00014884","0.000331240000000008","0.00179776000000006","0.0029702500000001","0.00235225000000006","0.00014884","0.00059049000000001","0.000331240000000008","0.00717409000000026","0.00331776000000009","3.72099999999999e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",77,"10/15/2015","9:12:19 AM",42.8898,23.966,19.1848,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",450,11.9469026548673,0.142365020000004,"0.000331240000000008","8.2810000000002e-05","0.000585640000000021","9.00000000000068e-06","0.00110224000000005","0.000745290000000018","0.00442225000000018","0.00234256000000009","0.000585640000000021","0.000331240000000008","0.00110224000000005","0.00022801000000001","8.2810000000002e-05","0.00206116000000007","0.00179776000000006","0.0026419600000001","9.00000000000068e-06","0.00527075999999968","0.000445210000000024","0.00091204000000004","0.00205208999999977","0.00131044000000007","9.00000000000068e-06","0.00022801000000001","0.000146410000000005","3.60000000000027e-05","0.000146410000000005","8.2810000000002e-05","0.000918090000000027","0.00234256000000009","3.60000000000027e-05","0.00022801000000001","0.00073984000000003","0.00073984000000003","3.60000000000027e-05","0","0.000585640000000021","0.00131769000000005","0.000918090000000027","3.60000000000027e-05","3.72099999999999e-05","0","0.00442225000000018","0.00155236000000004","0.000146410000000005","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",78,"10/15/2015","9:12:20 AM",42.8988,23.966,19.1909,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",460,12.212389380531,0.141887235000004,"3.72099999999999e-05","0.00059049000000001","9.00000000000068e-06","0.000327610000000016","9.60999999999926e-06","0.00154449000000006","0.000449440000000014","0.00364816000000016","0.00178929000000008","0.000327610000000016","0.00059049000000001","0.00154449000000006","0.000449440000000014","0.000231040000000003","0.00154449000000006","0.00131769000000005","0.00205209000000009","8.2810000000002e-05","0.00619368999999965","0.00073984000000003","0.00131769000000005","0.00264195999999974","0.00178929000000008","9.60999999999926e-06","0.000449440000000014","0.000331240000000008","0.000146410000000005","0.000331240000000008","9.00000000000068e-06","0.000585640000000021","0.00178929000000008","0.000146410000000005","0.000449440000000014","0.00110889000000004","0.00110889000000004","0.000146410000000005","3.72099999999999e-05","0.000327610000000016","0.00091204000000004","0.000585640000000021","0.000146410000000005","0","3.72099999999999e-05","0.00364816000000016","0.00110889000000004","0.000331240000000008","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",79,"10/15/2015","9:12:21 AM",42.8588,23.966,19.1637,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",470,12.4778761061947,0.134752575000004,"0.00073984000000003","0.000445210000000024","8.41000000000201e-06","0.00091204000000004","0.00205209000000009","0.000580810000000033","0.000146410000000005","0.00234256000000009","0.00767376000000033","0.0048302500000002","0.00205209000000009","8.41000000000201e-06","0.000146410000000005","3.60000000000027e-05","0.000144000000000011","0.00442225000000018","0.00403225000000016","0.00525625000000023","0.000327610000000016","0.00265224999999971","0","8.2810000000002e-05","0.00058563999999985","0.00022801000000001","0.000580810000000033","3.60000000000027e-05","8.10000000000061e-05","0.00022801000000001","8.10000000000061e-05","0.00091204000000004","0.0026419600000001","0.0048302500000002","0.00022801000000001","3.60000000000027e-05","3.72099999999999e-05","3.72099999999999e-05","0.00022801000000001","0.000445210000000024","0.00205209000000009","0.00329476000000014","0.0026419600000001","0.00022801000000001","0.00073984000000003","0.000445210000000024","0.00767376000000033","0.00366025000000013","8.10000000000061e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",80,"10/15/2015","9:12:22 AM",42.881,23.966,19.1788,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",480,12.7433628318584,0.115427690000003,"0.00022801000000001","0.000146410000000005","3.60000000000027e-05","0.00014884","0.00022801000000001","0.00091204000000004","8.10000000000061e-05","0.00073984000000003","0.00110889000000004","0.00525625000000023","0.00295936000000012","0.00091204000000004","0.00014884","0.00073984000000003","8.2810000000002e-05","9.60999999999926e-06","0.0026419600000001","0.00234256000000009","0.00329476000000014","9.00000000000068e-06","0.00443555999999967","0.00022801000000001","0.000585640000000021","0.00154448999999978","0.00091204000000004","8.10000000000061e-05","8.2810000000002e-05","3.72099999999999e-05","0","3.72099999999999e-05","0.00022801000000001","0.00131769000000005","0.00295936000000012","0","8.2810000000002e-05","0.000449440000000014","0.000449440000000014","0","3.60000000000027e-05","0.00091204000000004","0.00178929000000008","0.00131769000000005","0","0.000146410000000005","3.60000000000027e-05","0.00525625000000023","0.00206116000000007","3.72099999999999e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",81,"10/15/2015","9:12:23 AM",42.9165,23.966,19.2029,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",490,13.0088495575221,0.102327745000003,"0.000580810000000033","0.00153664000000008","0.000144000000000011","0.000327610000000016","0.00131769000000005","8.10000000000061e-05","3.72099999999999e-05","0.00022801000000001","0.00263169000000013","8.46399999999977e-05","0.00234256000000009","0.000918090000000027","3.72099999999999e-05","0.00131769000000005","0.00263169000000013","0.00110224000000005","0.00073984000000003","0.000745290000000018","0.00059049000000001","0.00110889000000004","0.000445210000000024","0.00822648999999968","0.00153664000000008","0.00233289000000011","0.00401955999999973","0.00294849000000015","0.00022801000000001","0.00110224000000005","0.00091204000000004","0.000580810000000033","0.00091204000000004","8.10000000000061e-05","0.00014884","0.000918090000000027","0.000580810000000033","0.00110224000000005","0.00205209000000009","0.00205209000000009","0.000580810000000033","0.000327610000000016","3.72099999999999e-05","0.000331240000000008","0.00014884","0.000580810000000033","0.000144000000000011","0.000327610000000016","0.00234256000000009","0.000453690000000004","0.00091204000000004","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",82,"10/15/2015","9:12:24 AM",42.9566,23.966,19.2302,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",500,13.2743362831858,0.112084025000003,"0.000745290000000018","0.0026419600000001","0.00442225000000018","0.00154449000000006","0.00206116000000007","0.00404496000000013","0.00131769000000005","0.000449440000000014","0.00179776000000006","0.00617796000000025","0.000327610000000016","0.000445210000000024","9.00000000000068e-06","0.000449440000000014","0.00404496000000013","0.00617796000000025","0.00366025000000013","0.0029702500000001","0","9.00000000000068e-06","3.60000000000027e-05","0.00234256000000009","0.0139239999999997","0.00442225000000018","0.00571536000000022","0.00822648999999968","0.00665856000000027","0.00179776000000006","0.00366025000000013","0.00330625000000011","0.0026419600000001","0.00330625000000011","0.00131769000000005","0.00022801000000001","9.00000000000068e-06","0.0026419600000001","0.00366025000000013","0.00527076000000019","0.00527076000000019","0.0026419600000001","0.00206116000000007","0.000449440000000014","8.2810000000002e-05","0.00022801000000001","0.0026419600000001","0.00154449000000006","0.00206116000000007","0.000445210000000024","3.60000000000027e-05","0.00330625000000011","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",83,"10/15/2015","9:12:25 AM",42.9966,23.966,19.2574,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",510,13.5398230088496,0.124479220000003,"0.00073984000000003","0.0029702500000001","0.00617796000000025","0.00877969000000036","0.00442225000000018","0.00527076000000019","0.00824464000000028","0.00403225000000016","0.00234256000000009","0.00484416000000017","0.0111936400000004","0.00205209000000009","3.72099999999999e-05","0.000585640000000021","0.00234256000000009","0.00824464000000028","0.0111936400000004","0.00769129000000029","0.00667489000000024","0.00073984000000003","0.00091204000000004","0.000449440000000014","0.00571536000000022","0.0210830399999997","0.00877969000000036","0.0105678400000004","0.0139004099999997","0.0118374400000005","0.00484416000000017","0.00769129000000029","0.00717409000000026","0.00617796000000025","0.00717409000000026","0.00403225000000016","0.00178929000000008","0.000585640000000021","0.00617796000000025","0.00769129000000029","0.00996004000000038","0.00996004000000038","0.00617796000000025","0.00527076000000019","0.00234256000000009","0.00131769000000005","0.00178929000000008","0.00617796000000025","0.00442225000000018","0.00527076000000019","3.72099999999999e-05","0.00110224000000005","0.00717409000000026","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",84,"10/15/2015","9:12:26 AM",43.0231,23.966,19.2755,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",520,13.8053097345133,0.136664200000004,"0.000327610000000016","0.00205209000000009","0.00527076000000019","0.00935089000000039","0.0124992400000005","0.0071571600000003","0.00822649000000032","0.0118592100000004","0.00665856000000027","0.00442225000000018","0.00769129000000029","0.0153512100000006","0.00401956000000018","0.000585640000000021","0.00178929000000008","0.00442225000000018","0.0118592100000004","0.0153512100000006","0.0111936400000004","0.00996004000000038","0.00205209000000009","0.00233289000000011","0.00154449000000006","0.00877969000000036","0.0266668899999999","0.0124992400000005","0.0146168100000006","0.0184959999999998","0.0161036100000007","0.00769129000000029","0.0111936400000004","0.0105678400000004","0.00935089000000039","0.0105678400000004","0.00665856000000027","0.00364816000000016","0.00178929000000008","0.00935089000000039","0.0111936400000004","0.0139004100000006","0.0139004100000006","0.00935089000000039","0.00822649000000032","0.00442225000000018","0.00295936000000012","0.00364816000000016","0.00935089000000039","0.0071571600000003","0.00822649000000032","0.000585640000000021","0.00263169000000013","0.0105678400000004","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",85,"10/15/2015","9:12:27 AM",42.9387,23.966,19.218,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",530,14.070796460177,0.146703935000004,"0.00330625000000011","0.00155236000000004","0.00014884","0.00022801000000001","0.00153664000000008","0.00294849000000015","0.000734410000000043","0.00110224000000005","0.0026419600000001","0.000580810000000033","8.10000000000061e-05","0.00091204000000004","0.00440896000000021","3.48100000000054e-05","0.00110889000000004","0.000231040000000003","8.10000000000061e-05","0.0026419600000001","0.00440896000000021","0.00233289000000011","0.00178929000000008","0.00014884","8.46399999999977e-05","0.000331240000000008","0.00131044000000007","0.0111936399999997","0.00294849000000015","0.00401956000000018","0.00616224999999972","0.00481636000000023","0.00091204000000004","0.00233289000000011","0.00205209000000009","0.00153664000000008","0.00205209000000009","0.000580810000000033","8.41000000000201e-06","0.000231040000000003","0.00153664000000008","0.00233289000000011","0.00364816000000016","0.00364816000000016","0.00153664000000008","0.00110224000000005","8.10000000000061e-05","9.60999999999926e-06","8.41000000000201e-06","0.00153664000000008","0.000734410000000043","0.00110224000000005","0.00110889000000004","3.8439999999997e-05","0.00205209000000009","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",86,"10/15/2015","9:12:28 AM",42.8898,23.966,19.1848,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",540,14.3362831858407,0.146877735000004,"0.00110224000000005","0.00822649000000032","0.00527076000000019","0.00206116000000007","0.000327610000000016","3.60000000000027e-05","0.000445210000000024","3.72099999999999e-05","0","0.000331240000000008","8.2810000000002e-05","0.000585640000000021","9.00000000000068e-06","0.00110224000000005","0.000745290000000018","0.00442225000000018","0.00234256000000009","0.000585640000000021","0.000331240000000008","0.00110224000000005","0.00022801000000001","8.2810000000002e-05","0.00206116000000007","0.00179776000000006","0.0026419600000001","9.00000000000068e-06","0.00527075999999968","0.000445210000000024","0.00091204000000004","0.00205208999999977","0.00131044000000007","9.00000000000068e-06","0.00022801000000001","0.000146410000000005","3.60000000000027e-05","0.000146410000000005","8.2810000000002e-05","0.000918090000000027","0.00234256000000009","3.60000000000027e-05","0.00022801000000001","0.00073984000000003","0.00073984000000003","3.60000000000027e-05","0","0.000585640000000021","0.00131769000000005","0.000918090000000027","3.60000000000027e-05","3.72099999999999e-05","0","0.00442225000000018","0.00155236000000004","0.000146410000000005","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",87,"10/15/2015","9:12:29 AM",42.8188,23.966,19.1365,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",550,14.6017699115044,0.136661020000004,"0.00233288999999977","0.00664224999999973","0.0193209999999998","0.0146168099999997","0.00877968999999969","0.00440895999999974","0.00178928999999977","0.000739839999999837","0.00295935999999973","0.00233288999999977","0.000906009999999841","0.00329475999999973","0.00525624999999971","0.00263168999999976","0.000228009999999903","0.00571535999999968","0.0131790399999997","0.0093508899999997","0.00525624999999971","0.000906009999999841","0.000228009999999903","0.00110223999999982","0.0015366399999998","0.00877968999999969","0.00822648999999968","0.00994008999999971","0.00205208999999977","0.00059049000000001","0.000739839999999837","0.000327609999999888","9.00000000000068e-06","0.000146409999999919","0.00263168999999976","0.00110223999999982","0.00131043999999981","0.00178928999999977","0.00131043999999981","0.00329475999999973","0.00617795999999969","0.0093508899999997","0.00178928999999977","0.00110223999999982","0.000445209999999874","0.000445209999999874","0.00178928999999977","0.00233288999999977","0.00525624999999971","0.0071571599999997","0.00617795999999969","0.00178928999999977","0.00295935999999973","0.00233288999999977","0.0131790399999997","0.00769128999999967","0.00131043999999981","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",88,"10/15/2015","9:12:30 AM",42.8855,23.966,19.1818,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",560,14.8672566371681,0.128285190000004,"0.00205208999999977","9.00000000000068e-06","0.00131044000000007","0.00877969000000036","0.00571536000000022","0.00234256000000009","0.000445210000000024","9.00000000000068e-06","0.000327610000000016","8.2810000000002e-05","9.00000000000068e-06","0.000231040000000003","0.000146410000000005","0.00073984000000003","3.60000000000027e-05","0.00091204000000004","0.000918090000000027","0.0048302500000002","0.0026419600000001","0.00073984000000003","0.000231040000000003","0.00091204000000004","0.000146410000000005","3.72099999999999e-05","0.00234256000000009","0.00206116000000007","0.00295936000000012","0","0.00484415999999967","0.000327610000000016","0.00073984000000003","0.00178928999999977","0.00110224000000005","3.60000000000027e-05","0.000146410000000005","8.2810000000002e-05","9.00000000000068e-06","8.2810000000002e-05","0.000146410000000005","0.00110889000000004","0.0026419600000001","9.00000000000068e-06","0.000146410000000005","0.000585640000000021","0.000585640000000021","9.00000000000068e-06","9.00000000000068e-06","0.00073984000000003","0.00154449000000006","0.00110889000000004","9.00000000000068e-06","8.2810000000002e-05","9.00000000000068e-06","0.0048302500000002","0.00179776000000006","8.2810000000002e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",89,"10/15/2015","9:12:31 AM",42.9742,23.966,19.2422,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",570,15.1327433628319,0.114503490000003,"0.00364816000000016","0.0111724899999997","0.00329476000000014","0.000585640000000021","0.00110889000000004","0.000231040000000003","0.000144000000000011","0.00154449000000006","0.00401956000000018","0.00616225000000028","0.00263169000000013","0.00329476000000014","0.00571536000000022","0.00233289000000011","0.00110224000000005","0.00295936000000012","0.00820836000000036","0.000906010000000054","8.2810000000002e-05","8.10000000000061e-05","0.00110224000000005","0.00571536000000022","0.00820836000000036","0.00525625000000023","0.00442225000000018","0.000144000000000011","0.000225000000000017","3.60000000000027e-05","0.00364816000000016","0.0168999999999997","0.00616225000000028","0.00767376000000033","0.0105472899999997","0.0087609600000004","0.00295936000000012","0.00525625000000023","0.0048302500000002","0.00401956000000018","0.0048302500000002","0.00233289000000011","0.000734410000000043","8.10000000000061e-05","0.00401956000000018","0.00525625000000023","0.0071571600000003","0.0071571600000003","0.00401956000000018","0.00329476000000014","0.00110224000000005","0.000445210000000024","0.000734410000000043","0.00401956000000018","0.00263169000000013","0.00329476000000014","8.2810000000002e-05","0.000324000000000025","0.0048302500000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
