"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.78571428571429","semivar3.57142857142857","semivar5.35714285714286","semivar7.14285714285714","semivar8.92857142857143","semivar10.7142857142857","semivar12.5","semivar14.2857142857143","semivar16.0714285714286","semivar17.8571428571429","semivar19.6428571428571","semivar21.4285714285714","semivar23.2142857142857","semivar25","semivar26.7857142857143","semivar28.5714285714286","semivar30.3571428571429","semivar32.1428571428571","semivar33.9285714285714","semivar35.7142857142857","semivar37.5","semivar39.2857142857143","semivar41.0714285714286","semivar42.8571428571429","semivar44.6428571428571","semivar46.4285714285714","semivar48.2142857142857","semivar50","semivar51.7857142857143","semivar53.5714285714286","semivar55.3571428571429","semivar57.1428571428571","semivar58.9285714285714","semivar60.7142857142857","semivar62.5","semivar64.2857142857143","semivar66.0714285714286","semivar67.8571428571429","semivar69.6428571428571","semivar71.4285714285714","semivar73.2142857142857","semivar75","semivar76.7857142857143","semivar78.5714285714286","semivar80.3571428571429","semivar82.1428571428571","semivar83.9285714285714","semivar85.7142857142857","semivar87.5","semivar89.2857142857143","semivar91.0714285714286","semivar92.8571428571429","semivar94.6428571428571","semivar96.4285714285714","semivar98.2142857142857","semivar100","semivar101.785714285714","semivar103.571428571429","semivar105.357142857143","semivar107.142857142857","semivar108.928571428571","semivar110.714285714286","semivar112.5","semivar114.285714285714","semivar116.071428571429","semivar117.857142857143","semivar119.642857142857","semivar121.428571428571","semivar123.214285714286","semivar125","semivar126.785714285714","semivar128.571428571429","semivar130.357142857143","semivar132.142857142857","semivar133.928571428571","semivar135.714285714286","semivar137.5","semivar139.285714285714","semivar141.071428571429","semivar142.857142857143","semivar144.642857142857","semivar146.428571428571","semivar148.214285714286","semivar150","semivar151.785714285714","semivar153.571428571429","semivar155.357142857143","semivar157.142857142857","semivar158.928571428571","semivar160.714285714286","semivar162.5","semivar164.285714285714","semivar166.071428571429","semivar167.857142857143","semivar169.642857142857","semivar171.428571428571","semivar173.214285714286","semivar175","semivar176.785714285714","semivar178.571428571429","semivar180.357142857143","semivar182.142857142857","semivar183.928571428571","semivar185.714285714286","semivar187.5","semivar189.285714285714","semivar191.071428571429","semivar192.857142857143","semivar194.642857142857","semivar196.428571428571","semivar198.214285714286","semivar200","semivar201.785714285714","semivar203.571428571429","semivar205.357142857143","semivar207.142857142857","semivar208.928571428571","semivar210.714285714286","semivar212.5","semivar214.285714285714","semivar216.071428571429","semivar217.857142857143","semivar219.642857142857","semivar221.428571428571","semivar223.214285714286","semivar225","semivar226.785714285714","semivar228.571428571429","semivar230.357142857143","semivar232.142857142857","semivar233.928571428571","semivar235.714285714286","semivar237.5","semivar239.285714285714","semivar241.071428571429","semivar242.857142857143","semivar244.642857142857","semivar246.428571428571","semivar248.214285714286","semivar250","semivar251.785714285714","semivar253.571428571429","semivar255.357142857143","semivar257.142857142857","semivar258.928571428571","semivar260.714285714286","semivar262.5","semivar264.285714285714","semivar266.071428571429","semivar267.857142857143","semivar269.642857142857","semivar271.428571428571","semivar273.214285714286","semivar275","semivar276.785714285714","semivar278.571428571429","semivar280.357142857143","semivar282.142857142857","semivar283.928571428571","semivar285.714285714286","semivar287.5","semivar289.285714285714","semivar291.071428571429","semivar292.857142857143","semivar294.642857142857","semivar296.428571428571","semivar298.214285714286","semivar300"
"AR-372_PODS_2015-09-02_R_T2",72,"9/2/2015","10:00:55 AM",38.7217,27.665,16.3486,NA,"AR-372_PODS_2015-09-02_R_T2_final.csv",480,8.62275449101796,0.94222559499999,"3.8439999999997e-05","0.000327610000000016","9.60999999999926e-06","9.00000000000068e-06","0.000327610000000016","0.00111556000000002","0.00940900000000025","0.00885481000000018","0.00156025000000002","0.00235224999999972","0.0220522499999996","0.0437646399999997","0.0353439999999996","0.00940899999999956","0.000449440000000014","0.0106296100000003","0.0126112900000003","0.00620944000000017","0.00155236000000004","0.0309408099999995","0.0194323599999996","0.00999999999999957","0.00207025000000005","0","0.00368449000000008","0.0040576900000001","0.0082810000000002","8.2810000000002e-05","0.000585640000000021","0.00179775999999975","0.00669123999999962","0.00720800999999958","0.00826280999999959","0.00179775999999975","0.000231040000000003","0.00266256000000006","0.00265224999999971","0.00940899999999956","0.0169780899999996","0.0211411599999996","0.0186049599999995","0.0125888399999995","0.00574563999999961","0.00297024999999971","0.00620943999999961","0.0229825599999995","0.0476548899999997","0.0162052899999995","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-09-02_R_T2",73,"9/2/2015","10:00:56 AM",38.8153,27.665,16.4122,NA,"AR-372_PODS_2015-09-02_R_T2_final.csv",490,8.80239520958084,0.715125029999994,"0.00404495999999967","0.00487203999999961","0.00207024999999973","0.00444888999999964","0.00367235999999968","0.00207024999999973","0.00940899999999956","0.0257923599999996","0.0248692899999995","0.0106296099999995","0.00022801000000001","0.00720801000000018","0.0211993600000005","0.0154753600000003","0.00111556000000002","0.00719103999999962","0.0277888899999996","0.0309408099999995","0.0202777599999996","0.00058563999999985","0.0126112900000003","0.00574564000000015","0.00132496000000003","0.000327609999999888","0.00404495999999967","0.0154504899999995","0.0162052899999995","0.0239011599999995","0.00528528999999964","0.00155235999999976","0.000449440000000014","0.000331240000000008","0.000453690000000004","0.000745290000000018","0.000449440000000014","0.00620943999999961","0.0132710399999995","0.000146410000000005","0.00111556000000002","0.00444889000000012","0.0066912400000002","0.00529984000000013","0.00236196000000004","0.00014884","8.2810000000002e-05","0.000231040000000003","0.00774400000000017","0.0239320900000006","0.0040576900000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-09-02_R_T2",74,"9/2/2015","10:00:57 AM",38.8286,27.665,16.4213,NA,"AR-372_PODS_2015-09-02_R_T2_final.csv",500,8.98203592814371,0.723973624999994,"8.2810000000002e-05","0.00528528999999964","0.00622520999999958","0.00298115999999968","0.00574563999999961","0.00485808999999964","0.00298115999999968","0.0112572099999995","0.0287980899999996","0.0278222399999995","0.0125888399999995","0.000585640000000021","0.00574564000000015","0.0186322500000004","0.0132940900000003","0.00059049000000001","0.0088172099999996","0.0309056399999996","0.0342249999999995","0.0229522499999996","0.0011088899999998","0.0106502400000002","0.00444889000000012","0.000745290000000018","0.000739839999999837","0.00528528999999964","0.0177955599999995","0.0186049599999995","0.0267976899999995","0.00669123999999962","0.00235224999999972","0.000918090000000027","8.2810000000002e-05","0.00014884","0.000331240000000008","0.000918090000000027","0.00772640999999959","0.0154504899999995","0.000449440000000014","0.00059049000000001","0.00331776000000009","0.00528529000000016","0.0040576900000001","0.00156025000000002","9.60999999999926e-06","0.000331240000000008","3.72099999999999e-05","0.00622521000000014","0.0211993600000005","0.00298116000000007","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-09-02_R_T2",75,"9/2/2015","10:00:58 AM",38.7886,27.665,16.3941,NA,"AR-372_PODS_2015-09-02_R_T2_final.csv",510,9.16167664670659,0.835025509999993,"0.000739839999999837","0.000327609999999888","0.00207025000000005","0.00267289000000003","0.000750760000000005","0.00236196000000004","0.00180625000000004","0.000750760000000005","0.00622521000000014","0.0203062500000005","0.0194881600000004","0.00722500000000015","8.99999999997937e-06","0.0106089999999996","0.0267976899999995","0.0203062499999995","0.00265224999999971","0.00444889000000012","0.0220819600000005","0.0249008400000005","0.0154504900000004","3.72099999999999e-05","0.0170041599999995","0.0088172099999996","0.00297024999999971","0","0.00207025000000005","0.0112784400000003","0.0119246400000003","0.0186322500000004","0.00298116000000007","0.000453690000000004","9.61000000002129e-06","0.00131768999999979","0.00155235999999976","0.00206115999999975","9.61000000002129e-06","0.00368449000000008","0.00942841000000021","3.59999999999601e-05","0.00265224999999971","0.00719103999999962","0.00998000999999962","0.00826280999999959","0.00444888999999964","0.000918089999999811","8.09999999999422e-05","0.0011088899999998","0.0112572099999995","0.0298598399999996","0.00669123999999962","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-09-02_R_T2",76,"9/2/2015","10:00:59 AM",38.8465,27.665,16.4335,NA,"AR-372_PODS_2015-09-02_R_T2_final.csv",520,9.34131736526946,0.94562211999999,"0.00155235999999976","0.00014884","0.000453690000000004","0.00720800999999958","0.00829920999999951","0.00446223999999961","0.00774399999999954","0.00670760999999958","0.00446223999999961","0.0139948899999995","0.0330876099999996","0.0320409999999995","0.0154753599999995","0.00132496000000003","0.00404496000000013","0.0154504900000004","0.0106296100000003","0.000146410000000005","0.0112572099999995","0.0353439999999996","0.0388878399999995","0.0267976899999995","0.00207024999999973","0.0082810000000002","0.0029702500000001","0.00022801000000001","0.00155235999999976","0.00720800999999958","0.0211993599999995","0.0220819599999995","0.0309408099999995","0.00883599999999956","0.00368448999999965","0.00180625000000004","9.60999999999926e-06","0","3.60000000000027e-05","0.00180625000000004","0.0100200099999995","0.0186322499999995","0.00111556000000002","0.000146410000000005","0.00206116000000007","0.00366025000000013","0.00265225000000008","0.000745290000000018","8.2810000000002e-05","0.000924160000000012","3.72099999999999e-05","0.00444889000000012","0.0177955600000005","0.00179776000000006","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-09-02_R_T2",77,"9/2/2015","10:01:00 AM",38.8598,27.665,16.4425,NA,"AR-372_PODS_2015-09-02_R_T2_final.csv",530,9.52095808383234,1.00357967999999,"8.10000000000061e-05","0.00234255999999974","0.000449440000000014","0.000918090000000027","0.0088172099999996","0.0100200099999995","0.00574563999999961","0.00940899999999956","0.00826280999999959","0.00574563999999961","0.0162052899999995","0.0364428099999997","0.0353439999999996","0.0177955599999995","0.00206116000000007","0.00298116000000007","0.0132940900000003","0.00885481000000018","9.60999999999926e-06","0.0132480099999996","0.0388089999999997","0.0425184399999996","0.0298252899999996","0.00297024999999971","0.00672400000000012","0.00207025000000005","3.72099999999999e-05","0.00234255999999974","0.0088172099999996","0.0239011599999995","0.0248377599999996","0.0341880099999996","0.0106089999999996","0.00485808999999964","0.00265225000000008","0.000146410000000005","8.10000000000061e-05","9.00000000000068e-06","0.00265225000000008","0.0119028099999996","0.0211702499999995","0.00179776000000006","9.60999999999926e-06","0.00132496000000003","0.00265225000000008","0.00180625000000004","0.000334889999999999","0.000327610000000016","0.00155236000000004","0.00022801000000001","0.00332929000000006","0.0154753600000003","0.00111556000000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-09-02_R_T2",78,"9/2/2015","10:01:01 AM",38.8331,27.665,16.4244,NA,"AR-372_PODS_2015-09-02_R_T2_final.csv",540,9.70059880239521,0.960407629999991,"0.000327610000000016","8.2810000000002e-05","0.000918089999999811","9.60999999999926e-06","0.00014884","0.00574563999999961","0.00672399999999954","0.00332928999999965","0.00622520999999958","0.00529983999999961","0.00332928999999965","0.0119246399999995","0.0298598399999996","0.0288660099999995","0.0132940899999995","0.000745290000000018","0.00528529000000016","0.0177955600000005","0.0125888400000003","0.000449440000000014","0.00940899999999956","0.0320052099999995","0.0353816099999995","0.0239011599999995","0.00132495999999977","0.0100200100000002","0.00404496000000013","0.000585640000000021","0.000918089999999811","0.00574563999999961","0.0186322499999995","0.0194602499999995","0.0278222399999995","0.00720800999999958","0.00266255999999969","0.00111556000000002","3.60000000000027e-05","8.2810000000002e-05","0.00022801000000001","0.00111556000000002","0.00828099999999955","0.0162307599999995","0.00059049000000001","0.000449440000000014","0.0029702500000001","0.00484416000000017","0.00367236000000011","0.00132496000000003","0","0.000453690000000004","9.00000000000068e-06","0.00574564000000015","0.0203062500000005","0.00265225000000008","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-09-02_R_T2",79,"9/2/2015","10:01:02 AM",38.7351,27.665,16.3577,NA,"AR-372_PODS_2015-09-02_R_T2_final.csv",550,9.88023952095808,0.856862734999992,"0.00444888999999964","0.00719103999999962","0.00574563999999961","0.00132496000000003","0.00404495999999967","0.00297024999999971","8.2810000000002e-05","0.000234089999999996","8.10000000000061e-05","0.00014884","3.72099999999999e-05","8.10000000000061e-05","0.00180625000000004","0.0112572100000003","0.0106502400000002","0.00236196000000004","0.00155235999999976","0.0194323599999996","0.0400400099999996","0.0320052099999995","0.00772640999999959","0.000918090000000027","0.0125888400000003","0.0147379600000003","0.00772641000000021","0.000918090000000027","0.0278222399999995","0.0169780899999996","0.00826280999999959","0.00132496000000003","8.2810000000002e-05","0.00487204000000011","0.00529984000000013","0.0100200100000002","0.000331240000000008","0.00022801000000001","0.0011088899999998","0.00528528999999964","0.00574563999999961","0.00669123999999962","0.0011088899999998","0.00059049000000001","0.00368449000000008","0.00179775999999975","0.00772640999999959","0.0146894399999996","0.0185776899999996","0.0162052899999995","0.0106296099999995","0.00444888999999964","0.00206115999999975","0.00485808999999964","0.0203062499999995","0.0437646399999997","0.0139712399999995","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-09-02_R_T2",80,"9/2/2015","10:01:03 AM",38.7396,27.665,16.3607,NA,"AR-372_PODS_2015-09-02_R_T2_final.csv",560,10.059880239521,0.757092109999992,"9.00000000000068e-06","0.00405768999999964","0.00669123999999962","0.00529983999999961","0.00111556000000002","0.00367235999999968","0.00265224999999971","0.000146410000000005","0.000334889999999999","3.60000000000027e-05","0.000231040000000003","8.2810000000002e-05","3.60000000000027e-05","0.00207025000000005","0.0119028100000003","0.0112784400000003","0.00266256000000006","0.00132495999999977","0.0186049599999995","0.0388484099999996","0.0309408099999995","0.00720800999999958","0.00110889000000004","0.0132710400000004","0.0154753600000003","0.00826281000000024","0.000745290000000018","0.0268304399999995","0.0162052899999995","0.00772640999999959","0.00111556000000002","0.000146410000000005","0.00529984000000013","0.00574564000000015","0.0106296100000003","0.000449440000000014","0.000146410000000005","0.000918089999999811","0.00485808999999964","0.00529983999999961","0.00620943999999961","0.000918089999999811","0.000745290000000018","0.0040576900000001","0.00155235999999976","0.00720800999999958","0.0139712399999995","0.0177688899999996","0.0154504899999995","0.0100200099999995","0.00405768999999964","0.00179775999999975","0.00444888999999964","0.0194602499999995","0.0425184399999996","0.0132710399999995","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-09-02_R_T2",81,"9/2/2015","10:01:04 AM",38.7439,27.665,16.3637,NA,"AR-372_PODS_2015-09-02_R_T2_final.csv",570,10.2395209580838,0.679993089999993,"9.00000000000068e-06","3.60000000000027e-05","0.00368448999999965","0.00620943999999961","0.00487203999999961","0.000924160000000012","0.00331775999999968","0.00235224999999972","0.00022801000000001","0.000453690000000004","9.00000000000068e-06","0.000331240000000008","0.000146410000000005","9.00000000000068e-06","0.00235225000000006","0.0125664100000004","0.0119246400000003","0.00298116000000007","0.00111555999999978","0.0177955599999995","0.0376748099999995","0.0298944099999995","0.00670760999999958","0.00131769000000005","0.0139712400000004","0.0162307600000004","0.00881721000000027","0.00059049000000001","0.0258566399999994","0.0154504899999995","0.00720800999999958","0.000924160000000012","0.00022801000000001","0.00574564000000015","0.00620944000000017","0.0112572100000003","0.000585640000000021","8.2810000000002e-05","0.000745289999999824","0.00444888999999964","0.00487203999999961","0.00574563999999961","0.000745289999999824","0.000918090000000027","0.00444889000000012","0.00132495999999977","0.00670760999999958","0.0132710399999995","0.0169780899999996","0.0147136899999995","0.00942840999999952","0.00368448999999965","0.00155235999999976","0.00405768999999964","0.0186322499999995","0.0412902399999996","0.0125888399999995","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-09-02_R_T2",82,"9/2/2015","10:01:05 AM",38.7663,27.665,16.3789,51,"AR-372_PODS_2015-09-02_R_T2_final.csv",580,10.4191616766467,0.737356289999993,"0.000231040000000003","0.000331240000000008","0.000449440000000014","0.00207024999999973","0.00404495999999967","0.00298115999999968","0.000231040000000003","0.00179775999999975","0.0011088899999998","0.000918090000000027","0.00133225000000001","0.00014884","0.00111556000000002","0.000745290000000018","0.00014884","0.0040576900000001","0.0162052900000004","0.0154753600000003","0.00487204000000011","0.000331239999999879","0.0139712399999995","0.0320052099999995","0.0248692899999995","0.00444888999999964","0.00265225000000008","0.0177955600000005","0.0203347600000005","0.0119028100000003","8.2810000000002e-05","0.0211993599999995","0.0119028099999996","0.00485808999999964","0.000231040000000003","0.000918090000000027","0.0082810000000002","0.00883600000000022","0.0147136900000004","0.00155236000000004","3.72099999999999e-05","0.000146409999999919","0.00265224999999971","0.00298115999999968","0.00367235999999968","0.000146409999999919","0.00207025000000005","0.00670761000000016","0.000449439999999863","0.00444888999999964","0.00999999999999957","0.0132480099999996","0.0112572099999995","0.00670760999999958","0.00207024999999973","0.00058563999999985","0.00235224999999972","0.0147136899999995","0.0353439999999996","0.00940899999999956","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-09-02_R_T2",90,"9/2/2015","10:01:13 AM",38.9133,27.665,16.4789,NA,"AR-372_PODS_2015-09-02_R_T2_final.csv",590,10.5988023952096,0.785315224999992,"0.00999999999999957","0.0132710399999995","0.0139712399999995","0.0146894399999996","0.0029702500000001","0.00132496000000003","0.00206116000000007","0.00719103999999962","0.00331776000000009","0.00444889000000012","0.0169780899999996","0.0186322499999995","0.0125888399999995","0.0177955599999995","0.0162052899999995","0.0125888399999995","0.0267976899999995","0.0516652899999998","0.0503553599999997","0.0288320399999995","0.0066912400000002","0.000331240000000008","0.00622521000000014","0.00332929000000006","0.00110889000000004","0.0229522499999996","0.0544755599999998","0.0588547599999997","0.0437228099999998","0.00826280999999959","0.00207936000000003","8.2810000000002e-05","0.000918090000000027","0.00719103999999962","0.0169780899999996","0.0364809999999996","0.0376359999999996","0.0489736899999997","0.0194323599999996","0.0112572099999995","0.00772641000000021","0.00235225000000006","0.00206116000000007","0.00155236000000004","0.00772641000000021","0.0211702499999995","0.0330876099999996","0.00620944000000017","0.00110889000000004","0","0.00022801000000001","3.72099999999999e-05","0.000327610000000016","0.0029702500000001","0.00574564000000015","0.00265225000000008","0.000453690000000004","0.00774400000000017","9.00000000000068e-06","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-09-02_R_T2",91,"9/2/2015","10:01:14 AM",38.8553,27.665,16.4395,NA,"AR-372_PODS_2015-09-02_R_T2_final.csv",600,10.7784431137725,0.890322174999991,"0.00155236000000004","0.00367235999999968","0.00574563999999961","0.00620943999999961","0.00669123999999962","0.00022801000000001","9.00000000000068e-06","3.60000000000027e-05","0.00206115999999975","0.000331240000000008","0.000745290000000018","0.00826280999999959","0.00942840999999952","0.00529983999999961","0.00883599999999956","0.00772640999999959","0.00529983999999961","0.0154504899999995","0.0353064099999996","0.0342249999999995","0.0170041599999995","0.00179776000000006","0.00331776000000009","0.0139948900000003","0.00942841000000021","3.72099999999999e-05","0.0125664099999996","0.0376359999999996","0.0412902399999996","0.0287980899999996","0.00265224999999971","0.00722500000000015","0.00235225000000006","8.2810000000002e-05","0.00206115999999975","0.00826280999999959","0.0229825599999995","0.0239011599999995","0.0330876099999996","0.00999999999999957","0.00444888999999964","0.00235225000000006","8.2810000000002e-05","3.60000000000027e-05","0","0.00235225000000006","0.0112572099999995","0.0203062499999995","0.00155236000000004","3.72099999999999e-05","0.00155236000000004","0.0029702500000001","0.00207025000000005","0.000453690000000004","0.00022801000000001","0.00132496000000003","0.000146410000000005","0.00368449000000008","0.0162307600000004","0.00132496000000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
