"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.27272727272727","semivar4.54545454545455","semivar6.81818181818182","semivar9.09090909090909","semivar11.3636363636364","semivar13.6363636363636","semivar15.9090909090909","semivar18.1818181818182","semivar20.4545454545455","semivar22.7272727272727","semivar25","semivar27.2727272727273","semivar29.5454545454545","semivar31.8181818181818","semivar34.0909090909091","semivar36.3636363636364","semivar38.6363636363636","semivar40.9090909090909","semivar43.1818181818182","semivar45.4545454545455","semivar47.7272727272727","semivar50","semivar52.2727272727273","semivar54.5454545454545","semivar56.8181818181818","semivar59.0909090909091","semivar61.3636363636364","semivar63.6363636363636","semivar65.9090909090909","semivar68.1818181818182","semivar70.4545454545455","semivar72.7272727272727","semivar75","semivar77.2727272727273","semivar79.5454545454545","semivar81.8181818181818","semivar84.0909090909091","semivar86.3636363636364","semivar88.6363636363636","semivar90.9090909090909","semivar93.1818181818182","semivar95.4545454545455","semivar97.7272727272727","semivar100","semivar102.272727272727","semivar104.545454545455","semivar106.818181818182","semivar109.090909090909","semivar111.363636363636","semivar113.636363636364","semivar115.909090909091","semivar118.181818181818","semivar120.454545454545","semivar122.727272727273","semivar125","semivar127.272727272727","semivar129.545454545455","semivar131.818181818182","semivar134.090909090909","semivar136.363636363636","semivar138.636363636364","semivar140.909090909091","semivar143.181818181818","semivar145.454545454545","semivar147.727272727273","semivar150","semivar152.272727272727","semivar154.545454545455","semivar156.818181818182","semivar159.090909090909","semivar161.363636363636","semivar163.636363636364","semivar165.909090909091","semivar168.181818181818","semivar170.454545454545","semivar172.727272727273","semivar175","semivar177.272727272727","semivar179.545454545455","semivar181.818181818182","semivar184.090909090909","semivar186.363636363636","semivar188.636363636364","semivar190.909090909091","semivar193.181818181818","semivar195.454545454545","semivar197.727272727273","semivar200","semivar202.272727272727","semivar204.545454545455","semivar206.818181818182","semivar209.090909090909","semivar211.363636363636","semivar213.636363636364","semivar215.909090909091","semivar218.181818181818","semivar220.454545454545","semivar222.727272727273","semivar225","semivar227.272727272727","semivar229.545454545455","semivar231.818181818182","semivar234.090909090909","semivar236.363636363636","semivar238.636363636364","semivar240.909090909091","semivar243.181818181818","semivar245.454545454545","semivar247.727272727273","semivar250","semivar252.272727272727","semivar254.545454545455","semivar256.818181818182","semivar259.090909090909","semivar261.363636363636","semivar263.636363636364","semivar265.909090909091","semivar268.181818181818","semivar270.454545454545","semivar272.727272727273","semivar275","semivar277.272727272727","semivar279.545454545455","semivar281.818181818182","semivar284.090909090909","semivar286.363636363636","semivar288.636363636364","semivar290.909090909091","semivar293.181818181818","semivar295.454545454545","semivar297.727272727273","semivar300"
"AR-330_H-UNITS_2016-01-15_R_T1",9,"1/15/2016","10:24:06 AM",42.6396,13.846,19.0145,30,"AR-330_H-UNITS_2016-01-15_R_T1_final.csv",0,0,0.105677395,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_H-UNITS_2016-01-15_R_T1",10,"1/15/2016","10:24:07 AM",42.7328,13.846,19.0779,NA,"AR-330_H-UNITS_2016-01-15_R_T1_final.csv",10,0.229007633587786,0.288528559999999,"0.00401955999999973","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_H-UNITS_2016-01-15_R_T1",11,"1/15/2016","10:24:08 AM",42.7238,13.846,19.0718,NA,"AR-330_H-UNITS_2016-01-15_R_T1_final.csv",20,0.458015267175573,0.503612304999998,"3.72099999999999e-05","0.00328328999999976","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_H-UNITS_2016-01-15_R_T1",12,"1/15/2016","10:24:09 AM",42.7371,13.846,19.0809,NA,"AR-330_H-UNITS_2016-01-15_R_T1_final.csv",30,0.687022900763359,0.675610904999997,"8.2810000000002e-05","9.00000000000068e-06","0.00440895999999974","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_H-UNITS_2016-01-15_R_T1",13,"1/15/2016","10:24:10 AM",42.6528,13.846,19.0235,NA,"AR-330_H-UNITS_2016-01-15_R_T1_final.csv",40,0.916030534351145,0.771712949999997,"0.00329476000000014","0.00233289000000011","0.00295936000000012","8.09999999999422e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_H-UNITS_2016-01-15_R_T1",14,"1/15/2016","10:24:11 AM",42.6218,13.846,19.0024,NA,"AR-330_H-UNITS_2016-01-15_R_T1_final.csv",50,1.14503816793893,0.784668714999995,"0.000445209999999874","0.00616224999999972","0.00481635999999974","0.00570024999999972","0.000146410000000005","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_H-UNITS_2016-01-15_R_T1",15,"1/15/2016","10:24:12 AM",42.5819,13.846,18.9753,NA,"AR-330_H-UNITS_2016-01-15_R_T1_final.csv",60,1.37404580152672,0.718573879999996,"0.000734410000000043","0.00232323999999979","0.0111513599999998","0.00931224999999979","0.0105267599999998","0.00153664000000008","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_H-UNITS_2016-01-15_R_T1",16,"1/15/2016","10:24:13 AM",42.5642,13.846,18.9632,NA,"AR-330_H-UNITS_2016-01-15_R_T1_final.csv",70,1.6030534351145,0.606957454999997,"0.000146410000000005","0.00153664000000008","0.00363608999999976","0.0138532899999998","0.0117939599999998","0.0131560899999998","0.00263169000000013","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_H-UNITS_2016-01-15_R_T1",17,"1/15/2016","10:24:14 AM",42.5731,13.846,18.9693,NA,"AR-330_H-UNITS_2016-01-15_R_T1_final.csv",80,1.83206106870229,0.492787809999998,"3.72099999999999e-05","3.60000000000027e-05","0.00109561000000007","0.00293763999999979","0.0124545599999998","0.0105062499999998","0.0117939599999998","0.00204304000000011","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_H-UNITS_2016-01-15_R_T1",18,"1/15/2016","10:24:15 AM",42.5774,13.846,18.9722,NA,"AR-330_H-UNITS_2016-01-15_R_T1_final.csv",90,2.06106870229008,0.39367237,"8.41000000000201e-06","8.10000000000061e-05","9.60999999999926e-06","0.00091204000000004","0.00263168999999976","0.0118156899999998","0.00992015999999976","0.0111724899999997","0.00178929000000008","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
