"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.0979020979021","semivar4.1958041958042","semivar6.29370629370629","semivar8.39160839160839","semivar10.4895104895105","semivar12.5874125874126","semivar14.6853146853147","semivar16.7832167832168","semivar18.8811188811189","semivar20.979020979021","semivar23.0769230769231","semivar25.1748251748252","semivar27.2727272727273","semivar29.3706293706294","semivar31.4685314685315","semivar33.5664335664336","semivar35.6643356643357","semivar37.7622377622378","semivar39.8601398601399","semivar41.958041958042","semivar44.0559440559441","semivar46.1538461538462","semivar48.2517482517483","semivar50.3496503496503","semivar52.4475524475524","semivar54.5454545454545","semivar56.6433566433566","semivar58.7412587412587","semivar60.8391608391608","semivar62.9370629370629","semivar65.034965034965","semivar67.1328671328671","semivar69.2307692307692","semivar71.3286713286713","semivar73.4265734265734","semivar75.5244755244755","semivar77.6223776223776","semivar79.7202797202797","semivar81.8181818181818","semivar83.9160839160839","semivar86.013986013986","semivar88.1118881118881","semivar90.2097902097902","semivar92.3076923076923","semivar94.4055944055944","semivar96.5034965034965","semivar98.6013986013986","semivar100.699300699301","semivar102.797202797203","semivar104.895104895105","semivar106.993006993007","semivar109.090909090909","semivar111.188811188811","semivar113.286713286713","semivar115.384615384615","semivar117.482517482517","semivar119.58041958042","semivar121.678321678322","semivar123.776223776224","semivar125.874125874126","semivar127.972027972028","semivar130.06993006993","semivar132.167832167832","semivar134.265734265734","semivar136.363636363636","semivar138.461538461538","semivar140.559440559441","semivar142.657342657343","semivar144.755244755245","semivar146.853146853147","semivar148.951048951049","semivar151.048951048951","semivar153.146853146853","semivar155.244755244755","semivar157.342657342657","semivar159.440559440559","semivar161.538461538462","semivar163.636363636364","semivar165.734265734266","semivar167.832167832168","semivar169.93006993007","semivar172.027972027972","semivar174.125874125874","semivar176.223776223776","semivar178.321678321678","semivar180.41958041958","semivar182.517482517483","semivar184.615384615385","semivar186.713286713287","semivar188.811188811189","semivar190.909090909091","semivar193.006993006993","semivar195.104895104895","semivar197.202797202797","semivar199.300699300699","semivar201.398601398601","semivar203.496503496503","semivar205.594405594406","semivar207.692307692308","semivar209.79020979021","semivar211.888111888112","semivar213.986013986014","semivar216.083916083916","semivar218.181818181818","semivar220.27972027972","semivar222.377622377622","semivar224.475524475524","semivar226.573426573427","semivar228.671328671329","semivar230.769230769231","semivar232.867132867133","semivar234.965034965035","semivar237.062937062937","semivar239.160839160839","semivar241.258741258741","semivar243.356643356643","semivar245.454545454545","semivar247.552447552448","semivar249.65034965035","semivar251.748251748252","semivar253.846153846154","semivar255.944055944056","semivar258.041958041958","semivar260.13986013986","semivar262.237762237762","semivar264.335664335664","semivar266.433566433566","semivar268.531468531469","semivar270.629370629371","semivar272.727272727273","semivar274.825174825175","semivar276.923076923077","semivar279.020979020979","semivar281.118881118881","semivar283.216783216783","semivar285.314685314685","semivar287.412587412587","semivar289.510489510489","semivar291.608391608392","semivar293.706293706294","semivar295.804195804196","semivar297.902097902098","semivar300"
"AR-378_PIPES_2016-01-21_R_T3",60,"1/21/2016","9:52:36 AM",31.8536,12.013,11.67508735,NA,"AR-378_PIPES_2016-01-21_R_T3_final.csv",440,9.29577464788732,0.341951599524205,"0.0067120890394756","0.0100191311412722","0.0169979170211235","0.00721163738424946","0.00332178515610499","0.00721163738424946","0.0106415069429825","0.00332178515610499","0.00332178515610499","0.0026533614864241","0.0162088520497199","0.0229845005209601","0.0162088520497199","8.31408417855977e-05","8.56130044089838e-06","0.00155761725155563","0.0026533614864241","0.0067120890394756","0.00332178515610499","0.0106415069429825","0.00574612513023989","0.00445597502454818","0.000450727336515629","0.00445597502454818","0.0139863453126546","0.0186137315536223","0.0212047038567223","0.00827689640850258","0.00487415656582549","0.00621973081217285","0.0112537407973226","0.00774108395456482","0.00297819704857964","0.0026533614864241","0.0229845005209601","0.0559131944532841","0.0648354081988806","0.0503318142171006","0.0132714570272762","0.00297819704857964","0.0026533614864241","0.00827689640850258","0.0119127881943186","0.005291271993677","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2016-01-21_R_T3",61,"1/21/2016","9:52:37 AM",31.8626,12.013,11.68121149,NA,"AR-378_PIPES_2016-01-21_R_T3_final.csv",450,9.50704225352113,0.340625456879506,"3.75050907396088e-05","0.00574612513023989","0.00883063717396083","0.0154385396236861","0.00620900187972816","0.0026533614864241","0.00620900187972816","0.0094155078849316","0.0026533614864241","0.0026533614864241","0.00205994799822244","0.0146869797430222","0.0211650879747075","0.0146869797430222","8.96415576039493e-06","8.1904491012108e-05","0.00111172363995038","0.00205994799822244","0.00574612513023989","0.0026533614864241","0.0094155078849316","0.0048551714024834","0.00367586957810249","0.000228197278439999","0.00367586957810249","0.0125753212872676","0.0169801774701597","0.0194586346235237","0.00720008421795606","0.00405654602864021","0.00529127199367674","0.00999190363944004","0.00670094335930391","0.00234727846963837","0.00205994799822244","0.0211650879747075","0.0530544748072246","0.0617541584947454","0.0476214479430915","0.0118979380926288","0.00234727846963837","0.00205994799822244","0.00720008421795606","0.0106134459456964","0.0044378233566601","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2016-01-21_R_T3",62,"1/21/2016","9:52:38 AM",31.9205,12.013,11.7206101,NA,"AR-378_PIPES_2016-01-21_R_T3_final.csv",460,9.71830985915493,0.338172210599708,"0.00155225046993204","0.0020723207675625","0.00132529417306811","0.00297819704857964","0.00720008421795606","0.00155225046993204","0.000146704904352419","0.00155225046993204","0.00332178515610499","0.000146704904352419","0.000146704904352419","3.5856623041601e-05","0.0066898069407375","0.0112537407973226","0.0066898069407375","0.00132529417306811","0.00234727846963837","3.66762260880941e-05","3.5856623041601e-05","0.00132529417306811","0.000146704904352419","0.00332178515610499","0.000916905652202461","0.000450727336515629","0.000590121183608064","0.000450727336515629","0.005291271993677","0.00826451900835986","0.0100191291393599","0.00206612975209005","0.000590121183608064","0.00111172363995038","0.00366762260881006","0.00180290934606236","8.1904491012108e-05","3.5856623041601e-05","0.0112537407973226","0.0364569226940417","0.0437249972133531","0.0319783019420482","0.00485517140248365","8.1904491012108e-05","3.5856623041601e-05","0.00206612975209005","0.00404788231162101","0.000740840209824442","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2016-01-21_R_T3",63,"1/21/2016","9:52:39 AM",31.9026,12.013,11.70842987,NA,"AR-378_PIPES_2016-01-21_R_T3_final.csv",470,9.92957746478873,0.3720364649309,"0.000148358002852906","0.000740840209824345","0.00111172363995038","0.00236048473443243","0.00445597502454818","0.0094155078849316","0.00266037673574554","0.000590121183608151","0.00266037673574554","0.00487415656582574","0.000590121183608151","0.000590121183608151","0.000330086034792912","0.00883063717396083","0.0139863453126546","0.00883063717396083","0.000586819617409592","0.00131540336688006","3.75050907396088e-05","0.000330086034792912","0.00236048473443243","0.000590121183608151","0.00487415656582574","0.00180290934606236","0.00111626618772496","0.000146704904352376","0.00111626618772496","0.00721163738424976","0.0106274718135368","0.0126058620021888","0.00332178515610499","0.00133025346856956","0.0020723207675625","0.005291271993677","0.00298562904562808","0.000450727336515629","0.000330086034792912","0.0139863453126546","0.0412565928734963","0.0489672548074119","0.0364829138450999","0.0067009433593042","0.000450727336515629","0.000330086034792912","0.00332178515610499","0.00574612513024016","0.00155225046993218","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2016-01-21_R_T3",64,"1/21/2016","9:52:40 AM",31.8981,12.013,11.70536781,NA,"AR-378_PIPES_2016-01-21_R_T3_final.csv",480,10.1408450704225,0.40300652657632,"9.37621144359714e-06","0.000232327404444093","0.000583527795942374","0.000916906257811611","0.00266740021373438","0.00487415516952252","0.0100191291393599","0.00298562795280989","0.000748267028980931","0.00298562795280989","0.00531108919492848","0.000748267028980931","0.000748267028980931","0.000450726911908894","0.00941550594426073","0.0147199837168836","0.00941550594426073","0.000447842941290013","0.00110266699334489","8.43862704400047e-05","0.000450726911908894","0.00266740021373438","0.000748267028980931","0.00531108919492848","0.00207231985710752","0.00133025273911693","8.19046720143909e-05","0.00133025273911693","0.00774108219489648","0.0112681812898559","0.0133028288696519","0.00368412459506013","0.00156299250408992","0.00236048376273605","0.00574612361417614","0.00332963274682083","0.00059012069776001","0.000450726911908894","0.0147199837168836","0.0425098831305625","0.0503318097301505","0.0376620276583846","0.00721163568582252","0.00059012069776001","0.000450726911908894","0.00368412459506013","0.00621972923486769","0.00180290849684895","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2016-01-21_R_T3",65,"1/21/2016","9:52:41 AM",32.0942,12.013,11.83880593,NA,"AR-378_PIPES_2016-01-21_R_T3_final.csv",490,10.3521126760563,0.385025287541683,"0.0178057318691342","0.0169979170211235","0.0139702542293888","0.0248360075189132","0.0268037734372162","0.0066898069407375","0.00404788231162078","0.00111172363995038","0.00620900187972844","0.0112537407973222","0.00620900187972844","0.00366762260880984","0.0112537407973222","0.0112537407973222","0.012590588136684","0.00132529417306811","0.000146704904352376","0.00132529417306811","0.0239012898641763","0.0277704060447022","0.0154385396236861","0.012590588136684","0.0066898069407375","0.0112537407973222","0.00366762260880984","0.00772911404054442","0.00940230625093986","0.0203028985382972","0.00940230625093986","0.00206612975208989","0.000744549262144911","0.000327618326052898","0.00529127199367674","0.00881785228769643","0.00720008421795606","0.00332178515610478","0.00573581294552248","0.0119127881943182","0.012590588136684","0.000146704904352376","0.005291271993677","0.00826451900836019","0.00367586957810249","0.00235387697123281","0.0119127881943182","0.012590588136684","0.00529127199367674","0.00297819704857945","0.00827689640850226","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2016-01-21_R_T3",66,"1/21/2016","9:52:42 AM",32.0809,12.013,11.82975582,NA,"AR-378_PIPES_2016-01-21_R_T3_final.csv",500,10.5633802816901,0.357651609312199,"8.19044910120759e-05","0.0154723770317602","0.0147199861434027","0.0119127881943186","0.0220654179751489","0.0239223356121411","0.005291271993677","0.00297819704857964","0.000590121183608151","0.00486465935335232","0.0094155078849316","0.00486465935335232","0.0026533614864241","0.0094155078849316","0.0094155078849316","0.0106415069429825","0.000748267576070477","9.37627268490221e-06","0.000748267576070477","0.0211848927410963","0.0248360075189137","0.0132714570272762","0.0106415069429825","0.005291271993677","0.0094155078849316","0.0026533614864241","0.00621973081217313","0.00772911404054442","0.0178057345378969","0.00772911404054442","0.00132529417306811","0.000332563367142456","8.1904672014423e-05","0.00405654602864043","0.00720008421795636","0.00574612513024016","0.00236048473443243","0.00444689455980176","0.0100191311412722","0.0106415069429825","9.37627268490221e-06","0.0066898069407375","0.00999190363944004","0.0048551714024834","0.00155761725155563","0.0100191311412722","0.0106415069429825","0.00405654602864043","0.0020723207675625","0.0067120890394756","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2016-01-21_R_T3",67,"1/21/2016","9:52:43 AM",32.0908,12.11,11.83649237,80,"AR-378_PIPES_2016-01-21_R_T3_final.csv",510,10.7746478873239,0.350036965371064,"4.53811059024919e-05","5.35255987359663e-06","0.0171936502351936","0.0164000039062501","0.0134287005003529","0.0241121516935742","0.0260515804812004","0.00631670161818242","0.00375884375454807","0.000962796358681627","0.00584975024699575","0.010768231578608","0.00584975024699575","0.00339275261707553","0.010768231578608","0.010768231578608","0.0120767417872929","0.00116219832646095","9.60129539043953e-05","0.00116219832646095","0.0231912877286597","0.02700467427438","0.0148689636394895","0.0120767417872929","0.00631670161818242","0.010768231578608","0.00339275261707553","0.00732767158731254","0.0089589878527248","0.0196489409131022","0.0089589878527248","0.00186115796049955","0.000623644236036946","0.000249218949688921","0.00496004261610485","0.00838870245481977","0.00681281033006258","0.00306045397867687","0.00539072987812819","0.0114131104102655","0.0120767417872929","9.60129539043953e-05","0.0056332064909961","0.00869052027116166","0.0039617595651","0.00213473661430408","0.0114131104102655","0.0120767417872929","0.00496004261610485","0.00273103443648993","0.007861285389932","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2016-01-21_R_T3",74,"1/21/2016","9:52:50 AM",32.0364,12.013,11.79947537,NA,"AR-378_PIPES_2016-01-21_R_T3_final.csv",520,10.9859154929577,0.354445355080802,"0.00137025828900004","0.000916905652202568","0.00154689294991358","0.00885623284915349","0.00828928307024998","0.00621973081217285","0.0139863453126541","0.0154723795195203","0.00180290934606236","0.000590121183608064","3.5856623041601e-05","0.00155761725155563","0.00445597502454795","0.00155761725155563","0.000450727336515553","0.00445597502454795","0.00445597502454795","0.00531109065247284","8.56130044089838e-06","0.000740840209824442","8.56130044089838e-06","0.0132871406244195","0.0162088520497199","0.00721163738424946","0.00531109065247284","0.00180290934606236","0.00445597502454795","0.000450727336515553","0.00236048473443243","0.00332178515610478","0.0106415069429822","0.00332178515610478","3.75050907395871e-05","0.00014506106745689","0.000450726911908894","0.00111626618772484","0.00297819704857964","0.0020723207675625","0.00033504996109687","0.00132529417306811","0.00487415656582549","0.00531109065247284","0.000740840209824442","0.0125600636994562","0.0169624471808018","0.00999190363944004","8.43864541640873e-05","0.00487415656582549","0.00531109065247284","0.00111626618772484","0.000232327709289964","0.00266740124667199","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2016-01-21_R_T3",75,"1/21/2016","9:52:51 AM",32.0452,12.013,11.80546341,NA,"AR-378_PIPES_2016-01-21_R_T3_final.csv",530,11.1971830985915,0.337066263024872,"3.5856623041601e-05","0.000962796358681627","0.000590121183608151","0.00111172363995038","0.0100191291393599","0.0094155078849316","0.00720008421795606","0.0154385396236861","0.0169979170211235","0.00234727846963837","0.000916905652202461","0","0.00206612975209005","0.00529127199367674","0.00206612975209005","0.000740840209824345","0.00529127199367674","0.00529127199367674","0.00621973081217285","9.37627268490221e-06","0.000450727336515629","9.37627268490221e-06","0.01470347831241","0.0177694312021207","0.00826451900835986","0.00621973081217285","0.00234727846963837","0.00529127199367674","0.000740840209824345","0.00297819704857964","0.00404788231162078","0.0119127881943182","0.00404788231162078","0.000146704904352376","3.66762260880941e-05","0.000232327404444093","0.00155225046993204","0.00366762260881006","0.0026533614864241","0.000590121183608064","0.00179713507831691","0.00574612513023989","0.00621973081217285","0.000450727336515629","0.0112537407973226","0.0154385396236866","0.00883063717396083","0.000230257863062481","0.00574612513023989","0.00621973081217285","0.00155225046993204","0.000450727336515553","0.00332178515610478","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2016-01-21_R_T3",76,"1/21/2016","9:52:52 AM",31.9605,12.013,11.74782848,NA,"AR-378_PIPES_2016-01-21_R_T3_final.csv",540,11.4084507042254,0.343604097970016,"0.00332178515610478","0.00266740124667199","0.007861285389932","0.0067120890394756","0.00827689640850226","0.00180290849684895","0.00155225046993218","0.000740840209824442","0.0044378233566601","0.005291271993677","8.43864541640873e-05","0.000748267576070379","0.00332178515610478","0.000148358002852862","0.000228197278439999","0.000148358002852862","0.000925166513902499","0.000228197278439999","0.000228197278439999","0.000450727336515629","0.00297819704857945","0.00621973081217285","0.00297819704857945","0.00404788231162101","0.00572551002241007","0.00110719035378092","0.000450727336515629","8.43864541640873e-05","0.000228197278439999","0.000925166513902499","9.37627268489133e-06","3.5856623041601e-05","0.0026533614864241","3.5856623041601e-05","0.0020723207675625","0.00405654602864021","0.00531108919492822","0.000332563367142391","8.56130044090877e-06","3.75050907395871e-05","0.00111172363995038","0.000232327709289964","0.000330086034792912","0.000450727336515629","0.00621973081217285","0.0268037734372162","0.0330828262029224","0.0229845005209596","0.00180290934606236","0.000330086034792912","0.000450727336515629","0.000332563367142391","0.00132529417306811","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2016-01-21_R_T3",77,"1/21/2016","9:52:53 AM",31.9962,12.013,11.77212089,NA,"AR-378_PIPES_2016-01-21_R_T3_final.csv",550,11.6197183098592,0.364937242227283,"0.000590121183608064","0.00111172363995038","0.000748267576070379","0.00414368743739042","0.00332178515610499","0.00444689455980152","0.00445597368948637","0.00405654602864043","0.0026533614864241","0.00826451900835986","0.0094155078849316","0.000228197278439999","9.37627268490221e-06","0.00111172363995038","0.000146704904352419","0.00155225046993204","0.000146704904352419","3.75050907396088e-05","0.00155225046993204","0.00155225046993204","0.0020723207675625","0.000916905652202461","0.00297819704857964","0.000916905652202461","0.00772911404054442","0.00999190363944004","0.00331394567293435","0.0020723207675625","0.000228197278439999","0.00155225046993204","3.75050907396088e-05","0.000450727336515629","0.000916905652202461","0.00574612513023989","0.000916905652202461","0.000450727336515629","0.00155225046993204","0.00236048376273605","3.66762260880941e-05","0.000740840209824442","0.000330086034792912","8.1904491012108e-05","8.1904491012108e-05","0.00180290934606236","0.0020723207675625","0.00297819704857964","0.0194396568808689","0.0248360075189137","0.0162088520497199","0.000330086034792912","0.00180290934606236","0.0020723207675625","3.66762260880941e-05","0.000146704904352419","0.000590121183608064","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2016-01-21_R_T3",78,"1/21/2016","9:52:54 AM",32.0319,12.013,11.7964133,NA,"AR-378_PIPES_2016-01-21_R_T3_final.csv",560,11.830985915493,0.356012440469185,"0.000590121183608064","0.00236048473443226","8.1904491012108e-05","9.37627268490221e-06","0.00160633185206497","0.0011117236399505","0.00179713507831691","0.00828928124933993","0.00774108395456482","0.00574612513023989","0.0132714570272758","0.0147199861434023","0.00155225046993204","0.000450727336515553","8.1904491012108e-05","0.00132529417306811","0.00405654602864021","0.00132529417306811","0.000330086034792847","0.00405654602864021","0.00405654602864021","0.00487415656582549","3.5856623041601e-05","0.000916905652202568","3.5856623041601e-05","0.012590588136684","0.0154385396236861","0.00670094335930391","0.00487415656582549","0.00155225046993204","0.00405654602864021","0.000330086034792847","0.0020723207675625","0.00297819704857945","0.0100191311412718","0.00297819704857945","9.37627268489133e-06","0.000228197278439999","0.00059012069776001","0.000921031452249926","0.0026533614864241","0.00180290934606236","0.000232327709289964","0.00111172363995038","0.00445597502454795","0.00487415656582549","0.000916905652202568","0.0132557826917378","0.0177694312021212","0.0106134459456964","3.75050907395871e-05","0.00445597502454795","0.00487415656582549","0.000921031452249926","0.000148358002852862","0.00236048473443226","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PIPES_2016-01-21_R_T3",79,"1/21/2016","9:52:55 AM",31.974,12.013,11.75701469,NA,"AR-378_PIPES_2016-01-21_R_T3_final.csv",570,12.0422535211268,0.320225623558209,"0.00155225046993204","0.000228197278439999","8.43864541640873e-05","0.00234727846963837","0.00180290934606236","0.00631670161818242","0.005291271993677","0.0066898069407375","0.00266740021373438","0.00236048473443243","0.00132529417306811","0.00574612513023989","0.0067120890394756","0","0.000330086034792912","0.00234727846963837","8.96415576039493e-06","0.000590121183608064","8.96415576039493e-06","0.000450727336515629","0.000590121183608064","0.000590121183608064","0.000925166513902499","0.00205994799822244","0.00485517140248365","0.00205994799822244","0.00530117669227242","0.00720008421795606","0.00180290934606236","0.000925166513902499","0","0.000590121183608064","0.000450727336515629","3.75050907396088e-05","0.000230257863062481","0.00368412580899992","0.000230257863062481","0.00132034413917165","0.00297077431313601","0.00405654475482003","8.1904491012108e-05","0.000146704904352419","9.37627268490221e-06","0.000583527312816119","3.66762260880941e-05","0.000748267576070379","0.000925166513902499","0.00485517140248365","0.0238802533778169","0.0298255110564097","0.0202835105196359","0.00110719035378092","0.000748267576070379","0.000925166513902499","8.1904491012108e-05","0.000740840209824442","8.43864541640873e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
