"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.38095238095238","semivar4.76190476190476","semivar7.14285714285714","semivar9.52380952380952","semivar11.9047619047619","semivar14.2857142857143","semivar16.6666666666667","semivar19.047619047619","semivar21.4285714285714","semivar23.8095238095238","semivar26.1904761904762","semivar28.5714285714286","semivar30.952380952381","semivar33.3333333333333","semivar35.7142857142857","semivar38.0952380952381","semivar40.4761904761905","semivar42.8571428571429","semivar45.2380952380952","semivar47.6190476190476","semivar50","semivar52.3809523809524","semivar54.7619047619048","semivar57.1428571428571","semivar59.5238095238095","semivar61.9047619047619","semivar64.2857142857143","semivar66.6666666666667","semivar69.0476190476191","semivar71.4285714285714","semivar73.8095238095238","semivar76.1904761904762","semivar78.5714285714286","semivar80.9523809523809","semivar83.3333333333333","semivar85.7142857142857","semivar88.0952380952381","semivar90.4761904761905","semivar92.8571428571429","semivar95.2380952380952","semivar97.6190476190476","semivar100","semivar102.380952380952","semivar104.761904761905","semivar107.142857142857","semivar109.52380952381","semivar111.904761904762","semivar114.285714285714","semivar116.666666666667","semivar119.047619047619","semivar121.428571428571","semivar123.809523809524","semivar126.190476190476","semivar128.571428571429","semivar130.952380952381","semivar133.333333333333","semivar135.714285714286","semivar138.095238095238","semivar140.47619047619","semivar142.857142857143","semivar145.238095238095","semivar147.619047619048","semivar150","semivar152.380952380952","semivar154.761904761905","semivar157.142857142857","semivar159.52380952381","semivar161.904761904762","semivar164.285714285714","semivar166.666666666667","semivar169.047619047619","semivar171.428571428571","semivar173.809523809524","semivar176.190476190476","semivar178.571428571429","semivar180.952380952381","semivar183.333333333333","semivar185.714285714286","semivar188.095238095238","semivar190.47619047619","semivar192.857142857143","semivar195.238095238095","semivar197.619047619048","semivar200","semivar202.380952380952","semivar204.761904761905","semivar207.142857142857","semivar209.52380952381","semivar211.904761904762","semivar214.285714285714","semivar216.666666666667","semivar219.047619047619","semivar221.428571428571","semivar223.809523809524","semivar226.190476190476","semivar228.571428571429","semivar230.952380952381","semivar233.333333333333","semivar235.714285714286","semivar238.095238095238","semivar240.47619047619","semivar242.857142857143","semivar245.238095238095","semivar247.619047619048","semivar250","semivar252.380952380952","semivar254.761904761905","semivar257.142857142857","semivar259.52380952381","semivar261.904761904762","semivar264.285714285714","semivar266.666666666667","semivar269.047619047619","semivar271.428571428571","semivar273.809523809524","semivar276.190476190476","semivar278.571428571429","semivar280.952380952381","semivar283.333333333333","semivar285.714285714286","semivar288.095238095238","semivar290.47619047619","semivar292.857142857143","semivar295.238095238095","semivar297.619047619048","semivar300"
"AR-330_INDRA_2015-12-11_R_T2",27,"12/11/2015","10:51:58 AM",42.7096,18.045,19.06215658,50,"AR-330_INDRA_2015-12-11_R_T2_final.csv",410,9.84,0.460788843210449,"0.0151356648738683","0.0096814697586919","0.00770520375290415","0.00445597502454795","0.000111241740294438","0.000310601851210009","0.00316676420148001","0.00316676420148001","1.25202037920945e-05","0.00356938735692238","0.00711947644145995","0.0169093170837891","0.016001602326554","0.00242036743967297","1.30064094735903e-05","0.00123761551365748","0.000793606931260862","0.000198401591960129","0.00356938735692238","0.0134444743890958","0.00544080608971261","0.0142775494276904","0.00652388174730257","0.00277387292970496","0.000310601851210009","0.00242706682817284","0.000196489465200868","0.00356938735692238","0.0142775494276904","0.0187812114255935","0.0118682678528963","0.00356938735692238","0.000789777484880394","0.000198401591960129","1.30064094735903e-05","0.000444967383062537","4.91222962128863e-05","0.000111241740294438","0.00399609829608995","0.0169093170837891","0.0321001008082995","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-12-11_R_T2",31,"12/11/2015","10:52:02 AM",42.7303,18.045,19.07624209,NA,"AR-330_INDRA_2015-12-11_R_T2_final.csv",420,10.08,0.383882458201359,"0.000198401591960129","0.0118682678528963","0.00710799905010258","0.00543077321068829","0.00277387398305617","1.25202037920945e-05","0.00100548668254818","0.00495046205463043","0.00495046205463043","0.000111241740294438","0.00208472967014542","0.00494089216059013","0.0134444767081023","0.012636442006325","0.00123283288135838","0.000313005094802489","0.00242706682817284","0.00178561517277163","0","0.00208472967014542","0.0103764374790395","0.00356126197521615","0.0111098324621762","0.00444689455980152","0.00148857535384356","0.00100548668254818","0.00401332132660845","0.000789777484880394","0.00208472967014542","0.0111098324621762","0.0151189279769022","0.00899767401584466","0.00208472967014542","0.000196489465200868","0","0.000313005094802489","4.91224363875979e-05","5.00808151684284e-05","1.25202037920945e-05","0.00241367731005596","0.0134444767081023","0.0272512413202491","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-12-11_R_T2",32,"12/11/2015","10:52:03 AM",42.8336,18.045,19.14653357,NA,"AR-330_INDRA_2015-12-11_R_T2_final.csv",430,10.32,0.351529701753739,"0.00494089216059013","0.00711947644145995","0.00149383023001013","0.000196489465200968","1.15756452900081e-05","0.000310601851210009","0.0054508497042165","0.010404181560792","0.0197827038009995","0.0197827038009995","0.00653487924995998","0.000606766953369605","0","0.00208472967014574","0.00177413230820269","0.00123761551365748","0.0077410839545645","0.0142938164705619","0.01266705680592","0.00494089216059013","0.000606766953369605","0.00099687453582238","0.000112681834128851","0.00123283217912427","1.30064094735903e-05","0.00100548731673631","0.010404181560792","0.0178602536579072","0.0096814697586912","0.000606766953369605","0.00123283217912427","0.00277387292970496","0.000603419081868133","0.000606766953369605","0.00316676420148001","0.00494089216059013","0.0077410839545645","0.00400470518190738","0.00598584765542761","0.0054508497042165","0.000447842518044078","0.00208472967014574","0.00898476873552027","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-12-11_R_T2",33,"12/11/2015","10:52:04 AM",42.8904,18.045,19.18518367,NA,"AR-330_INDRA_2015-12-11_R_T2_final.csv",440,10.56,0.37751781334042,"0.00149383023001013","0.0118682678528963","0.0151356648738683","0","0.000606766460716864","0.00124240740484003","0.00316676307600022","0.0126517436512007","0.0197827009879804","0.03214888446121","0.03214888446121","0.0142775494276904","0.00400470518190783","0.00149383023001013","4.91224363875979e-05","1.20433291225043e-05","0.0054508482276196","0.0160360509202608","0.0250294073869222","0.0228608714915344","0.0118682678528963","0.00400470518190783","5.00808151684284e-05","0.00242706682817284","1.25202037920945e-05","0.00178561517277163","0.00495046205463043","0.0197827009879804","0.0296846573143696","0.0187812114255935","0.00400470518190783","1.25202037920945e-05","0.000196489465200868","0.000198401591960129","0.00400470518190783","0.00901058665929227","0.0118682678528963","0.0160360509202608","0.0103903038704656","0.01346025985709","0.0126517436512007","0.00357752199751224","4.91224363875979e-05","0.00315146606192613","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-12-11_R_T2",34,"12/11/2015","10:52:05 AM",42.8852,18.045,19.18164528,NA,"AR-330_INDRA_2015-12-11_R_T2_final.csv",450,10.8,0.454509656343837,"1.25202037920945e-05","0.00123283217912427","0.0111098324621762","0.0142775494276904","1.25202037920945e-05","0.000444966961177602","0.00100548668254818","0.00278104456207239","0.0118682678528963","0.0187998650787605","0.0308925302265444","0.0308925302265444","0.0134444743890966","0.00356938735692281","0.00123283217912427","0.00011124195123688","4.91224363875979e-05","0.00494089075476101","0.0151524134916197","0.0239223325187716","0.0218033958636732","0.0111098324621762","0.00356938735692281","1.25202037921197e-05","0.00209094755453441","0","0.00149909513942259","0.00446506341447703","0.0187998650787605","0.0284779023907612","0.017823897428069","0.00356938735692281","0","0.000308208220339533","0.000111241740294438","0.00356938735692281","0.00835134981991871","0.0111098324621762","0.0151524134916197","0.00968146779080264","0.0126517436512015","0.0118682678528963","0.00316676307600022","0.00011124195123688","0.00356126197521572","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-12-11_R_T2",35,"12/11/2015","10:52:06 AM",42.7974,18.045,19.12190093,NA,"AR-330_INDRA_2015-12-11_R_T2_final.csv",460,11.04,0.529987746837658,"0.00356938735692281","0.00400470518190783","0.000606766953369605","0.00208472967014542","0.00356938735692238","0.00400470518190783","0.00149383100301229","0.000785957860803672","4.91224363875979e-05","0.00242036743967262","0.00598584610806238","0.0134602598570892","0.0134602598570892","0.00315910993952157","0","0.000606766953369605","0.00494089216059063","0.00445597502454842","0.000111241740294363","0.0040133225936238","0.00901058665929159","0.00772911404054411","0.00208472967014542","0","0.00315910993952157","0.000196489465200968","0.00356938735692281","0.00044210108644006","5.00808151683781e-05","0.00598584610806238","0.011883097252544","0.00544080608971209","0","0.00356938735692281","0.0059753224660442","0.00242036743967297","0","0.00100117629547684","0.00208472967014542","0.0040133225936238","0.00149383023000986","0.0027810456167844","0.00242036743967262","1.20433291225043e-05","0.00494089216059063","0.0142612940348355","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-12-11_R_T2",36,"12/11/2015","10:52:07 AM",42.6682,18.045,19.03398555,NA,"AR-330_INDRA_2015-12-11_R_T2_final.csv",470,11.28,0.549128051507625,"0.00772911404054411","0.0218033958636732","0.0228608714915344","0.01266705680592","0.00178561517277163","0.000793606931260862","0.0228608714915344","0.0160188232589403","0.0134444767081023","0.00901058855777405","0.00149909513942259","0.00011124195123688","0.000789777484880394","0.000789777484880394","0.00100548731673631","0.00772911404054411","0.01266705680592","0.0250294105510596","0.0239223356121411","0.00598584765542761","0.000603419081868133","4.91222962128863e-05","0","0.00178561517277163","0.00772911404054411","0.0207709606433951","0.0103903059091227","0.0218033958636732","0.0118682678528963","0.00653487924995998","0.00011124195123688","0.000444966961177602","0.000200323260673613","0.00772911404054411","0.0218033958636732","0.0272961911790478","0.0187998678210118","0.00772911404054411","0.00316676420148001","0.00178561517277163","0.000603419081868133","0.00242706781347842","0.00123761551365748","0.00149909513942259","0.00835135164763271","0.0250294105510596","0.0429882334828807","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-12-11_R_T2",37,"12/11/2015","10:52:08 AM",42.5908,18.045,18.98131798,NA,"AR-330_INDRA_2015-12-11_R_T2_final.csv",480,11.52,0.513329610721717,"0.00277387292970496","0.0197635658307022","0.0401310271252906","0.0415612195591764","0.0272961911790478","0.00901058665929227","0.00653487924995998","0.0415612195591764","0.0321244897969641","0.0284319928280522","0.0217833069570557","0.00835134981991871","0.00399609829608995","0.000603419081868133","0.000603419081868133","0.00711947644145995","0.0197635658307022","0.0272961911790478","0.0444680252278251","0.0429882334828821","0.0169093170837891","0.00596480653826579","0.00208472967014574","0.00277387292970496","0.00901058665929227","0.0197635658307022","0.0387258750989876","0.0239012898641768","0.0401310271252906","0.0261175173637226","0.017823897428069","0.00399609829608995","0.000996875167288932","0.00446506341447703","0.0197635658307022","0.0401310271252906","0.0474730714115854","0.0360165167208323","0.0197635658307022","0.0118682678528963","0.00901058665929227","0.00596480653826579","0.0103903059091227","0.00771715338812871","0.00835134981991871","0.0207513532408899","0.0444680252278251","0.0676018772130312","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-12-11_R_T2",38,"12/11/2015","10:52:09 AM",42.5752,18.045,18.97070281,NA,"AR-330_INDRA_2015-12-11_R_T2_final.csv",490,11.76,0.460903329226705,"0.000112681834128926","0.00400470518190783","0.0228608714915344","0.044496725649702","0.0460020393063404","0.0309164561621777","0.0111385396229188","0.0083637920472131","0.0460020393063404","0.0360423504341339","0.0321244897969641","0.0250294105510596","0.0104041815607927","0.00545084970421703","0.00123761551365773","0.00123761551365773","0.00902351046146566","0.0228608714915344","0.0309164561621777","0.0490576429081608","0.0475027299404652","0.0197827038010005","0.00771715338812933","0.00316676420148041","0.00400470518190783","0.0111385396229188","0.0228608714915344","0.0430164524006464","0.0272961911790489","0.044496725649702","0.0296612163994629","0.0207709606433961","0.00545084970421703","0.00177986953225015","0.00599638055769035","0.0228608714915344","0.044496725649702","0.0522114868127892","0.0401582963016228","0.0228608714915344","0.0142938164705627","0.0111385396229188","0.00771715338812933","0.0126670568059208","0.00969486390625002","0.0104041815607927","0.0239223356121411","0.0490576429081608","0.0732345240886881","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-12-11_R_T2",39,"12/11/2015","10:52:10 AM",42.6424,18.045,19.0164297,NA,"AR-330_INDRA_2015-12-11_R_T2_final.csv",500,12,0.443853528545663,"0.00209094846907219","0.00123283288135838","0.000308207869222529","0.0111241803577127","0.027296187874737","0.0284779023907612","0.0169270169889767","0.00357752199751224","0.00209094755453441","0.0284779023907612","0.0207709606433961","0.017823897428069","0.0126517436512007","0.00316676307600022","0.000789777484880394","0.00011124195123688","0.00011124195123688","0.00242706682817284","0.0111241803577127","0.0169270169889767","0.0308925302265444","0.0296612163994629","0.00901058665929227","0.00177413146579372","0.000111241740294438","0.000308207869222529","0.00357752199751224","0.0111241803577127","0.0261395137662957","0.0142775494276904","0.027296187874737","0.016001599796605","0.00968146779080264","0.000789777484880394","1.25202037920945e-05","0.00100548668254818","0.0111241803577127","0.027296187874737","0.0334053992796735","0.0239223325187716","0.0111241803577127","0.0054508482276196","0.00357752199751224","0.00177413146579372","0.00446506341447703","0.00278104456207201","0.00316676307600022","0.0118682678528963","0.0308925302265444","0.0505763621877714","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-12-11_R_T2",40,"12/11/2015","10:52:11 AM",42.7509,18.045,19.09025956,NA,"AR-330_INDRA_2015-12-11_R_T2_final.csv",510,12.24,0.432634913123275,"0.0054508482276196","0.0142938164705627","0.0118682678528963","0.00316676420148001","0.00100117629547684","0.00835134981991871","0.00901058665929227","0.00316676420148001","0.000196489465200868","0.000789777484880394","0.00901058665929227","0.00494089216059063","0.00356126197521615","0.00149383100301202","0.000308208220339533","0.00209094755453441","0.00711947644145995","0.00711947644145995","0.000603419081868133","0.00100117629547684","0.00316676420148001","0.0103903059091227","0.0096814697586919","0.000444967383062537","0.00100548731673631","0.00400470518190738","0.00316676420148001","0.000196489465200868","0.00100117629547684","0.00771715338812871","0.00208472967014574","0.00835134981991871","0.00277387292970496","0.000603419081868133","0.00209094755453441","0.00598584610806238","0.0017741323082024","0.00100117629547684","0.00835134981991871","0.0118682678528963","0.00653487924995998","0.00100117629547684","0","0.000196489465200868","0.00100548731673631","4.91222962128863e-05","0.000444967383062537","0.000308208220339533","0.00123283288135838","0.0103903059091227","0.0228197369077205","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-12-11_R_T2",41,"12/11/2015","10:52:12 AM",42.8439,18.045,19.1535423,NA,"AR-330_INDRA_2015-12-11_R_T2_final.csv",520,12.48,0.448281445100354,"0.00400470518190783","0.0187998650787605","0.0334302791034611","0.0296612163994629","0.0142938164705627","0.00100117629547707","0.000789777484880394","0.00100117629547684","4.91222962129361e-05","0.0059753224660442","0.00835134981991871","0.00100117629547684","4.91224363875979e-05","1.300633734491e-05","0.000606766460717039","0.00653487924995998","0.0118830972525448","0.0218033958636732","0.0218033958636732","0.00771715338812933","0.00100117629547707","4.91222962129361e-05","0.00149383100301202","0.00123283288135838","0.00177986868848018","0.00902351046146566","0.0160188207276304","0.0142938164705627","0.0059753224660442","0.00100117629547707","0.000603419081867958","0.000310601851210009","0.000789777484880394","0.000112681834128926","0.00149909513942259","0.0118830972525448","0.0197827009879804","0.0111098324621762","0.00100117629547707","0.000789777484880394","0.00208472967014542","0.000308208220339533","0.00100117629547707","0.00400470518190783","0.0059753224660442","0.00902351046146566","0.00494089075476101","0.00711947644146055","0.00653487924995998","0.000793606367840515","0.00149383100301202","0.00770520375290353","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-12-11_R_T2",42,"12/11/2015","10:52:13 AM",42.8439,18.045,19.1535423,NA,"AR-330_INDRA_2015-12-11_R_T2_final.csv",530,12.72,0.486396382744465,"0","0.00400470518190783","0.0187998650787605","0.0334302791034611","0.0296612163994629","0.0142938164705627","0.00100117629547707","0.000789777484880394","0.00100117629547684","4.91222962129361e-05","0.0059753224660442","0.00835134981991871","0.00100117629547684","4.91224363875979e-05","1.300633734491e-05","0.000606766460717039","0.00653487924995998","0.0118830972525448","0.0218033958636732","0.0218033958636732","0.00771715338812933","0.00100117629547707","4.91222962129361e-05","0.00149383100301202","0.00123283288135838","0.00177986868848018","0.00902351046146566","0.0160188207276304","0.0142938164705627","0.0059753224660442","0.00100117629547707","0.000603419081867958","0.000310601851210009","0.000789777484880394","0.000112681834128926","0.00149909513942259","0.0118830972525448","0.0197827009879804","0.0111098324621762","0.00100117629547707","0.000789777484880394","0.00208472967014542","0.000308208220339533","0.00100117629547707","0.00400470518190783","0.0059753224660442","0.00902351046146566","0.00494089075476101","0.00711947644146055","0.00653487924995998","0.000793606367840515","0.00149383100301202","0.00770520375290353","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-12-11_R_T2",43,"12/11/2015","10:52:14 AM",42.8336,18.045,19.14653357,NA,"AR-330_INDRA_2015-12-11_R_T2_final.csv",540,12.96,0.512076393955687,"4.91222962129361e-05","4.91222962129361e-05","0.00316676420148001","0.0169270169889767","0.0309164561621777","0.0272961911790478","0.01266705680592","0.000606766953369605","0.00123283217912427","0.00149383023001013","0","0.00494089216059013","0.00711947644145995","0.00149383023001013","0.000196489465200968","1.15756452900081e-05","0.000310601851210009","0.0054508497042165","0.010404181560792","0.0197827038009995","0.0197827038009995","0.00653487924995998","0.000606766953369605","0","0.00208472967014574","0.00177413230820269","0.00123761551365748","0.0077410839545645","0.0142938164705619","0.01266705680592","0.00494089216059013","0.000606766953369605","0.00099687453582238","0.000112681834128851","0.00123283217912427","1.30064094735903e-05","0.00100548731673631","0.010404181560792","0.0178602536579072","0.0096814697586912","0.000606766953369605","0.00123283217912427","0.00277387292970496","0.000603419081868133","0.000606766953369605","0.00316676420148001","0.00494089216059013","0.0077410839545645","0.00400470518190738","0.00598584765542761","0.0054508497042165","0.000447842518044078","0.00208472967014574","0.00898476873552027","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-12-11_R_T2",44,"12/11/2015","10:52:15 AM",42.787,18.045,19.11482415,NA,"AR-330_INDRA_2015-12-11_R_T2_final.csv",550,13.2,0.542888611947412,"0.00100548731673631","0.00149909513942259","0.00149909513942259","0.000603419081868133","0.00968146779080264","0.0207709606433961","0.017823897428069","0.00653487924995998","5.00808151683781e-05","0.00446506341447703","0.00495046205463043","0.00100548731673631","0.00148857535384356","0.00277387292970496","0.00495046205463043","0.00209094846907219","0.00123283288135838","0.000198401873670352","0.0017741323082024","0.00494089075476101","0.0118682678528963","0.0118682678528963","0.00241367632747253","5.00808151683781e-05","0.00100548731673631","0.00598584765542761","0.00545084970421703","1.20432597155986e-05","0.00316676420148001","0.00771715338812871","0.00653487924995998","0.00148857535384356","5.00808151683781e-05","0.00400470518190738","0.000444967383062537","0.00446506341447703","0.000789777484880394","0","0.00494089075476101","0.0103903038704656","0.00444689455980152","5.00808151683781e-05","0.00446506341447703","0.00711947644145995","0.00316676420148001","5.00808151683781e-05","0.000603419081868133","0.00148857535384356","0.00316676420148001","0.00099687453582238","0.00208472967014574","0.0017741323082024","0.00011124195123688","0.00598584765542761","0.0160016023265531","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2015-12-11_R_T2",45,"12/11/2015","10:52:16 AM",42.7199,18.045,19.06916531,NA,"AR-330_INDRA_2015-12-11_R_T2_final.csv",560,13.44,0.556996576153839,"0.00208472967014574","0.00598584765542761","0.00711947644146055","0.00711947644146055","0.000444967383062537","0.00278104456207201","0.00969486390625002","0.00771715338812871","0.00123761551365748","0.0027810456167844","0.0126517436512015","0.01346025985709","0.00598584765542761","5.00808151684284e-05","4.91222962128863e-05","0.01346025985709","0.00835135164763336","0.0065238833627138","0.00356938855180958","1.25202037921197e-05","0.000606766460716864","0.00400470518190738","0.00400470518190738","1.20432597155986e-05","0.0027810456167844","0.00598584765542761","0.0151356673344104","0.0142775518174647","0.00177986953225015","0.000112681834128851","0.00177986868847988","0.00123761551365748","5.00808151684284e-05","0.0027810456167844","0.0118682678528963","0.00445597502454842","0.0126517436512015","0.00544080608971261","0.00208472967014574","0.000606766460716864","0.00316676307599982","0.000442101086439911","0.0027810456167844","0.0126517436512015","0.0169093170837891","0.0103903059091227","0.0027810456167844","0.000444967383062537","5.00808151684284e-05","0.000112681834128851","0.000198401873670452","0","1.25202037921197e-05","0.00315911106364097","0.0151356673344104","0.0296377847434382","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
