"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.58620689655172","semivar5.17241379310345","semivar7.75862068965517","semivar10.3448275862069","semivar12.9310344827586","semivar15.5172413793103","semivar18.1034482758621","semivar20.6896551724138","semivar23.2758620689655","semivar25.8620689655172","semivar28.448275862069","semivar31.0344827586207","semivar33.6206896551724","semivar36.2068965517241","semivar38.7931034482759","semivar41.3793103448276","semivar43.9655172413793","semivar46.551724137931","semivar49.1379310344828","semivar51.7241379310345","semivar54.3103448275862","semivar56.8965517241379","semivar59.4827586206897","semivar62.0689655172414","semivar64.6551724137931","semivar67.2413793103448","semivar69.8275862068966","semivar72.4137931034483","semivar75","semivar77.5862068965517","semivar80.1724137931034","semivar82.7586206896552","semivar85.3448275862069","semivar87.9310344827586","semivar90.5172413793103","semivar93.1034482758621","semivar95.6896551724138","semivar98.2758620689655","semivar100.862068965517","semivar103.448275862069","semivar106.034482758621","semivar108.620689655172","semivar111.206896551724","semivar113.793103448276","semivar116.379310344828","semivar118.965517241379","semivar121.551724137931","semivar124.137931034483","semivar126.724137931034","semivar129.310344827586","semivar131.896551724138","semivar134.48275862069","semivar137.068965517241","semivar139.655172413793","semivar142.241379310345","semivar144.827586206897","semivar147.413793103448","semivar150","semivar152.586206896552","semivar155.172413793103","semivar157.758620689655","semivar160.344827586207","semivar162.931034482759","semivar165.51724137931","semivar168.103448275862","semivar170.689655172414","semivar173.275862068966","semivar175.862068965517","semivar178.448275862069","semivar181.034482758621","semivar183.620689655172","semivar186.206896551724","semivar188.793103448276","semivar191.379310344828","semivar193.965517241379","semivar196.551724137931","semivar199.137931034483","semivar201.724137931034","semivar204.310344827586","semivar206.896551724138","semivar209.48275862069","semivar212.068965517241","semivar214.655172413793","semivar217.241379310345","semivar219.827586206897","semivar222.413793103448","semivar225","semivar227.586206896552","semivar230.172413793103","semivar232.758620689655","semivar235.344827586207","semivar237.931034482759","semivar240.51724137931","semivar243.103448275862","semivar245.689655172414","semivar248.275862068966","semivar250.862068965517","semivar253.448275862069","semivar256.034482758621","semivar258.620689655172","semivar261.206896551724","semivar263.793103448276","semivar266.379310344828","semivar268.965517241379","semivar271.551724137931","semivar274.137931034483","semivar276.724137931034","semivar279.310344827586","semivar281.896551724138","semivar284.48275862069","semivar287.068965517241","semivar289.655172413793","semivar292.241379310345","semivar294.827586206897","semivar297.413793103448","semivar300"
"AR-370_PIPES_2016-03-11_R_T1",20,"3/11/2016","2:24:04 PM",35.7068,13.942,14.297,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",100,2.60869565217391,0.34150723,"0.00131044000000007","0.00206116000000007","0.00263169000000013","0.000906010000000054","0.00014884","0.00444888999999988","0.000745289999999921","0.000234089999999996","0.000580810000000033","0.000445210000000024","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",21,"3/11/2016","2:24:05 PM",35.7514,13.942,14.3274,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",110,2.8695652173913,0.318735135,"0.000924160000000012","0.00443556000000015","0.00574564000000015","0.00667489000000024","0.00366025000000013","0.000331240000000008","0.00131768999999992","9.61000000001027e-06","0.00022801000000001","0.0029702500000001","0.00265225000000008","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",22,"3/11/2016","2:24:06 PM",35.7335,13.942,14.3152,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",120,3.1304347826087,0.32376268,"0.00014884","0.000331240000000008","0.00295936000000012","0.00404496000000013","0.0048302500000002","0.00233289000000011","3.60000000000027e-05","0.00235224999999989","8.28099999999696e-05","8.41000000000201e-06","0.00178929000000008","0.00154449000000006","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",23,"3/11/2016","2:24:07 PM",35.698,13.942,14.291,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",130,3.39130434782609,0.356151334999999,"0.000585640000000021","0.00132496000000003","3.60000000000027e-05","0.00091204000000004","0.00155236000000004","0.00205209000000009","0.000580810000000033","0.000331240000000008","0.0052852899999999","0.00110888999999992","0.000453690000000004","0.000327610000000016","0.00022801000000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",24,"3/11/2016","2:24:08 PM",35.7202,13.942,14.3062,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",140,3.65217391304348,0.369167544999999,"0.000231040000000003","8.10000000000061e-05","0.000449440000000014","8.46399999999977e-05","0.00206116000000007","0.00298116000000007","0.00366025000000013","0.00154449000000006","9.00000000000068e-06","0.00330624999999991","0.000327609999999952","3.72099999999999e-05","0.00110889000000004","0.000918090000000027","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",25,"3/11/2016","2:24:09 PM",35.7292,13.942,14.3123,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",150,3.91304347826087,0.368557004999999,"3.72099999999999e-05","0.000453690000000004","8.41000000000201e-06","0.00022801000000001","0.000234089999999996","0.00265225000000008","0.00368449000000008","0.00443556000000015","0.00206116000000007","9.60999999999926e-06","0.00264195999999992","0.000143999999999968","0","0.00155236000000004","0.00132496000000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",26,"3/11/2016","2:24:10 PM",35.7826,13.942,14.3486,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",160,4.17391304347826,0.333145965,"0.00131768999999992","0.00179775999999991","0.00331775999999988","0.0011155599999999","0.000449439999999939","0.00266255999999987","0.00770883999999994","0.00940899999999991","0.01058841","0.00667488999999994","0.0015523599999999","0.00022801000000001","0.00059049000000001","0.00131768999999992","0.00573048999999991","0.0052852899999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",27,"3/11/2016","2:24:11 PM",35.6891,13.942,14.285,25,"AR-370_PIPES_2016-03-11_R_T1_final.csv",170,4.43478260869565,0.289936325,"0.0040449599999999","0.000745290000000018","0.000449440000000014","3.60000000000027e-05","0.00091204000000004","0.00179776000000006","0.000144000000000011","0.000585640000000021","0.00111556000000002","0.00154449000000006","0.000327610000000016","0.000585640000000021","0.00619368999999993","0.00154448999999992","0.000745290000000018","0.000146410000000005","8.2810000000002e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",32,"3/11/2016","2:24:16 PM",35.6401,13.942,14.2516,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",180,4.69565217391304,0.25495706,"0.00111556000000002","0.00940899999999991","0.00368449000000008","0.00298116000000007","0.00155236000000004","0.00404496000000013","0.00574564000000015","0.00206116000000007","8.46399999999977e-05","0","3.48100000000054e-05","0.000234089999999996","0.00331776000000009","0.01256641","0.0052852899999999","0.00368449000000008","0.000453690000000004","0.00059049000000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",33,"3/11/2016","2:24:17 PM",35.7158,13.942,14.3032,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",190,4.95652173913043,0.247091675000001,"0.00266256000000006","0.000331240000000008","0.00206115999999991","8.2810000000002e-05","9.00000000000068e-06","0.00014884","0.000144000000000011","0.000585640000000021","3.8439999999997e-05","0.00179776000000006","0.00266256000000006","0.00330625000000011","0.00131769000000005","3.60000000000027e-05","0.00366024999999992","0.000445209999999949","8.2810000000002e-05","0.000918090000000027","0.000745290000000018","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",34,"3/11/2016","2:24:18 PM",35.6758,13.942,14.2759,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",200,5.21739130434783,0.27555814,"0.000745290000000018","0.00059049000000001","8.2810000000002e-05","0.0052852899999999","0.00132496000000003","0.000918090000000027","0.00022801000000001","0.00154449000000006","0.00265225000000008","0.000445210000000024","0.00022801000000001","0.00059049000000001","0.00091204000000004","8.10000000000061e-05","0.00110889000000004","0.00770883999999994","0.00234255999999991","0.00132496000000003","9.00000000000068e-06","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",35,"3/11/2016","2:24:19 PM",35.6535,13.942,14.2608,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",210,5.47826086956522,0.316266624999999,"0.00022801000000001","0.00179776000000006","8.46399999999977e-05","0.000585640000000021","0.00770883999999994","0.00265225000000008","0.00206116000000007","0.00091204000000004","0.00295936000000012","0.00443556000000015","0.00131044000000007","0","8.46399999999977e-05","0.00022801000000001","3.72099999999999e-05","0.00234256000000009","0.01058841","0.00403224999999993","0.00265225000000008","0.000146410000000005","0.00022801000000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
