"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.80722891566265","semivar3.6144578313253","semivar5.42168674698795","semivar7.2289156626506","semivar9.03614457831325","semivar10.8433734939759","semivar12.6506024096386","semivar14.4578313253012","semivar16.2650602409639","semivar18.0722891566265","semivar19.8795180722892","semivar21.6867469879518","semivar23.4939759036145","semivar25.3012048192771","semivar27.1084337349398","semivar28.9156626506024","semivar30.7228915662651","semivar32.5301204819277","semivar34.3373493975904","semivar36.144578313253","semivar37.9518072289157","semivar39.7590361445783","semivar41.566265060241","semivar43.3734939759036","semivar45.1807228915663","semivar46.9879518072289","semivar48.7951807228916","semivar50.6024096385542","semivar52.4096385542169","semivar54.2168674698795","semivar56.0240963855422","semivar57.8313253012048","semivar59.6385542168675","semivar61.4457831325301","semivar63.2530120481928","semivar65.0602409638554","semivar66.8674698795181","semivar68.6746987951807","semivar70.4819277108434","semivar72.289156626506","semivar74.0963855421687","semivar75.9036144578313","semivar77.710843373494","semivar79.5180722891566","semivar81.3253012048193","semivar83.1325301204819","semivar84.9397590361446","semivar86.7469879518072","semivar88.5542168674699","semivar90.3614457831325","semivar92.1686746987952","semivar93.9759036144578","semivar95.7831325301205","semivar97.5903614457831","semivar99.3975903614458","semivar101.204819277108","semivar103.012048192771","semivar104.819277108434","semivar106.626506024096","semivar108.433734939759","semivar110.240963855422","semivar112.048192771084","semivar113.855421686747","semivar115.66265060241","semivar117.469879518072","semivar119.277108433735","semivar121.084337349398","semivar122.89156626506","semivar124.698795180723","semivar126.506024096386","semivar128.313253012048","semivar130.120481927711","semivar131.927710843373","semivar133.734939759036","semivar135.542168674699","semivar137.349397590361","semivar139.156626506024","semivar140.963855421687","semivar142.771084337349","semivar144.578313253012","semivar146.385542168675","semivar148.192771084337","semivar150","semivar151.807228915663","semivar153.614457831325","semivar155.421686746988","semivar157.228915662651","semivar159.036144578313","semivar160.843373493976","semivar162.650602409639","semivar164.457831325301","semivar166.265060240964","semivar168.072289156627","semivar169.879518072289","semivar171.686746987952","semivar173.493975903614","semivar175.301204819277","semivar177.10843373494","semivar178.915662650602","semivar180.722891566265","semivar182.530120481928","semivar184.33734939759","semivar186.144578313253","semivar187.951807228916","semivar189.759036144578","semivar191.566265060241","semivar193.373493975904","semivar195.180722891566","semivar196.987951807229","semivar198.795180722892","semivar200.602409638554","semivar202.409638554217","semivar204.21686746988","semivar206.024096385542","semivar207.831325301205","semivar209.638554216867","semivar211.44578313253","semivar213.253012048193","semivar215.060240963855","semivar216.867469879518","semivar218.674698795181","semivar220.481927710843","semivar222.289156626506","semivar224.096385542169","semivar225.903614457831","semivar227.710843373494","semivar229.518072289157","semivar231.325301204819","semivar233.132530120482","semivar234.939759036145","semivar236.746987951807","semivar238.55421686747","semivar240.361445783133","semivar242.168674698795","semivar243.975903614458","semivar245.78313253012","semivar247.590361445783","semivar249.397590361446","semivar251.204819277108","semivar253.012048192771","semivar254.819277108434","semivar256.626506024096","semivar258.433734939759","semivar260.240963855422","semivar262.048192771084","semivar263.855421686747","semivar265.66265060241","semivar267.469879518072","semivar269.277108433735","semivar271.084337349398","semivar272.89156626506","semivar274.698795180723","semivar276.506024096386","semivar278.313253012048","semivar280.120481927711","semivar281.927710843374","semivar283.734939759036","semivar285.542168674699","semivar287.349397590361","semivar289.156626506024","semivar290.963855421687","semivar292.771084337349","semivar294.578313253012","semivar296.385542168675","semivar298.192771084337","semivar300"
"AR-372_NR1_2015-12-03_R_T1",7,"12/3/2015","11:29:21 AM",41.8547,18.331,18.4804,30,"AR-372_NR1_2015-12-03_R_T1_final.csv",0,0,0.135094394999999,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_R_T1",8,"12/3/2015","11:29:22 AM",41.8908,18.331,18.505,NA,"AR-372_NR1_2015-12-03_R_T1_final.csv",10,0.181818181818182,0.348692554999999,"0.000605159999999976","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_R_T1",9,"12/3/2015","11:29:23 AM",41.9735,18.331,18.5613,NA,"AR-372_NR1_2015-12-03_R_T1_final.csv",20,0.363636363636364,0.521978149999999,"0.00316969000000003","0.00654480999999996","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_R_T1",10,"12/3/2015","11:29:24 AM",42.0408,18.331,18.6071,NA,"AR-372_NR1_2015-12-03_R_T1_final.csv",30,0.545454545454546,0.604873665,"0.00209763999999999","0.01042441","0.0160528899999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_R_T1",11,"12/3/2015","11:29:25 AM",42.0614,18.331,18.6211,NA,"AR-372_NR1_2015-12-03_R_T1_final.csv",40,0.727272727272727,0.607709850000002,"0.000195999999999982","0.0035760399999999","0.0134792099999999","0.0197964899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_R_T1",12,"12/3/2015","11:29:26 AM",42.0821,18.331,18.6352,NA,"AR-372_NR1_2015-12-03_R_T1_final.csv",50,0.909090909090909,0.565962145000001,"0.000198810000000075","0.000789610000000113","0.00546121000000027","0.0169520400000005","0.0239630400000005","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_R_T1",13,"12/3/2015","11:29:27 AM",42.0408,18.331,18.6071,NA,"AR-372_NR1_2015-12-03_R_T1_final.csv",60,1.09090909090909,0.505249130000001,"0.000789610000000113","0.000195999999999982","0","0.00209763999999999","0.01042441","0.0160528899999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_R_T1",14,"12/3/2015","11:29:28 AM",41.989,18.331,18.5718,NA,"AR-372_NR1_2015-12-03_R_T1_final.csv",70,1.27272727272727,0.45375179,"0.00124608999999996","0.00401956000000018","0.00243048999999988","0.00124608999999996","0.000110250000000008","0.00446224000000009","0.00835396000000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_R_T1",15,"12/3/2015","11:29:29 AM",41.9374,18.331,18.5367,NA,"AR-372_NR1_2015-12-03_R_T1_final.csv",80,1.45454545454545,0.417272384999999,"0.00123200999999999","0.00495615999999991","0.00970225000000027","0.00712335999999978","0.00495615999999991","0.000605159999999976","0.00100489000000005","0.00316969000000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR1_2015-12-03_R_T1",16,"12/3/2015","11:29:30 AM",41.8702,18.331,18.491,NA,"AR-372_NR1_2015-12-03_R_T1_final.csv",90,1.63636363636364,0.412351104999999,"0.00208849000000001","0.00652864","0.0134792099999999","0.0207936400000004","0.0169260099999997","0.0134792099999999","0.00494208999999994","0.000195999999999982","0.000112360000000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
