"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.72727272727273","semivar5.45454545454545","semivar8.18181818181818","semivar10.9090909090909","semivar13.6363636363636","semivar16.3636363636364","semivar19.0909090909091","semivar21.8181818181818","semivar24.5454545454545","semivar27.2727272727273","semivar30","semivar32.7272727272727","semivar35.4545454545455","semivar38.1818181818182","semivar40.9090909090909","semivar43.6363636363636","semivar46.3636363636364","semivar49.0909090909091","semivar51.8181818181818","semivar54.5454545454545","semivar57.2727272727273","semivar60","semivar62.7272727272727","semivar65.4545454545455","semivar68.1818181818182","semivar70.9090909090909","semivar73.6363636363636","semivar76.3636363636364","semivar79.0909090909091","semivar81.8181818181818","semivar84.5454545454545","semivar87.2727272727273","semivar90","semivar92.7272727272727","semivar95.4545454545455","semivar98.1818181818182","semivar100.909090909091","semivar103.636363636364","semivar106.363636363636","semivar109.090909090909","semivar111.818181818182","semivar114.545454545455","semivar117.272727272727","semivar120","semivar122.727272727273","semivar125.454545454545","semivar128.181818181818","semivar130.909090909091","semivar133.636363636364","semivar136.363636363636","semivar139.090909090909","semivar141.818181818182","semivar144.545454545455","semivar147.272727272727","semivar150","semivar152.727272727273","semivar155.454545454545","semivar158.181818181818","semivar160.909090909091","semivar163.636363636364","semivar166.363636363636","semivar169.090909090909","semivar171.818181818182","semivar174.545454545455","semivar177.272727272727","semivar180","semivar182.727272727273","semivar185.454545454545","semivar188.181818181818","semivar190.909090909091","semivar193.636363636364","semivar196.363636363636","semivar199.090909090909","semivar201.818181818182","semivar204.545454545455","semivar207.272727272727","semivar210","semivar212.727272727273","semivar215.454545454545","semivar218.181818181818","semivar220.909090909091","semivar223.636363636364","semivar226.363636363636","semivar229.090909090909","semivar231.818181818182","semivar234.545454545455","semivar237.272727272727","semivar240","semivar242.727272727273","semivar245.454545454545","semivar248.181818181818","semivar250.909090909091","semivar253.636363636364","semivar256.363636363636","semivar259.090909090909","semivar261.818181818182","semivar264.545454545455","semivar267.272727272727","semivar270","semivar272.727272727273","semivar275.454545454545","semivar278.181818181818","semivar280.909090909091","semivar283.636363636364","semivar286.363636363636","semivar289.090909090909","semivar291.818181818182","semivar294.545454545455","semivar297.272727272727","semivar300"
"AR-372_NR2_2015-12-09_R_T3",21,"12/9/2015","1:16:03 PM",39.8226,16.999,17.09766977,NA,"AR-372_NR2_2015-12-09_R_T3_final.csv",100,2.75229357798165,0.891999241007347,"0.000146704904352376","3.58566230416223e-05","0.000586819617409506","0.00014506130833961","0.00110719101927036","0.00526161636900008","0.0193448987056839","0.013905987229322","0.00179137091866808","0.00110719101927036","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T3",22,"12/9/2015","1:16:04 PM",39.7737,16.999,17.06439529,NA,"AR-372_NR2_2015-12-09_R_T3_final.csv",110,3.02752293577982,1.12397378097518,"0.00110719101927036","0.00205994890595545","0.00154154547675049","8.1904672014423e-05","0.000450727336515553","0","0.00154154547675049","0.011196065067332","0.00716548198168868","8.1904491012108e-05","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T3",23,"12/9/2015","1:16:05 PM",39.7649,16.999,17.05840725,NA,"AR-372_NR2_2015-12-09_R_T3_final.csv",120,3.30275229357798,1.40395512241537,"3.58566230416223e-05","0.00154154547675049","0.00263935980009002","0.00204761318031388","0.000226146256185694","0.000740840209824442","3.58566230416223e-05","0.00110719101927036","0.00996471518049638","0.00618757337287641","9.37627268489133e-06","3.58566230416223e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T3",24,"12/9/2015","1:16:06 PM",39.787,16.999,17.07344541,NA,"AR-372_NR2_2015-12-09_R_T3_final.csv",130,3.57798165137615,1.60131384523842,"0.000226146256185694","8.1904672014423e-05","0.000586819617409506","0.00132034413917139","0.000912789113759995","0","0.000148357759248342","8.1904672014423e-05","0.00233411118376984","0.0131931825600971","0.0087795569465041","0.000327618326052962","8.1904672014423e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T3",25,"12/9/2015","1:16:07 PM",39.8004,16.999,17.08256356,NA,"AR-372_NR2_2015-12-09_R_T3_final.csv",140,3.85321100917431,1.64631679132011,"8.31406594224826e-05","0.000583527312816205","0.000330086034792912","0.00022819758056407","0.000740840754191993","0.000444967383062537","8.31406594224826e-05","9.37627268489133e-06","0.000330086034792912","0.00329829564002427","0.0153709734508734","0.0105714259681534","0.000740840209824442","0.000330086034792912","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T3",26,"12/9/2015","1:16:08 PM",39.8271,16.999,17.10073183,85,"AR-372_NR2_2015-12-09_R_T3_final.csv",150,4.12844036697248,1.52803302296774,"0.000330086034792912","0.000744548716416366","0.00179137007217661","0.00132034413917165","9.37621144360802e-06","8.19046720143587e-05","8.56135896040322e-06","0.000744548716416366","0.000228197278440052","0.00132034413917165","0.00571521787288388","0.0202060539040007","0.0146375420242039","0.0020599479982226","0.00132034413917165","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T3",34,"12/9/2015","1:16:16 PM",39.876,16.999,17.13400631,NA,"AR-372_NR2_2015-12-09_R_T3_final.csv",160,4.40366972477064,1.44934639992016,"0.00110719101927036","0.00264635652756246","0.00366762260880984","0.00571521787288388","0.0048456941054404","0.00132034413917165","0.000586819617409678","0.000921031452249926","0.00366762260880984","0.0023406901972625","0.0048456941054404","0.0118534477121319","0.030773046489351","0.0237962062188357","0.00618757337287696","0.0048456941054404","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T3",35,"12/9/2015","1:16:17 PM",39.7649,16.999,17.05840725,NA,"AR-372_NR2_2015-12-09_R_T3_final.csv",170,4.67889908256881,1.36982187563347,"0.00571521787288388","0.00179137007217661","0.000583527312816205","0.000226146256185694","0","3.58566230416223e-05","0.00154154547675049","0.00263935980009002","0.00204761318031388","0.000226146256185694","0.000740840209824442","3.58566230416223e-05","0.00110719101927036","0.00996471518049638","0.00618757337287641","9.37627268489133e-06","3.58566230416223e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T3",36,"12/9/2015","1:16:18 PM",39.6404,16.999,16.97369003,NA,"AR-372_NR2_2015-12-09_R_T3_final.csv",180,4.95412844036697,1.33547186152009,"0.00717700736452809","0.0257013096330384","0.0161396189472402","0.011853445534661","0.00995113583894465","0.00717700736452809","0.0082274441916676","0.0153709759304674","0.018521010689286","0.0168916238381287","0.00995113583894465","0.0125295785473598","0.0082274441916676","0.00264635549870748","0.000228197278440052","3.66762260881156e-05","0.00666756352152243","0.0082274441916676","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T3",37,"12/9/2015","1:16:19 PM",39.7382,16.999,17.04023898,NA,"AR-372_NR2_2015-12-09_R_T3_final.csv",190,5.22935779816514,1.33198698298568,"0.00442876274610268","0.000330086034792783","0.00879231217532864","0.00365938490112241","0.00179137007217631","0.00110266699334489","0.000330086034792783","0.000583527312816034","0.00329829564002387","0.00483622467642048","0.00402194799856888","0.00110266699334489","0.00205994799822228","0.000583527312816034","0.000228197580564177","0.00666756352152301","0.00365938611097961","0.000228197278439945","0.000583527312816034","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T3",38,"12/9/2015","1:16:20 PM",39.8448,16.999,17.11277597,NA,"AR-372_NR2_2015-12-09_R_T3_final.csv",200,5.5045871559633,1.3293019125619,"0.00526161491826006","0.0193448987056839","0.00295595771443872","0.000450727336515553","0.00014506130833961","0.000912789718008145","0.00154689294991358","0.00295595771443872","0.0023406901972625","0.000228197278440052","8.9641557604162e-06","8.31408417855977e-05","0.00154689294991358","0.000737140962115717","0.0023406901972625","0.0076813305062404","0.0237752160377805","0.0176969409910224","0.00329829564002427","0.0023406901972625","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T3",39,"12/9/2015","1:16:21 PM",39.907,16.999,17.15510055,NA,"AR-372_NR2_2015-12-09_R_T3_final.csv",210,5.77981651376147,1.34774571807729,"0.00179137007217631","0.0131931802628646","0.0329097767666704","0.00934959426489036","0.000444966961177602","0.00295595771443833","0.00526161491826006","0.00666756188841939","0.00934959426489036","0.0082274441916676","0.00329829449140848","0.00205377550596015","0.00264635549870748","0.00666756188841939","0.00482676450900655","0.0082274441916676","0.0168916238381287","0.0386188212395591","0.0307491761206245","0.00995113384383699","0.0082274441916676","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T3",40,"12/9/2015","1:16:22 PM",39.9203,16.999,17.16415067,NA,"AR-372_NR2_2015-12-09_R_T3_final.csv",220,6.05504587155963,1.40399961900785,"8.1904672014423e-05","0.00263935980009002","0.0153541069186561","0.0362752553892101","0.0111816708732971","0.000908682439809679","0.00402194926694568","0.00665645651815226","0.0082274441916676","0.0111816708732971","0.00995113583894465","0.00441971006481026","0.00295595771443872","0.00365938611097961","0.0082274441916676","0.00616618190700197","0.00995113583894465","0.0193259765204107","0.0422577257075868","0.0340050380607025","0.0118386346541405","0.00995113583894465","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
