"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.45631067961165","semivar2.9126213592233","semivar4.36893203883495","semivar5.8252427184466","semivar7.28155339805825","semivar8.7378640776699","semivar10.1941747572816","semivar11.6504854368932","semivar13.1067961165049","semivar14.5631067961165","semivar16.0194174757282","semivar17.4757281553398","semivar18.9320388349515","semivar20.3883495145631","semivar21.8446601941748","semivar23.3009708737864","semivar24.7572815533981","semivar26.2135922330097","semivar27.6699029126214","semivar29.126213592233","semivar30.5825242718447","semivar32.0388349514563","semivar33.495145631068","semivar34.9514563106796","semivar36.4077669902913","semivar37.8640776699029","semivar39.3203883495146","semivar40.7766990291262","semivar42.2330097087379","semivar43.6893203883495","semivar45.1456310679612","semivar46.6019417475728","semivar48.0582524271845","semivar49.5145631067961","semivar50.9708737864078","semivar52.4271844660194","semivar53.8834951456311","semivar55.3398058252427","semivar56.7961165048544","semivar58.252427184466","semivar59.7087378640777","semivar61.1650485436893","semivar62.621359223301","semivar64.0776699029126","semivar65.5339805825243","semivar66.9902912621359","semivar68.4466019417476","semivar69.9029126213592","semivar71.3592233009709","semivar72.8155339805825","semivar74.2718446601942","semivar75.7281553398058","semivar77.1844660194175","semivar78.6407766990291","semivar80.0970873786408","semivar81.5533980582524","semivar83.0097087378641","semivar84.4660194174757","semivar85.9223300970874","semivar87.378640776699","semivar88.8349514563107","semivar90.2912621359223","semivar91.747572815534","semivar93.2038834951456","semivar94.6601941747573","semivar96.1165048543689","semivar97.5728155339806","semivar99.0291262135922","semivar100.485436893204","semivar101.941747572816","semivar103.398058252427","semivar104.854368932039","semivar106.31067961165","semivar107.766990291262","semivar109.223300970874","semivar110.679611650485","semivar112.135922330097","semivar113.592233009709","semivar115.04854368932","semivar116.504854368932","semivar117.961165048544","semivar119.417475728155","semivar120.873786407767","semivar122.330097087379","semivar123.78640776699","semivar125.242718446602","semivar126.699029126214","semivar128.155339805825","semivar129.611650485437","semivar131.067961165049","semivar132.52427184466","semivar133.980582524272","semivar135.436893203883","semivar136.893203883495","semivar138.349514563107","semivar139.805825242718","semivar141.26213592233","semivar142.718446601942","semivar144.174757281553","semivar145.631067961165","semivar147.087378640777","semivar148.543689320388","semivar150","semivar151.456310679612","semivar152.912621359223","semivar154.368932038835","semivar155.825242718447","semivar157.281553398058","semivar158.73786407767","semivar160.194174757282","semivar161.650485436893","semivar163.106796116505","semivar164.563106796117","semivar166.019417475728","semivar167.47572815534","semivar168.932038834951","semivar170.388349514563","semivar171.844660194175","semivar173.300970873786","semivar174.757281553398","semivar176.21359223301","semivar177.669902912621","semivar179.126213592233","semivar180.582524271845","semivar182.038834951456","semivar183.495145631068","semivar184.95145631068","semivar186.407766990291","semivar187.864077669903","semivar189.320388349515","semivar190.776699029126","semivar192.233009708738","semivar193.68932038835","semivar195.145631067961","semivar196.601941747573","semivar198.058252427184","semivar199.514563106796","semivar200.970873786408","semivar202.427184466019","semivar203.883495145631","semivar205.339805825243","semivar206.796116504854","semivar208.252427184466","semivar209.708737864078","semivar211.165048543689","semivar212.621359223301","semivar214.077669902913","semivar215.533980582524","semivar216.990291262136","semivar218.446601941748","semivar219.902912621359","semivar221.359223300971","semivar222.815533980583","semivar224.271844660194","semivar225.728155339806","semivar227.184466019417","semivar228.640776699029","semivar230.097087378641","semivar231.553398058252","semivar233.009708737864","semivar234.466019417476","semivar235.922330097087","semivar237.378640776699","semivar238.834951456311","semivar240.291262135922","semivar241.747572815534","semivar243.203883495146","semivar244.660194174757","semivar246.116504854369","semivar247.572815533981","semivar249.029126213592","semivar250.485436893204","semivar251.941747572816","semivar253.398058252427","semivar254.854368932039","semivar256.31067961165","semivar257.766990291262","semivar259.223300970874","semivar260.679611650485","semivar262.135922330097","semivar263.592233009709","semivar265.04854368932","semivar266.504854368932","semivar267.961165048544","semivar269.417475728155","semivar270.873786407767","semivar272.330097087379","semivar273.78640776699","semivar275.242718446602","semivar276.699029126214","semivar278.155339805825","semivar279.611650485437","semivar281.067961165049","semivar282.52427184466","semivar283.980582524272","semivar285.436893203883","semivar286.893203883495","semivar288.349514563107","semivar289.805825242718","semivar291.26213592233","semivar292.718446601942","semivar294.174757281553","semivar295.631067961165","semivar297.087378640777","semivar298.543689320388","semivar300"
"AR-345_TITAN_2016-04-21_S",9,"4/21/2016","9:38:47 AM",41.2906,16.618,18.0966,30,"AR-345_TITAN_2016-04-21_S_final.csv",0,0,1.073439,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_S",10,"4/21/2016","9:38:48 AM",41.2699,16.618,18.0825,NA,"AR-345_TITAN_2016-04-21_S_final.csv",10,0.146341463414634,3.428198595,"0.000198809999999975","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_S",11,"4/21/2016","9:38:49 AM",41.2802,16.618,18.0895,NA,"AR-345_TITAN_2016-04-21_S_final.csv",20,0.292682926829268,6.11843249,"4.90000000000203e-05","5.04099999999668e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_S",12,"4/21/2016","9:38:50 AM",41.089,16.618,17.9594,NA,"AR-345_TITAN_2016-04-21_S_final.csv",30,0.439024390243902,8.67122213000001,"0.0169260100000006","0.0151536100000002","0.01882384","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_S",13,"4/21/2016","9:38:51 AM",40.8204,16.618,17.7766,NA,"AR-345_TITAN_2016-04-21_S_final.csv",40,0.585365853658537,10.990069265,"0.0334158400000001","0.0979064100000016","0.0935748100000007","0.1024","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_S",14,"4/21/2016","9:38:52 AM",40.717,16.618,17.7063,NA,"AR-345_TITAN_2016-04-21_S_final.csv",50,0.731707317073171,13.112631255,"0.00494208999999994","0.0640596099999999","0.146842240000002","0.141526440000001","0.15233409","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_S",15,"4/21/2016","9:38:53 AM",40.7739,16.618,17.745,NA,"AR-345_TITAN_2016-04-21_S_final.csv",60,0.878048780487805,15.026341775,"0.00149769000000017","0.000998559999999836","0.045967359999999","0.11868025","0.113906249999999","0.123622559999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_S",16,"4/21/2016","9:38:54 AM",40.8566,16.618,17.8013,NA,"AR-345_TITAN_2016-04-21_S_final.csv",70,1.02439024390244,16.668080185,"0.00316969000000003","0.00902500000000046","0.00061009000000014","0.0249956099999992","0.0830592399999999","0.0790734399999991","0.0872020899999985","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_S",17,"4/21/2016","9:38:55 AM",40.8773,16.618,17.8154,NA,"AR-345_TITAN_2016-04-21_S_final.csv",80,1.17073170731707,17.98131412,"0.000198809999999975","0.00495615999999991","0.0119028100000003","0.00150544000000015","0.0207359999999995","0.0751308100000004","0.0713424099999996","0.0790734399999991","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_S",18,"4/21/2016","9:38:56 AM",40.8204,16.618,17.7766,NA,"AR-345_TITAN_2016-04-21_S_final.csv",90,1.31707317073171,19.174479715,"0.00150544000000015","0.00061009000000014","0.000998559999999836","0.00494208999999994","0","0.0334158400000001","0.0979064100000016","0.0935748100000007","0.1024","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
