"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.77777777777778","semivar5.55555555555556","semivar8.33333333333333","semivar11.1111111111111","semivar13.8888888888889","semivar16.6666666666667","semivar19.4444444444444","semivar22.2222222222222","semivar25","semivar27.7777777777778","semivar30.5555555555556","semivar33.3333333333333","semivar36.1111111111111","semivar38.8888888888889","semivar41.6666666666667","semivar44.4444444444444","semivar47.2222222222222","semivar50","semivar52.7777777777778","semivar55.5555555555556","semivar58.3333333333333","semivar61.1111111111111","semivar63.8888888888889","semivar66.6666666666667","semivar69.4444444444444","semivar72.2222222222222","semivar75","semivar77.7777777777778","semivar80.5555555555556","semivar83.3333333333333","semivar86.1111111111111","semivar88.8888888888889","semivar91.6666666666667","semivar94.4444444444444","semivar97.2222222222222","semivar100","semivar102.777777777778","semivar105.555555555556","semivar108.333333333333","semivar111.111111111111","semivar113.888888888889","semivar116.666666666667","semivar119.444444444444","semivar122.222222222222","semivar125","semivar127.777777777778","semivar130.555555555556","semivar133.333333333333","semivar136.111111111111","semivar138.888888888889","semivar141.666666666667","semivar144.444444444444","semivar147.222222222222","semivar150","semivar152.777777777778","semivar155.555555555556","semivar158.333333333333","semivar161.111111111111","semivar163.888888888889","semivar166.666666666667","semivar169.444444444444","semivar172.222222222222","semivar175","semivar177.777777777778","semivar180.555555555556","semivar183.333333333333","semivar186.111111111111","semivar188.888888888889","semivar191.666666666667","semivar194.444444444444","semivar197.222222222222","semivar200","semivar202.777777777778","semivar205.555555555556","semivar208.333333333333","semivar211.111111111111","semivar213.888888888889","semivar216.666666666667","semivar219.444444444444","semivar222.222222222222","semivar225","semivar227.777777777778","semivar230.555555555556","semivar233.333333333333","semivar236.111111111111","semivar238.888888888889","semivar241.666666666667","semivar244.444444444444","semivar247.222222222222","semivar250","semivar252.777777777778","semivar255.555555555556","semivar258.333333333333","semivar261.111111111111","semivar263.888888888889","semivar266.666666666667","semivar269.444444444444","semivar272.222222222222","semivar275","semivar277.777777777778","semivar280.555555555556","semivar283.333333333333","semivar286.111111111111","semivar288.888888888889","semivar291.666666666667","semivar294.444444444444","semivar297.222222222222","semivar300"
"AR-345_TITAN_2015-10-15_R_T2",1,"10/15/2015","9:13:53 AM",43.0054,23.966,19.26343653,60,"AR-345_TITAN_2015-10-15_R_T2_final.csv",0,0,0.093420000826561,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T2",2,"10/15/2015","9:13:54 AM",43.0231,23.966,19.27548066,NA,"AR-345_TITAN_2015-10-15_R_T2_final.csv",10,0.280373831775701,0.268802633756196,"0.00014506106745689","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T2",3,"10/15/2015","9:13:55 AM",43.0543,23.966,19.296711,NA,"AR-345_TITAN_2015-10-15_R_T2_final.csv",20,0.560747663551402,0.428703314582342,"0.000450727336515553","0.0011071903537808","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T2",4,"10/15/2015","9:13:56 AM",43.081,23.966,19.31487927,NA,"AR-345_TITAN_2015-10-15_R_T2_final.csv",30,0.841121495327103,0.500775278797258,"0.000330086034792912","0.00155225046993204","0.00264635549870748","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T2",5,"10/15/2015","9:13:57 AM",43.0943,23.966,19.32392938,NA,"AR-345_TITAN_2015-10-15_R_T2_final.csv",40,1.1214953271028,0.495809989915119,"8.1904491012108e-05","0.000740840209824442","0.00234727846963837","0.00365938490112241","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T2",6,"10/15/2015","9:13:58 AM",43.081,23.966,19.31487927,NA,"AR-345_TITAN_2015-10-15_R_T2_final.csv",50,1.4018691588785,0.460543932768475,"8.1904491012108e-05","0","0.000330086034792912","0.00155225046993204","0.00264635549870748","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T2",7,"10/15/2015","9:13:59 AM",43.0054,23.966,19.26343653,NA,"AR-345_TITAN_2015-10-15_R_T2_final.csv",60,1.68224299065421,0.441600495599454,"0.00264635549870748","0.00365938490112241","0.00264635549870748","0.0011071903537808","0.00014506106745689","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T2",8,"10/15/2015","9:14:00 AM",42.9521,23.966,19.22716803,NA,"AR-345_TITAN_2015-10-15_R_T2_final.csv",70,1.96261682242991,0.445437401139733,"0.00131540409224989","0.00769326162233713","0.00936275885382206","0.00769326162233713","0.00483622467642048","0.00233411021751671","0.00131540409224989","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T2",9,"10/15/2015","9:14:01 AM",42.9832,23.966,19.24833032,NA,"AR-345_TITAN_2015-10-15_R_T2_final.csv",80,2.24299065420561,0.471998554332109,"0.000447842518044078","0.00022819758056407","0.00442876274610221","0.00571521787288334","0.00442876274610221","0.00234069019726216","0.000737140962115524","0.00022819758056407","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T2",10,"10/15/2015","9:14:02 AM",42.9832,23.966,19.24833032,NA,"AR-345_TITAN_2015-10-15_R_T2_final.csv",90,2.52336448598131,0.526415271739027,"0","0.000447842518044078","0.00022819758056407","0.00442876274610221","0.00571521787288334","0.00442876274610221","0.00234069019726216","0.000737140962115524","0.00022819758056407","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
