"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.4","semivar4.8","semivar7.2","semivar9.6","semivar12","semivar14.4","semivar16.8","semivar19.2","semivar21.6","semivar24","semivar26.4","semivar28.8","semivar31.2","semivar33.6","semivar36","semivar38.4","semivar40.8","semivar43.2","semivar45.6","semivar48","semivar50.4","semivar52.8","semivar55.2","semivar57.6","semivar60","semivar62.4","semivar64.8","semivar67.2","semivar69.6","semivar72","semivar74.4","semivar76.8","semivar79.2","semivar81.6","semivar84","semivar86.4","semivar88.8","semivar91.2","semivar93.6","semivar96","semivar98.4","semivar100.8","semivar103.2","semivar105.6","semivar108","semivar110.4","semivar112.8","semivar115.2","semivar117.6","semivar120","semivar122.4","semivar124.8","semivar127.2","semivar129.6","semivar132","semivar134.4","semivar136.8","semivar139.2","semivar141.6","semivar144","semivar146.4","semivar148.8","semivar151.2","semivar153.6","semivar156","semivar158.4","semivar160.8","semivar163.2","semivar165.6","semivar168","semivar170.4","semivar172.8","semivar175.2","semivar177.6","semivar180","semivar182.4","semivar184.8","semivar187.2","semivar189.6","semivar192","semivar194.4","semivar196.8","semivar199.2","semivar201.6","semivar204","semivar206.4","semivar208.8","semivar211.2","semivar213.6","semivar216","semivar218.4","semivar220.8","semivar223.2","semivar225.6","semivar228","semivar230.4","semivar232.8","semivar235.2","semivar237.6","semivar240","semivar242.4","semivar244.8","semivar247.2","semivar249.6","semivar252","semivar254.4","semivar256.8","semivar259.2","semivar261.6","semivar264","semivar266.4","semivar268.8","semivar271.2","semivar273.6","semivar276","semivar278.4","semivar280.8","semivar283.2","semivar285.6","semivar288","semivar290.4","semivar292.8","semivar295.2","semivar297.6","semivar300"
"AR-372_NR2_2015-12-09_R_T1",74,"12/9/2015","1:22:01 PM",40.428,17.094,17.5096,NA,"AR-372_NR2_2015-12-09_R_T1_final.csv",480,11.6129032258065,0.781295230000001,"0.00364816000000016","0.00877969000000036","0.0422713600000002","0.03290596","0.03400336","0.0256640399999999","0.0386122500000001","0.0228312099999999","0.00769129000000029","0.00364816000000016","0.00091204000000004","0.00665855999999969","0.00131769000000005","0.00233289000000011","0.0169000000000007","0.0434722500000003","0.0228312099999999","0.0237468099999999","0.0176624099999998","0.00769129000000029","0.00442225000000018","0","0.00022801000000001","8.2810000000002e-05","0.00330625000000011","0.0124992400000005","0.0184960000000008","0.0210540099999998","0.03290596","0.02762244","0.03179089","0.0398002500000002","0.0124992400000005","0.00091204000000004","0.0168999999999997","0.03748096","0.0473932900000003","0.0118374400000005","0.0071571600000003","0.00996004000000038","0.00442225000000018","0.00110889000000004","0.00154448999999978","0.000146410000000005","0.0026419600000001","0.0153512100000006","0.0398002500000002","0.03290596","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T1",75,"12/9/2015","1:22:02 PM",40.4812,17.094,17.5458,NA,"AR-372_NR2_2015-12-09_R_T1_final.csv",490,11.8548387096774,0.783488110000001,"0.00131044000000007","0.000585640000000021","0.00330625000000011","0.0286963599999998","0.0210830399999997","0.0219632399999998","0.0153759999999997","0.0256960899999998","0.0132020099999997","0.00265225000000008","0.000585640000000021","0.00440896000000021","0.0138768399999998","0.00525625000000023","0.000146410000000005","0.00879844000000031","0.02968729","0.0132020099999997","0.0139004099999997","0.0093508899999997","0.00265225000000008","0.000918090000000027","0.00131044000000007","0.000445210000000024","0.000734410000000043","0.000453690000000004","0.00571536000000022","0.00996004000000038","0.0118592099999997","0.0210830399999997","0.0168999999999997","0.0201924099999998","0.0266668899999999","0.00571536000000022","0.00440896000000021","0.02762244","0.0528080400000004","0.0644652100000008","0.00527076000000019","0.00234256000000009","0.00404496000000013","0.000918090000000027","0.0048302500000002","0.00570024999999972","0.000580810000000033","0.000231040000000003","0.00769129000000029","0.0266668899999999","0.0210830399999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T1",76,"12/9/2015","1:22:03 PM",40.5124,17.094,17.5671,NA,"AR-372_NR2_2015-12-09_R_T1_final.csv",500,12.0967741935484,0.805300260000002,"0.000453690000000004","0.00330625000000011","8.41000000000201e-06","0.00131044000000007","0.0219336099999998","0.0153512099999998","0.0161036099999998","0.0105472899999997","0.0193209999999998","0.00876095999999973","0.00091204000000004","8.41000000000201e-06","0.00769129000000029","0.0193488099999998","0.00879844000000031","8.46399999999977e-05","0.00525625000000023","0.0228009999999999","0.00876095999999973","0.00933155999999975","0.00568515999999975","0.00091204000000004","8.10000000000061e-05","0.00330625000000011","0.00179776000000006","0.00234256000000009","0","0.00294849000000015","0.00616225000000028","0.00767375999999971","0.0153512099999998","0.0118156899999998","0.0145926399999998","0.0201639999999998","0.00294849000000015","0.00769129000000029","0.03515625","0.0630512100000005","0.0757350400000009","0.00263169000000013","0.000734410000000043","0.00178929000000008","8.10000000000061e-05","0.00824464000000028","0.00937023999999965","0.00206116000000007","3.72099999999999e-05","0.00440896000000021","0.0201639999999998","0.0153512099999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T1",77,"12/9/2015","1:22:04 PM",40.5968,17.094,17.6245,NA,"AR-372_NR2_2015-12-09_R_T1_final.csv",510,12.3387096774194,0.871932665000003,"0.00329476000000014","0.00619369000000021","0.0132020100000005","0.0029702500000001","0.000449440000000014","0.00822648999999968","0.00442224999999971","0.00483024999999971","0.00205208999999977","0.00665855999999969","0.00131043999999981","0.00073984000000003","0.0029702500000001","0.0210540100000008","0.0386122500000001","0.0228614400000009","0.00443556000000015","0.00022801000000001","0.00876095999999973","0.00131043999999981","0.0015366399999998","0.000323999999999897","0.00073984000000003","0.00234256000000009","0.0132020100000005","0.00996004000000038","0.0111936400000004","0.00329476000000014","9.60999999999926e-06","0.000445210000000024","0.000912039999999826","0.00442224999999971","0.00263168999999976","0.00401955999999973","0.0071571599999997","9.60999999999926e-06","0.0210540100000008","0.0599760100000006","0.0951722500000014","0.110622760000002","3.72099999999999e-05","0.000918090000000027","0.00022801000000001","0.00234256000000009","0.0219632400000008","0.0237776399999998","0.0105678400000004","0.00403225000000016","8.10000000000061e-05","0.0071571599999997","0.00442224999999971","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T1",78,"12/9/2015","1:22:05 PM",40.6278,17.094,17.6456,NA,"AR-372_NR2_2015-12-09_R_T1_final.csv",520,12.5806451612903,0.920702660000003,"0.000445210000000024","0.00616225000000028","0.00996004000000038","0.0184960000000008","0.00571536000000022","0.00178929000000008","0.00484415999999967","0.00206115999999975","0.00234255999999974","0.00058563999999985","0.0036602499999997","0.000228009999999903","0.00233289000000011","0.00571536000000022","0.0276224400000011","0.0473497600000004","0.0296872900000012","0.00769129000000029","3.60000000000027e-05","0.00525624999999971","0.000228009999999903","0.000327609999999888","9.61000000002129e-06","0.00233289000000011","0.0048302500000002","0.0184960000000008","0.0146168100000006","0.0161036100000007","0.00616225000000028","0.000585640000000021","0","8.28099999999373e-05","0.00206115999999975","0.000912039999999826","0.00178928999999977","0.0040322499999997","0.000585640000000021","0.0276224400000011","0.070756000000001","0.108636160000002","0.125103690000002","0.00073984000000003","0.0026419600000001","0.00131044000000007","0.0048302500000002","0.0286624900000011","0.03073009","0.0153512100000006","0.0071571600000003","0.000146410000000005","0.0040322499999997","0.00206115999999975","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T1",79,"12/9/2015","1:22:06 PM",40.6767,17.094,17.6789,NA,"AR-372_NR2_2015-12-09_R_T1_final.csv",530,12.8225806451613,0.979861100000003,"0.0011088899999998","0.00295935999999973","0.0124992399999997","0.0177156099999997","0.0286624899999999","0.0118592099999997","0.00571535999999968","0.00131769000000005","0.000146410000000005","0.00022801000000001","8.2810000000002e-05","0.00073984000000003","0.000331240000000008","0.00665855999999969","0.0118592099999997","0.0398002500000002","0.0629508099999989","0.0422713600000002","0.0146409999999997","0.00154448999999978","0.00153664000000008","0.000331240000000008","0.000231040000000003","0.00132496000000003","0.00665855999999969","0.0105678399999997","0.0286624899999999","0.0237776399999998","0.0256640399999999","0.0124992399999997","0.00330624999999971","0.0011088899999998","0.000585640000000021","0.000146410000000005","9.60999999999926e-06","8.10000000000061e-05","0.00091204000000004","0.00330624999999971","0.0398002500000002","0.0895804899999993","0.13169641","0.149769","0.0036602499999997","0.00717408999999966","0.00483024999999971","0.0105678399999997","0.0410467600000001","0.0435139599999988","0.0247118399999999","0.0139004099999997","0.00206115999999975","0.00091204000000004","0.000146410000000005","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T1",80,"12/9/2015","1:22:07 PM",40.65,17.094,17.6607,NA,"AR-372_NR2_2015-12-09_R_T1_final.csv",540,13.0645161290323,0.990105625000003,"0.000331240000000008","0.000228009999999903","0.00131043999999981","0.00876095999999973","0.0132020099999997","0.0228312099999999","0.00822648999999968","0.00329475999999973","0.0029702500000001","0.000918090000000027","0.00110889000000004","8.2810000000002e-05","0.00206116000000007","0","0.00401955999999973","0.00822648999999968","0.0328696900000001","0.0541492899999989","0.0351187600000001","0.0105678399999997","0.000445209999999874","0.00329476000000014","0","9.00000000000068e-06","0.000331240000000008","0.00401955999999973","0.0071571599999997","0.0228312099999999","0.0184959999999998","0.0201639999999998","0.00876095999999973","0.00154448999999978","0.000228009999999903","3.60000000000027e-05","0.000918090000000027","0.00022801000000001","0.00073984000000003","0.00234256000000009","0.00154448999999978","0.0328696900000001","0.0790172099999992","0.11881809","0.13601344","0.00178928999999977","0.00442224999999971","0.00263168999999976","0.0071571599999997","0.03400336","0.0362521599999988","0.0193209999999998","0.00994008999999971","0.000739839999999837","0.00234256000000009","0.000918090000000027","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T1",81,"12/9/2015","1:22:08 PM",40.6145,17.094,17.6365,NA,"AR-372_NR2_2015-12-09_R_T1_final.csv",550,13.3064516129032,0.981020330000002,"0.00058563999999985","0.00179775999999975","8.2810000000002e-05","0.000144000000000011","0.00481636000000023","0.00822649000000032","0.0161036100000007","0.00442225000000018","0.00110224000000005","0.00619368999999965","0.00297024999999971","0.00330624999999971","0.0011088899999998","0.00484415999999967","0.00058563999999985","0.00153664000000008","0.00442225000000018","0.0246804100000011","0.0434722500000003","0.0266342400000011","0.00617796000000025","9.60999999999926e-06","0.00665855999999969","0.00058563999999985","0.000739839999999837","3.59999999999601e-05","0.00153664000000008","0.00364816000000016","0.0161036100000007","0.0124992400000005","0.0138768400000006","0.00481636000000023","0.00022801000000001","8.2810000000002e-05","0.000331239999999879","0.00297024999999971","0.00154448999999978","0.00264195999999974","0.00527075999999968","0.00022801000000001","0.0246804100000011","0.0659976100000009","0.102720250000002","0.118749160000002","0.000327610000000016","0.00178929000000008","0.000734410000000043","0.00364816000000016","0.025664040000001","0.02762244","0.0131790400000006","0.00570025000000025","9.00000000000068e-06","0.00527075999999968","0.00297024999999971","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T1",82,"12/9/2015","1:22:09 PM",40.5346,17.094,17.5822,NA,"AR-372_NR2_2015-12-09_R_T1_final.csv",560,13.5483870967742,0.921595745000002,"0.00294849000000015","0.00616224999999972","0.0093508899999997","0.00401956000000018","0.00178929000000008","0.00022801000000001","0.00132496000000003","0.00527076000000019","0.00014884","0.000445210000000024","0.0176889999999998","0.0118374399999997","0.0124992399999997","0.00767375999999971","0.0153512099999998","0.00616224999999972","0.00022801000000001","0.00014884","0.0105678400000004","0.0237776399999998","0.0118592100000004","0.00059049000000001","0.00329476000000014","0.0184688099999999","0.00616224999999972","0.00664224999999973","0.00363608999999976","0.00022801000000001","3.72099999999999e-05","0.00527076000000019","0.00330625000000011","0.00403225000000016","0.00022801000000001","0.00153664000000008","0.00401956000000018","0.00525624999999971","0.0118374399999997","0.00876095999999973","0.0111724899999997","0.0161036099999998","0.00153664000000008","0.0105678400000004","0.0410467600000001","0.0708624400000007","0.0842740900000012","0.00131044000000007","0.000144000000000011","0.00073984000000003","3.72099999999999e-05","0.0112148100000004","0.0125216099999997","0.00366025000000013","0.000449440000000014","0.00263169000000013","0.0161036099999998","0.0118374399999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T1",83,"12/9/2015","1:22:10 PM",40.5568,17.094,17.5973,NA,"AR-372_NR2_2015-12-09_R_T1_final.csv",570,13.7903225806452,0.868113095000002,"0.00022801000000001","0.00153664000000008","0.00401955999999973","0.00665855999999969","0.00233289000000011","0.00073984000000003","0.00091204000000004","0.00265225000000008","0.00769129000000029","0.000745290000000018","3.60000000000027e-05","0.0139004099999997","0.00877968999999969","0.0093508899999997","0.00525624999999971","0.0118374399999997","0.00401955999999973","0","0.000745290000000018","0.0139004100000006","0.0286624899999999","0.0153760000000006","0.00155236000000004","0.00178929000000008","0.0145926399999998","0.00401955999999973","0.00440895999999974","0.00204303999999979","0","0.000449440000000014","0.00769129000000029","0.00527076000000019","0.00617796000000025","0.00091204000000004","0.000580810000000033","0.00233289000000011","0.00329475999999973","0.00877968999999969","0.00616224999999972","0.00820835999999972","0.0124992399999997","0.000580810000000033","0.0139004100000006","0.0473932900000003","0.0791296900000009","0.0932691600000014","0.000445210000000024","9.60999999999926e-06","0.000146410000000005","0.000449440000000014","0.0146410000000005","0.0161289999999997","0.00571536000000022","0.00131769000000005","0.00131044000000007","0.0124992399999997","0.00877968999999969","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T1",84,"12/9/2015","1:22:11 PM",40.5568,17.094,17.5973,NA,"AR-372_NR2_2015-12-09_R_T1_final.csv",580,14.0322580645161,0.812985525000002,"0","0.00022801000000001","0.00153664000000008","0.00401955999999973","0.00665855999999969","0.00233289000000011","0.00073984000000003","0.00091204000000004","0.00265225000000008","0.00769129000000029","0.000745290000000018","3.60000000000027e-05","0.0139004099999997","0.00877968999999969","0.0093508899999997","0.00525624999999971","0.0118374399999997","0.00401955999999973","0","0.000745290000000018","0.0139004100000006","0.0286624899999999","0.0153760000000006","0.00155236000000004","0.00178929000000008","0.0145926399999998","0.00401955999999973","0.00440895999999974","0.00204303999999979","0","0.000449440000000014","0.00769129000000029","0.00527076000000019","0.00617796000000025","0.00091204000000004","0.000580810000000033","0.00233289000000011","0.00329475999999973","0.00877968999999969","0.00616224999999972","0.00820835999999972","0.0124992399999997","0.000580810000000033","0.0139004100000006","0.0473932900000003","0.0791296900000009","0.0932691600000014","0.000445210000000024","9.60999999999926e-06","0.000146410000000005","0.000449440000000014","0.0146410000000005","0.0161289999999997","0.00571536000000022","0.00131769000000005","0.00131044000000007","0.0124992399999997","0.00877968999999969","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T1",85,"12/9/2015","1:22:12 PM",40.5079,17.094,17.564,NA,"AR-372_NR2_2015-12-09_R_T1_final.csv",590,14.2741935483871,0.762782495000001,"0.00110889000000004","0.00110889000000004","0.000331240000000008","0.00525625000000023","0.0093508899999997","0.0132020099999997","0.00665856000000027","0.00366025000000013","9.60999999999926e-06","0.000331240000000008","0.00295936000000012","3.60000000000027e-05","0.00154449000000006","0.0228614399999998","0.0161289999999997","0.0168999999999997","0.0111936399999997","0.0201924099999998","0.0093508899999997","0.00110889000000004","3.60000000000027e-05","0.0071571600000003","0.0184959999999998","0.00822649000000032","3.72099999999999e-05","0.00571536000000022","0.0237468099999999","0.0093508899999997","0.00994008999999971","0.00616224999999972","0.00110889000000004","0.000146410000000005","0.00295936000000012","0.00154449000000006","0.00205209000000009","9.60999999999926e-06","0.00329476000000014","0.00665856000000027","0.00822648999999968","0.0161289999999997","0.0124992399999997","0.0153512099999998","0.0210540099999998","0.00329476000000014","0.0071571600000003","0.03400336","0.0615040000000006","0.074038410000001","0.00295936000000012","0.00091204000000004","0.00206116000000007","0.000146410000000005","0.00769129000000029","0.00877968999999969","0.00178929000000008","9.00000000000068e-06","0.0048302500000002","0.0210540099999998","0.0161289999999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T1",86,"12/9/2015","1:22:13 PM",40.5079,17.094,17.564,NA,"AR-372_NR2_2015-12-09_R_T1_final.csv",600,14.5161290322581,0.767669044999999,"0","0.00110889000000004","0.00110889000000004","0.000331240000000008","0.00525625000000023","0.0093508899999997","0.0132020099999997","0.00665856000000027","0.00366025000000013","9.60999999999926e-06","0.000331240000000008","0.00295936000000012","3.60000000000027e-05","0.00154449000000006","0.0228614399999998","0.0161289999999997","0.0168999999999997","0.0111936399999997","0.0201924099999998","0.0093508899999997","0.00110889000000004","3.60000000000027e-05","0.0071571600000003","0.0184959999999998","0.00822649000000032","3.72099999999999e-05","0.00571536000000022","0.0237468099999999","0.0093508899999997","0.00994008999999971","0.00616224999999972","0.00110889000000004","0.000146410000000005","0.00295936000000012","0.00154449000000006","0.00205209000000009","9.60999999999926e-06","0.00329476000000014","0.00665856000000027","0.00822648999999968","0.0161289999999997","0.0124992399999997","0.0153512099999998","0.0210540099999998","0.00329476000000014","0.0071571600000003","0.03400336","0.0615040000000006","0.074038410000001","0.00295936000000012","0.00091204000000004","0.00206116000000007","0.000146410000000005","0.00769129000000029","0.00877968999999969","0.00178929000000008","9.00000000000068e-06","0.0048302500000002","0.0210540099999998","0.0161289999999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T1",87,"12/9/2015","1:22:14 PM",40.6056,17.094,17.6305,15,"AR-372_NR2_2015-12-09_R_T1_final.csv",610,14.758064516129,0.804243744999999,"0.00442225000000018","0.00442225000000018","0.00110224000000005","0.00110224000000005","0.00233289000000011","3.60000000000027e-05","0.000912039999999826","0.00234255999999974","0.00022801000000001","3.60000000000027e-05","0.00401956000000018","0.00717409000000026","0.0146168100000006","0.00366025000000013","0.00073984000000003","0.00717408999999966","0.0036602499999997","0.0040322499999997","0.00154448999999978","0.00571535999999968","0.000912039999999826","0.00110224000000005","0.00366025000000013","0.0228312100000009","0.0410062500000002","0.024711840000001","0.00527076000000019","8.2810000000002e-05","0.00767375999999971","0.000912039999999826","0.00110223999999982","0.000143999999999926","0.00110224000000005","0.00295936000000012","0.0146168100000006","0.0111936400000004","0.0124992400000005","0.00401956000000018","8.2810000000002e-05","0.00022801000000001","0.00058563999999985","0.0036602499999997","0.00205208999999977","0.00329475999999973","0.00617795999999969","8.2810000000002e-05","0.0228312100000009","0.0629508100000007","0.0989102500000015","0.114649960000002","0.000146410000000005","0.00131769000000005","0.000445210000000024","0.00295936000000012","0.0237776400000009","0.0256640399999999","0.0118374400000005","0.0048302500000002","9.00000000000068e-06","0.00617795999999969","0.0036602499999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T1",94,"12/9/2015","1:22:21 PM",40.5613,17.094,17.6003,NA,"AR-372_NR2_2015-12-09_R_T1_final.csv",620,15,0.873678484999999,"0.00091204000000004","0.00131769000000005","0.00131769000000005","9.00000000000068e-06","9.00000000000068e-06","0.000327610000000016","0.00131044000000007","0.00364815999999973","0.00617795999999969","0.00205209000000009","0.000585640000000021","0.00110224000000005","0.0029702500000001","0.00822649000000032","0.000918090000000027","9.00000000000068e-06","0.0132020099999997","0.00822648999999968","0.00877968999999969","0.00483024999999971","0.0111936399999997","0.00364815999999973","9.00000000000068e-06","0.000918090000000027","0.0146168100000006","0.02968729","0.0161290000000006","0.00179776000000006","0.00154449000000006","0.0138768399999998","0.00364815999999973","0.00401955999999973","0.0017808399999998","9.00000000000068e-06","0.000585640000000021","0.00822649000000032","0.00571536000000022","0.00665856000000027","0.00110224000000005","0.000445210000000024","0.00205209000000009","0.00295935999999973","0.00822648999999968","0.00570024999999972","0.00767375999999971","0.0118374399999997","0.000445210000000024","0.0146168100000006","0.0487084900000003","0.080826490000001","0.0951105600000015","0.000327610000000016","3.72099999999999e-05","8.2810000000002e-05","0.000585640000000021","0.0153760000000006","0.0168999999999997","0.00617796000000025","0.00154449000000006","0.00110224000000005","0.0118374399999997","0.00822648999999968","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T1",95,"12/9/2015","1:22:22 PM",40.6056,17.094,17.6305,NA,"AR-372_NR2_2015-12-09_R_T1_final.csv",630,15.241935483871,0.947352915,"0.00091204000000004","0","0.00442225000000018","0.00442225000000018","0.00110224000000005","0.00110224000000005","0.00233289000000011","3.60000000000027e-05","0.000912039999999826","0.00234255999999974","0.00022801000000001","3.60000000000027e-05","0.00401956000000018","0.00717409000000026","0.0146168100000006","0.00366025000000013","0.00073984000000003","0.00717408999999966","0.0036602499999997","0.0040322499999997","0.00154448999999978","0.00571535999999968","0.000912039999999826","0.00110224000000005","0.00366025000000013","0.0228312100000009","0.0410062500000002","0.024711840000001","0.00527076000000019","8.2810000000002e-05","0.00767375999999971","0.000912039999999826","0.00110223999999982","0.000143999999999926","0.00110224000000005","0.00295936000000012","0.0146168100000006","0.0111936400000004","0.0124992400000005","0.00401956000000018","8.2810000000002e-05","0.00022801000000001","0.00058563999999985","0.0036602499999997","0.00205208999999977","0.00329475999999973","0.00617795999999969","8.2810000000002e-05","0.0228312100000009","0.0629508100000007","0.0989102500000015","0.114649960000002","0.000146410000000005","0.00131769000000005","0.000445210000000024","0.00295936000000012","0.0237776400000009","0.0256640399999999","0.0118374400000005","0.0048302500000002","9.00000000000068e-06","0.00617795999999969","0.0036602499999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
