"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.44230769230769","semivar2.88461538461538","semivar4.32692307692308","semivar5.76923076923077","semivar7.21153846153846","semivar8.65384615384615","semivar10.0961538461538","semivar11.5384615384615","semivar12.9807692307692","semivar14.4230769230769","semivar15.8653846153846","semivar17.3076923076923","semivar18.75","semivar20.1923076923077","semivar21.6346153846154","semivar23.0769230769231","semivar24.5192307692308","semivar25.9615384615385","semivar27.4038461538462","semivar28.8461538461538","semivar30.2884615384615","semivar31.7307692307692","semivar33.1730769230769","semivar34.6153846153846","semivar36.0576923076923","semivar37.5","semivar38.9423076923077","semivar40.3846153846154","semivar41.8269230769231","semivar43.2692307692308","semivar44.7115384615385","semivar46.1538461538462","semivar47.5961538461538","semivar49.0384615384615","semivar50.4807692307692","semivar51.9230769230769","semivar53.3653846153846","semivar54.8076923076923","semivar56.25","semivar57.6923076923077","semivar59.1346153846154","semivar60.5769230769231","semivar62.0192307692308","semivar63.4615384615385","semivar64.9038461538462","semivar66.3461538461538","semivar67.7884615384615","semivar69.2307692307692","semivar70.6730769230769","semivar72.1153846153846","semivar73.5576923076923","semivar75","semivar76.4423076923077","semivar77.8846153846154","semivar79.3269230769231","semivar80.7692307692308","semivar82.2115384615385","semivar83.6538461538462","semivar85.0961538461538","semivar86.5384615384615","semivar87.9807692307692","semivar89.4230769230769","semivar90.8653846153846","semivar92.3076923076923","semivar93.75","semivar95.1923076923077","semivar96.6346153846154","semivar98.0769230769231","semivar99.5192307692308","semivar100.961538461538","semivar102.403846153846","semivar103.846153846154","semivar105.288461538462","semivar106.730769230769","semivar108.173076923077","semivar109.615384615385","semivar111.057692307692","semivar112.5","semivar113.942307692308","semivar115.384615384615","semivar116.826923076923","semivar118.269230769231","semivar119.711538461538","semivar121.153846153846","semivar122.596153846154","semivar124.038461538462","semivar125.480769230769","semivar126.923076923077","semivar128.365384615385","semivar129.807692307692","semivar131.25","semivar132.692307692308","semivar134.134615384615","semivar135.576923076923","semivar137.019230769231","semivar138.461538461538","semivar139.903846153846","semivar141.346153846154","semivar142.788461538462","semivar144.230769230769","semivar145.673076923077","semivar147.115384615385","semivar148.557692307692","semivar150","semivar151.442307692308","semivar152.884615384615","semivar154.326923076923","semivar155.769230769231","semivar157.211538461538","semivar158.653846153846","semivar160.096153846154","semivar161.538461538462","semivar162.980769230769","semivar164.423076923077","semivar165.865384615385","semivar167.307692307692","semivar168.75","semivar170.192307692308","semivar171.634615384615","semivar173.076923076923","semivar174.519230769231","semivar175.961538461538","semivar177.403846153846","semivar178.846153846154","semivar180.288461538462","semivar181.730769230769","semivar183.173076923077","semivar184.615384615385","semivar186.057692307692","semivar187.5","semivar188.942307692308","semivar190.384615384615","semivar191.826923076923","semivar193.269230769231","semivar194.711538461538","semivar196.153846153846","semivar197.596153846154","semivar199.038461538462","semivar200.480769230769","semivar201.923076923077","semivar203.365384615385","semivar204.807692307692","semivar206.25","semivar207.692307692308","semivar209.134615384615","semivar210.576923076923","semivar212.019230769231","semivar213.461538461538","semivar214.903846153846","semivar216.346153846154","semivar217.788461538462","semivar219.230769230769","semivar220.673076923077","semivar222.115384615385","semivar223.557692307692","semivar225","semivar226.442307692308","semivar227.884615384615","semivar229.326923076923","semivar230.769230769231","semivar232.211538461538","semivar233.653846153846","semivar235.096153846154","semivar236.538461538462","semivar237.980769230769","semivar239.423076923077","semivar240.865384615385","semivar242.307692307692","semivar243.75","semivar245.192307692308","semivar246.634615384615","semivar248.076923076923","semivar249.519230769231","semivar250.961538461538","semivar252.403846153846","semivar253.846153846154","semivar255.288461538462","semivar256.730769230769","semivar258.173076923077","semivar259.615384615385","semivar261.057692307692","semivar262.5","semivar263.942307692308","semivar265.384615384615","semivar266.826923076923","semivar268.269230769231","semivar269.711538461538","semivar271.153846153846","semivar272.596153846154","semivar274.038461538462","semivar275.480769230769","semivar276.923076923077","semivar278.365384615385","semivar279.807692307692","semivar281.25","semivar282.692307692308","semivar284.134615384615","semivar285.576923076923","semivar287.019230769231","semivar288.461538461538","semivar289.903846153846","semivar291.346153846154","semivar292.788461538462","semivar294.230769230769","semivar295.673076923077","semivar297.115384615385","semivar298.557692307692","semivar300"
"AR-370_PODS_2015-09-15_R_T2",62,"9/15/2015","11:37:51 AM",37.2,27.075,15.3131,NA,"AR-370_PODS_2015-09-15_R_T2_final.csv",460,6.66666666666667,0.857488795000002,"0.00110889000000004","0.00772641000000021","0.00487204000000011","8.10000000000061e-05","0.00110888999999992","0.000231040000000003","0.000231040000000003","0","0.00207024999999989","0.00722499999999984","0.00622520999999986","0.00298115999999988","0.00059049000000001","3.60000000000027e-05","0.00132496000000003","0.00298116000000007","0.00331776000000009","0.000918090000000027","3.60000000000027e-05","0.000924160000000012","0.00407043999999984","0.00407043999999984","0.00110888999999992","0.000750760000000005","0.00207024999999989","0.00298115999999988","0.00236196000000004","0.000750760000000005","0.00059049000000001","0.000231040000000003","9.60999999999926e-06","0.00059049000000001","0.00444889000000012","0.00574564000000015","0.00132496000000003","0.00059049000000001","0.00883599999999989","0.0154753599999999","0.0212284899999999","0.00622520999999986","0.000146410000000005","0.00110889000000004","0.00670761000000016","0.00487204000000011","0.000146410000000005","9.60999999999926e-06","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PODS_2015-09-15_R_T2",63,"9/15/2015","11:37:52 AM",37.2223,27.075,15.3283,NA,"AR-370_PODS_2015-09-15_R_T2_final.csv",470,6.81159420289855,0.911420440000001,"0.000231040000000003","0.00235225000000006","0.0106296100000003","0.00722500000000015","3.8439999999997e-05","0.000327609999999952","0","0.000924160000000012","0.000231040000000003","0.000918089999999919","0.00487203999999986","0.00405768999999987","0.0015523599999999","8.2810000000002e-05","0.000449440000000014","0.00266256000000006","0.00487204000000011","0.00529984000000013","0.00207025000000005","0.000449440000000014","0.000231040000000003","0.00236195999999987","0.00236195999999987","0.000327609999999952","0.00014884","0.000918089999999919","0.0015523599999999","0.00111556000000002","0.00014884","8.2810000000002e-05","0","0.000146410000000005","0.00156025000000002","0.00670761000000016","0.0082810000000002","0.00266256000000006","8.2810000000002e-05","0.00620943999999989","0.0119246399999999","0.0170302499999999","0.00405768999999987","9.60999999999926e-06","0.00235225000000006","0.00942841000000021","0.00722500000000015","0.000745290000000018","0.000146410000000005","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PODS_2015-09-15_R_T2",64,"9/15/2015","11:37:53 AM",37.1777,27.075,15.2979,NA,"AR-370_PODS_2015-09-15_R_T2_final.csv",480,6.95652173913043,0.907037150000001,"0.000924160000000012","0.000231040000000003","0.000327610000000016","0.00528529000000016","0.00298116000000007","0.000585640000000021","0.00235224999999989","0.000924160000000012","0","0.000231040000000003","0.00368448999999986","0.0100400399999998","0.00885480999999985","0.00487203999999986","0.00156025000000002","8.46399999999977e-05","0.000449440000000014","0.00155236000000004","0.00179776000000006","0.00022801000000001","8.46399999999977e-05","0.00207936000000003","0.00624099999999982","0.00624099999999982","0.00235224999999989","0.00181476000000002","0.00368448999999986","0.00487203999999986","0.00407044000000007","0.00181476000000002","0.00156025000000002","0.000924160000000012","0.000334889999999999","8.2810000000002e-05","0.00265225000000008","0.00367236000000011","0.000449440000000014","0.00156025000000002","0.0119246399999999","0.0194881599999999","0.0258888099999999","0.00885480999999985","0.000745290000000018","0.000327610000000016","0.00444889000000012","0.00298116000000007","9.60999999999926e-06","0.000334889999999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PODS_2015-09-15_R_T2",65,"9/15/2015","11:37:54 AM",37.1153,27.075,15.2555,NA,"AR-370_PODS_2015-09-15_R_T2_final.csv",490,7.10144927536232,0.84555071,"0.00179776000000006","0.00529984000000013","0.00331776000000009","0.00059049000000001","0.000918090000000027","0.00014884","0.00443556000000015","0.00826280999999992","0.00529984000000013","0.00179776000000006","0.00331776000000009","0.0106296099999999","0.02033476","0.01863225","0.0125888399999999","0.00670761000000016","0.00266256000000006","0.000449440000000014","9.00000000000068e-06","0","0.000745290000000018","0.00266256000000006","0.00774400000000017","0.0147379599999999","0.0147379599999999","0.00826280999999992","0.00722500000000015","0.0106296099999999","0.0125888399999999","0.0112784400000003","0.00722500000000015","0.00670761000000016","0.00529984000000013","0.00368449000000008","0.00110889000000004","8.2810000000002e-05","0.000331240000000008","0.000449440000000014","0.00670761000000016","0.0229825600000001","0.0331240000000001","0.0413308900000002","0.01863225","0.00485809000000014","0.00059049000000001","0.00059049000000001","0.00014884","0.00207025000000005","0.00368449000000008","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PODS_2015-09-15_R_T2",66,"9/15/2015","11:37:55 AM",37.1198,27.075,15.2585,NA,"AR-370_PODS_2015-09-15_R_T2_final.csv",500,7.2463768115942,0.78267884,"9.00000000000068e-06","0.00155236000000004","0.00487204000000011","0.00298116000000007","0.000453690000000004","0.00110889000000004","0.000231040000000003","0.00404496000000013","0.0077264099999999","0.00487204000000011","0.00155236000000004","0.00298116000000007","0.0100200099999999","0.0194881599999999","0.0178222499999999","0.0119246399999999","0.00622521000000014","0.00236196000000004","0.000331240000000008","0","9.00000000000068e-06","0.00059049000000001","0.00236196000000004","0.00722500000000015","0.0140185599999999","0.0140185599999999","0.0077264099999999","0.00672400000000012","0.0100200099999999","0.0119246399999999","0.0106502400000002","0.00672400000000012","0.00622521000000014","0.00487204000000011","0.00332929000000006","0.000918090000000027","0.000146410000000005","0.000449440000000014","0.000331240000000008","0.00622521000000014","0.02208196","0.0320410000000001","0.0401200900000001","0.0178222499999999","0.00444889000000012","0.000453690000000004","0.000745290000000018","0.000231040000000003","0.00180625000000004","0.00332929000000006","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PODS_2015-09-15_R_T2",67,"9/15/2015","11:37:56 AM",37.209,27.075,15.3192,NA,"AR-370_PODS_2015-09-15_R_T2_final.csv",510,7.39130434782609,0.789165835,"0.00368449000000008","0.0040576900000001","0.000453690000000004","8.2810000000002e-05","3.72099999999999e-05","0.00155236000000004","0.00883600000000022","0.00576081000000011","8.41000000000201e-06","0.000739839999999934","8.2810000000002e-05","0.000453690000000004","3.72099999999999e-05","0.0015523599999999","0.00622520999999986","0.00529983999999987","0.00235224999999989","0.000331240000000008","0.000146410000000005","0.00180625000000004","0.00368449000000008","0.0040576900000001","0.00132496000000003","0.000146410000000005","0.00059049000000001","0.00332928999999986","0.00332928999999986","0.000739839999999934","0.000453690000000004","0.0015523599999999","0.00235224999999989","0.00180625000000004","0.000453690000000004","0.000331240000000008","8.2810000000002e-05","9.00000000000068e-06","0.000924160000000012","0.00529984000000013","0.00670761000000016","0.00180625000000004","0.000331240000000008","0.0077264099999999","0.0139948899999999","0.0194881599999999","0.00529983999999987","3.60000000000027e-05","0.00155236000000004","0.00774400000000017","0.00576081000000011","0.000331240000000008","9.00000000000068e-06","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PODS_2015-09-15_R_T2",68,"9/15/2015","11:37:57 AM",37.2624,27.075,15.3556,NA,"AR-370_PODS_2015-09-15_R_T2_final.csv",520,7.53623188405797,0.859981875000001,"0.00132496000000003","0.00942841000000021","0.0100200100000002","0.00332929000000006","0.000745290000000018","0.00180625000000004","0.00574564000000015","0.0170041600000004","0.0126112900000003","0.00112225000000001","8.46400000000304e-05","0.000745290000000018","0.00332929000000006","0.00180625000000004","8.99999999999002e-06","0.00180624999999989","0.0013249599999999","0.000146409999999962","0.000331240000000008","0.00235225000000006","0.00622521000000014","0.00942841000000021","0.0100200100000002","0.00529984000000013","0.00235225000000006","0.000146410000000005","0.000453689999999928","0.000453689999999928","8.46400000000304e-05","0.00022801000000001","8.99999999999002e-06","0.000146409999999962","3.72099999999999e-05","0.00022801000000001","0.000331240000000008","0.000745290000000018","0.00155236000000004","0.00446224000000009","0.0119246400000003","0.0139948900000003","0.00622521000000014","0.000331240000000008","0.0026522499999999","0.00670760999999987","0.0106502399999999","0.0013249599999999","0.000924160000000012","0.00574564000000015","0.0154753600000003","0.0126112900000003","0.00298116000000007","0.00155236000000004","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PODS_2015-09-15_R_T2",69,"9/15/2015","11:37:58 AM",37.2312,27.075,15.3343,NA,"AR-370_PODS_2015-09-15_R_T2_final.csv",530,7.68115942028985,0.958149595,"0.000453690000000004","0.00022801000000001","0.00574564000000015","0.00620944000000017","0.00132496000000003","3.60000000000027e-05","0.000449440000000014","0.0029702500000001","0.0119028100000003","0.0082810000000002","0.00014884","0.000146409999999962","3.60000000000027e-05","0.00132496000000003","0.000449440000000014","0.000590489999999924","0.00407043999999984","0.00332928999999986","0.0011155599999999","9.60999999999926e-06","0.00073984000000003","0.00331776000000009","0.00574564000000015","0.00620944000000017","0.00265225000000008","0.00073984000000003","8.46399999999977e-05","0.00181475999999987","0.00181475999999987","0.000146409999999962","3.8439999999997e-05","0.000590489999999924","0.0011155599999999","0.000750760000000005","3.8439999999997e-05","9.60999999999926e-06","3.60000000000027e-05","0.000327610000000016","0.00207025000000005","0.00772641000000021","0.00940900000000025","0.00331776000000009","9.60999999999926e-06","0.00529983999999987","0.0106502399999999","0.0155002499999998","0.00332928999999986","8.2810000000002e-05","0.0029702500000001","0.0106296100000003","0.0082810000000002","0.00110889000000004","0.000327610000000016","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PODS_2015-09-15_R_T2",70,"9/15/2015","11:37:59 AM",37.151,27.075,15.2798,NA,"AR-370_PODS_2015-09-15_R_T2_final.csv",540,7.82608695652174,1.02143167,"0.0029702500000001","0.00574564000000015","0.00155236000000004","0.000453690000000004","0.00059049000000001","0.000327610000000016","0.00235225000000006","0.00110889000000004","0","0.00298116000000007","0.00133225000000001","0.00178929000000008","0.00443555999999991","0.00235225000000006","0.000327610000000016","0.00110889000000004","0.00620943999999989","0.0139948899999999","0.0125888399999999","0.0077264099999999","0.00331776000000009","0.000745290000000018","9.60999999999926e-06","0.000453690000000004","0.00059049000000001","9.00000000000068e-06","0.000745290000000018","0.0040576900000001","0.00942840999999986","0.00942840999999986","0.00443555999999991","0.00368449000000008","0.00620943999999989","0.0077264099999999","0.00670761000000016","0.00368449000000008","0.00331776000000009","0.00235225000000006","0.00132496000000003","8.10000000000061e-05","0.00111556000000002","0.00180625000000004","9.60999999999926e-06","0.00331776000000009","0.01620529","0.0248692900000001","0.0320410000000001","0.0125888399999999","0.00206116000000007","0","0.00236196000000004","0.00133225000000001","0.000449440000000014","0.00132496000000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PODS_2015-09-15_R_T2",71,"9/15/2015","11:38:00 AM",37.0975,27.075,15.2433,NA,"AR-370_PODS_2015-09-15_R_T2_final.csv",550,7.97101449275362,1.01369973,"0.00133225000000001","0.0082810000000002","0.0126112900000003","0.00576081000000011","0.000231040000000003","0.00014884","0.00298116000000007","0.00722500000000015","0.00487204000000011","0.00133225000000001","0.000327610000000016","0","0.00620944000000017","0.0106296099999999","0.00722500000000015","0.00298116000000007","0.00487204000000011","0.0132940899999999","0.0239630399999999","0.02211169","0.0154753599999999","0.00885481000000018","0.00407044000000007","0.00111556000000002","0.000231040000000003","0.00014884","0.00156025000000002","0.00407044000000007","0.0100400400000002","0.0178489599999999","0.0178489599999999","0.0106296099999999","0.00944784000000016","0.0132940899999999","0.0154753599999999","0.0140185600000003","0.00944784000000016","0.00885481000000018","0.00722500000000015","0.00531441000000009","0.00207025000000005","9.60999999999926e-06","3.60000000000027e-05","0.00111556000000002","0.00885481000000018","0.0268304400000001","0.0377136400000001","0.0464402500000002","0.02211169","0.00670761000000016","0.00133225000000001","0.000146410000000005","0","0.00332929000000006","0.00531441000000009","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PODS_2015-09-15_R_T2",72,"9/15/2015","11:38:01 AM",37.0618,27.075,15.2191,NA,"AR-370_PODS_2015-09-15_R_T2_final.csv",560,8.11594202898551,0.936874635000001,"0.000585640000000021","0.00368449000000008","0.0132710400000004","0.0186322500000004","0.0100200100000002","0.00155236000000004","0.00132496000000003","0.00620944000000017","0.0119246400000003","0.00883600000000022","0.00368449000000008","3.72099999999999e-05","0.000585640000000021","0.0106090000000003","0.01620529","0.0119246400000003","0.00620944000000017","0.00883600000000022","0.01946025","0.0320410000000001","0.0298944100000001","0.02208196","0.0139948900000003","0.00774400000000017","0.00331776000000009","0.00155236000000004","0.00132496000000003","0.0040576900000001","0.00774400000000017","0.0154753600000003","0.02490084","0.02490084","0.01620529","0.0147379600000003","0.01946025","0.02208196","0.0203347600000005","0.0147379600000003","0.0139948900000003","0.0119246400000003","0.00942841000000021","0.00485809000000014","0.000745290000000018","0.000331240000000008","0.00331776000000009","0.0139948900000003","0.0353440000000002","0.0476985600000004","0.0574560900000004","0.0298944100000001","0.0112572100000003","0.00368449000000008","0.000146410000000005","0.000585640000000021","0.00670761000000016","0.00942841000000021","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
