"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.85714285714286","semivar5.71428571428571","semivar8.57142857142857","semivar11.4285714285714","semivar14.2857142857143","semivar17.1428571428571","semivar20","semivar22.8571428571429","semivar25.7142857142857","semivar28.5714285714286","semivar31.4285714285714","semivar34.2857142857143","semivar37.1428571428571","semivar40","semivar42.8571428571429","semivar45.7142857142857","semivar48.5714285714286","semivar51.4285714285714","semivar54.2857142857143","semivar57.1428571428571","semivar60","semivar62.8571428571429","semivar65.7142857142857","semivar68.5714285714286","semivar71.4285714285714","semivar74.2857142857143","semivar77.1428571428571","semivar80","semivar82.8571428571429","semivar85.7142857142857","semivar88.5714285714286","semivar91.4285714285714","semivar94.2857142857143","semivar97.1428571428571","semivar100","semivar102.857142857143","semivar105.714285714286","semivar108.571428571429","semivar111.428571428571","semivar114.285714285714","semivar117.142857142857","semivar120","semivar122.857142857143","semivar125.714285714286","semivar128.571428571429","semivar131.428571428571","semivar134.285714285714","semivar137.142857142857","semivar140","semivar142.857142857143","semivar145.714285714286","semivar148.571428571429","semivar151.428571428571","semivar154.285714285714","semivar157.142857142857","semivar160","semivar162.857142857143","semivar165.714285714286","semivar168.571428571429","semivar171.428571428571","semivar174.285714285714","semivar177.142857142857","semivar180","semivar182.857142857143","semivar185.714285714286","semivar188.571428571429","semivar191.428571428571","semivar194.285714285714","semivar197.142857142857","semivar200","semivar202.857142857143","semivar205.714285714286","semivar208.571428571429","semivar211.428571428571","semivar214.285714285714","semivar217.142857142857","semivar220","semivar222.857142857143","semivar225.714285714286","semivar228.571428571429","semivar231.428571428571","semivar234.285714285714","semivar237.142857142857","semivar240","semivar242.857142857143","semivar245.714285714286","semivar248.571428571429","semivar251.428571428571","semivar254.285714285714","semivar257.142857142857","semivar260","semivar262.857142857143","semivar265.714285714286","semivar268.571428571429","semivar271.428571428571","semivar274.285714285714","semivar277.142857142857","semivar280","semivar282.857142857143","semivar285.714285714286","semivar288.571428571429","semivar291.428571428571","semivar294.285714285714","semivar297.142857142857","semivar300"
"AR-330_BARGE_2016-04-26_R_T2",16,"4/26/2016","4:23:02 PM",42.3306,16.903,18.8042624,NA,"AR-330_BARGE_2016-04-26_R_T2_final.csv",100,2.88461538461538,0.121543050060062,"3.66762260880726e-05","3.66762260880726e-05","0.00526161491826006","0.00934959619875662","0.00934959619875662","0.00110266699334489","0.000447842518044078","0.00110266699334489","0.00481731499133425","0.00570493347161993","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2016-04-26_R_T2",17,"4/26/2016","4:23:03 PM",42.3217,16.903,18.79820631,NA,"AR-330_BARGE_2016-04-26_R_T2_final.csv",110,3.17307692307692,0.140973992700165,"3.66762260880726e-05","0","0","0.006176872223886","0.0105574392003601","0.0105574392003601","0.00154154547675021","0.000228197278440052","0.000737140962115717","0.00401332259362425","0.00482676450900655","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2016-04-26_R_T2",18,"4/26/2016","4:23:04 PM",42.2952,16.903,18.78017413,NA,"AR-330_BARGE_2016-04-26_R_T2_final.csv",120,3.46153846153846,0.185487240120898,"0.000325159515552482","0.000580244751592901","0.000325159515552482","0.000325159515552482","0.00933644087006754","0.0145881900672971","0.0145881900672971","0.00328268264808999","8.56135896040322e-06","8.31408417855977e-05","0.002053776412332","0.00264635549870748","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2016-04-26_R_T2",19,"4/26/2016","4:23:05 PM",42.2995,16.903,18.78310011,NA,"AR-330_BARGE_2016-04-26_R_T2_final.csv",130,3.75,0.235331914878594,"8.56135896040322e-06","0.000228197278440052","0.000447842518044078","0.000228197278440052","0.000228197278440052","0.00877955507251824","0.0138899424513605","0.0138899424513605","0.00295595771443833","0","0.00014506130833961","0.00232754046426805","0.00295595771443833","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2016-04-26_R_T2",20,"4/26/2016","4:23:06 PM",42.304,16.903,18.78616217,NA,"AR-330_BARGE_2016-04-26_R_T2_final.csv",140,4.03846153846154,0.283046599343442,"9.37621144360802e-06","3.58566230416223e-05","0.00014506130833961","0.000327618326052834","0.00014506130833961","0.00014506130833961","0.00821510564932801","0.0131775568257318","0.0131775568257318","0.0026323733603554","9.37621144360802e-06","0.000228197278440052","0.00263237233422258","0.00329829449140848","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2016-04-26_R_T2",21,"4/26/2016","4:23:07 PM",42.3129,16.903,18.79221826,NA,"AR-330_BARGE_2016-04-26_R_T2_final.csv",150,4.32692307692308,0.315096414134129,"3.66762260880726e-05","8.31406594224826e-05","0.00014506106745689","3.58567428025322e-05","0.00014506130833961","3.58567428025322e-05","3.58567428025322e-05","0.00715396755207692","0.0118238330325032","0.0118238330325032","0.00204761408532493","8.31406594224826e-05","0.000447842518044078","0.00329048394030743","0.0040305826623967","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2016-04-26_R_T2",22,"4/26/2016","4:23:08 PM",42.3883,16.903,18.84352492,NA,"AR-330_BARGE_2016-04-26_R_T2_final.csv",160,4.61538461538461,0.295949914441666,"0.00263237336035577","0.00329048508756243","0.00365115766353618","0.00401332259362425","0.002053776412332","0.00154154547675049","0.002053776412332","0.002053776412332","0.0011071903537808","0.00329829564002427","0.00329829564002427","3.66762260881156e-05","0.00365115766353618","0.00525174871410266","0.01180903849636","0.0131775545298609","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2016-04-26_R_T2",23,"4/26/2016","4:23:09 PM",42.3794,16.903,18.83746883,55,"AR-330_BARGE_2016-04-26_R_T2_final.csv",170,4.90384615384615,0.236814618519145,"3.66762260881156e-05","0.00204761408532493","0.0026323733603554","0.00295595771443833","0.00328268264808999","0.00154154547675021","0.00110266699334489","0.00154154547675021","0.00154154547675021","0.00154689294991358","0.00403058393213476","0.00403058393213476","0","0.00295595771443833","0.00441066797337957","0.0105294913891559","0.0118238308577533","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2016-04-26_R_T2",28,"4/26/2016","4:23:14 PM",42.4016,16.903,18.85257503,NA,"AR-330_BARGE_2016-04-26_R_T2_final.csv",180,5.19230769230769,0.171709462759552,"0.000228197278440052","8.1904491012108e-05","0.00364293968483315","0.00441066797337957","0.00482676450900655","0.00524189032081024","0.00295595771443833","0.00233411021751706","0.00295595771443833","0.00295595771443833","0.000586819617409506","0.0023406901972625","0.0023406901972625","0.000228197278440052","0.00482676450900655","0.00664535714328385","0.0138578830346402","0.0153372471684497","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2016-04-26_R_T2",29,"4/26/2016","4:23:15 PM",42.4238,16.903,18.86768123,NA,"AR-330_BARGE_2016-04-26_R_T2_final.csv",190,5.48076923076923,0.121220578378997,"0.000228197278439945","0.000912789113759995","0.000583527312816034","0.00569465984122094","0.00664535714328327","0.00715396586045428","0.00765749255040997","0.00482676450900606","0.00402194799856888","0.00482676450900606","0.00482676450900606","8.31408417855977e-05","0.00110719101927059","0.00110719101927059","0.000912789113759995","0.00715396586045428","0.00933644087006754","0.0176426692370038","0.0193070580360252","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2016-04-26_R_T2",30,"4/26/2016","4:23:16 PM",42.3351,16.903,18.80732447,NA,"AR-330_BARGE_2016-04-26_R_T2_final.csv",200,5.76923076923077,0.10435901832124,"0.00364293847769732","0.00204761318031355","0.000908682439809465","0.00131047258020243","0.000228197580564177","0.000447842941290013","0.000586819617409678","0.000737140962115717","8.31408417855977e-05","9.37627268491309e-06","8.31408417855977e-05","8.31408417855977e-05","0.00482676450900606","0.0087668091039377","0.0087668091039377","0.000908682439809465","0.000586819617409678","0.00131540409225015","0.00525174871410266","0.00617687222388655","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2016-04-26_R_T2",31,"4/26/2016","4:23:17 PM",42.2862,16.903,18.77404999,NA,"AR-330_BARGE_2016-04-26_R_T2_final.csv",210,6.05769230769231,0.125532731717223,"0.00110719101927036","0.00876680910393704","0.00616618190700142","0.00402194926694523","0.00482676589850468","0.000330086034792783","0.000146704904352376","8.19046720143587e-05","3.75050907395653e-05","0.000583527795942374","0.00091278971800793","0.000583527795942374","0.000583527795942374","0.0105574392003594","0.0161050617687184","0.0161050617687184","0.00402194926694523","8.19046720143587e-05","8.9641557604162e-06","0.00153620647858104","0.00205377550596015","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2016-04-26_R_T2",32,"4/26/2016","4:23:18 PM",42.2551,16.903,18.7528877,NA,"AR-330_BARGE_2016-04-26_R_T2_final.csv",220,6.34615384615384,0.167324588712843,"0.000447842518044228","0.00296336192803316","0.0131775545298609","0.00993756376252927","0.00715396755207692","0.00821510564932866","0.00154689294991358","0.00110719035378104","0.000912789718008145","0.000744549262144911","0.00205377641233232","0.00263935980009002","0.00205377641233232","0.00205377641233232","0.0153541069186561","0.021924135585361","0.021924135585361","0.00715396755207692","0.000912789718008145","0.000330086034792912","0.000325159515552354","0.000583527312816034","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2016-04-26_R_T2",33,"4/26/2016","4:23:19 PM",42.2241,16.903,18.73179345,NA,"AR-330_BARGE_2016-04-26_R_T2_final.csv",230,6.63461538461538,0.210120645366311,"0.000444967383062387","0.00178561517277163","0.00570493498224035","0.0184654887533277","0.0145881900672962","0.0111672859381439","0.0124839213883606","0.00365115766353575","0.00295595771443833","0.0026323733603554","0.00234069019726216","0.00441066797337957","0.00525174871410214","0.00441066797337957","0.00441066797337957","0.0210267226352828","0.0286158702083077","0.0286158702083077","0.0111672859381439","0.0026323733603554","0.00154154547675021","9.37627268489133e-06","9.37621144360802e-06","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
