"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.56410256410256","semivar5.12820512820513","semivar7.69230769230769","semivar10.2564102564103","semivar12.8205128205128","semivar15.3846153846154","semivar17.9487179487179","semivar20.5128205128205","semivar23.0769230769231","semivar25.6410256410256","semivar28.2051282051282","semivar30.7692307692308","semivar33.3333333333333","semivar35.8974358974359","semivar38.4615384615385","semivar41.025641025641","semivar43.5897435897436","semivar46.1538461538462","semivar48.7179487179487","semivar51.2820512820513","semivar53.8461538461538","semivar56.4102564102564","semivar58.974358974359","semivar61.5384615384615","semivar64.1025641025641","semivar66.6666666666667","semivar69.2307692307692","semivar71.7948717948718","semivar74.3589743589744","semivar76.9230769230769","semivar79.4871794871795","semivar82.0512820512821","semivar84.6153846153846","semivar87.1794871794872","semivar89.7435897435897","semivar92.3076923076923","semivar94.8717948717949","semivar97.4358974358974","semivar100","semivar102.564102564103","semivar105.128205128205","semivar107.692307692308","semivar110.25641025641","semivar112.820512820513","semivar115.384615384615","semivar117.948717948718","semivar120.512820512821","semivar123.076923076923","semivar125.641025641026","semivar128.205128205128","semivar130.769230769231","semivar133.333333333333","semivar135.897435897436","semivar138.461538461538","semivar141.025641025641","semivar143.589743589744","semivar146.153846153846","semivar148.717948717949","semivar151.282051282051","semivar153.846153846154","semivar156.410256410256","semivar158.974358974359","semivar161.538461538462","semivar164.102564102564","semivar166.666666666667","semivar169.230769230769","semivar171.794871794872","semivar174.358974358974","semivar176.923076923077","semivar179.487179487179","semivar182.051282051282","semivar184.615384615385","semivar187.179487179487","semivar189.74358974359","semivar192.307692307692","semivar194.871794871795","semivar197.435897435897","semivar200","semivar202.564102564103","semivar205.128205128205","semivar207.692307692308","semivar210.25641025641","semivar212.820512820513","semivar215.384615384615","semivar217.948717948718","semivar220.512820512821","semivar223.076923076923","semivar225.641025641026","semivar228.205128205128","semivar230.769230769231","semivar233.333333333333","semivar235.897435897436","semivar238.461538461538","semivar241.025641025641","semivar243.589743589744","semivar246.153846153846","semivar248.717948717949","semivar251.282051282051","semivar253.846153846154","semivar256.410256410256","semivar258.974358974359","semivar261.538461538462","semivar264.102564102564","semivar266.666666666667","semivar269.230769230769","semivar271.794871794872","semivar274.358974358974","semivar276.923076923077","semivar279.48717948718","semivar282.051282051282","semivar284.615384615385","semivar287.179487179487","semivar289.74358974359","semivar292.307692307692","semivar294.871794871795","semivar297.435897435897","semivar300"
"AR-345_TITAN_2016-04-21_R_T3",33,"4/21/2016","9:36:03 AM",42.3805,16.618,18.8382,NA,"AR-345_TITAN_2016-04-21_R_T3_final.csv",100,2.58620689655172,0.604603400000001,"0.000960999999999926","6.40000000002701e-07","4.62400000000261e-05","0.0024206399999999","0.0113422500000001","0.0221116900000005","0.0113422500000001","0.000204489999999961","0.0103632400000002","0.0111724899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T3",34,"4/21/2016","9:36:04 AM",42.4015,16.523,18.8525,NA,"AR-345_TITAN_2016-04-21_R_T3_final.csv",110,2.8448275862069,0.687160600000002,"0.000204489999999961","0.00205208999999977","0.00022801000000001","0.000445210000000024","0.0040322499999997","0.0145926399999998","0.0265690000000001","0.0145926399999998","0","0.00765625000000037","0.00835396000000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T3",35,"4/21/2016","9:36:05 AM",42.4414,16.523,18.8797,NA,"AR-345_TITAN_2016-04-21_R_T3_final.csv",120,3.10344827586207,0.844638520000004,"0.00073984000000003","0.00172224999999993","0.00525624999999971","0.00178929000000008","0.00233289000000011","0.00822648999999968","0.0219039999999999","0.0361760400000003","0.0219039999999999","0.00073984000000003","0.00363609000000019","0.00412163999999995","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T3",36,"4/21/2016","9:36:06 AM",42.406,16.523,18.8556,NA,"AR-345_TITAN_2016-04-21_R_T3_final.csv",130,3.36206896551724,0.998357875000005,"0.000580810000000033","9.60999999999926e-06","0.000302759999999949","0.00234255999999974","0.000331240000000008","0.000585640000000021","0.00443555999999967","0.0153512099999998","0.02758921","0.0153512099999998","9.60999999999926e-06","0.00712336000000038","0.00779689000000005","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T3",37,"4/21/2016","9:36:07 AM",42.3172,16.523,18.7951,NA,"AR-345_TITAN_2016-04-21_R_T3_final.csv",140,3.62068965517241,1.05376761500001,"0.0036602499999997","0.0071571599999997","0.00329475999999973","0.00185760999999992","0.000146410000000005","0.00178928999999977","0.00131768999999979","3.72099999999999e-05","0.00401956000000018","0.0111513600000005","0.00401956000000018","0.00329475999999973","0.0209960099999999","0.0221414399999994","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T3",38,"4/21/2016","9:36:08 AM",42.286,16.523,18.7739,NA,"AR-345_TITAN_2016-04-21_R_T3_final.csv",150,3.87931034482759,0.997251615000005,"0.000449440000000014","0.00667488999999965","0.0111936399999997","0.00617795999999969","0.00413448999999992","0.00110889000000004","0.0040322499999997","0.00330624999999971","0.00022801000000001","0.0017808400000001","0.00712336000000038","0.0017808400000001","0.00617795999999969","0.02758921","0.0288999999999994","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T3",39,"4/21/2016","9:36:09 AM",42.3216,16.523,18.7981,NA,"AR-345_TITAN_2016-04-21_R_T3_final.csv",160,4.13793103448276,0.897715865000003,"0.000585640000000021","9.00000000000068e-06","0.00330624999999971","0.00665855999999969","0.00295935999999973","0.00160800999999991","8.2810000000002e-05","0.00154448999999978","0.0011088899999998","8.2810000000002e-05","0.00440896000000021","0.0117939600000006","0.00440896000000021","0.00295935999999973","0.0201356099999999","0.0212576399999993","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T3",40,"4/21/2016","9:36:10 AM",42.4293,16.618,18.8714,NA,"AR-345_TITAN_2016-04-21_R_T3_final.csv",170,4.39655172413793,0.798300845000003,"0.00537288999999996","0.00950625000000003","0.00582168999999997","0.000249640000000071","6.88899999999738e-05","0.000357210000000081","0.00110224000000005","0.00412163999999995","0.00115600000000017","0.00160000000000022","0.00678975999999997","0.0195160900000004","0.0330876100000009","0.0195160900000004","0.000357210000000081","0.00470596","0.00525624999999971","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T3",41,"4/21/2016","9:36:11 AM",42.4769,16.523,18.9038,NA,"AR-345_TITAN_2016-04-21_R_T3_final.csv",180,4.6551724137931,0.736343465000002,"0.00104975999999994","0.0111724899999997","0.0168740099999998","0.0118156899999998","0.00232324000000013","0.000580810000000033","0.00263169000000013","0.00430335999999998","0.00933155999999975","0.00440896000000021","0.00524176000000026","0.0131790399999997","0.0296184100000001","0.0459244900000006","0.0296184100000001","0.00263169000000013","0.00131044000000007","0.00160800999999991","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T3",42,"4/21/2016","9:36:12 AM",42.3705,16.523,18.8314,85,"AR-345_TITAN_2016-04-21_R_T3_final.csv",190,4.91379310344828,0.692681040000002,"0.00524176000000026","0.00160000000000022","0.0011088899999998","0.00330624999999971","0.00131768999999979","0.000585640000000021","0.00233289000000011","0.000445210000000024","4.62400000000261e-05","0.00058563999999985","3.60000000000027e-05","0","0.00179775999999975","0.00994008999999971","0.0201356099999999","0.00994008999999971","0.000445210000000024","0.0117939600000006","0.0126562500000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T3",47,"4/21/2016","9:36:17 AM",42.3082,16.523,18.789,NA,"AR-345_TITAN_2016-04-21_R_T3_final.csv",200,5.17241379310345,0.683600195000002,"0.00179775999999975","0.0131790399999997","0.00678975999999997","8.2810000000002e-05","0.00022801000000001","3.72099999999999e-05","0.00443555999999967","0.00822648999999968","0.0040322499999997","0.0024206399999999","0.000331240000000008","0.00234255999999974","0.00179775999999975","0","0.00328329000000017","0.00990025000000051","0.00328329000000017","0.0040322499999997","0.0228009999999999","0.0239940099999993","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2016-04-21_R_T3",48,"4/21/2016","9:36:18 AM",42.3172,16.523,18.7951,NA,"AR-345_TITAN_2016-04-21_R_T3_final.csv",210,5.43103448275862,0.770644260000004,"3.72099999999999e-05","0.00131768999999979","0.0118156899999998","0.00582168999999997","9.00000000000068e-06","0.000449440000000014","0","0.0036602499999997","0.0071571599999997","0.00329475999999973","0.00185760999999992","0.000146410000000005","0.00178928999999977","0.00131768999999979","3.72099999999999e-05","0.00401956000000018","0.0111513600000005","0.00401956000000018","0.00329475999999973","0.0209960099999999","0.0221414399999994","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
