"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar3.6144578313253","semivar7.2289156626506","semivar10.8433734939759","semivar14.4578313253012","semivar18.0722891566265","semivar21.6867469879518","semivar25.3012048192771","semivar28.9156626506024","semivar32.5301204819277","semivar36.144578313253","semivar39.7590361445783","semivar43.3734939759036","semivar46.9879518072289","semivar50.6024096385542","semivar54.2168674698795","semivar57.8313253012048","semivar61.4457831325301","semivar65.0602409638554","semivar68.6746987951807","semivar72.289156626506","semivar75.9036144578313","semivar79.5180722891566","semivar83.1325301204819","semivar86.7469879518072","semivar90.3614457831325","semivar93.9759036144578","semivar97.5903614457831","semivar101.204819277108","semivar104.819277108434","semivar108.433734939759","semivar112.048192771084","semivar115.66265060241","semivar119.277108433735","semivar122.89156626506","semivar126.506024096386","semivar130.120481927711","semivar133.734939759036","semivar137.349397590361","semivar140.963855421687","semivar144.578313253012","semivar148.192771084337","semivar151.807228915663","semivar155.421686746988","semivar159.036144578313","semivar162.650602409639","semivar166.265060240964","semivar169.879518072289","semivar173.493975903614","semivar177.10843373494","semivar180.722891566265","semivar184.33734939759","semivar187.951807228916","semivar191.566265060241","semivar195.180722891566","semivar198.795180722892","semivar202.409638554217","semivar206.024096385542","semivar209.638554216867","semivar213.253012048193","semivar216.867469879518","semivar220.481927710843","semivar224.096385542169","semivar227.710843373494","semivar231.325301204819","semivar234.939759036145","semivar238.55421686747","semivar242.168674698795","semivar245.78313253012","semivar249.397590361446","semivar253.012048192771","semivar256.626506024096","semivar260.240963855422","semivar263.855421686747","semivar267.469879518072","semivar271.084337349398","semivar274.698795180723","semivar278.313253012048","semivar281.927710843374","semivar285.542168674699","semivar289.156626506024","semivar292.771084337349","semivar296.385542168675","semivar300"
"AR-372_TRAINCARS_2016-03-11_R_T1",16,"3/11/2016","10:47:30 AM",38.0337,14.23,15.88039562,NA,"AR-372_TRAINCARS_2016-03-11_R_T1_final.csv",100,3.65853658536585,1.96173330340001,"0.00545084970421676","0.00772911404054442","1.20432597155986e-05","0.0126517436512011","0.0401855707302926","0.034762081084646","0.00772911404054442","0.000606766953369605","0.00123761551365761","0.00178561517277163","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_TRAINCARS_2016-03-11_R_T1",17,"3/11/2016","10:47:31 AM",38.1474,14.23,15.95776387,NA,"AR-372_TRAINCARS_2016-03-11_R_T1_final.csv",110,4.02439024390244,2.27882269346659,"0.00598584610806266","0.0228608714915344","0.0273186783459773","0.00653487763318823","0.00123283288135838","0.0151524134916197","0.0118979380926284","0.00011124195123688","0.0027810445620722","0.0126670545549604","0.00123283217912415","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_TRAINCARS_2016-03-11_R_T1",18,"3/11/2016","10:47:32 AM",38.1837,14.23,15.98246456,NA,"AR-372_TRAINCARS_2016-03-11_R_T1_final.csv",120,4.39024390243902,2.58045935388338,"0.000610124086476077","0.0104180685127237","0.030940391359416","0.0360940418458626","0.0111385396229185","0.000108389545660904","0.00968146779080264","0.00711947475392011","0.000200323260673613","0.00599638055769007","0.0188372056516902","0.00357752319376002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_TRAINCARS_2016-03-11_R_T1",19,"3/11/2016","10:47:33 AM",38.2353,14.23,16.01757627,NA,"AR-372_TRAINCARS_2016-03-11_R_T1_final.csv",130,4.75609756097561,2.76781577506035,"0.00123283217912402","0.00357752319375981","0.0188185307344224","0.0445254395506698","0.0506682227217607","0.0197827009879799","0.000610123592462336","0.00400470518190783","0.00242706682817284","0.00242706682817284","0.01266705455496","0.029708110935368","0.00901058665929193","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_TRAINCARS_2016-03-11_R_T1",20,"3/11/2016","10:47:34 AM",38.1784,14.23,15.97885812,25,"AR-372_TRAINCARS_2016-03-11_R_T1_final.csv",140,5.1219512195122,2.87157837290146,"0.00149909513942245","1.30064094736031e-05","0.000444967383062462","0.00969486390625002","0.0296846607602166","0.0347367141532945","0.0103903038704656","0.000196489465200918","0.0104041815607923","0.00774108219489617","0.0001112417402944","0.0054508482276196","0.0178602536579077","0.00315910993952157","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_TRAINCARS_2016-03-11_R_T1",25,"3/11/2016","10:47:39 AM",38.2456,14.23,16.024585,NA,"AR-372_TRAINCARS_2016-03-11_R_T1_final.csv",150,5.48780487804878,2.84869074645837,"0.00209094755453425","4.91222962128863e-05","0.00177413146579343","0.00446506341447656","0.020790577304784","0.0475323933705614","0.0538726196146569","0.0218033929104779","0.00100548668254796","0.00316676420148041","0.00178561517277163","0.00316676307599982","0.0142938140794272","0.0321732883843391","0.0103903038704652","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_TRAINCARS_2016-03-11_R_T1",26,"3/11/2016","10:47:40 AM",38.2353,14.23,16.01757627,NA,"AR-372_TRAINCARS_2016-03-11_R_T1_final.csv",160,5.85365853658537,2.78507992756256,"4.91222962128863e-05","0.00149909513942245","0","0.00123283217912402","0.00357752319375981","0.0188185307344224","0.0445254395506698","0.0506682227217607","0.0197827009879799","0.000610123592462336","0.00400470518190783","0.00242706682817284","0.00242706682817284","0.01266705455496","0.029708110935368","0.00901058665929193","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_TRAINCARS_2016-03-11_R_T1",27,"3/11/2016","10:47:41 AM",38.1629,14.23,15.968311,NA,"AR-372_TRAINCARS_2016-03-11_R_T1_final.csv",170,6.21951219512195,2.72709752013494,"0.00242706682817284","0.00316676307599982","0.0001112417402944","0.00242706682817284","0.000200323260673613","0.00011124195123688","0.00772911404054442","0.0261615258975622","0.0309164561621777","0.00835134981991838","0.000603419081868133","0.0126670545549604","0.00970826731269135","0","0.0040047051819076","0.0151524134916197","0.00208472967014558","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_TRAINCARS_2016-03-11_R_T1",28,"3/11/2016","10:47:42 AM",38.1629,14.23,15.968311,NA,"AR-372_TRAINCARS_2016-03-11_R_T1_final.csv",180,6.58536585365854,2.70318156221002,"0","0.00242706682817284","0.00316676307599982","0.0001112417402944","0.00242706682817284","0.000200323260673613","0.00011124195123688","0.00772911404054442","0.0261615258975622","0.0309164561621777","0.00835134981991838","0.000603419081868133","0.0126670545549604","0.00970826731269135","0","0.0040047051819076","0.0151524134916197","0.00208472967014558","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_TRAINCARS_2016-03-11_R_T1",29,"3/11/2016","10:47:43 AM",38.1629,14.23,15.968311,NA,"AR-372_TRAINCARS_2016-03-11_R_T1_final.csv",190,6.95121951219512,2.73071375780427,"0","0","0.00242706682817284","0.00316676307599982","0.0001112417402944","0.00242706682817284","0.000200323260673613","0.00011124195123688","0.00772911404054442","0.0261615258975622","0.0309164561621777","0.00835134981991838","0.000603419081868133","0.0126670545549604","0.00970826731269135","0","0.0040047051819076","0.0151524134916197","0.00208472967014558","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
