"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.78571428571429","semivar3.57142857142857","semivar5.35714285714286","semivar7.14285714285714","semivar8.92857142857143","semivar10.7142857142857","semivar12.5","semivar14.2857142857143","semivar16.0714285714286","semivar17.8571428571429","semivar19.6428571428571","semivar21.4285714285714","semivar23.2142857142857","semivar25","semivar26.7857142857143","semivar28.5714285714286","semivar30.3571428571429","semivar32.1428571428571","semivar33.9285714285714","semivar35.7142857142857","semivar37.5","semivar39.2857142857143","semivar41.0714285714286","semivar42.8571428571429","semivar44.6428571428571","semivar46.4285714285714","semivar48.2142857142857","semivar50","semivar51.7857142857143","semivar53.5714285714286","semivar55.3571428571429","semivar57.1428571428571","semivar58.9285714285714","semivar60.7142857142857","semivar62.5","semivar64.2857142857143","semivar66.0714285714286","semivar67.8571428571429","semivar69.6428571428571","semivar71.4285714285714","semivar73.2142857142857","semivar75","semivar76.7857142857143","semivar78.5714285714286","semivar80.3571428571429","semivar82.1428571428571","semivar83.9285714285714","semivar85.7142857142857","semivar87.5","semivar89.2857142857143","semivar91.0714285714286","semivar92.8571428571429","semivar94.6428571428571","semivar96.4285714285714","semivar98.2142857142857","semivar100","semivar101.785714285714","semivar103.571428571429","semivar105.357142857143","semivar107.142857142857","semivar108.928571428571","semivar110.714285714286","semivar112.5","semivar114.285714285714","semivar116.071428571429","semivar117.857142857143","semivar119.642857142857","semivar121.428571428571","semivar123.214285714286","semivar125","semivar126.785714285714","semivar128.571428571429","semivar130.357142857143","semivar132.142857142857","semivar133.928571428571","semivar135.714285714286","semivar137.5","semivar139.285714285714","semivar141.071428571429","semivar142.857142857143","semivar144.642857142857","semivar146.428571428571","semivar148.214285714286","semivar150","semivar151.785714285714","semivar153.571428571429","semivar155.357142857143","semivar157.142857142857","semivar158.928571428571","semivar160.714285714286","semivar162.5","semivar164.285714285714","semivar166.071428571429","semivar167.857142857143","semivar169.642857142857","semivar171.428571428571","semivar173.214285714286","semivar175","semivar176.785714285714","semivar178.571428571429","semivar180.357142857143","semivar182.142857142857","semivar183.928571428571","semivar185.714285714286","semivar187.5","semivar189.285714285714","semivar191.071428571429","semivar192.857142857143","semivar194.642857142857","semivar196.428571428571","semivar198.214285714286","semivar200","semivar201.785714285714","semivar203.571428571429","semivar205.357142857143","semivar207.142857142857","semivar208.928571428571","semivar210.714285714286","semivar212.5","semivar214.285714285714","semivar216.071428571429","semivar217.857142857143","semivar219.642857142857","semivar221.428571428571","semivar223.214285714286","semivar225","semivar226.785714285714","semivar228.571428571429","semivar230.357142857143","semivar232.142857142857","semivar233.928571428571","semivar235.714285714286","semivar237.5","semivar239.285714285714","semivar241.071428571429","semivar242.857142857143","semivar244.642857142857","semivar246.428571428571","semivar248.214285714286","semivar250","semivar251.785714285714","semivar253.571428571429","semivar255.357142857143","semivar257.142857142857","semivar258.928571428571","semivar260.714285714286","semivar262.5","semivar264.285714285714","semivar266.071428571429","semivar267.857142857143","semivar269.642857142857","semivar271.428571428571","semivar273.214285714286","semivar275","semivar276.785714285714","semivar278.571428571429","semivar280.357142857143","semivar282.142857142857","semivar283.928571428571","semivar285.714285714286","semivar287.5","semivar289.285714285714","semivar291.071428571429","semivar292.857142857143","semivar294.642857142857","semivar296.428571428571","semivar298.214285714286","semivar300"
"AR-372_PODS_2015-09-02_R_T3",9,"9/2/2015","9:55:57 AM",38.94,27.665,16.4971,90,"AR-372_PODS_2015-09-02_R_T3_final.csv",0,0,0.131640634999999,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-09-02_R_T3",10,"9/2/2015","9:55:58 AM",39.0426,27.665,16.5669,NA,"AR-372_PODS_2015-09-02_R_T3_final.csv",10,0.179640718562874,0.392222354999998,"0.00487204000000011","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-09-02_R_T3",11,"9/2/2015","9:55:59 AM",39.154,27.665,16.6427,NA,"AR-372_PODS_2015-09-02_R_T3_final.csv",20,0.359281437125749,0.622901764999998,"0.00574564000000015","0.0211993600000005","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-09-02_R_T3",12,"9/2/2015","9:56:00 AM",39.1761,27.665,16.6578,NA,"AR-372_PODS_2015-09-02_R_T3_final.csv",30,0.538922155688623,0.720238634999998,"0.00022801000000001","0.00826281000000024","0.0258244900000007","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-09-02_R_T3",13,"9/2/2015","9:56:01 AM",39.1495,27.665,16.6397,NA,"AR-372_PODS_2015-09-02_R_T3_final.csv",40,0.718562874251497,0.667983229999999,"0.000327610000000016","9.00000000000068e-06","0.00529984000000013","0.0203347600000005","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-09-02_R_T3",14,"9/2/2015","9:56:02 AM",39.0693,27.665,16.5851,NA,"AR-372_PODS_2015-09-02_R_T3_final.csv",50,0.898203592814371,0.537416204999999,"0.00298116000000007","0.00528529000000016","0.00331776000000009","0.000331240000000008","0.00774400000000017","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-09-02_R_T3",15,"9/2/2015","9:56:03 AM",39.0024,27.665,16.5396,NA,"AR-372_PODS_2015-09-02_R_T3_final.csv",60,1.07784431137725,0.428727044999999,"0.00207025000000005","0.0100200100000002","0.0139712400000004","0.0106296100000003","0.000745290000000018","0.00180625000000004","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-09-02_R_T3",16,"9/2/2015","9:56:04 AM",38.989,27.665,16.5304,NA,"AR-372_PODS_2015-09-02_R_T3_final.csv",70,1.25748502994012,0.394292944999998,"8.46399999999977e-05","0.00299209000000005","0.0119464900000002","0.0162307600000004","0.0126112900000003","0.00133225000000001","0.00110889000000004","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-09-02_R_T3",17,"9/2/2015","9:56:05 AM",38.9579,27.665,16.5093,NA,"AR-372_PODS_2015-09-02_R_T3_final.csv",80,1.43712574850299,0.443562644999997,"0.000445210000000024","0.000918090000000027","0.00574564000000015","0.0170041600000004","0.0220522500000006","0.0177955600000005","0.00331776000000009","0.00014884","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-09-02_R_T3",18,"9/2/2015","9:56:06 AM",39.0069,27.665,16.5426,NA,"AR-372_PODS_2015-09-02_R_T3_final.csv",90,1.61676646706587,0.551687219999996,"0.00110889000000004","0.00014884","9.00000000000068e-06","0.00180625000000004","0.00942841000000021","0.0132710400000004","0.0100200100000002","0.00059049000000001","0.00207025000000005","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-09-02_R_T3",19,"9/2/2015","9:56:07 AM",39.0781,27.665,16.5911,NA,"AR-372_PODS_2015-09-02_R_T3_final.csv",100,1.79640718562874,0.667956879999997,"0.00235225000000006","0.0066912400000002","0.00368449000000008","0.00265225000000008","3.60000000000027e-05","0.00236196000000004","0.00444889000000012","0.00266256000000006","0.000585640000000021","0.00883600000000022","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-09-02_R_T3",20,"9/2/2015","9:56:08 AM",39.1093,27.665,16.6123,NA,"AR-372_PODS_2015-09-02_R_T3_final.csv",110,1.97604790419162,0.748586669999997,"0.000449440000000014","0.00485809000000014","0.0106090000000003","0.00670761000000016","0.00528529000000016","0.00073984000000003","0.000750760000000005","0.00207025000000005","0.000924160000000012","0.00206116000000007","0.0132710400000004","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-09-02_R_T3",21,"9/2/2015","9:56:09 AM",39.1406,27.665,16.6336,NA,"AR-372_PODS_2015-09-02_R_T3_final.csv",120,2.15568862275449,0.764109779999997,"0.000453690000000004","0.00180625000000004","0.0082810000000002","0.0154504900000004","0.0106502400000002","0.00883600000000022","0.00235225000000006","3.72099999999999e-05","0.000585640000000021","8.2810000000002e-05","0.00444889000000012","0.0186322500000004","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-09-02_R_T3",22,"9/2/2015","9:56:10 AM",39.1138,27.665,16.6154,NA,"AR-372_PODS_2015-09-02_R_T3_final.csv",130,2.33532934131737,0.719228844999998,"0.000331240000000008","9.60999999999926e-06","0.00059049000000001","0.00529984000000013","0.0112572100000003","0.00722500000000015","0.00574564000000015","0.000918090000000027","0.00059049000000001","0.00179776000000006","0.000745290000000018","0.00235225000000006","0.0139948900000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-09-02_R_T3",23,"9/2/2015","9:56:11 AM",39.0157,27.665,16.5486,NA,"AR-372_PODS_2015-09-02_R_T3_final.csv",140,2.51497005988024,0.645863855,"0.00446224000000009","0.00722500000000015","0.0040576900000001","0.00180625000000004","3.60000000000027e-05","0.00154449000000006","0.000331240000000008","8.10000000000061e-05","0.00133225000000001","0.00829921000000015","0.0119246400000003","0.00885481000000018","0.000334889999999999","0.00265225000000008","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-09-02_R_T3",24,"9/2/2015","9:56:12 AM",38.94,27.665,16.4971,NA,"AR-372_PODS_2015-09-02_R_T3_final.csv",150,2.69461077844311,0.584033675,"0.00265225000000008","0.0139948900000003","0.0186322500000004","0.0132710400000004","0.00883600000000022","0.00207025000000005","0.00014884","0.00110889000000004","0.00180625000000004","0.00774400000000017","0.0203347600000005","0.0258244900000007","0.0211993600000005","0.00487204000000011","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_PODS_2015-09-02_R_T3",25,"9/2/2015","9:56:13 AM",38.9222,27.665,16.485,NA,"AR-372_PODS_2015-09-02_R_T3_final.csv",160,2.87425149700599,0.566601689999998,"0.000146410000000005","0.00404496000000013","0.0170041600000004","0.0220819600000005","0.0162052900000004","0.0112572100000003","0.00331776000000009","0.00059049000000001","0.00206116000000007","0.00298116000000007","0.0100200100000002","0.0239320900000006","0.0298598400000008","0.0248692900000006","0.00670761000000016","0.000146410000000005","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
