"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar3.03030303030303","semivar6.06060606060606","semivar9.09090909090909","semivar12.1212121212121","semivar15.1515151515152","semivar18.1818181818182","semivar21.2121212121212","semivar24.2424242424242","semivar27.2727272727273","semivar30.3030303030303","semivar33.3333333333333","semivar36.3636363636364","semivar39.3939393939394","semivar42.4242424242424","semivar45.4545454545455","semivar48.4848484848485","semivar51.5151515151515","semivar54.5454545454545","semivar57.5757575757576","semivar60.6060606060606","semivar63.6363636363636","semivar66.6666666666667","semivar69.6969696969697","semivar72.7272727272727","semivar75.7575757575758","semivar78.7878787878788","semivar81.8181818181818","semivar84.8484848484848","semivar87.8787878787879","semivar90.9090909090909","semivar93.9393939393939","semivar96.969696969697","semivar100","semivar103.030303030303","semivar106.060606060606","semivar109.090909090909","semivar112.121212121212","semivar115.151515151515","semivar118.181818181818","semivar121.212121212121","semivar124.242424242424","semivar127.272727272727","semivar130.30303030303","semivar133.333333333333","semivar136.363636363636","semivar139.393939393939","semivar142.424242424242","semivar145.454545454545","semivar148.484848484848","semivar151.515151515152","semivar154.545454545455","semivar157.575757575758","semivar160.606060606061","semivar163.636363636364","semivar166.666666666667","semivar169.69696969697","semivar172.727272727273","semivar175.757575757576","semivar178.787878787879","semivar181.818181818182","semivar184.848484848485","semivar187.878787878788","semivar190.909090909091","semivar193.939393939394","semivar196.969696969697","semivar200","semivar203.030303030303","semivar206.060606060606","semivar209.090909090909","semivar212.121212121212","semivar215.151515151515","semivar218.181818181818","semivar221.212121212121","semivar224.242424242424","semivar227.272727272727","semivar230.30303030303","semivar233.333333333333","semivar236.363636363636","semivar239.393939393939","semivar242.424242424242","semivar245.454545454545","semivar248.484848484848","semivar251.515151515152","semivar254.545454545455","semivar257.575757575758","semivar260.606060606061","semivar263.636363636364","semivar266.666666666667","semivar269.69696969697","semivar272.727272727273","semivar275.757575757576","semivar278.787878787879","semivar281.818181818182","semivar284.848484848485","semivar287.878787878788","semivar290.909090909091","semivar293.939393939394","semivar296.969696969697","semivar300"
"AR-330_INDRA_2016-04-26_R_T3",19,"4/26/2016","3:22:50 PM",42.4372,16.903,18.87679939,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",100,3.06122448979592,0.143496930748275,"0.00204761318031388","0.00295595771443872","0.000912789718008145","8.31408417855977e-05","0.000148358002852862","0.000325159515552482","0.00482676450900655","0.00664535714328385","0.00820277455448926","0.000583527795942545","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",20,"4/26/2016","3:22:51 PM",42.415,16.903,18.86169319,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",110,3.36734693877551,0.13772673870082,"0.000228197278439945","0.00364293847769775","0.00482676450900655","0.002053776412332","3.58566230415797e-05","8.56130044089838e-06","0.00109815222902443","0.00715396586045428","0.00933644087006754","0.0111672838246369","0.00154154547675049","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",21,"4/26/2016","3:22:52 PM",42.4372,16.903,18.87679939,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",120,3.6734693877551,0.121380131725668,"0.000228197278439945","0","0.00204761318031388","0.00295595771443872","0.000912789718008145","8.31408417855977e-05","0.000148358002852862","0.000325159515552482","0.00482676450900655","0.00664535714328385","0.00820277455448926","0.000583527795942545","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",22,"4/26/2016","3:22:53 PM",42.4372,16.903,18.87679939,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",130,3.97959183673469,0.111322889998981,"0","0.000228197278439945","0","0.00204761318031388","0.00295595771443872","0.000912789718008145","8.31408417855977e-05","0.000148358002852862","0.000325159515552482","0.00482676450900655","0.00664535714328385","0.00820277455448926","0.000583527795942545","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",23,"4/26/2016","3:22:54 PM",42.4594,16.903,18.89190559,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",140,4.28571428571429,0.101494117637359,"0.000228197278440052","0.000228197278440052","0.000912789113759995","0.000228197278440052","0.000908682439809679","0.00154154547675049","0.00022819758056407","0.000586819617409678","0.000744549262144911","8.56135896040322e-06","0.00295595771443833","0.00441066797337957","0.00569465984122094","8.1904672014423e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",24,"4/26/2016","3:22:55 PM",42.4904,16.903,18.91299984,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",150,4.59183673469388,0.0958823385427047,"0.000444967383062537","0.00131047258020269","0.00131047258020269","0.00263237233422258","0.00131047258020269","8.1904491012108e-05","0.000330086034792912","3.58566230416223e-05","0.00205377641233232","0.0023406901972625","0.000330086034792912","0.0011071903537808","0.002053776412332","0.00295595771443833","0.00014506106745689","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",25,"4/26/2016","3:22:56 PM",42.5037,16.903,18.92204995,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",160,4.89795918367347,0.118345580041133,"8.1904491012108e-05","0.000908682439809679","0.00204761318031388","0.00204761318031388","0.00364293847769775","0.00204761318031388","0","8.31408417855977e-05","0.000226145955422569","0.00295595771443872","0.00329829564002427","0.000740840209824442","0.000586819617409506","0.00131540409224989","0.002053776412332","0.000444966961177602","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",26,"4/26/2016","3:22:57 PM",42.5214,16.903,18.93409409,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",170,5.20408163265306,0.144071396269255,"0.000145061308339525","0.000444967383062387","0.00177986953224985","0.00328268264808999","0.00328268264808999","0.00524189032080973","0.00328268264808999","0.000145061308339525","8.56135896038243e-06","0.000733450431644055","0.00441066797337957","0.00482676589850468","0.00154154547675021","0.000148357759248429","0.000586819617409678","0.00110719035378104","0.0010981522290242","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",27,"4/26/2016","3:22:58 PM",42.4549,16.903,18.88884352,85,"AR-330_INDRA_2016-04-26_R_T3_final.csv",180,5.51020408163265,0.157635391800568,"0.00204761408532461","0.00110266699334489","0.000583527795942374","9.37627268489133e-06","0.000145061067456976","0.000145061067456976","0.000737140419108972","0.000145061067456976","0.00110266699334489","0.00179137091866808","0.000330086398158313","0.000447842518044228","0.000586819617409678","3.58567428024896e-05","0.00329829564002387","0.00482676589850468","0.00616618190700142","0.000146705146596097","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",32,"4/26/2016","3:23:03 PM",42.4105,16.903,18.85863112,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",190,5.81632653061224,0.156460999170985,"0.00091278911376021","0.00569465984122094","0.00402194799856933","0.00295595771443872","0.00110719035378104","0.000330086034792912","0.000330086034792912","9.37627268491309e-06","0.000330086034792912","0.00402194799856933","0.00526161491826057","0.0023406901972625","8.1904491012108e-05","3.58566230416223e-05","0.00131047258020269","0.00768132875337635","0.00993756376252927","0.0118238308577541","0.00179137091866838","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",33,"4/26/2016","3:23:04 PM",42.4637,16.903,18.89483157,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",200,6.12244897959184,0.146607635674475,"0.00131047258020269","3.58567428024896e-05","0.00154154547675021","0.000740840209824442","0.000330086034792912","8.56135896040322e-06","0.000325159515552482","0.000325159515552482","0.00109815222902443","0.000325159515552482","0.000740840209824442","0.00132034413917165","0.000148358002852862","0.000737140962115717","0.000912789718008145","0","0.00264635549870748","0.0040305839321343","0.00526161491826006","3.75050907396088e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",34,"4/26/2016","3:23:05 PM",42.4859,16.903,18.90993777,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",210,6.42857142857143,0.131193599054608,"0.000228197278439945","0.00263237233422258","0.000444967383062387","0.000583527795942374","0.000146704904352463","9.37627268491309e-06","0.000325159515552354","0.00109815222902443","0.00109815222902443","0.00232753949937627","0.00109815222902443","0.000146704904352463","0.000450727336515704","8.56130044089838e-06","0.00178561517277163","0.002053776412332","0.000228197278439945","0.00132034413917165","0.0023406901972625","0.00329829564002427","8.06774018435544e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",35,"4/26/2016","3:23:06 PM",42.4549,16.903,18.88884352,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",220,6.73469387755102,0.119311546255361,"0.000444967383062387","3.58567428024896e-05","0.00091278911376021","0","0.00204761408532461","0.00110266699334489","0.000583527795942374","9.37627268489133e-06","0.000145061067456976","0.000145061067456976","0.000737140419108972","0.000145061067456976","0.00110266699334489","0.00179137091866808","0.000330086398158313","0.000447842518044228","0.000586819617409678","3.58567428024896e-05","0.00329829564002387","0.00482676589850468","0.00616618190700142","0.000146705146596097","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_INDRA_2016-04-26_R_T3",36,"4/26/2016","3:23:07 PM",42.4682,16.903,18.89789364,NA,"AR-330_INDRA_2016-04-26_R_T3_final.csv",230,7.04081632653061,0.122767826819453,"8.19046720143587e-05","0.00014506106745689","9.37627268489133e-06","0.00154154547675049","8.19046720143587e-05","0.00131047258020243","0.000583527312816205","0.000228197278440052","3.58567428024896e-05","0.000444967383062537","0.000444967383062537","0.00131047258020243","0.000444967383062537","0.000583527312816205","0.00110719035378104","8.31408417855977e-05","0.000912789718008145","0.00110719101927036","9.37627268489133e-06","0.00234068922964892","0.00365115766353618","0.00482676450900655","9.37627268491309e-06","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
