"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.5","semivar3","semivar4.5","semivar6","semivar7.5","semivar9","semivar10.5","semivar12","semivar13.5","semivar15","semivar16.5","semivar18","semivar19.5","semivar21","semivar22.5","semivar24","semivar25.5","semivar27","semivar28.5","semivar30","semivar31.5","semivar33","semivar34.5","semivar36","semivar37.5","semivar39","semivar40.5","semivar42","semivar43.5","semivar45","semivar46.5","semivar48","semivar49.5","semivar51","semivar52.5","semivar54","semivar55.5","semivar57","semivar58.5","semivar60","semivar61.5","semivar63","semivar64.5","semivar66","semivar67.5","semivar69","semivar70.5","semivar72","semivar73.5","semivar75","semivar76.5","semivar78","semivar79.5","semivar81","semivar82.5","semivar84","semivar85.5","semivar87","semivar88.5","semivar90","semivar91.5","semivar93","semivar94.5","semivar96","semivar97.5","semivar99","semivar100.5","semivar102","semivar103.5","semivar105","semivar106.5","semivar108","semivar109.5","semivar111","semivar112.5","semivar114","semivar115.5","semivar117","semivar118.5","semivar120","semivar121.5","semivar123","semivar124.5","semivar126","semivar127.5","semivar129","semivar130.5","semivar132","semivar133.5","semivar135","semivar136.5","semivar138","semivar139.5","semivar141","semivar142.5","semivar144","semivar145.5","semivar147","semivar148.5","semivar150","semivar151.5","semivar153","semivar154.5","semivar156","semivar157.5","semivar159","semivar160.5","semivar162","semivar163.5","semivar165","semivar166.5","semivar168","semivar169.5","semivar171","semivar172.5","semivar174","semivar175.5","semivar177","semivar178.5","semivar180","semivar181.5","semivar183","semivar184.5","semivar186","semivar187.5","semivar189","semivar190.5","semivar192","semivar193.5","semivar195","semivar196.5","semivar198","semivar199.5","semivar201","semivar202.5","semivar204","semivar205.5","semivar207","semivar208.5","semivar210","semivar211.5","semivar213","semivar214.5","semivar216","semivar217.5","semivar219","semivar220.5","semivar222","semivar223.5","semivar225","semivar226.5","semivar228","semivar229.5","semivar231","semivar232.5","semivar234","semivar235.5","semivar237","semivar238.5","semivar240","semivar241.5","semivar243","semivar244.5","semivar246","semivar247.5","semivar249","semivar250.5","semivar252","semivar253.5","semivar255","semivar256.5","semivar258","semivar259.5","semivar261","semivar262.5","semivar264","semivar265.5","semivar267","semivar268.5","semivar270","semivar271.5","semivar273","semivar274.5","semivar276","semivar277.5","semivar279","semivar280.5","semivar282","semivar283.5","semivar285","semivar286.5","semivar288","semivar289.5","semivar291","semivar292.5","semivar294","semivar295.5","semivar297","semivar298.5","semivar300"
"AR-330_BARGE_2015-08-20_S",102,"8/20/2015","12:11:03 PM",40.6415,27.272,17.6549,NA,"AR-330_BARGE_2015-08-20_S_final.csv",720,10.8542713567839,24.57785677,"0.00443555999999967","0.0112148099999996","0.0125664099999996","0.00443555999999967","0.00014884","0.00443556000000015","0.0119028100000003","0.00940900000000025","0.00620944000000017","0.00881721000000027","0.00719104000000022","0.00022801000000001","0","0.000449440000000014","0.00179775999999975","0.00207024999999973","0.000739839999999837","3.72099999999999e-05","0.000231040000000003","0.0011088899999998","0.00330624999999971","0.00669123999999962","0.00207024999999973","0.000745290000000018","0.000924160000000012","0.00770884000000025","0.0106090000000003","0.0106090000000003","0.00235225000000006","0.00179775999999975","0.000449440000000014","0.00154448999999978","0.00265224999999971","0.00404495999999967","0.00404495999999967","0.00154448999999978","8.10000000000061e-05","0.00014884","0.000331240000000008","0.00179775999999975","0.00824463999999963","0.0112148099999996","0.00770883999999963","0.00234255999999974","8.10000000000061e-05","9.00000000000068e-06","0.00330624999999971","0.00179775999999975","0.00234255999999974","0.00330624999999971","0.0118809999999996","0.0399600099999998","0.105040809999999","0.287403209999997","0.546120999999996","0.781986489999999","0.950624999999996","1.07267449","1.162084","1.20824064","1.36609343999999","1.726596","2.14739716","2.51666495999999","2.84360769","3.12582399999999","3.52275361","3.88365848999999","4.490161","4.90932648999999","5.23631689","5.40423009","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2015-08-20_S",103,"8/20/2015","12:11:04 PM",40.5569,27.272,17.5973,NA,"AR-330_BARGE_2015-08-20_S_final.csv",730,11.0050251256281,24.44489742,"0.00331776000000009","0.0154256399999996","0.0267322499999997","0.0287980899999996","0.0154256399999996","0.00206116000000007","8.10000000000061e-05","0.00265225000000008","0.00155236000000004","0.000449440000000014","0.00131769000000005","0.00073984000000003","0.00180625000000004","0.00331776000000009","0.00620944000000017","0.00999999999999957","0.0106296099999995","0.00719103999999962","0.0040576900000001","0.00529984000000013","0.00826280999999959","0.0132480099999996","0.0194323599999996","0.0106296099999995","0.000918090000000027","0.00073984000000003","0.00091204000000004","0.00206116000000007","0.00206116000000007","8.2810000000002e-05","0.00999999999999957","0.00620944000000017","0.00938960999999961","0.0119028099999996","0.0146894399999996","0.0146894399999996","0.00938960999999961","0.00443556000000015","0.00206116000000007","0.00155236000000004","0.00999999999999957","0.0220225599999996","0.0267322499999997","0.0211411599999996","0.0112359999999996","0.00443556000000015","0.00298116000000007","0.0132480099999996","0.00999999999999957","0.0112359999999996","0.0132480099999996","0.0277555599999997","0.0663062500000001","0.145694889999999","0.352479689999998","0.634571559999997","0.887175610000001","1.06626276","1.19530489","1.28958736","1.33818624","1.50405696","1.88128656","2.319529","2.70273599999999","3.04118721","3.33281535999999","3.74229025","4.11400088999999","4.73758756","5.16789289","5.50324681","5.67535329","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2015-08-20_S",104,"8/20/2015","12:11:05 PM",40.5481,27.272,17.5913,NA,"AR-330_BARGE_2015-08-20_S_final.csv",740,11.1557788944724,24.31362999,"3.60000000000027e-05","0.00404496000000013","0.0169520399999996","0.0287302499999998","0.0308704899999997","0.0169520399999996","0.0026419600000001","9.00000000000068e-06","0.00207025000000005","0.00111556000000002","0.000231040000000003","0.000918090000000027","0.000449440000000014","0.00235225000000006","0.00404496000000013","0.00719104000000022","0.0112359999999996","0.0119028099999996","0.00824463999999963","0.00485809000000014","0.00620944000000017","0.00938960999999961","0.0146652099999996","0.0211411599999996","0.0119028099999996","0.00131769000000005","0.00110224000000005","0.000585640000000021","0.00155236000000004","0.00155236000000004","0.00022801000000001","0.0112359999999996","0.00719104000000022","0.0105884099999996","0.0132480099999996","0.0161798399999996","0.0161798399999996","0.0105884099999996","0.00527076000000019","0.0026419600000001","0.00206116000000007","0.0112359999999996","0.0238393599999997","0.0287302499999998","0.0229219599999997","0.0125439999999996","0.00527076000000019","0.00367236000000011","0.0146652099999996","0.0112359999999996","0.0125439999999996","0.0146652099999996","0.0297907599999997","0.0694322500000003","0.150311289999999","0.359640089999998","0.644166759999997","0.898514410000001","1.07868996","1.20846049","1.30325056","1.35210384","1.51880976","1.89778176","2.337841","2.7225","3.06215001","3.35475855999999","3.76554025","4.13837648999999","4.76374276","5.19520849","5.53143361","5.70397689","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2015-08-20_S",105,"8/20/2015","12:11:06 PM",40.5657,27.272,17.6033,NA,"AR-330_BARGE_2015-08-20_S_final.csv",750,11.3065326633166,24.23087256,"0.000144000000000011","3.60000000000027e-05","0.00266256000000006","0.0139712399999995","0.0248062499999996","0.0267976899999995","0.0139712399999995","0.00155236000000004","0.000225000000000017","0.00330625000000011","0.00206116000000007","0.00073984000000003","0.00178929000000008","0.00110224000000005","0.00133225000000001","0.00266256000000006","0.00529984000000013","0.00883599999999956","0.00942840999999952","0.00620943999999961","0.00332929000000006","0.00446224000000009","0.00720800999999958","0.0119028099999996","0.0177955599999995","0.00942840999999952","0.00059049000000001","0.000449440000000014","0.00131044000000007","0.0026419600000001","0.0026419600000001","9.60999999999926e-06","0.00883599999999956","0.00529984000000013","0.00826280999999959","0.0106296099999995","0.0132710399999995","0.0132710399999995","0.00826280999999959","0.00367236000000011","0.00155236000000004","0.00111556000000002","0.00883599999999956","0.0202777599999996","0.0248062499999996","0.0194323599999996","0.00999999999999957","0.00367236000000011","0.00236196000000004","0.0119028099999996","0.00883599999999956","0.00999999999999957","0.0119028099999996","0.0257923599999996","0.06325225","0.141150489999999","0.345391289999998","0.625048359999996","0.87590881","1.05390756","1.18222129","1.27599616","1.32434064","1.48937615999999","1.86486336","2.301289","2.68304399999999","3.02029641","3.31094415999999","3.71911225","4.08969728999999","4.71150436","5.14064928999999","5.47513201","5.64680169","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2015-08-20_S",106,"8/20/2015","12:11:07 PM",40.6193,27.272,17.6398,NA,"AR-330_BARGE_2015-08-20_S_final.csv",760,11.4572864321608,24.242874105,"0.00133225000000001","0.00235225000000006","0.00180625000000004","0.00022801000000001","0.00667488999999965","0.0146409999999997","0.0161798399999996","0.00667488999999965","8.41000000000201e-06","0.00265225000000008","0.00883600000000022","0.00670761000000016","0.0040576900000001","0.00620944000000017","0.00485809000000014","0","0.00022801000000001","0.00131769000000005","0.00330624999999971","0.00367235999999968","0.00178928999999977","0.000449440000000014","0.000918090000000027","0.00234255999999974","0.00527075999999968","0.00938960999999961","0.00367235999999968","0.00014884","0.000234089999999996","0.00528529000000016","0.00772641000000021","0.00772641000000021","0.00111556000000002","0.00330624999999971","0.00131769000000005","0.00295935999999973","0.00443555999999967","0.00619368999999965","0.00619368999999965","0.00295935999999973","0.000580810000000033","8.41000000000201e-06","9.60999999999926e-06","0.00330624999999971","0.0112148099999996","0.0146409999999997","0.0105884099999996","0.0040322499999997","0.000580810000000033","0.000146410000000005","0.00527075999999968","0.00330624999999971","0.0040322499999997","0.00527075999999968","0.0154008099999996","0.0462249999999999","0.115056639999999","0.303821439999998","0.568666809999996","0.80892036","0.980298009999996","1.10418064","1.19486761","1.24166449","1.40161920999999","1.76650681","2.19188025","2.56480224999999","2.89476196","3.17944560999999","3.579664","3.94340163999999","4.55438281","4.97646863999999","5.30565156","5.47466404","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2015-08-20_S",107,"8/20/2015","12:11:08 PM",40.646,27.272,17.658,NA,"AR-330_BARGE_2015-08-20_S_final.csv",770,11.608040201005,24.307574805,"0.000331240000000008","0.00299209000000005","0.00444889000000012","0.00368449000000008","9.60999999999926e-06","0.0040322499999997","0.0105678399999997","0.0118809999999996","0.0040322499999997","0.000234089999999996","0.00485809000000014","0.0125888400000003","0.0100200100000002","0.00670761000000016","0.00940900000000025","0.00772641000000021","0.000331240000000008","9.60999999999926e-06","0.000327610000000016","0.00154448999999978","0.00179775999999975","0.000580809999999861","9.00000000000068e-06","0.000146410000000005","0.000912039999999826","0.00295935999999973","0.00619368999999965","0.00179775999999975","0.000924160000000012","0.00112225000000001","0.00826281000000024","0.0112572100000003","0.0112572100000003","0.00266256000000006","0.00154448999999978","0.000327610000000016","0.00131043999999981","0.00234255999999974","0.0036602499999997","0.0036602499999997","0.00131043999999981","3.48100000000054e-05","0.000234089999999996","0.000453690000000004","0.00154448999999978","0.00769128999999967","0.0105678399999997","0.00717408999999966","0.00205208999999977","3.48100000000054e-05","3.72099999999999e-05","0.00295935999999973","0.00154448999999978","0.00205208999999977","0.00295935999999973","0.0112148099999996","0.0387302399999999","0.103040999999999","0.284088999999998","0.541548809999996","0.77651344","0.944589609999996","1.06626276","1.15541001","1.20143521","1.35885648999999","1.71845881","2.13832129","2.50683888999999","2.83316224","3.11487200999999","3.51112644","3.87144975999999","4.47703281","4.89559875999999","5.22213904","5.38982656","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2015-08-20_S",108,"8/20/2015","12:11:09 PM",40.6371,27.272,17.6519,NA,"AR-330_BARGE_2015-08-20_S_final.csv",780,11.7587939698492,24.35629019,"3.72099999999999e-05","0.000146410000000005","0.00236196000000004","0.00367236000000011","0.00298116000000007","9.00000000000068e-06","0.00484415999999967","0.0118592099999997","0.0132480099999996","0.00484415999999967","8.46399999999977e-05","0.00404496000000013","0.0112572100000003","0.00883600000000022","0.00574564000000015","0.00826281000000024","0.0066912400000002","0.000146410000000005","9.00000000000068e-06","0.000585640000000021","0.00206115999999975","0.00235224999999972","0.000912039999999826","8.2810000000002e-05","0.000331240000000008","0.00131768999999979","0.0036602499999997","0.00719103999999962","0.00235224999999972","0.00059049000000001","0.000750760000000005","0.00719104000000022","0.0100000000000003","0.0100000000000003","0.00207025000000005","0.00206115999999975","0.000585640000000021","0.00178928999999977","0.00297024999999971","0.00443555999999967","0.00443555999999967","0.00178928999999977","0.000144000000000011","8.46399999999977e-05","0.000231040000000003","0.00206115999999975","0.00879843999999965","0.0118592099999997","0.00824463999999963","0.00264195999999974","0.000144000000000011","0","0.0036602499999997","0.00206115999999975","0.00264195999999974","0.0036602499999997","0.0125439999999996","0.0411684099999998","0.106994409999999","0.290628809999998","0.550563999999996","0.78730129","0.956483999999996","1.07889769","1.168561","1.21484484","1.37311523999999","1.734489","2.15619856","2.52619235999999","2.85373449","3.13644099999999","3.53402401","3.89549168999999","4.502884","4.92262968999999","5.25005569","5.41818729","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2015-08-20_S",109,"8/20/2015","12:11:10 PM",40.6638,27.272,17.6701,NA,"AR-330_BARGE_2015-08-20_S_final.csv",790,11.9095477386935,24.453840295,"0.000331240000000008","0.000146410000000005","0.000918090000000027","0.00446224000000009","0.00620944000000017","0.00529984000000013","0.000231040000000003","0.00264195999999974","0.00822648999999968","0.00938960999999961","0.00264195999999974","0.000750760000000005","0.0066912400000002","0.0154504900000004","0.0125888400000003","0.00883600000000022","0.0119028100000003","0.0100000000000003","0.000918090000000027","0.000231040000000003","3.60000000000027e-05","0.000739839999999837","0.000918089999999811","0.000143999999999926","8.2810000000002e-05","0","0.000327609999999888","0.00178928999999977","0.00443555999999967","0.000918089999999811","0.00180625000000004","0.00207936000000003","0.0106090000000003","0.0139712400000004","0.0139712400000004","0.0040576900000001","0.000739839999999837","3.60000000000027e-05","0.000580809999999861","0.00131768999999979","0.00234255999999974","0.00234255999999974","0.000580809999999861","3.8439999999997e-05","0.000750760000000005","0.00111556000000002","0.000739839999999837","0.00571535999999968","0.00822648999999968","0.00527075999999968","0.00110223999999982","3.8439999999997e-05","0.000331240000000008","0.00178928999999977","0.000739839999999837","0.00110223999999982","0.00178928999999977","0.00879843999999965","0.0341140899999998","0.0954192099999986","0.271336809999997","0.523886439999996","0.755334809999999","0.921216039999996","1.04142025","1.12954384","1.175056","1.33079295999999","1.68688144","2.10308004","2.46866943999999","2.79257521","3.07230783999999","3.46592689","3.82398024999999","4.42597444","4.84220024999999","5.16698361","5.33379025","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2015-08-20_S",110,"8/20/2015","12:11:11 PM",40.6815,27.272,17.6821,NA,"AR-330_BARGE_2015-08-20_S_final.csv",800,12.0603015075377,24.569649875,"0.000143999999999926","0.000912039999999826","0.000580809999999861","0.00178928999999977","0.00620943999999961","0.00824463999999963","0.00719103999999962","0.000739839999999837","0.00155236000000004","0.00619369000000021","0.00720801000000018","0.00155236000000004","0.00155235999999976","0.00879843999999965","0.0185776899999996","0.0154256399999996","0.0112359999999996","0.0146652099999996","0.0125439999999996","0.00178928999999977","0.000739839999999837","3.59999999999601e-05","0.000231040000000003","0.000334889999999999","0","0.000445209999999874","0.000143999999999926","3.72099999999999e-05","0.000918090000000027","0.00298116000000007","0.000334889999999999","0.00297024999999971","0.00331775999999968","0.0132249999999996","0.0169520399999996","0.0169520399999996","0.00573048999999965","0.000231040000000003","3.59999999999601e-05","0.000146410000000005","0.00059049000000001","0.00132496000000003","0.00132496000000003","0.000146410000000005","0.000331239999999879","0.00155235999999976","0.00206115999999975","0.000231040000000003","0.00404496000000013","0.00619369000000021","0.00367236000000011","0.000449440000000014","0.000331239999999879","0.000912039999999826","0.000918090000000027","0.000231040000000003","0.000449440000000014","0.000918090000000027","0.0066912400000002","0.0298252900000009","0.0881496100000005","0.258979210000001","0.50665924","0.734620410000005","0.898324840000002","1.01707225","1.10418064","1.14918400000001","1.30325056","1.65585424000001","2.06841924000001","2.43110464","2.75261281000001","3.03038464","3.42139009000001","3.77719225","4.37562724000001","4.78953225000001","5.11257321000001","5.27850625000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2015-08-20_S",111,"8/20/2015","12:11:12 PM",40.6638,27.272,17.6701,NA,"AR-330_BARGE_2015-08-20_S_final.csv",810,12.2110552763819,24.668325075,"0.000143999999999926","0","0.000331240000000008","0.000146410000000005","0.000918090000000027","0.00446224000000009","0.00620944000000017","0.00529984000000013","0.000231040000000003","0.00264195999999974","0.00822648999999968","0.00938960999999961","0.00264195999999974","0.000750760000000005","0.0066912400000002","0.0154504900000004","0.0125888400000003","0.00883600000000022","0.0119028100000003","0.0100000000000003","0.000918090000000027","0.000231040000000003","3.60000000000027e-05","0.000739839999999837","0.000918089999999811","0.000143999999999926","8.2810000000002e-05","0","0.000327609999999888","0.00178928999999977","0.00443555999999967","0.000918089999999811","0.00180625000000004","0.00207936000000003","0.0106090000000003","0.0139712400000004","0.0139712400000004","0.0040576900000001","0.000739839999999837","3.60000000000027e-05","0.000580809999999861","0.00131768999999979","0.00234255999999974","0.00234255999999974","0.000580809999999861","3.8439999999997e-05","0.000750760000000005","0.00111556000000002","0.000739839999999837","0.00571535999999968","0.00822648999999968","0.00527075999999968","0.00110223999999982","3.8439999999997e-05","0.000331240000000008","0.00178928999999977","0.000739839999999837","0.00110223999999982","0.00178928999999977","0.00879843999999965","0.0341140899999998","0.0954192099999986","0.271336809999997","0.523886439999996","0.755334809999999","0.921216039999996","1.04142025","1.12954384","1.175056","1.33079295999999","1.68688144","2.10308004","2.46866943999999","2.79257521","3.07230783999999","3.46592689","3.82398024999999","4.42597444","4.84220024999999","5.16698361","5.33379025","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2015-08-20_S",112,"8/20/2015","12:11:13 PM",40.7083,27.272,17.7004,NA,"AR-330_BARGE_2015-08-20_S_final.csv",820,12.3618090452261,24.84057043,"0.000918089999999811","0.000334889999999999","0.000918089999999811","0.00235224999999972","0.00179775999999975","0.00367235999999968","0.00942840999999952","0.0119028099999996","0.0106296099999995","0.00207024999999973","0.000445210000000024","0.00364816000000016","0.00443556000000015","0.000445210000000024","0.00332928999999965","0.0125664099999996","0.0239011599999995","0.0203062499999995","0.0154504899999995","0.0194323599999996","0.0169780899999996","0.00367235999999968","0.00207024999999973","0.000590489999999838","9.60999999999926e-06","0","0.000334889999999999","0.00155235999999976","0.000918089999999811","0.00014884","0.000144000000000011","0.00131769000000005","0","0.00529983999999961","0.00576080999999957","0.0177688899999996","0.0220522499999996","0.0220522499999996","0.00883599999999956","9.60999999999926e-06","0.000590489999999838","3.8439999999997e-05","3.60000000000027e-05","0.000327610000000016","0.000327610000000016","3.8439999999997e-05","0.00133224999999976","0.00332928999999965","0.00405768999999964","9.60999999999926e-06","0.00205209000000009","0.00364816000000016","0.00178929000000008","8.41000000000201e-06","0.00133224999999976","0.00235224999999972","0.000144000000000011","9.60999999999926e-06","8.41000000000201e-06","0.000144000000000011","0.00403225000000016","0.0238393600000008","0.0776179600000005","0.240688360000001","0.48094225","0.703585440000004","0.863970250000002","0.980496040000003","1.06605625000001","1.11028369000001","1.26180289","1.60909225000001","2.01611601000001","2.37437281","2.69222464000001","2.96700625","3.35402596000001","3.70639504","4.29940225000001","4.70976804000001","5.03015184000001","5.19475264000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
