"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.2","semivar2.4","semivar3.6","semivar4.8","semivar6","semivar7.2","semivar8.4","semivar9.6","semivar10.8","semivar12","semivar13.2","semivar14.4","semivar15.6","semivar16.8","semivar18","semivar19.2","semivar20.4","semivar21.6","semivar22.8","semivar24","semivar25.2","semivar26.4","semivar27.6","semivar28.8","semivar30","semivar31.2","semivar32.4","semivar33.6","semivar34.8","semivar36","semivar37.2","semivar38.4","semivar39.6","semivar40.8","semivar42","semivar43.2","semivar44.4","semivar45.6","semivar46.8","semivar48","semivar49.2","semivar50.4","semivar51.6","semivar52.8","semivar54","semivar55.2","semivar56.4","semivar57.6","semivar58.8","semivar60","semivar61.2","semivar62.4","semivar63.6","semivar64.8","semivar66","semivar67.2","semivar68.4","semivar69.6","semivar70.8","semivar72","semivar73.2","semivar74.4","semivar75.6","semivar76.8","semivar78","semivar79.2","semivar80.4","semivar81.6","semivar82.8","semivar84","semivar85.2","semivar86.4","semivar87.6","semivar88.8","semivar90","semivar91.2","semivar92.4","semivar93.6","semivar94.8","semivar96","semivar97.2","semivar98.4","semivar99.6","semivar100.8","semivar102","semivar103.2","semivar104.4","semivar105.6","semivar106.8","semivar108","semivar109.2","semivar110.4","semivar111.6","semivar112.8","semivar114","semivar115.2","semivar116.4","semivar117.6","semivar118.8","semivar120","semivar121.2","semivar122.4","semivar123.6","semivar124.8","semivar126","semivar127.2","semivar128.4","semivar129.6","semivar130.8","semivar132","semivar133.2","semivar134.4","semivar135.6","semivar136.8","semivar138","semivar139.2","semivar140.4","semivar141.6","semivar142.8","semivar144","semivar145.2","semivar146.4","semivar147.6","semivar148.8","semivar150","semivar151.2","semivar152.4","semivar153.6","semivar154.8","semivar156","semivar157.2","semivar158.4","semivar159.6","semivar160.8","semivar162","semivar163.2","semivar164.4","semivar165.6","semivar166.8","semivar168","semivar169.2","semivar170.4","semivar171.6","semivar172.8","semivar174","semivar175.2","semivar176.4","semivar177.6","semivar178.8","semivar180","semivar181.2","semivar182.4","semivar183.6","semivar184.8","semivar186","semivar187.2","semivar188.4","semivar189.6","semivar190.8","semivar192","semivar193.2","semivar194.4","semivar195.6","semivar196.8","semivar198","semivar199.2","semivar200.4","semivar201.6","semivar202.8","semivar204","semivar205.2","semivar206.4","semivar207.6","semivar208.8","semivar210","semivar211.2","semivar212.4","semivar213.6","semivar214.8","semivar216","semivar217.2","semivar218.4","semivar219.6","semivar220.8","semivar222","semivar223.2","semivar224.4","semivar225.6","semivar226.8","semivar228","semivar229.2","semivar230.4","semivar231.6","semivar232.8","semivar234","semivar235.2","semivar236.4","semivar237.6","semivar238.8","semivar240","semivar241.2","semivar242.4","semivar243.6","semivar244.8","semivar246","semivar247.2","semivar248.4","semivar249.6","semivar250.8","semivar252","semivar253.2","semivar254.4","semivar255.6","semivar256.8","semivar258","semivar259.2","semivar260.4","semivar261.6","semivar262.8","semivar264","semivar265.2","semivar266.4","semivar267.6","semivar268.8","semivar270","semivar271.2","semivar272.4","semivar273.6","semivar274.8","semivar276","semivar277.2","semivar278.4","semivar279.6","semivar280.8","semivar282","semivar283.2","semivar284.4","semivar285.6","semivar286.8","semivar288","semivar289.2","semivar290.4","semivar291.6","semivar292.8","semivar294","semivar295.2","semivar296.4","semivar297.6","semivar298.8","semivar300"
"AR-378_PODS_2015-09-14_S",91,"9/14/2015","9:43:51 AM",34.7117,27.173,13.61990889,NA,"AR-378_PODS_2015-09-14_S_final.csv",560,6.74698795180723,19.0243465160741,"0.000744549262144911","0.00266037673574554","0.0044650634144768","0.00206612975208989","0.000148357759248429","0.00266740021373438","3.75049682568987e-05","0.000330086034792912","0.000230257863062481","0.011297094303084","0.000146704904352376","0.000925165905571657","0.00673440490209653","0.00886904363535996","0.00236710078617967","0.000230257863062481","0.00235387697123281","9.37627268490221e-06","0.00446506341447703","0.00830167534906112","0.00886904363535996","0.00406521773208368","0.00133025273911693","0.00156299250409006","0.00673440490209653","0.0147695603448067","0.0354761783084643","0.0279293851895568","0.00266037673574554","0.0413949217530562","0.0747150945419839","0.135068171963088","0.242103686346509","0.266669765584608","0.329516996355205","0.406955782140338","0.463025253622968","0.45886740010215","0.488175960676808","0.563014302504983","0.604813028211508","0.522712096396656","0.454728299126701","0.422555953852441","0.41858437554214","0.406955782140338","0.372803528025432","0.38023561539095","0.406955782140338","0.399179744073292","0.369073649005062","0.266669765584608","0.188648933605022","0.0850171061082247","0.000921031452249926","0.0106555492695186","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2015-09-14_S",92,"9/14/2015","9:43:52 AM",34.7653,27.173,13.65638152,NA,"AR-378_PODS_2015-09-14_S_final.csv",570,6.86746987951807,19.2632281629298,"0.00133025273911693","0.00406521773208368","0.00775306136916088","0.0106696008549375","0.00671208740092877","0.000590121183608064","0.000230257863062481","0.000921031452250034","0.00298562795281008","0.00266740021373438","0.0203805375185764","0.00236048376273605","3.66762260880941e-05","0.00207852013282413","0.00332963274682083","0.000148358002852906","0.00266740021373438","0.00722319811235992","0.00156299250409006","0.000921031452250034","0.00298562795281008","0.00332963274682083","0.000744549262144911","0","9.37627268490221e-06","0.00207852013282413","0.00723476980050263","0.0230671030628164","0.0170689626150974","0.00775306136916088","0.0575664288930025","0.0959842498755622","0.163206990924322","0.279325948887962","0.305669007485028","0.372720433209557","0.45482006732418","0.513991808074129","0.509610591061022","0.54047276750236","0.619078505149776","0.662872609782613","0.576780919385684","0.505248126593286","0.471303765155549","0.46710882335296","0.45482006732418","0.418672434282961","0.426546284708112","0.45482006732418","0.446597303002009","0.414719191770303","0.305669007485028","0.221662037267601","0.107616513816194","0.0044650634144768","0.00445597502454818","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2015-09-14_S",93,"9/14/2015","9:43:53 AM",34.7921,27.173,13.67461784,NA,"AR-378_PODS_2015-09-14_S_final.csv",580,6.98795180722892,19.7059245486616,"0.000332563367142391","0.00299306921010252","0.00672324234134446","0.011297094303084","0.0147695603448063","0.0100327567813223","0.00180869287541282","9.37627268490221e-06","0.00236048473443243","0.00531108919492848","0.00488366164223994","0.0259199502906276","0.0044650634144768","0.000590121183608064","0.000748267028980931","0.00155761646222247","3.66762260880941e-05","0.00488366164223994","0.0106555492695183","0.00333749075184046","0.000146704904352419","0.00132529344497647","0.00155761646222247","8.1904491012108e-05","0.000332563367142391","0.000230257863062481","0.000748267028980931","0.00446506341447703","0.0178602536579077","0.0126364397580863","0.011297094303084","0.0666498745989767","0.107616520377184","0.178274094181528","0.298934775180519","0.326166323700673","0.395319847478516","0.479749906396835","0.540472782205732","0.535979883415861","0.567618868003521","0.648108304077027","0.692900098446565","0.604813028211508","0.531505737171359","0.49667536740896","0.492368743829606","0.479749906396835","0.442604583618916","0.450699315634445","0.479749906396835","0.471303778885862","0.438539659329493","0.326166323700673","0.23916628354369","0.119913910687374","0.00723476980050233","0.00235387697123299","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2015-09-14_S",94,"9/14/2015","9:43:54 AM",34.7787,27.173,13.66549968,NA,"AR-378_PODS_2015-09-14_S_final.csv",590,7.10843373493976,20.3911785416942,"8.31408417855977e-05","8.31408417855977e-05","0.00207852013282413","0.00531108919492848","0.00944193699433686","0.0126364397580863","0.00828928124933993","0.00111626618772484","3.66762260880941e-05","0.00155761725155563","0.00406521773208368","0.00369239008620157","0.0230671030628164","0.00332963274682083","0.000230257863062481","0.00133025273911693","0.00236048376273605","9.37627268490221e-06","0.00369239008620157","0.00885623284915349","0.00236710078617967","0.000450727336515629","0.00207231985710768","0.00236048376273605","0.000330086034792912","8.31408417855977e-05","3.66762260880941e-05","0.00133025273911693","0.00576677576570423","0.0203805375185764","0.0147695603448063","0.00944193699433686","0.062025010904204","0.101717244284588","0.170657401711139","0.289047221192455","0.315834524751065","0.383936999502251","0.467201846018722","0.527149154298145","0.522712096396656","0.553962676911155","0.633510263771616","0.677803213272803","0.59071383295681","0.518293791040537","0.483906425440469","0.479655642749497","0.467201846018722","0.430555368109153","0.438539659329493","0.467201846018722","0.45886740010215","0.426546284708112","0.315834524751065","0.23033101956386","0.113682071409998","0.00576677576570396","0.00332178515610499","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2015-09-14_S",95,"9/14/2015","9:43:55 AM",34.7519,27.173,13.64726336,NA,"AR-378_PODS_2015-09-14_S_final.csv",600,7.2289156626506,21.2444636711517,"0.000332563367142391","0.000748267576070379","8.31408417855977e-05","0.000748267028980931","0.00298562795281008","0.00623046742755611","0.00886904363535996","0.0053011752360888","0.000230257863062481","0.000590121183608064","0.000450727336515629","0.00207231985710768","0.0018086920248384","0.0178602536579077","0.00155761646222247","9.37627268490221e-06","0.00299306921010252","0.0044650634144768","0.000453621416592105","0.0018086920248384","0.00575644505913755","0.000925165905571657","0.00155761725155563","0.00406521773208368","0.0044650634144768","0.00132529417306811","8.31408417855977e-05","0.000148358002852906","0.00299306921010252","0.00886904551887222","0.0259199502906276","0.0195346465689598","0.00623046742755611","0.0532741285653721","0.0904175371501079","0.155922861821076","0.269770958267041","0.295669771902563","0.361670148600434","0.442604570313208","0.501000743533684","0.49667536740896","0.527149139777136","0.604813028211508","0.648108287975994","0.563014287498129","0.492368743829606","0.458867386554201","0.454728285639994","0.442604570313208","0.406955782140341","0.414719191770303","0.442604570313208","0.43449348758544","0.403058380516065","0.295669771902563","0.213159336654913","0.10171723790596","0.00332963274682083","0.00575644657656258","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2015-09-14_S",96,"9/14/2015","9:43:56 AM",34.7474,27.173,13.64420129,NA,"AR-378_PODS_2015-09-14_S_final.csv",610,7.34939759036145,22.2162942889814,"9.37627268490221e-06","0.000453621416592105","0.000925166513902499","0.000148358002852906","0.00059012069776001","0.00266037570416894","0.00575644505913755","0.0083016753490608","0.00486465795840985","0.000146704904352376","0.000748267576070379","0.000330086034792912","0.00180290849684895","0.00155761646222247","0.0170511860204361","0.00132529344497634","3.75050907396088e-05","0.00333749075184046","0.00488366164223994","0.000593432011411623","0.00155761646222247","0.0053011752360888","0.000748267028980931","0.00180869287541297","0.00446506341447703","0.00488366164223994","0.00155761725155563","0.000148358002852906","0.000232327709290018","0.00333749075184046","0.00945516641178259","0.0269152931386162","0.0203999718425408","0.00575644505913755","0.0518699805100322","0.08858541459432","0.153513994706304","0.266599488069253","0.292349114898512","0.357996527216173","0.438539646085027","0.49667536740896","0.492368743829606","0.522712081936889","0.600059677586336","0.643187414746916","0.558428459538104","0.488080872795622","0.454728285639994","0.450607937271157","0.438539646085027","0.403058380516065","0.410784701803014","0.438539646085027","0.430466068386756","0.399179731437159","0.292349114898512","0.210341247585063","0.0997734336346489","0.00298562795280989","0.00623046900622254","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2015-09-14_S",97,"9/14/2015","9:43:57 AM",34.7296,27.173,13.63208911,NA,"AR-378_PODS_2015-09-14_S_final.csv",620,7.46987951807229,23.2351221173326,"0.000146704904352376","0.000230257863062481","0.00111626618772484","0.00180869287541282","0.000590121183608064","0.000148357759248429","0.00155761646222261","0.00406521773208368","0.00624121330182257","0.00332178400340639","0","0.00155761725155549","3.66762260881156e-05","0.000921030845280191","0.000748267028980931","0.0140346693933603","0.00059012069776001","0.000332563367142391","0.00488366164223994","0.00672324234134417","0.00133025346856956","0.000748267028980931","0.00368412459506013","0.000232327404444147","0.00298562904562808","0.00623046742755611","0.00672324234134417","0.00266037673574554","0.000590121183608064","0.000748267576070379","0.00488366164223994","0.0119573918820196","0.0310362177175798","0.0240066050224221","0.00406521773208368","0.0464995917847699","0.0815221500743057","0.144169386548674","0.254238363042304","0.279397873561001","0.343649116585767","0.422644416338767","0.479749906396838","0.475517459503509","0.505344857986254","0.581441340779461","0.623906433411152","0.540472767502362","0.471303765155549","0.438539646085029","0.434493474402217","0.422644416338767","0.387825795298694","0.395405411681291","0.422644416338767","0.414719191770303","0.384021322905813","0.279397873561001","0.199377940318706","0.0922684061761231","0.0018086920248384","0.00828928307024998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2015-09-14_S",98,"9/14/2015","9:43:58 AM",34.6761,27.173,13.59568453,NA,"AR-378_PODS_2015-09-14_S_final.csv",630,7.59036144578313,24.2359518321099,"0.00132529344497647","0.0023538760008976","0.00266037570416894","0.00487415516952252","0.00623046742755611","0.00368412459506013","0.000586819617409592","9.37627268490221e-06","0.000748267576070379","0.00181448481443285","0.000450727336515553","0.00132529344497647","0.00575644505913755","0.000921030845280084","3.66762260880941e-05","8.1904491012108e-05","0.00673440654336487","0.000146704904352419","0.00298562795281008","0.0112970921773285","0.0140185505280015","0.00531108919492848","8.1904491012108e-05","0.000590121183608064","0.000447842518044078","0.00828928124934025","0.0133028288696523","0.0140185505280015","0.00774108219489648","0.00368412459506013","0.00406521773208368","0.0112970921773285","0.0212443567797139","0.045188372960825","0.0366129970437527","0.000748267576070379","0.0321244897969635","0.0620589109963872","0.117849301142259","0.218851781787041","0.242237628404016","0.302292520588823","0.376635668142249","0.430644677093153","0.426635176944385","0.45491185826997","0.527247974385664","0.56772141103441","0.488271057819603","0.422644429340987","0.391649020236942","0.387825795298692","0.376635668142249","0.343808703085121","0.350947380641934","0.376635668142249","0.369156336334816","0.340227177436802","0.242237628404016","0.16819266456674","0.0714773966856048","3.75050907395871e-05","0.0162435228920066","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2015-09-14_S",99,"9/14/2015","9:43:59 AM",34.618,27.173,13.55614982,NA,"AR-378_PODS_2015-09-14_S_final.csv",640,7.71084337349397,25.1835773441361,"0.00156299329478409","0.00576677576570423","0.00775306136916088","0.00830167717133165","0.0119573918820196","0.0140346717627204","0.01004639368489","0.00406521900726486","0.00133025346856956","0.000148358002852906","9.37621144359714e-06","0.000335049961096935","0.00576677576570423","0.0133185332954024","0.00488366164223994","0.00207852104463994","0.00236048473443243","0.0018086920248384","0.00266740124667217","0.00886904551887222","0.0212641985898002","0.0249433599880087","0.012636442006325","0.00236048473443243","0.000232327709290018","0.00368412580899992","0.0170511886320402","0.0239855222307603","0.0249433599880087","0.016260873478697","0.01004639368489","0.010669602920813","0.0212641985898002","0.0343320691077228","0.0635595932816785","0.0533055466944033","0.000148358002852906","0.0195156289927224","0.0439244261004022","0.092268406176122","0.183424837667188","0.204884517631724","0.26038224932969","0.329673244431803","0.380319531368271","0.376552147318402","0.403144778090448","0.471397204569038","0.509707739140477","0.434583190870978","0.372803515813904","0.343728893478961","0.34014778463961","0.329673244431803","0.299009181451983","0.305669007485028","0.329673244431803","0.322678144031475","0.295669771902563","0.204884517631724","0.137328261607759","0.0519009773349796","0.00111626618772496","0.0278839200913444","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_PODS_2015-09-14_S",100,"9/14/2015","9:44:00 AM",34.5957,27.173,13.54097557,NA,"AR-378_PODS_2015-09-14_S_final.csv",650,7.83132530120482,25.9744888350203,"0.000230257863062481","0.00299307030428152","0.00830167717133165","0.0106555492695183","0.011297094303084","0.015506253971292","0.0178602563307527","0.0133185332954024","0.00623046900622226","0.00266740124667199","0.000748267576070379","0.000146705146596097","0.00112081799710442","0.00830167717133165","0.0170511886320397","0.00723476980050233","0.00369239130150235","0.00406521900726486","0.000748267028980931","0.00446506475089961","0.0119573918820196","0.0259199502906276","0.029966698183566","0.0162782333269923","0.00406521900726486","0.000925166513902499","0.00575644657656231","0.0212443596948025","0.0289159311949226","0.029966698183566","0.0203611153100643","0.0133185332954024","0.0140346717627204","0.0259199502906276","0.0401855747395601","0.0714410199773206","0.0605426644165555","0.000748267576070379","0.0155062514808101","0.03779419829329","0.0832800901724099","0.170657401711141","0.191377778558852","0.245126376583713","0.312478249726052","0.361833853500114","0.358159398681641","0.384105655568256","0.450790676405681","0.488271043844325","0.414806830143901","0.354503696408537","0.326166312278479","0.322678132670523","0.312478249726052","0.282644353879026","0.289120386664706","0.312478249726052","0.305669007485028","0.279397873561001","0.191377778558852","0.126312024540241","0.0452173048738324","0.00236048473443243","0.0331819158537217","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
