"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.7027027027027","semivar5.40540540540541","semivar8.10810810810811","semivar10.8108108108108","semivar13.5135135135135","semivar16.2162162162162","semivar18.9189189189189","semivar21.6216216216216","semivar24.3243243243243","semivar27.027027027027","semivar29.7297297297297","semivar32.4324324324324","semivar35.1351351351351","semivar37.8378378378378","semivar40.5405405405405","semivar43.2432432432432","semivar45.9459459459459","semivar48.6486486486486","semivar51.3513513513514","semivar54.0540540540541","semivar56.7567567567568","semivar59.4594594594595","semivar62.1621621621622","semivar64.8648648648649","semivar67.5675675675676","semivar70.2702702702703","semivar72.972972972973","semivar75.6756756756757","semivar78.3783783783784","semivar81.0810810810811","semivar83.7837837837838","semivar86.4864864864865","semivar89.1891891891892","semivar91.8918918918919","semivar94.5945945945946","semivar97.2972972972973","semivar100","semivar102.702702702703","semivar105.405405405405","semivar108.108108108108","semivar110.810810810811","semivar113.513513513514","semivar116.216216216216","semivar118.918918918919","semivar121.621621621622","semivar124.324324324324","semivar127.027027027027","semivar129.72972972973","semivar132.432432432432","semivar135.135135135135","semivar137.837837837838","semivar140.540540540541","semivar143.243243243243","semivar145.945945945946","semivar148.648648648649","semivar151.351351351351","semivar154.054054054054","semivar156.756756756757","semivar159.459459459459","semivar162.162162162162","semivar164.864864864865","semivar167.567567567568","semivar170.27027027027","semivar172.972972972973","semivar175.675675675676","semivar178.378378378378","semivar181.081081081081","semivar183.783783783784","semivar186.486486486486","semivar189.189189189189","semivar191.891891891892","semivar194.594594594595","semivar197.297297297297","semivar200","semivar202.702702702703","semivar205.405405405405","semivar208.108108108108","semivar210.810810810811","semivar213.513513513514","semivar216.216216216216","semivar218.918918918919","semivar221.621621621622","semivar224.324324324324","semivar227.027027027027","semivar229.72972972973","semivar232.432432432432","semivar235.135135135135","semivar237.837837837838","semivar240.540540540541","semivar243.243243243243","semivar245.945945945946","semivar248.648648648649","semivar251.351351351351","semivar254.054054054054","semivar256.756756756757","semivar259.459459459459","semivar262.162162162162","semivar264.864864864865","semivar267.567567567568","semivar270.27027027027","semivar272.972972972973","semivar275.675675675676","semivar278.378378378378","semivar281.081081081081","semivar283.783783783784","semivar286.486486486487","semivar289.189189189189","semivar291.891891891892","semivar294.594594594595","semivar297.297297297297","semivar300"
"AR-370_PIPES_2016-03-11_R_T2",20,"3/11/2016","2:21:40 PM",35.6758,13.942,14.2759,NA,"AR-370_PIPES_2016-03-11_R_T2_final.csv",100,2.72727272727273,0.659974379999999,"0.00206116000000007","0.01121481","0.0161544100000001","0.00265225000000008","0.00179776000000006","0.0029702500000001","0.000146410000000005","0.00938960999999995","0.011881","0.000918090000000027","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T2",21,"3/11/2016","2:21:41 PM",35.698,13.942,14.291,NA,"AR-370_PIPES_2016-03-11_R_T2_final.csv",110,3,0.632931389999999,"0.00022801000000001","0.000918090000000027","0.00824463999999996","0.012544","0.00132496000000003","0.00330625000000011","0.00484416000000017","9.00000000000068e-06","0.00669123999999991","0.00881720999999993","0.000231040000000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T2",22,"3/11/2016","2:21:42 PM",35.698,13.942,14.291,NA,"AR-370_PIPES_2016-03-11_R_T2_final.csv",120,3.27272727272727,0.516084589999999,"0","0.00022801000000001","0.000918090000000027","0.00824463999999996","0.012544","0.00132496000000003","0.00330625000000011","0.00484416000000017","9.00000000000068e-06","0.00669123999999991","0.00881720999999993","0.000231040000000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T2",23,"3/11/2016","2:21:43 PM",35.6356,13.942,14.2486,NA,"AR-370_PIPES_2016-03-11_R_T2_final.csv",130,3.54545454545455,0.412777384999999,"0.00179776000000006","0.00179776000000006","0.000745290000000018","0.00528529000000016","0.0177422400000001","0.0238393600000002","0.00620944000000017","0.00022801000000001","0.00073984000000003","0.00155236000000004","0.01542564","0.0185776900000001","0.00331776000000009","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T2",24,"3/11/2016","2:21:44 PM",35.5823,13.942,14.2123,NA,"AR-370_PIPES_2016-03-11_R_T2_final.csv",140,3.81818181818182,0.372864364999999,"0.00131768999999992","0.00619368999999993","0.00619368999999993","0.0040449599999999","0.011881","0.0287302499999998","0.0363664899999999","0.01324801","0.000449439999999939","8.28099999999696e-05","0.00573048999999991","0.0257602499999997","0.0297907599999997","0.00881720999999993","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T2",25,"3/11/2016","2:21:45 PM",35.698,13.942,14.291,NA,"AR-370_PIPES_2016-03-11_R_T2_final.csv",150,4.09090909090909,0.377623125,"0.00619368999999993","0.00179776000000006","0","0","0.00022801000000001","0.000918090000000027","0.00824463999999996","0.012544","0.00132496000000003","0.00330625000000011","0.00484416000000017","9.00000000000068e-06","0.00669123999999991","0.00881720999999993","0.000231040000000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T2",26,"3/11/2016","2:21:46 PM",35.8092,13.942,14.3667,NA,"AR-370_PIPES_2016-03-11_R_T2_final.csv",160,4.36363636363636,0.418257505,"0.00573048999999991","0.0238393599999997","0.01394761","0.00573048999999991","0.00573048999999991","0.00824463999999996","0.00206115999999991","0.00022801000000001","0.00131769000000005","0.00154448999999992","0.0177422400000001","0.0211120900000002","0.00619368999999993","3.72099999999999e-05","0.000331240000000008","0.00366024999999992","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T2",27,"3/11/2016","2:21:47 PM",35.8893,13.942,14.4212,NA,"AR-370_PIPES_2016-03-11_R_T2_final.csv",170,4.63636363636364,0.473381284999999,"0.0029702500000001","0.0169520400000001","0.0436392099999999","0.0297907600000003","0.0169520400000001","0.0169520400000001","0.0211120900000002","0.00998000999999997","0.00155236000000004","0.000331240000000008","0.00879843999999998","0.0352312900000005","0.0399200400000006","0.0177422400000001","0.00234256000000009","0.00131769000000005","0.013225","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T2",28,"3/11/2016","2:21:48 PM",35.8136,13.942,14.3697,55,"AR-370_PIPES_2016-03-11_R_T2_final.csv",180,4.90909090909091,0.517019444999999,"0.00265225000000008","9.00000000000068e-06","0.00619368999999993","0.0247747599999997","0.0146652100000001","0.00619368999999993","0.00619368999999993","0.00879843999999998","0.00234255999999991","0.000146410000000005","0.00110889000000004","0.00178928999999993","0.0185504400000001","0.0219928900000002","0.00667488999999994","9.60999999999926e-06","0.000231040000000003","0.00403224999999993","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T2",34,"3/11/2016","2:21:54 PM",35.8671,13.942,14.4061,NA,"AR-370_PIPES_2016-03-11_R_T2_final.csv",190,5.18181818181818,0.465187534999999,"0.00132496000000003","0.00022801000000001","0.00155236000000004","0.01324801","0.0375584399999998","0.0248062500000002","0.01324801","0.01324801","0.0169520400000001","0.00719103999999992","0.00059049000000001","9.60999999999926e-06","0.00619368999999993","0.0297907600000003","0.0341140900000004","0.01394761","0.00110889000000004","0.000449440000000014","0.00998000999999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T2",35,"3/11/2016","2:21:55 PM",35.7914,13.942,14.3546,NA,"AR-370_PIPES_2016-03-11_R_T2_final.csv",200,5.45454545454545,0.370117864999998,"0.00265225000000008","0.00022801000000001","0.00443556000000015","0.000146410000000005","0.0040449599999999","0.0202492899999996","0.011236","0.0040449599999999","0.0040449599999999","0.00619368999999993","0.00110888999999992","0.00073984000000003","0.00234256000000009","0.000739839999999934","0.0146652100000001","0.0177422400000001","0.00443555999999991","0.000331240000000008","0.000918090000000027","0.00234255999999991","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T2",36,"3/11/2016","2:21:56 PM",35.7068,13.942,14.297,NA,"AR-370_PIPES_2016-03-11_R_T2_final.csv",210,5.72727272727273,0.303749954999999,"0.00331775999999988","0.0119028099999999","0.0052852899999999","0.01542564","0.00485808999999989","3.60000000000027e-05","0.00717408999999996","0.00234256000000009","3.60000000000027e-05","3.60000000000027e-05","0.000445210000000024","0.00059049000000001","0.00719103999999992","0.011236","0.000924160000000012","0.00403225000000016","0.00571536000000022","8.10000000000061e-05","0.00574563999999988","0.0077264099999999","8.46399999999977e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T2",37,"3/11/2016","2:21:57 PM",35.6356,13.942,14.2486,NA,"AR-370_PIPES_2016-03-11_R_T2_final.csv",220,6,0.330004109999999,"0.00234256000000009","0.011236","0.0248062500000002","0.0146652100000001","0.0297907600000003","0.01394761","0.00179776000000006","0.00131768999999992","0","0.00179776000000006","0.00179776000000006","0.000745290000000018","0.00528529000000016","0.0177422400000001","0.0238393600000002","0.00620944000000017","0.00022801000000001","0.00073984000000003","0.00155236000000004","0.01542564","0.0185776900000001","0.00331776000000009","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
