"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.63934426229508","semivar3.27868852459016","semivar4.91803278688525","semivar6.55737704918033","semivar8.19672131147541","semivar9.83606557377049","semivar11.4754098360656","semivar13.1147540983607","semivar14.7540983606557","semivar16.3934426229508","semivar18.0327868852459","semivar19.672131147541","semivar21.3114754098361","semivar22.9508196721311","semivar24.5901639344262","semivar26.2295081967213","semivar27.8688524590164","semivar29.5081967213115","semivar31.1475409836066","semivar32.7868852459016","semivar34.4262295081967","semivar36.0655737704918","semivar37.7049180327869","semivar39.344262295082","semivar40.9836065573771","semivar42.6229508196721","semivar44.2622950819672","semivar45.9016393442623","semivar47.5409836065574","semivar49.1803278688525","semivar50.8196721311475","semivar52.4590163934426","semivar54.0983606557377","semivar55.7377049180328","semivar57.3770491803279","semivar59.0163934426229","semivar60.655737704918","semivar62.2950819672131","semivar63.9344262295082","semivar65.5737704918033","semivar67.2131147540984","semivar68.8524590163934","semivar70.4918032786885","semivar72.1311475409836","semivar73.7704918032787","semivar75.4098360655738","semivar77.0491803278689","semivar78.6885245901639","semivar80.327868852459","semivar81.9672131147541","semivar83.6065573770492","semivar85.2459016393443","semivar86.8852459016394","semivar88.5245901639344","semivar90.1639344262295","semivar91.8032786885246","semivar93.4426229508197","semivar95.0819672131148","semivar96.7213114754098","semivar98.3606557377049","semivar100","semivar101.639344262295","semivar103.27868852459","semivar104.918032786885","semivar106.55737704918","semivar108.196721311475","semivar109.83606557377","semivar111.475409836066","semivar113.114754098361","semivar114.754098360656","semivar116.393442622951","semivar118.032786885246","semivar119.672131147541","semivar121.311475409836","semivar122.950819672131","semivar124.590163934426","semivar126.229508196721","semivar127.868852459016","semivar129.508196721311","semivar131.147540983607","semivar132.786885245902","semivar134.426229508197","semivar136.065573770492","semivar137.704918032787","semivar139.344262295082","semivar140.983606557377","semivar142.622950819672","semivar144.262295081967","semivar145.901639344262","semivar147.540983606557","semivar149.180327868852","semivar150.819672131148","semivar152.459016393443","semivar154.098360655738","semivar155.737704918033","semivar157.377049180328","semivar159.016393442623","semivar160.655737704918","semivar162.295081967213","semivar163.934426229508","semivar165.573770491803","semivar167.213114754098","semivar168.852459016393","semivar170.491803278689","semivar172.131147540984","semivar173.770491803279","semivar175.409836065574","semivar177.049180327869","semivar178.688524590164","semivar180.327868852459","semivar181.967213114754","semivar183.606557377049","semivar185.245901639344","semivar186.885245901639","semivar188.524590163934","semivar190.16393442623","semivar191.803278688525","semivar193.44262295082","semivar195.081967213115","semivar196.72131147541","semivar198.360655737705","semivar200","semivar201.639344262295","semivar203.27868852459","semivar204.918032786885","semivar206.55737704918","semivar208.196721311475","semivar209.83606557377","semivar211.475409836066","semivar213.114754098361","semivar214.754098360656","semivar216.393442622951","semivar218.032786885246","semivar219.672131147541","semivar221.311475409836","semivar222.950819672131","semivar224.590163934426","semivar226.229508196721","semivar227.868852459016","semivar229.508196721311","semivar231.147540983607","semivar232.786885245902","semivar234.426229508197","semivar236.065573770492","semivar237.704918032787","semivar239.344262295082","semivar240.983606557377","semivar242.622950819672","semivar244.262295081967","semivar245.901639344262","semivar247.540983606557","semivar249.180327868852","semivar250.819672131148","semivar252.459016393443","semivar254.098360655738","semivar255.737704918033","semivar257.377049180328","semivar259.016393442623","semivar260.655737704918","semivar262.295081967213","semivar263.934426229508","semivar265.573770491803","semivar267.213114754098","semivar268.852459016393","semivar270.491803278689","semivar272.131147540984","semivar273.770491803279","semivar275.409836065574","semivar277.049180327869","semivar278.688524590164","semivar280.327868852459","semivar281.967213114754","semivar283.606557377049","semivar285.245901639344","semivar286.885245901639","semivar288.524590163934","semivar290.16393442623","semivar291.803278688525","semivar293.44262295082","semivar295.081967213115","semivar296.72131147541","semivar298.360655737705","semivar300"
"AR-330_BARGE_2015-09-08_R_T3",13,"9/8/2015","1:59:30 PM",41.9677,27.665,18.55732362,90,"AR-330_BARGE_2015-09-08_R_T3_final.csv",0,0,0.157185365958297,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2015-09-08_R_T3",14,"9/8/2015","1:59:31 PM",42.128,27.665,18.66640129,NA,"AR-330_BARGE_2015-09-08_R_T3_final.csv",10,0.164835164835165,0.38751968845744,"0.0118979380926292","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2015-09-08_R_T3",15,"9/8/2015","1:59:32 PM",42.119,27.665,18.66027715,NA,"AR-330_BARGE_2015-09-08_R_T3_final.csv",20,0.32967032967033,0.622648769511116,"3.75050907396088e-05","0.010599429339461","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2015-09-08_R_T3",16,"9/8/2015","1:59:33 PM",42.1323,27.665,18.66932726,NA,"AR-330_BARGE_2015-09-08_R_T3_final.csv",30,0.494505494505495,0.807367775907779,"8.1904491012108e-05","8.56130044089838e-06","0.0125448153732498","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2015-09-08_R_T3",17,"9/8/2015","1:59:34 PM",42.1992,27.665,18.71485001,NA,"AR-330_BARGE_2015-09-08_R_T3_final.csv",40,0.659340659340659,0.899469094596395,"0.0020723207675625","0.00297819704857964","0.00234727846963837","0.0248145635464324","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2015-09-08_R_T3",18,"9/8/2015","1:59:35 PM",42.2525,27.665,18.75111851,NA,"AR-330_BARGE_2015-09-08_R_T3_final.csv",50,0.824175824175824,0.892268341446863,"0.00131540409225015","0.00668980857656282","0.00825215268665004","0.00717700736452869","0.0375564593901133","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2015-09-08_R_T3",19,"9/8/2015","1:59:36 PM",42.3014,27.665,18.78439298,NA,"AR-330_BARGE_2015-09-08_R_T3_final.csv",60,0.989010989010989,0.804046302650381,"0.0011071903537808","0.00483622467642097","0.0132401199191185","0.0154047392565891","0.0139220389090561","0.0515604942508103","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2015-09-08_R_T3",20,"9/8/2015","1:59:37 PM",42.2569,27.665,18.75411253,NA,"AR-330_BARGE_2015-09-08_R_T3_final.csv",70,1.15384615384615,0.665259312526463,"0.000916905652202461","8.96415576039493e-06","0.00154154547675049","0.00718854200897309","0.0088050785397447","0.00769326162233775","0.038725875098989","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2015-09-08_R_T3",21,"9/8/2015","1:59:38 PM",42.1768,27.665,18.69960772,NA,"AR-330_BARGE_2015-09-08_R_T3_final.csv",80,1.31868131868132,0.511993701896738,"0.0029707743131362","0.00718854031326765","0.00265336148642429","0.000232327404444093","0.000916906257811611","0.00154689373652495","0.00110266699334489","0.0202447651128104","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2015-09-08_R_T3",22,"9/8/2015","1:59:39 PM",42.1101,27.665,18.65422106,NA,"AR-330_BARGE_2015-09-08_R_T3_final.csv",90,1.48351648351648,0.374729475364737,"0.00205994890595545","0.00997830577876076","0.0169447287564861","0.00938911581650253","0.00367586957810227","0.000228197278439945","3.66762260880726e-05","0.000148358002852862","0.00938911387855416","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
