"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.25563909774436","semivar4.51127819548872","semivar6.76691729323308","semivar9.02255639097744","semivar11.2781954887218","semivar13.5338345864662","semivar15.7894736842105","semivar18.0451127819549","semivar20.3007518796992","semivar22.5563909774436","semivar24.812030075188","semivar27.0676691729323","semivar29.3233082706767","semivar31.5789473684211","semivar33.8345864661654","semivar36.0902255639098","semivar38.3458646616541","semivar40.6015037593985","semivar42.8571428571429","semivar45.1127819548872","semivar47.3684210526316","semivar49.6240601503759","semivar51.8796992481203","semivar54.1353383458647","semivar56.390977443609","semivar58.6466165413534","semivar60.9022556390977","semivar63.1578947368421","semivar65.4135338345865","semivar67.6691729323308","semivar69.9248120300752","semivar72.1804511278196","semivar74.4360902255639","semivar76.6917293233083","semivar78.9473684210526","semivar81.203007518797","semivar83.4586466165414","semivar85.7142857142857","semivar87.9699248120301","semivar90.2255639097744","semivar92.4812030075188","semivar94.7368421052632","semivar96.9924812030075","semivar99.2481203007519","semivar101.503759398496","semivar103.759398496241","semivar106.015037593985","semivar108.270676691729","semivar110.526315789474","semivar112.781954887218","semivar115.037593984962","semivar117.293233082707","semivar119.548872180451","semivar121.804511278195","semivar124.06015037594","semivar126.315789473684","semivar128.571428571429","semivar130.827067669173","semivar133.082706766917","semivar135.338345864662","semivar137.593984962406","semivar139.84962406015","semivar142.105263157895","semivar144.360902255639","semivar146.616541353383","semivar148.872180451128","semivar151.127819548872","semivar153.383458646617","semivar155.639097744361","semivar157.894736842105","semivar160.15037593985","semivar162.406015037594","semivar164.661654135338","semivar166.917293233083","semivar169.172932330827","semivar171.428571428571","semivar173.684210526316","semivar175.93984962406","semivar178.195488721805","semivar180.451127819549","semivar182.706766917293","semivar184.962406015038","semivar187.218045112782","semivar189.473684210526","semivar191.729323308271","semivar193.984962406015","semivar196.240601503759","semivar198.496240601504","semivar200.751879699248","semivar203.007518796992","semivar205.263157894737","semivar207.518796992481","semivar209.774436090226","semivar212.03007518797","semivar214.285714285714","semivar216.541353383459","semivar218.796992481203","semivar221.052631578947","semivar223.308270676692","semivar225.563909774436","semivar227.81954887218","semivar230.075187969925","semivar232.330827067669","semivar234.586466165414","semivar236.842105263158","semivar239.097744360902","semivar241.353383458647","semivar243.609022556391","semivar245.864661654135","semivar248.12030075188","semivar250.375939849624","semivar252.631578947368","semivar254.887218045113","semivar257.142857142857","semivar259.398496240602","semivar261.654135338346","semivar263.90977443609","semivar266.165413533835","semivar268.421052631579","semivar270.676691729323","semivar272.932330827068","semivar275.187969924812","semivar277.443609022556","semivar279.699248120301","semivar281.954887218045","semivar284.210526315789","semivar286.466165413534","semivar288.721804511278","semivar290.977443609023","semivar293.233082706767","semivar295.488721804511","semivar297.744360902256","semivar300"
"AR-370_BARGE_2015-09-09_R_T1",78,"9/9/2015","1:39:47 PM",36.4168,27.665,14.7802,NA,"AR-370_BARGE_2015-09-09_R_T1_final.csv",460,10.4545454545455,0.413047194999998,"8.2810000000002e-05","0.00132496000000003","0.000453690000000004","0.00181476000000002","0.00267289000000003","0.00207936000000003","0.000453690000000004","0.00014884","0.000750760000000005","3.84400000000191e-05","9.60999999999926e-06","0.00207024999999989","0.000745289999999921","0.000453690000000004","0.00776161000000013","0.0170563600000003","0.0278889999999999","0.0170563600000003","0.00236196000000004","0.00826280999999992","0.00942840999999986","0.0112784399999999","0.000745289999999921","8.2810000000002e-05","0.00368449000000008","0.00722500000000015","0.00776161000000013","0.00112225000000001","8.09999999999742e-05","0.00179775999999991","0.000912039999999933","0.000449439999999939","0.00447561000000005","0.00447561000000005","0.00207936000000003","0.0015523599999999","0.00620943999999989","0.00331775999999988","0.00529983999999987","0.00368448999999986","0.0015523599999999","0.00110888999999992","8.09999999999742e-05","8.2810000000002e-05","0.00181476000000002","0.00267289000000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_BARGE_2015-09-09_R_T1",79,"9/9/2015","1:39:48 PM",36.4346,27.665,14.7923,NA,"AR-370_BARGE_2015-09-09_R_T1_final.csv",470,10.6818181818182,0.361925919999999,"0.000146409999999962","0.000449439999999939","0.00235224999999989","0.0011155599999999","0.00299208999999985","0.00407043999999984","0.00332928999999986","0.0011155599999999","0.000590489999999924","0.00156024999999988","0.000334889999999999","0.000231039999999949","0.00111556000000002","0.000231040000000003","0.0011155599999999","0.0100400399999998","0.0203632899999999","0.0320768099999994","0.0203632899999999","0.00368448999999986","0.00620944000000017","0.00722500000000015","0.00885481000000018","0.000231040000000003","0.000449439999999939","0.00529983999999987","0.00942840999999986","0.0100400399999998","0.00207935999999987","9.60999999999926e-06","0.000918090000000027","0.000327610000000016","8.2810000000002e-05","0.00624099999999982","0.00624099999999982","0.00332928999999986","0.000745290000000018","0.00444889000000012","0.00207025000000005","0.00368449000000008","0.00236196000000004","0.000745290000000018","0.000449440000000014","9.60999999999926e-06","0.000449439999999939","0.00299208999999985","0.00407043999999984","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_BARGE_2015-09-09_R_T1",80,"9/9/2015","1:39:49 PM",36.4213,27.665,14.7832,NA,"AR-370_BARGE_2015-09-09_R_T1_final.csv",480,10.9090909090909,0.278862434999998,"8.28099999999696e-05","9.00000000000068e-06","0.000146410000000005","0.00155236000000004","0.00059049000000001","0.00207936000000003","0.00299209000000005","0.00236196000000004","0.00059049000000001","0.000231040000000003","0.000924160000000012","8.46400000000304e-05","3.72099999999999e-05","0.00180624999999989","0.000590489999999924","0.00059049000000001","0.00829921000000015","0.0178489600000003","0.0289","0.0178489600000003","0.00266256000000006","0.0077264099999999","0.00885480999999985","0.0106502399999999","0.000590489999999924","0.000146410000000005","0.0040576900000001","0.00774400000000017","0.00829921000000015","0.00133225000000001","3.59999999999814e-05","0.0015523599999999","0.000739839999999934","0.000331239999999943","0.00488601000000007","0.00488601000000007","0.00236196000000004","0.0013249599999999","0.00574563999999988","0.00298115999999988","0.00487203999999986","0.00332928999999986","0.0013249599999999","0.000918089999999919","3.59999999999814e-05","0.000146410000000005","0.00207936000000003","0.00299209000000005","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_BARGE_2015-09-09_R_T1",81,"9/9/2015","1:39:50 PM",36.3945,27.665,14.765,NA,"AR-370_BARGE_2015-09-09_R_T1_final.csv",490,11.1363636363636,0.218496614999999,"0.000331240000000008","0.000745289999999921","0.000231040000000003","3.72099999999999e-05","0.000449440000000014","3.72099999999999e-05","0.000750760000000005","0.00133225000000001","0.000924160000000012","3.72099999999999e-05","9.00000000000068e-06","0.00014884","8.09999999999742e-05","0.000146410000000005","0.00368448999999986","0.00180624999999989","3.72099999999999e-05","0.00531441000000009","0.0133171600000002","0.0230432399999999","0.0133171600000002","0.00111556000000002","0.0112572099999999","0.0126112899999999","0.0147379599999999","0.00180624999999989","3.72099999999999e-05","0.00207025000000005","0.00487204000000011","0.00531441000000009","0.000334889999999999","0.000585639999999936","0.00331775999999988","0.00206115999999991","0.0013249599999999","0.00267289000000003","0.00267289000000003","0.000924160000000012","0.00298115999999988","0.00883599999999989","0.00529983999999987","0.00774399999999986","0.00576080999999984","0.00298115999999988","0.00235224999999989","0.000585639999999936","3.72099999999999e-05","0.000750760000000005","0.00133225000000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_BARGE_2015-09-09_R_T1",82,"9/9/2015","1:39:51 PM",36.3409,27.665,14.7285,NA,"AR-370_BARGE_2015-09-09_R_T1_final.csv",500,11.3636363636364,0.183549229999999,"0.00133225000000001","0.00299209000000005","0.00407043999999984","0.00267289000000003","0.00181476000000002","0.000234089999999996","0.000924160000000012","8.2810000000002e-05","0","3.72099999999999e-05","0.000924160000000012","0.00156025000000002","0.00059049000000001","0.00207024999999989","0.00236196000000004","0.00944783999999982","0.00624099999999982","0.000924160000000012","0.00132496000000003","0.00622521000000014","0.0132940899999999","0.00622521000000014","9.60999999999926e-06","0.02033476","0.0221414399999999","0.0249324099999999","0.00624099999999982","0.00181476000000002","8.10000000000061e-05","0.00110889000000004","0.00132496000000003","0.000331240000000008","0.00368448999999986","0.00885480999999985","0.00670760999999987","0.00531440999999983","0.000231040000000003","0.000231040000000003","3.72099999999999e-05","0.00829920999999983","0.0170302499999999","0.0119464899999998","0.0155002499999998","0.0126337599999998","0.00829920999999983","0.00722499999999984","0.00368448999999986","0.00181476000000002","8.2810000000002e-05","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_BARGE_2015-09-09_R_T1",83,"9/9/2015","1:39:52 PM",36.3141,27.665,14.7103,NA,"AR-370_BARGE_2015-09-09_R_T1_final.csv",510,11.5909090909091,0.201975869999999,"0.000331240000000008","0.00299209000000005","0.00531441000000009","0.00672399999999983","0.00488601000000007","0.00369664000000005","0.00112225000000001","0.00236196000000004","0.000745290000000018","0.000331240000000008","0.00059049000000001","0.00236196000000004","0.00332929000000006","0.00180625000000004","0.00405768999999987","0.00446224000000009","0.0133171599999998","0.00944783999999982","0.00236196000000004","0.000331240000000008","0.00368449000000008","0.00942840999999986","0.00368449000000008","0.000453690000000004","0.02585664","0.0278889999999999","0.03101121","0.00944783999999982","0.00369664000000005","8.46399999999977e-05","0.00022801000000001","0.000331240000000008","0.00132496000000003","0.00622520999999986","0.0126112899999999","0.0100200099999999","0.00829920999999983","9.00000000000068e-06","9.00000000000068e-06","0.00059049000000001","0.0119464899999998","0.02211169","0.0162562499999999","0.0203632899999999","0.0170563599999998","0.0119464899999998","0.0106502399999999","0.00622520999999986","0.00369664000000005","0.000745290000000018","0.000331240000000008","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_BARGE_2015-09-09_R_T1",84,"9/9/2015","1:39:53 PM",36.2963,27.665,14.6982,NA,"AR-370_BARGE_2015-09-09_R_T1_final.csv",520,11.8181818181818,0.261778089999998,"0.000146410000000005","0.000918090000000027","0.00446224000000009","0.00722500000000015","0.00885480999999985","0.00672400000000012","0.00531441000000009","0.00207936000000003","0.00368449000000008","0.00155236000000004","0.000918090000000027","0.00132496000000003","0.00368449000000008","0.00487204000000011","0.00298116000000007","0.00574563999999988","0.00622521000000014","0.0162562499999999","0.0119464899999998","0.00368449000000008","3.72099999999999e-05","0.00236196000000004","0.00722499999999984","0.00236196000000004","0.00111556000000002","0.0298944100000001","0.03207681","0.0354192400000001","0.0119464899999998","0.00531441000000009","0.000453690000000004","9.00000000000068e-06","3.72099999999999e-05","0.00235225000000006","0.00828099999999987","0.0154753599999999","0.0125888399999999","0.0106502399999999","0.00022801000000001","0.00022801000000001","0.00132496000000003","0.0147379599999999","0.02585664","0.0194881599999999","0.0239630399999999","0.0203632899999999","0.0147379599999999","0.0132940899999999","0.00828099999999987","0.00531441000000009","0.00155236000000004","0.000918090000000027","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_BARGE_2015-09-09_R_T1",85,"9/9/2015","1:39:54 PM",36.3098,27.665,14.7074,NA,"AR-370_BARGE_2015-09-09_R_T1_final.csv",530,12.0454545454545,0.327824224999998,"8.46399999999977e-05","8.41000000000201e-06","0.000445210000000024","0.00331776000000009","0.00574564000000015","0.00720800999999988","0.00529984000000013","0.0040576900000001","0.00132496000000003","0.00265225000000008","0.00091204000000004","0.000445210000000024","0.00073984000000003","0.00265225000000008","0.00367236000000011","0.00206116000000007","0.00443555999999991","0.00485809000000014","0.0139948899999999","0.0100200099999999","0.00265225000000008","0.000234089999999996","0.00334084000000003","0.0088736399999998","0.00334084000000003","0.000585640000000021","0.0267976900000001","0.0288660100000001","0.0320410000000001","0.0100200099999999","0.0040576900000001","0.000146410000000005","0.00014884","0.000234089999999996","0.00154449000000006","0.00669123999999991","0.0132710399999999","0.010609","0.00883599999999989","3.48100000000054e-05","3.48100000000054e-05","0.00073984000000003","0.0125888399999999","0.0229825600000001","0.01700416","0.02119936","0.0178222499999999","0.0125888399999999","0.0112572099999999","0.00669123999999991","0.0040576900000001","0.00091204000000004","0.000445210000000024","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_BARGE_2015-09-09_R_T1",86,"9/9/2015","1:39:55 PM",36.3409,27.665,14.7285,NA,"AR-370_BARGE_2015-09-09_R_T1_final.csv",540,12.2727272727273,0.355493669999998,"0.000445210000000024","0.000918090000000027","0.000331240000000008","0","0.00133225000000001","0.00299209000000005","0.00407043999999984","0.00267289000000003","0.00181476000000002","0.000234089999999996","0.000924160000000012","8.2810000000002e-05","0","3.72099999999999e-05","0.000924160000000012","0.00156025000000002","0.00059049000000001","0.00207024999999989","0.00236196000000004","0.00944783999999982","0.00624099999999982","0.000924160000000012","0.00132496000000003","0.00622521000000014","0.0132940899999999","0.00622521000000014","9.60999999999926e-06","0.02033476","0.0221414399999999","0.0249324099999999","0.00624099999999982","0.00181476000000002","8.10000000000061e-05","0.00110889000000004","0.00132496000000003","0.000331240000000008","0.00368448999999986","0.00885480999999985","0.00670760999999987","0.00531440999999983","0.000231040000000003","0.000231040000000003","3.72099999999999e-05","0.00829920999999983","0.0170302499999999","0.0119464899999998","0.0155002499999998","0.0126337599999998","0.00829920999999983","0.00722499999999984","0.00368448999999986","0.00181476000000002","8.2810000000002e-05","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_BARGE_2015-09-09_R_T1",87,"9/9/2015","1:39:56 PM",36.4213,27.665,14.7832,NA,"AR-370_BARGE_2015-09-09_R_T1_final.csv",550,12.5,0.340794519999998,"0.00299209000000005","0.00574564000000015","0.00722500000000015","0.00531441000000009","0.00299209000000005","0.000331240000000008","0","8.28099999999696e-05","9.00000000000068e-06","0.000146410000000005","0.00155236000000004","0.00059049000000001","0.00207936000000003","0.00299209000000005","0.00236196000000004","0.00059049000000001","0.000231040000000003","0.000924160000000012","8.46400000000304e-05","3.72099999999999e-05","0.00180624999999989","0.000590489999999924","0.00059049000000001","0.00829921000000015","0.0178489600000003","0.0289","0.0178489600000003","0.00266256000000006","0.0077264099999999","0.00885480999999985","0.0106502399999999","0.000590489999999924","0.000146410000000005","0.0040576900000001","0.00774400000000017","0.00829921000000015","0.00133225000000001","3.59999999999814e-05","0.0015523599999999","0.000739839999999934","0.000331239999999943","0.00488601000000007","0.00488601000000007","0.00236196000000004","0.0013249599999999","0.00574563999999988","0.00298115999999988","0.00487203999999986","0.00332928999999986","0.0013249599999999","0.000918089999999919","3.59999999999814e-05","0.000146410000000005","0.00207936000000003","0.00299209000000005","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_BARGE_2015-09-09_R_T1",88,"9/9/2015","1:39:57 PM",36.4435,27.665,14.7983,NA,"AR-370_BARGE_2015-09-09_R_T1_final.csv",560,12.7272727272727,0.289758209999998,"0.000228009999999956","0.00487203999999986","0.00826280999999992","0.0100200099999999","0.00774399999999986","0.00487203999999986","0.00110888999999992","0.000228009999999956","3.60000000000027e-05","0.000327609999999952","0.000739839999999934","0.0029702499999999","0.0015523599999999","0.00368448999999986","0.00487203999999986","0.00405768999999987","0.0015523599999999","0.000918089999999919","0.00207024999999989","0.00059049000000001","0.000449439999999939","0.000750760000000005","8.46399999999977e-05","0.0015523599999999","0.0112784399999999","0.02211169","0.0342620099999994","0.02211169","0.00444888999999988","0.00529984000000013","0.0062410000000001","0.00776161000000013","8.46399999999977e-05","0.000739839999999934","0.00620943999999989","0.0106296099999999","0.0112784399999999","0.00266255999999987","8.2810000000002e-05","0.00059049000000001","0.000146410000000005","9.60999999999926e-06","0.00722499999999984","0.00722499999999984","0.00405768999999987","0.000453690000000004","0.00368449000000008","0.00156025000000002","0.00299209000000005","0.00181476000000002","0.000453690000000004","0.000231040000000003","8.2810000000002e-05","0.000739839999999934","0.00368448999999986","0.00487203999999986","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_BARGE_2015-09-09_R_T1",89,"9/9/2015","1:39:58 PM",36.4927,27.665,14.8318,NA,"AR-370_BARGE_2015-09-09_R_T1_final.csv",570,12.9545454545455,0.235892699999999,"0.00112225000000001","0.00236195999999987","0.0106708899999998","0.0154753599999999","0.0178489599999999","0.0147622499999998","0.0106708899999998","0.00446223999999985","0.00236195999999987","0.00156025000000002","0.00266255999999987","0.00368448999999986","0.00774399999999986","0.00531440999999983","0.0088736399999998","0.0106708899999998","0.00944783999999982","0.00531440999999983","0.00407043999999984","0.00624099999999982","0.00334084000000003","0.00299208999999985","3.72099999999999e-05","0.00059049000000001","0.00531440999999983","0.0195160899999999","0.03319684","0.0477859599999994","0.03319684","0.0100400399999998","0.00154449000000006","0.00207025000000005","0.00298116000000007","0.00059049000000001","0.00368448999999986","0.0126112899999999","0.0186595599999999","0.0195160899999999","0.0072420099999998","0.00181476000000002","8.46399999999977e-05","0.000457959999999994","0.000924160000000012","0.0140422499999998","0.0140422499999998","0.00944783999999982","0.00014884","0.00073984000000003","3.60000000000027e-05","0.000449440000000014","8.2810000000002e-05","0.00014884","0.000334889999999999","0.00181476000000002","0.00368448999999986","0.0088736399999998","0.0106708899999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_BARGE_2015-09-09_R_T1",90,"9/9/2015","1:39:59 PM",36.4837,27.665,14.8257,NA,"AR-370_BARGE_2015-09-09_R_T1_final.csv",580,13.1818181818182,0.204113419999999,"3.72099999999999e-05","0.000750760000000005","0.00180624999999989","0.00944783999999982","0.0139948899999999","0.0162562499999999","0.0133171599999998","0.00944783999999982","0.00368448999999986","0.00180624999999989","0.00111556000000002","0.00207024999999989","0.00298115999999988","0.00670760999999987","0.00446223999999985","0.00776160999999982","0.00944783999999982","0.00829920999999983","0.00446223999999985","0.00332928999999986","0.00531440999999983","0.00267289000000003","0.00236195999999987","0","0.000331240000000008","0.00446223999999985","0.0178489599999999","0.03101121","0.0451562499999994","0.03101121","0.00885480999999985","0.00206116000000007","0.00266256000000006","0.00368449000000008","0.000331240000000008","0.00298115999999988","0.0112784399999999","0.0170302499999999","0.0178489599999999","0.00624099999999982","0.00133225000000001","9.60999999999926e-06","0.000234089999999996","0.00059049000000001","0.0126337599999998","0.0126337599999998","0.00829920999999983","3.72099999999999e-05","0.00110889000000004","0.000146410000000005","0.000745290000000018","0.000231040000000003","3.72099999999999e-05","0.00014884","0.00133225000000001","0.00298115999999988","0.00776160999999982","0.00944783999999982","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_BARGE_2015-09-09_R_T1",91,"9/9/2015","1:40:00 PM",36.4346,27.665,14.7923,NA,"AR-370_BARGE_2015-09-09_R_T1_final.csv",590,13.4090909090909,0.214577649999999,"0.00111556000000002","0.00156025000000002","3.60000000000027e-05","8.28099999999696e-05","0.00407043999999984","0.00720800999999988","0.00885480999999985","0.00672399999999983","0.00407043999999984","0.000745289999999921","8.28099999999696e-05","0","0.000146409999999962","0.000449439999999939","0.00235224999999989","0.0011155599999999","0.00299208999999985","0.00407043999999984","0.00332928999999986","0.0011155599999999","0.000590489999999924","0.00156024999999988","0.000334889999999999","0.000231039999999949","0.00111556000000002","0.000231040000000003","0.0011155599999999","0.0100400399999998","0.0203632899999999","0.0320768099999994","0.0203632899999999","0.00368448999999986","0.00620944000000017","0.00722500000000015","0.00885481000000018","0.000231040000000003","0.000449439999999939","0.00529983999999987","0.00942840999999986","0.0100400399999998","0.00207935999999987","9.60999999999926e-06","0.000918090000000027","0.000327610000000016","8.2810000000002e-05","0.00624099999999982","0.00624099999999982","0.00332928999999986","0.000745290000000018","0.00444889000000012","0.00207025000000005","0.00368449000000008","0.00236196000000004","0.000745290000000018","0.000449440000000014","9.60999999999926e-06","0.000449439999999939","0.00299208999999985","0.00407043999999984","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_BARGE_2015-09-09_R_T1",92,"9/9/2015","1:40:01 PM",36.3588,27.665,14.7407,NA,"AR-370_BARGE_2015-09-09_R_T1_final.csv",600,13.6363636363636,0.250694719999999,"0.00266255999999987","0.00722499999999984","0.00829920999999983","0.00331775999999988","0.00180625000000004","0.00014884","0.00110889000000004","0.00180625000000004","0.000924160000000012","0.00014884","0.00059049000000001","0.00180625000000004","0.00266255999999987","0.00156025000000002","0.000924160000000012","9.60999999999926e-06","0.000331240000000008","9.60999999999926e-06","0.00014884","3.72099999999999e-05","0.000331240000000008","0.000745290000000018","0.000146410000000005","0.00110888999999992","0.00132496000000003","0.00722499999999984","0.00446223999999985","0.000331240000000008","0.00236196000000004","0.00829921000000015","0.0162562499999999","0.00829921000000015","8.2810000000002e-05","0.01700416","0.0186595599999999","0.0212284899999999","0.00446223999999985","0.000924160000000012","0.000449440000000014","0.00207025000000005","0.00236196000000004","3.60000000000027e-05","0.00235224999999989","0.00670760999999987","0.00485808999999989","0.00368448999999986","0.000750760000000005","0.000750760000000005","3.72099999999999e-05","0.00622520999999986","0.0139948899999999","0.00942840999999986","0.0126112899999999","0.0100400399999998","0.00622520999999986","0.00529983999999987","0.00235224999999989","0.000924160000000012","9.60999999999926e-06","0.00014884","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
