ID,Sample_#,Date,Time,Abs_Pres_psi,Temp °C,Abs_Pres_m,Trans_Dist_m,
AR-330_INDRA_2015-09-08_S,136,9/8/2015,9:08:47 AM,36.4168,27.567,14.78016052,,
AR-330_INDRA_2015-09-08_S,137,9/8/2015,9:08:48 AM,36.4694,27.665,14.81595269,,
AR-330_INDRA_2015-09-08_S,138,9/8/2015,9:08:49 AM,36.5618,27.567,14.87882716,,
AR-330_INDRA_2015-09-08_S,139,9/8/2015,9:08:50 AM,36.5826,27.567,14.89298072,,
AR-330_INDRA_2015-09-08_S,140,9/8/2015,9:08:51 AM,36.5981,27.567,14.90352784,,
AR-330_INDRA_2015-09-08_S,141,9/8/2015,9:08:52 AM,36.6085,27.567,14.91060462,,
AR-330_INDRA_2015-09-08_S,142,9/8/2015,9:08:53 AM,36.6085,27.567,14.91060462,,
AR-330_INDRA_2015-09-08_S,143,9/8/2015,9:08:54 AM,36.5826,27.567,14.89298072,,
AR-330_INDRA_2015-09-08_S,144,9/8/2015,9:08:55 AM,36.5317,27.665,14.85834533,,
AR-330_INDRA_2015-09-08_S,145,9/8/2015,9:08:56 AM,36.5367,27.665,14.86174762,,
AR-330_INDRA_2015-09-08_S,146,9/8/2015,9:08:57 AM,36.5566,27.567,14.87528877,,
AR-330_INDRA_2015-09-08_S,147,9/8/2015,9:08:58 AM,36.5212,27.665,14.8512005,,
AR-330_INDRA_2015-09-08_S,148,9/8/2015,9:08:59 AM,36.4383,27.665,14.7947904,,
AR-330_INDRA_2015-09-08_S,149,9/8/2015,9:09:00 AM,36.4227,27.665,14.78417523,,
AR-330_INDRA_2015-09-08_S,150,9/8/2015,9:09:01 AM,36.5048,27.567,14.84004096,,
AR-330_INDRA_2015-09-08_S,151,9/8/2015,9:09:02 AM,36.6145,27.665,14.91468738,,
AR-330_INDRA_2015-09-08_S,152,9/8/2015,9:09:03 AM,36.6708,27.567,14.95299725,,
AR-330_INDRA_2015-09-08_S,153,9/8/2015,9:09:04 AM,36.6716,27.665,14.95354162,,
AR-330_INDRA_2015-09-08_S,154,9/8/2015,9:09:05 AM,36.6094,27.665,14.91121704,,
AR-330_INDRA_2015-09-08_S,155,9/8/2015,9:09:06 AM,36.5256,27.567,14.85419452,,
AR-330_INDRA_2015-09-08_S,156,9/8/2015,9:09:07 AM,36.4841,27.567,14.82595545,,
AR-330_INDRA_2015-09-08_S,157,9/8/2015,9:09:08 AM,36.4789,27.567,14.82241706,,
AR-330_INDRA_2015-09-08_S,158,9/8/2015,9:09:09 AM,36.4953,27.665,14.8335766,,
AR-330_INDRA_2015-09-08_S,159,9/8/2015,9:09:10 AM,36.485,27.665,14.82656786,,
AR-330_INDRA_2015-09-08_S,160,9/8/2015,9:09:11 AM,36.4953,27.665,14.8335766,,
AR-330_INDRA_2015-09-08_S,161,9/8/2015,9:09:12 AM,36.5472,27.665,14.86889245,,
AR-330_INDRA_2015-09-08_S,162,9/8/2015,9:09:13 AM,36.593,27.567,14.9000575,,
AR-330_INDRA_2015-09-08_S,163,9/8/2015,9:09:14 AM,36.5826,27.567,14.89298072,,
AR-330_INDRA_2015-09-08_S,164,9/8/2015,9:09:15 AM,36.5834,27.665,14.89352509,,
AR-330_INDRA_2015-09-08_S,165,9/8/2015,9:09:16 AM,36.5411,27.567,14.86474165,,
AR-330_INDRA_2015-09-08_S,166,9/8/2015,9:09:17 AM,36.536,27.567,14.8612713,,
AR-330_INDRA_2015-09-08_S,167,9/8/2015,9:09:18 AM,36.536,27.567,14.8612713,,
AR-330_INDRA_2015-09-08_S,168,9/8/2015,9:09:19 AM,36.5575,27.665,14.87590118,,
AR-330_INDRA_2015-09-08_S,169,9/8/2015,9:09:20 AM,36.5308,27.567,14.85773291,,
AR-330_INDRA_2015-09-08_S,170,9/8/2015,9:09:21 AM,36.5524,27.665,14.87243084,,
AR-330_INDRA_2015-09-08_S,171,9/8/2015,9:09:22 AM,36.5679,27.665,14.88297796,,
AR-330_INDRA_2015-09-08_S,172,9/8/2015,9:09:23 AM,36.5575,27.665,14.87590118,,
AR-330_INDRA_2015-09-08_S,173,9/8/2015,9:09:24 AM,36.5887,27.665,14.89713152,,
AR-330_INDRA_2015-09-08_S,174,9/8/2015,9:09:25 AM,36.6457,27.665,14.93591772,,
AR-330_INDRA_2015-09-08_S,175,9/8/2015,9:09:26 AM,36.6293,27.567,14.92475818,,
AR-330_INDRA_2015-09-08_S,176,9/8/2015,9:09:27 AM,36.6352,27.665,14.92877289,,
AR-330_INDRA_2015-09-08_S,177,9/8/2015,9:09:28 AM,36.6352,27.665,14.92877289,,
AR-330_INDRA_2015-09-08_S,178,9/8/2015,9:09:29 AM,36.6197,27.665,14.91822577,,
AR-330_INDRA_2015-09-08_S,179,9/8/2015,9:09:30 AM,36.6293,27.567,14.92475818,,
AR-330_INDRA_2015-09-08_S,180,9/8/2015,9:09:31 AM,36.5887,27.665,14.89713152,,
AR-330_INDRA_2015-09-08_S,181,9/8/2015,9:09:32 AM,36.4953,27.665,14.8335766,,
AR-330_INDRA_2015-09-08_S,182,9/8/2015,9:09:33 AM,36.4219,27.567,14.78363086,,
AR-330_INDRA_2015-09-08_S,183,9/8/2015,9:09:34 AM,36.4175,27.665,14.78063684,,
AR-330_INDRA_2015-09-08_S,184,9/8/2015,9:09:35 AM,36.4841,27.567,14.82595545,,
AR-330_INDRA_2015-09-08_S,185,9/8/2015,9:09:36 AM,36.5367,27.665,14.86174762,,
AR-330_INDRA_2015-09-08_S,186,9/8/2015,9:09:37 AM,36.5515,27.567,14.87181843,,
AR-330_INDRA_2015-09-08_S,194,9/8/2015,9:09:45 AM,36.4996,27.567,14.83650257,20,MISSING_15m
AR-330_INDRA_2015-09-08_S,195,9/8/2015,9:09:46 AM,36.5317,27.665,14.85834533,,
AR-330_INDRA_2015-09-08_S,196,9/8/2015,9:09:47 AM,36.4893,27.567,14.82949384,,
AR-330_INDRA_2015-09-08_S,197,9/8/2015,9:09:48 AM,36.516,27.665,14.84766211,,
AR-330_INDRA_2015-09-08_S,198,9/8/2015,9:09:49 AM,36.4996,27.567,14.83650257,,
AR-330_INDRA_2015-09-08_S,199,9/8/2015,9:09:50 AM,36.4797,27.665,14.82296143,,
AR-330_INDRA_2015-09-08_S,200,9/8/2015,9:09:51 AM,36.4539,27.665,14.80540557,,
AR-330_INDRA_2015-09-08_S,201,9/8/2015,9:09:52 AM,36.4902,27.665,14.83010625,,
AR-330_INDRA_2015-09-08_S,202,9/8/2015,9:09:53 AM,36.5101,27.567,14.8436474,,
AR-330_INDRA_2015-09-08_S,203,9/8/2015,9:09:54 AM,36.5463,27.567,14.86828004,,
AR-330_INDRA_2015-09-08_S,204,9/8/2015,9:09:55 AM,36.5264,27.665,14.85473889,,
AR-330_INDRA_2015-09-08_S,205,9/8/2015,9:09:56 AM,36.5472,27.665,14.86889245,,
AR-330_INDRA_2015-09-08_S,206,9/8/2015,9:09:57 AM,36.542,27.665,14.86535406,,
AR-330_INDRA_2015-09-08_S,207,9/8/2015,9:09:58 AM,36.5472,27.665,14.86889245,,
AR-330_INDRA_2015-09-08_S,208,9/8/2015,9:09:59 AM,36.5627,27.665,14.87943957,,
AR-330_INDRA_2015-09-08_S,209,9/8/2015,9:10:00 AM,36.5308,27.567,14.85773291,,
AR-330_INDRA_2015-09-08_S,210,9/8/2015,9:10:01 AM,36.4893,27.567,14.82949384,,
AR-330_INDRA_2015-09-08_S,211,9/8/2015,9:10:02 AM,36.459,27.665,14.80887591,,
AR-330_INDRA_2015-09-08_S,212,9/8/2015,9:10:03 AM,36.4789,27.567,14.82241706,,
AR-330_INDRA_2015-09-08_S,213,9/8/2015,9:10:04 AM,36.485,27.665,14.82656786,,
AR-330_INDRA_2015-09-08_S,214,9/8/2015,9:10:05 AM,36.4383,27.665,14.7947904,,
AR-330_INDRA_2015-09-08_S,215,9/8/2015,9:10:06 AM,36.4426,27.567,14.79771638,,
AR-330_INDRA_2015-09-08_S,216,9/8/2015,9:10:07 AM,36.4694,27.665,14.81595269,,
AR-330_INDRA_2015-09-08_S,217,9/8/2015,9:10:08 AM,36.5212,27.665,14.8512005,,
AR-330_INDRA_2015-09-08_S,218,9/8/2015,9:10:09 AM,36.599,27.665,14.90414026,,
AR-330_INDRA_2015-09-08_S,219,9/8/2015,9:10:10 AM,36.65,27.567,14.9388437,,
AR-330_INDRA_2015-09-08_S,220,9/8/2015,9:10:11 AM,36.6612,27.665,14.94646484,,
AR-330_INDRA_2015-09-08_S,221,9/8/2015,9:10:12 AM,36.5782,27.665,14.8899867,,
AR-330_INDRA_2015-09-08_S,222,9/8/2015,9:10:13 AM,36.5005,27.665,14.83711499,,
AR-330_INDRA_2015-09-08_S,223,9/8/2015,9:10:14 AM,36.4487,27.665,14.80186718,,
AR-330_INDRA_2015-09-08_S,224,9/8/2015,9:10:15 AM,36.4745,27.665,14.81942304,,
AR-330_INDRA_2015-09-08_S,225,9/8/2015,9:10:16 AM,36.4953,27.665,14.8335766,,
AR-330_INDRA_2015-09-08_S,226,9/8/2015,9:10:17 AM,36.536,27.567,14.8612713,,
AR-330_INDRA_2015-09-08_S,227,9/8/2015,9:10:18 AM,36.5618,27.567,14.87882716,,
AR-330_INDRA_2015-09-08_S,228,9/8/2015,9:10:19 AM,36.5679,27.665,14.88297796,,
AR-330_INDRA_2015-09-08_S,229,9/8/2015,9:10:20 AM,36.5618,27.567,14.87882716,,
AR-330_INDRA_2015-09-08_S,230,9/8/2015,9:10:21 AM,36.5472,27.665,14.86889245,,
AR-330_INDRA_2015-09-08_S,231,9/8/2015,9:10:22 AM,36.5627,27.665,14.87943957,,
AR-330_INDRA_2015-09-08_S,232,9/8/2015,9:10:23 AM,36.5317,27.665,14.85834533,,
AR-330_INDRA_2015-09-08_S,233,9/8/2015,9:10:24 AM,36.5256,27.567,14.85419452,,
AR-330_INDRA_2015-09-08_S,234,9/8/2015,9:10:25 AM,36.5101,27.567,14.8436474,,
AR-330_INDRA_2015-09-08_S,235,9/8/2015,9:10:26 AM,36.5256,27.567,14.85419452,,
AR-330_INDRA_2015-09-08_S,236,9/8/2015,9:10:27 AM,36.5566,27.567,14.87528877,,
AR-330_INDRA_2015-09-08_S,237,9/8/2015,9:10:28 AM,36.599,27.665,14.90414026,,
AR-330_INDRA_2015-09-08_S,238,9/8/2015,9:10:29 AM,36.6293,27.567,14.92475818,,
AR-330_INDRA_2015-09-08_S,239,9/8/2015,9:10:30 AM,36.6197,27.665,14.91822577,,
AR-330_INDRA_2015-09-08_S,240,9/8/2015,9:10:31 AM,36.599,27.665,14.90414026,,
AR-330_INDRA_2015-09-08_S,241,9/8/2015,9:10:32 AM,36.5679,27.665,14.88297796,,
AR-330_INDRA_2015-09-08_S,242,9/8/2015,9:10:33 AM,36.6404,27.665,14.93231128,,
AR-330_INDRA_2015-09-08_S,243,9/8/2015,9:10:34 AM,36.6974,27.665,14.97109748,,
AR-330_INDRA_2015-09-08_S,244,9/8/2015,9:10:35 AM,36.6915,27.567,14.96708277,,
AR-330_INDRA_2015-09-08_S,245,9/8/2015,9:10:36 AM,36.6664,27.665,14.95000323,,
AR-330_INDRA_2015-09-08_S,246,9/8/2015,9:10:37 AM,36.656,27.665,14.94292645,,
AR-330_INDRA_2015-09-08_S,247,9/8/2015,9:10:38 AM,36.6767,27.665,14.95701197,,
AR-330_INDRA_2015-09-08_S,248,9/8/2015,9:10:39 AM,36.7027,27.665,14.97470392,,
AR-330_INDRA_2015-09-08_S,249,9/8/2015,9:10:40 AM,36.7337,27.665,14.99579816,,
AR-330_INDRA_2015-09-08_S,250,9/8/2015,9:10:41 AM,36.7856,27.665,15.03111401,,
AR-330_INDRA_2015-09-08_S,251,9/8/2015,9:10:42 AM,36.7182,27.665,14.98525104,,
AR-330_INDRA_2015-09-08_S,252,9/8/2015,9:10:43 AM,36.6863,27.567,14.96354438,,
AR-330_INDRA_2015-09-08_S,253,9/8/2015,9:10:44 AM,36.656,27.665,14.94292645,,
AR-330_INDRA_2015-09-08_S,263,9/8/2015,9:10:54 AM,36.6509,27.665,14.93945611,10,
AR-330_INDRA_2015-09-08_S,264,9/8/2015,9:10:55 AM,36.6448,27.567,14.93530531,,
AR-330_INDRA_2015-09-08_S,265,9/8/2015,9:10:56 AM,36.6758,27.567,14.95639955,,
AR-330_INDRA_2015-09-08_S,266,9/8/2015,9:10:57 AM,36.6924,27.665,14.96769518,,
AR-330_INDRA_2015-09-08_S,267,9/8/2015,9:10:58 AM,36.7182,27.665,14.98525104,,
AR-330_INDRA_2015-09-08_S,268,9/8/2015,9:10:59 AM,36.713,27.665,14.98171265,,
AR-330_INDRA_2015-09-08_S,269,9/8/2015,9:11:00 AM,36.6819,27.665,14.96055036,,
AR-330_INDRA_2015-09-08_S,270,9/8/2015,9:11:01 AM,36.6457,27.665,14.93591772,,
AR-330_INDRA_2015-09-08_S,271,9/8/2015,9:11:02 AM,36.5575,27.665,14.87590118,,
AR-330_INDRA_2015-09-08_S,272,9/8/2015,9:11:03 AM,36.5101,27.567,14.8436474,,
AR-330_INDRA_2015-09-08_S,273,9/8/2015,9:11:04 AM,36.4902,27.665,14.83010625,,
AR-330_INDRA_2015-09-08_S,274,9/8/2015,9:11:05 AM,36.5048,27.567,14.84004096,,
AR-330_INDRA_2015-09-08_S,275,9/8/2015,9:11:06 AM,36.5566,27.567,14.87528877,,
AR-330_INDRA_2015-09-08_S,276,9/8/2015,9:11:07 AM,36.6302,27.665,14.9253706,,
AR-330_INDRA_2015-09-08_S,277,9/8/2015,9:11:08 AM,36.7027,27.665,14.97470392,,
AR-330_INDRA_2015-09-08_S,278,9/8/2015,9:11:09 AM,36.7856,27.665,15.03111401,,
AR-330_INDRA_2015-09-08_S,279,9/8/2015,9:11:10 AM,36.7752,27.665,15.02403723,,
AR-330_INDRA_2015-09-08_S,280,9/8/2015,9:11:11 AM,36.6974,27.665,14.97109748,,
AR-330_INDRA_2015-09-08_S,281,9/8/2015,9:11:12 AM,36.6612,27.665,14.94646484,,
AR-330_INDRA_2015-09-08_S,282,9/8/2015,9:11:13 AM,36.6352,27.665,14.92877289,,
AR-330_INDRA_2015-09-08_S,283,9/8/2015,9:11:14 AM,36.6352,27.665,14.92877289,,
AR-330_INDRA_2015-09-08_S,284,9/8/2015,9:11:15 AM,36.6188,27.567,14.91761336,,
AR-330_INDRA_2015-09-08_S,285,9/8/2015,9:11:16 AM,36.5618,27.567,14.87882716,,
AR-330_INDRA_2015-09-08_S,286,9/8/2015,9:11:17 AM,36.5308,27.567,14.85773291,,
AR-330_INDRA_2015-09-08_S,287,9/8/2015,9:11:18 AM,36.5472,27.665,14.86889245,,
AR-330_INDRA_2015-09-08_S,288,9/8/2015,9:11:19 AM,36.5939,27.665,14.90066991,,
AR-330_INDRA_2015-09-08_S,289,9/8/2015,9:11:20 AM,36.6241,27.567,14.92121979,,
AR-330_INDRA_2015-09-08_S,290,9/8/2015,9:11:21 AM,36.6612,27.665,14.94646484,,
AR-330_INDRA_2015-09-08_S,291,9/8/2015,9:11:22 AM,36.6966,27.567,14.97055311,,
AR-330_INDRA_2015-09-08_S,292,9/8/2015,9:11:23 AM,36.6924,27.665,14.96769518,,
AR-330_INDRA_2015-09-08_S,293,9/8/2015,9:11:24 AM,36.6664,27.665,14.95000323,,
AR-330_INDRA_2015-09-08_S,294,9/8/2015,9:11:25 AM,36.6404,27.665,14.93231128,,
